# Instrumental magnitude: -7.660 mag
# DoPHOT object type: 2
2458336.96351 18.620 0.040     -5.389     42.350 0 1
2458343.00028 18.633 0.034    -18.577     35.906 0 1
2458345.98443 18.685 0.029    -71.947     28.812 0 3
2458345.99899 18.626 0.029    -11.168     30.460 0 1
2458346.94086 18.646 0.029    -32.561     29.687 0 3
2458347.95514 18.576 0.027     42.041     29.877 0 3
2458348.93530 18.535 0.026     89.092     29.750 0 3
2458348.95803 18.602 0.026     14.368     28.278 0 1
2458350.00805 18.676 0.035    -63.445     35.772 0 3
2458350.98563 18.641 0.027    -27.559     28.300 0 3
2458352.00805 18.634 0.028    -19.602     29.085 0 1
2458353.90652 18.613 0.049      2.090     52.323 0 3
2458354.00057 18.673 0.024    -60.447     24.630 0 3
2458354.94517 18.577 0.044     41.021     48.679 0 3
2458354.94610 18.610 0.043      5.026     46.531 0 1
2458355.00322 18.617 0.024     -1.851     25.758 0 3
2458355.90280 18.327 0.047    351.670     64.953 0 3
2458356.91376 18.670 0.068    -57.368     68.773 0 1
2458356.95851 18.572 0.057     47.234     63.540 0 3
2458357.94108 18.831 0.074   -209.065     65.064 0 3
2458357.95982 18.624 0.050     -9.946     52.724 0 1
2458358.00159 18.823 0.069   -202.290     60.873 0 3
2458358.00250 18.669 0.057    -56.166     58.037 0 1
2458358.96038 18.613 0.058      2.191     62.500 0 3
2458359.95789 18.644 0.047    -30.125     48.676 0 3
2458361.00642 18.695 0.054    -82.671     53.075 0 3
2458361.00734 18.658 0.045    -45.279     46.362 0 1
2458362.00538 18.580 0.047     38.111     51.839 0 3
2458365.01529 18.605 0.039     10.193     41.765 0 1
2458365.01620 18.609 0.042      6.027     45.574 0 3
2458366.00590 18.654 0.032    -41.158     32.860 0 3
2458367.01657 18.581 0.027     37.051     30.215 0 3
2458368.00130 18.627 0.027    -12.243     28.417 0 3
2458368.00221 18.642 0.026    -28.799     27.067 0 1
2458368.94598 18.685 0.028    -72.668     28.456 0 3
2458369.92440 18.656 0.032    -43.418     32.436 0 3
2458370.99803 18.609 0.025      6.940     26.594 0 3
2458370.99900 18.624 0.025     -9.528     26.629 0 1
2458371.94728 18.630 0.026    -15.556     27.296 0 3
2458374.00312 18.617 0.026     -2.158     27.955 0 1
2458375.00249 18.570 0.025     49.018     28.051 0 3
2458376.00355 18.645 0.027    -31.785     28.457 0 3
2458376.92584 18.620 0.026     -5.514     27.152 0 3
2458376.94122 18.580 0.024     38.184     26.735 0 1
2458378.94028 18.606 0.029      9.259     30.756 0 3
2458379.94015 18.600 0.025     16.006     27.017 0 3
2458379.94106 18.638 0.026    -24.350     27.041 0 1
2458383.02422    nan   nan        nan        nan 1 1
2458383.02513    nan   nan        nan        nan 1 3
2458383.92089    nan   nan        nan        nan 1 3
2458386.91928    nan   nan        nan        nan 1 3
2458441.81273 18.728 0.085   -114.604     81.876 0 1
2458447.88539 18.588 0.077     29.204     84.241 0 1
2458456.75836 18.705 0.034    -91.849     33.784 0 1
2458468.77874 18.655 0.038    -42.379     38.871 0 1
2458487.74103 18.632 0.034    -18.506     36.144 0 1
2458490.67279 18.624 0.032     -9.182     33.638 0 1
2458493.61061 18.646 0.031    -32.331     32.647 0 1
2458503.64753 18.660 0.075    -47.021     76.365 0 1
2458514.62961 18.595 0.026     21.651     28.466 0 1
2458523.67062 18.572 0.051     46.580     56.085 0 1
2458523.67154 18.642 0.053    -28.791     55.354 0 3
2458542.64803 18.615 0.036      0.462     38.010 0 3
2458542.64894 18.697 0.040    -84.676     39.304 0 1
2458705.97757 18.649 0.030    -36.155     30.975 0 1
2458711.94433 18.628 0.063    -13.734     66.426 0 1
2458714.95784 18.698 0.054    -85.427     53.797 0 1
2458719.96505 18.671 0.056    -58.232     56.504 0 1
2458722.98763 18.648 0.029    -34.723     29.566 0 1
2458725.99995 18.661 0.028    -47.842     28.390 0 1
2458730.98547 18.661 0.034    -47.602     34.923 0 2
2458732.98480 18.693 0.029    -80.615     28.434 0 1
2458735.98948 18.633 0.028    -19.518     29.032 0 1
2458744.96387 18.967 0.133   -320.589    102.603 0 1
2458750.96802 18.587 0.040     30.528     43.852 0 1
2458756.98659 18.657 0.037    -44.422     38.090 0 1
2458766.98888 18.728 0.034   -114.433     32.489 0 1
2458769.93541 18.653 0.084    -39.498     86.207 0 1
2458775.88038 18.630 0.042    -16.357     44.542 0 1
2458790.87717 18.596 0.038     20.475     40.795 0 1
2458793.86320 18.603 0.040     13.204     43.644 0 1
2458796.82377 18.741 0.067   -127.295     64.003 0 1
2458801.82136 18.602 0.106     14.284    114.305 0 1
2458805.86060 18.603 0.041     12.429     44.360 0 1
2458812.79557 18.655 0.031    -41.704     31.829 0 1
2458833.77250 18.512 0.039    115.710     46.245 0 1
2458837.74412 18.564 0.034     56.117     38.565 0 1
2458846.76110 18.630 0.034    -16.395     35.311 0 1
2458853.67315 18.676 0.096    -62.994     97.296 0 1
2458856.67252 18.679 0.059    -65.840     59.267 0 1
2458859.70871 18.712 0.074    -99.388     72.363 0 1
2458860.68848 18.532 0.056     91.968     63.996 0 1
2458861.67699 18.647 0.048    -33.733     49.446 0 1
2458862.70054 18.641 0.034    -27.133     35.772 0 1
2458872.64674 18.589 0.029     28.390     31.193 0 3
2458873.66174 18.624 0.029     -9.167     30.933 0 3
2458875.70212 18.638 0.036    -23.963     37.148 0 3
2458876.61692 18.611 0.034      4.259     36.411 0 3
2458877.64966 18.593 0.033     23.315     36.078 0 1
2458877.66202 18.669 0.036    -56.159     36.071 0 3
2458881.61132 18.600 0.047     16.649     50.512 0 3
2458886.63015 18.764 0.068   -148.524     63.512 0 3
2458887.62931 18.627 0.047    -13.003     49.923 0 3
2458891.62514 18.616 0.034     -1.266     36.702 0 1
2458891.62605 18.613 0.033      2.547     35.328 0 3
2458892.64292 18.628 0.031    -14.007     33.013 0 3
2458894.63986 18.686 0.030    -73.585     29.808 0 3
2458894.64076 18.636 0.032    -22.218     33.160 0 1
2458895.61070 18.640 0.031    -26.124     32.837 0 3
2458896.64184 18.667 0.035    -54.380     36.004 0 3
2458898.62818 18.547 0.036     75.187     40.430 0 3
2458898.62908 18.608 0.037      7.458     39.296 0 1
2458904.67421 18.631 0.047    -17.353     49.641 0 3
2458913.67415 18.694 0.085    -81.442     84.478 0 3
2458913.67506 18.814 0.093   -193.648     82.471 0 1
2458915.62778 18.549 0.053     73.029     60.402 0 3
2459091.01572 18.585 0.039     32.447     43.052 0 1
2459094.94346 18.801 0.098   -182.480     88.174 0 1
2459096.90775 18.610 0.069      5.443     74.077 0 1
2459108.96656 18.614 0.036      0.679     38.779 0 1
2459111.92608 18.631 0.031    -17.429     32.658 0 1
2459114.96540 18.620 0.025     -5.831     26.087 0 1
2459115.91783 18.600 0.024     16.494     26.120 0 1
2459116.94097 18.685 0.027    -72.412     27.384 0 1
2459117.90323 18.610 0.025      5.559     26.517 0 1
2459120.98686 18.605 0.030     10.510     32.092 0 1
2459123.86017 18.630 0.087    -16.332     91.042 0 1
2459124.85813 18.463 0.075    173.890     91.627 0 1
2459125.97288 18.528 0.059     97.030     68.484 0 1
2459128.91451 18.395 0.095    260.312    124.804 0 1
2459130.93391 18.684 0.037    -71.571     37.342 0 1
2459134.96323 18.591 0.033     26.295     36.426 0 1
2459136.99806 18.578 0.028     39.704     31.378 0 1
2459139.86659 18.639 0.031    -25.527     32.177 0 1
2459143.85891 18.623 0.023     -8.420     23.943 0 3
2459143.85984 18.639 0.024    -25.259     25.525 0 1
2459144.92807 18.660 0.024    -46.634     24.302 0 3
2459145.87580 18.635 0.024    -21.070     24.951 0 1
2459145.87721 18.654 0.022    -41.030     22.854 0 3
2459149.86655 18.710 0.053    -97.247     51.979 0 3
2459149.88557 18.635 0.050    -21.648     52.603 0 1
2459150.80946 18.649 0.048    -36.127     49.767 0 3
2459150.81039 18.621 0.048     -6.324     50.875 0 1
2459151.84961 18.559 0.063     60.969     70.760 0 3
2459151.85148 18.661 0.064    -48.046     65.087 0 1
2459152.89702 18.630 0.073    -15.814     77.124 0 3
2459153.88622 18.692 0.086    -78.953     85.989 0 1
2459155.79068 18.562 0.069     57.431     76.877 0 1
2459155.79161 18.530 0.066     94.090     76.500 0 3
2459157.94762 18.665 0.068    -52.039     69.595 0 3
2459165.85844 18.641 0.026    -26.951     27.254 0 1
2459165.86031 18.599 0.026     16.847     28.586 0 3
2459167.84830 18.578 0.030     39.736     33.119 0 3
2459168.82231 18.599 0.031     17.065     33.187 0 3
2459169.80363 18.660 0.031    -46.926     31.259 0 3
2459169.80550 18.673 0.035    -60.670     35.376 0 1
2459176.82575 18.564 0.032     55.198     35.250 0 1
2459178.84043 18.645 0.043    -32.013     44.807 0 1
2459182.88512 18.647 0.109    -33.899    113.081 0 1
2459184.80431 18.662 0.079    -48.865     80.767 0 1
2459190.70199 18.573 0.025     45.656     28.257 0 1
2459193.77628 18.630 0.028    -15.885     28.964 0 1
2459195.76541 18.615 0.029      0.244     30.494 0 1
2459200.74205 18.632 0.034    -18.328     35.895 0 1
2459204.78931 18.665 0.035    -51.730     35.865 0 1
2459210.80969 18.543 0.075     79.069     85.723 0 1
