# Instrumental magnitude: -9.451 mag
# DoPHOT object type: 6
2458217.78879    nan   nan        nan        nan 1 1
2458217.81013    nan   nan        nan        nan 1 1
2458218.76594    nan   nan        nan        nan 1 2
2458219.72147    nan   nan        nan        nan 1 2
2458224.78335    nan   nan        nan        nan 1 1
2458231.76551    nan   nan        nan        nan 1 2
2458233.69731    nan   nan        nan        nan 1 1
2458248.73723    nan   nan        nan        nan 1 1
2458256.78169    nan   nan        nan        nan 1 2
2458267.79734    nan   nan        nan        nan 1 1
2458270.67124    nan   nan        nan        nan 1 1
2458274.69888    nan   nan        nan        nan 1 1
2458277.74978    nan   nan        nan        nan 1 1
2458280.71111    nan   nan        nan        nan 1 1
2458283.69328    nan   nan        nan        nan 1 1
2458286.78171    nan   nan        nan        nan 1 1
2458292.73542    nan   nan        nan        nan 1 1
2458295.73468    nan   nan        nan        nan 1 1
2458298.75533    nan   nan        nan        nan 1 1
2458301.67540    nan   nan        nan        nan 1 1
2458438.03447    nan   nan        nan        nan 1 2
2458438.03544    nan   nan        nan        nan 1 2
2458438.03641    nan   nan        nan        nan 1 2
2458438.03917    nan   nan        nan        nan 1 2
2458439.03540    nan   nan        nan        nan 1 2
2458439.03680    nan   nan        nan        nan 1 2
2458439.03966    nan   nan        nan        nan 1 2
2458439.04161    nan   nan        nan        nan 1 2
2458440.03973    nan   nan        nan        nan 1 2
2458440.04645    nan   nan        nan        nan 1 2
2458440.04981    nan   nan        nan        nan 1 2
2458443.04891    nan   nan        nan        nan 1 2
2458443.05381    nan   nan        nan        nan 1 2
2458444.04114    nan   nan        nan        nan 1 2
2458444.04594    nan   nan        nan        nan 1 2
2458444.05075    nan   nan        nan        nan 1 2
2458444.05557    nan   nan        nan        nan 1 2
2458449.01368    nan   nan        nan        nan 1 1
2458449.05875    nan   nan        nan        nan 1 1
2458466.01987    nan   nan        nan        nan 1 1
2458469.02335    nan   nan        nan        nan 1 1
2458474.98197    nan   nan        nan        nan 1 1
2458476.98835    nan   nan        nan        nan 1 1
2458488.04530    nan   nan        nan        nan 1 1
2458492.04812    nan   nan        nan        nan 1 1
2458493.99494    nan   nan        nan        nan 1 1
2458503.02542    nan   nan        nan        nan 1 1
2458524.96565    nan   nan        nan        nan 1 1
2458539.86132    nan   nan        nan        nan 1 1
2458543.86391    nan   nan        nan        nan 1 1
2458547.81816    nan   nan        nan        nan 1 1
2458567.86524    nan   nan        nan        nan 1 1
2458580.82137    nan   nan        nan        nan 1 1
2458589.76228    nan   nan        nan        nan 1 1
2458593.75810    nan   nan        nan        nan 1 1
2458596.77950    nan   nan        nan        nan 1 1
2458600.78149    nan   nan        nan        nan 1 1
2458606.71543    nan   nan        nan        nan 1 1
2458612.71635    nan   nan        nan        nan 1 1
2458633.70907    nan   nan        nan        nan 1 3
2458634.75921    nan   nan        nan        nan 1 1
2458634.76011    nan   nan        nan        nan 1 3
2458635.73619    nan   nan        nan        nan 1 3
2458637.69524    nan   nan        nan        nan 1 1
2458640.71873    nan   nan        nan        nan 1 1
2458643.73960    nan   nan        nan        nan 1 1
2458647.73654    nan   nan        nan        nan 1 1
2458653.68771    nan   nan        nan        nan 1 1
2458658.67879    nan   nan        nan        nan 1 1
2458661.69630    nan   nan        nan        nan 1 1
2458676.69221    nan   nan        nan        nan 1 1
2458679.69122    nan   nan        nan        nan 1 1
2458798.03131    nan   nan        nan        nan 1 2
2458798.03633    nan   nan        nan        nan 1 2
2458798.04138    nan   nan        nan        nan 1 2
2458798.04643    nan   nan        nan        nan 1 2
2458800.03399    nan   nan        nan        nan 1 2
2458800.03895    nan   nan        nan        nan 1 2
2458800.04392    nan   nan        nan        nan 1 2
2458800.04889    nan   nan        nan        nan 1 2
2458804.03884    nan   nan        nan        nan 1 2
2458804.04362    nan   nan        nan        nan 1 2
2458804.04841    nan   nan        nan        nan 1 2
2458804.05319    nan   nan        nan        nan 1 2
2458806.03984    nan   nan        nan        nan 1 2
2458806.04476    nan   nan        nan        nan 1 2
2458829.06721    nan   nan        nan        nan 1 1
2458860.89910    nan   nan        nan        nan 1 1
2458873.04811    nan   nan        nan        nan 1 1
2458876.00546    nan   nan        nan        nan 1 1
2458885.02269    nan   nan        nan        nan 1 1
2458887.98622    nan   nan        nan        nan 1 1
2458894.96766    nan   nan        nan        nan 1 1
2458898.86372    nan   nan        nan        nan 1 1
2458901.90307    nan   nan        nan        nan 1 1
2458904.98024    nan   nan        nan        nan 1 1
2458908.96048    nan   nan        nan        nan 1 1
2458911.95461    nan   nan        nan        nan 1 1
2458914.91151    nan   nan        nan        nan 1 1
2458936.90604    nan   nan        nan        nan 1 1
2458954.76106    nan   nan        nan        nan 1 1
2458955.77666    nan   nan        nan        nan 1 1
2458962.78486    nan   nan        nan        nan 1 1
2458965.79707    nan   nan        nan        nan 1 1
2458968.70748    nan   nan        nan        nan 1 1
2458971.71947    nan   nan        nan        nan 1 1
2458975.88892    nan   nan        nan        nan 1 1
2458978.76033    nan   nan        nan        nan 1 1
2458992.73759    nan   nan        nan        nan 1 1
2458995.75135    nan   nan        nan        nan 1 1
2458998.73556    nan   nan        nan        nan 1 1
2459009.67425    nan   nan        nan        nan 1 1
2459017.73739    nan   nan        nan        nan 1 1
2459020.73823    nan   nan        nan        nan 1 1
2459032.71510    nan   nan        nan        nan 1 1
2459039.71279    nan   nan        nan        nan 1 1
2459042.72946    nan   nan        nan        nan 1 1
2459164.03133    nan   nan        nan        nan 1 2
2459164.03601    nan   nan        nan        nan 1 2
2459164.04069    nan   nan        nan        nan 1 2
2459164.04537    nan   nan        nan        nan 1 2
2459164.05004    nan   nan        nan        nan 1 2
2459166.03373    nan   nan        nan        nan 1 2
2459166.03841    nan   nan        nan        nan 1 2
2459166.04308    nan   nan        nan        nan 1 2
2459166.04776    nan   nan        nan        nan 1 2
2459166.05243    nan   nan        nan        nan 1 2
2459168.03331    nan   nan        nan        nan 1 2
2459170.03691    nan   nan        nan        nan 1 2
2459170.04159    nan   nan        nan        nan 1 2
2459172.05068    nan   nan        nan        nan 1 2
2459174.05675    nan   nan        nan        nan 1 2
2459185.00373    nan   nan        nan        nan 1 1
2459189.00950    nan   nan        nan        nan 1 1
2459195.01310    nan   nan        nan        nan 1 1
2459200.01825    nan   nan        nan        nan 1 1
2459205.00596    nan   nan        nan        nan 1 1
2459216.04174    nan   nan        nan        nan 1 1
2459217.01517    nan   nan        nan        nan 1 1
2459218.99892    nan   nan        nan        nan 1 1
2459221.94958    nan   nan        nan        nan 1 1
2459223.98429    nan   nan        nan        nan 1 1
2459227.88154    nan   nan        nan        nan 1 1
2459231.98602    nan   nan        nan        nan 1 1
2459249.02761    nan   nan        nan        nan 1 1
2459250.92454    nan   nan        nan        nan 1 1
2459252.83678    nan   nan        nan        nan 1 1
2459256.92679    nan   nan        nan        nan 1 1
2459260.90499    nan   nan        nan        nan 1 1
2459265.87887    nan   nan        nan        nan 1 1
2459267.92369    nan   nan        nan        nan 1 1
2459269.87952    nan   nan        nan        nan 1 1
2459276.88448    nan   nan        nan        nan 1 1
2459281.79451    nan   nan        nan        nan 1 1
2459291.85603    nan   nan        nan        nan 1 1
2459298.88473    nan   nan        nan        nan 1 1
2459303.84268    nan   nan        nan        nan 1 1
2459304.82634    nan   nan        nan        nan 1 3
2459305.80550    nan   nan        nan        nan 1 1
2459306.96383    nan   nan        nan        nan 1 3
2459307.76402    nan   nan        nan        nan 1 1
2459307.77733    nan   nan        nan        nan 1 3
2459308.78142    nan   nan        nan        nan 1 3
2459309.76239    nan   nan        nan        nan 1 1
2459309.77646    nan   nan        nan        nan 1 3
2459313.80750    nan   nan        nan        nan 1 1
2459321.80080    nan   nan        nan        nan 1 1
2459323.83956    nan   nan        nan        nan 1 1
2459325.78270    nan   nan        nan        nan 1 1
2459334.83573    nan   nan        nan        nan 1 1
2459336.81847    nan   nan        nan        nan 1 1
2459338.75932    nan   nan        nan        nan 1 1
