# Instrumental magnitude: -8.382 mag
# DoPHOT object type: 2
2458217.78879    nan   nan        nan        nan 1 1
2458217.81014    nan   nan        nan        nan 1 1
2458218.76595    nan   nan        nan        nan 1 2
2458219.72148    nan   nan        nan        nan 1 2
2458231.76553    nan   nan        nan        nan 1 2
2458233.69734    nan   nan        nan        nan 1 1
2458248.73728    nan   nan        nan        nan 1 1
2458256.78175    nan   nan        nan        nan 1 2
2458267.79741    nan   nan        nan        nan 1 1
2458270.67132    nan   nan        nan        nan 1 1
2458274.69896    nan   nan        nan        nan 1 1
2458277.74986    nan   nan        nan        nan 1 1
2458280.71119    nan   nan        nan        nan 1 1
2458283.69337    nan   nan        nan        nan 1 1
2458286.78180    nan   nan        nan        nan 1 1
2458292.73551    nan   nan        nan        nan 1 1
2458295.73477    nan   nan        nan        nan 1 1
2458298.75543    nan   nan        nan        nan 1 1
2458301.67550    nan   nan        nan        nan 1 1
2458438.03538    nan   nan        nan        nan 1 2
2458438.03911    nan   nan        nan        nan 1 2
2458439.03534    nan   nan        nan        nan 1 2
2458439.03674    nan   nan        nan        nan 1 2
2458439.03961    nan   nan        nan        nan 1 2
2458439.04155    nan   nan        nan        nan 1 2
2458440.03967    nan   nan        nan        nan 1 2
2458440.04303    nan   nan        nan        nan 1 2
2458440.04639    nan   nan        nan        nan 1 2
2458443.03906    nan   nan        nan        nan 1 2
2458443.04885    nan   nan        nan        nan 1 2
2458443.05375    nan   nan        nan        nan 1 2
2458444.04108    nan   nan        nan        nan 1 2
2458444.04588    nan   nan        nan        nan 1 2
2458444.05068    nan   nan        nan        nan 1 2
2458444.05550    nan   nan        nan        nan 1 2
2458449.01361    nan   nan        nan        nan 1 1
2458449.05868    nan   nan        nan        nan 1 1
2458469.02327    nan   nan        nan        nan 1 1
2458474.98189    nan   nan        nan        nan 1 1
2458476.98826    nan   nan        nan        nan 1 1
2458488.04521    nan   nan        nan        nan 1 1
2458492.04802    nan   nan        nan        nan 1 1
2458493.99485    nan   nan        nan        nan 1 1
2458503.02533    nan   nan        nan        nan 1 1
2458524.96558    nan   nan        nan        nan 1 1
2458539.86126    nan   nan        nan        nan 1 1
2458543.86385    nan   nan        nan        nan 1 1
2458547.81811    nan   nan        nan        nan 1 1
2458567.86522    nan   nan        nan        nan 1 1
2458580.82137    nan   nan        nan        nan 1 1
2458589.76230    nan   nan        nan        nan 1 1
2458593.75812    nan   nan        nan        nan 1 1
2458596.77952    nan   nan        nan        nan 1 1
2458600.78152    nan   nan        nan        nan 1 1
