# Instrumental magnitude: -6.090 mag
# DoPHOT object type: 2
2458324.98587 20.069 0.130     30.787     36.425 0 1
2458333.98713 20.134 0.245     13.125     64.461 0 1
2458337.98499 20.284 0.128    -23.845     29.328 0 1
2458340.95802 20.170 0.167      3.776     42.447 0 1
2458344.00013 20.264 0.111    -19.052     25.913 0 1
2458346.94166 20.238 0.109    -12.994     26.094 0 1
2458349.99589 20.216 0.096     -7.683     23.455 0 1
2458352.99624 20.247 0.076    -15.187     18.017 0 1
2458355.90360 19.994 0.159     52.535     47.510 0 1
2458355.98242 20.235 0.150    -12.267     35.969 0 1
2458356.89166 19.795 0.230    117.813     82.919 0 1
2458358.98099 20.907 0.421   -132.527     54.419 0 1
2458365.01608 20.083 0.126     26.998     34.917 0 1
2458368.00209 20.322 0.120    -32.364     26.532 0 1
2458370.99978 20.287 0.104    -24.452     23.812 0 1
2458373.96806 20.423 0.119    -53.643     24.027 0 1
2458376.92661 20.186 0.089     -0.301     22.377 0 1
2458379.93999 20.262 0.103    -18.788     24.070 0 1
2458386.88477 20.390 0.311    -46.995     64.726 0 1
2458389.02870 19.639 0.222    178.283     92.387 0 1
2458423.87910 20.258 0.128    -17.854     29.989 0 1
2458425.80977 19.946 0.159     67.064     49.799 0 1
2458425.82436 20.511 0.187    -70.805     34.837 0 1
2458428.78163 20.064 0.104     32.240     29.091 0 1
2458429.82750 20.192 0.093     -1.648     23.169 0 1
2458432.81770 20.281 0.162    -23.098     37.303 0 1
2458434.84543 20.106 0.145     20.635     39.288 0 1
2458437.82126 20.465 0.172    -62.055     33.311 0 1
2458437.84025 20.092 0.135     24.405     36.970 0 1
2458441.87278 20.071 0.297     30.125     82.924 0 1
2458441.88415 19.970 0.228     59.648     69.807 0 1
2458447.86706 20.147 0.300      9.787     78.103 0 1
2458455.76422 20.445 0.197    -58.182     38.979 0 1
2458455.81672 20.230 0.167    -11.090     40.268 0 1
2458461.76240 20.209 0.112     -6.032     27.419 0 1
2458464.77963 20.142 0.141     11.027     36.924 0 1
2458474.81744 19.878 0.316     89.062    105.196 0 1
2458480.80322 20.304 0.218    -28.426     49.107 0 1
2458487.74034 20.143 0.107     10.858     27.878 0 1
2458490.68977 20.250 0.113    -15.756     26.852 0 1
2458493.63752 20.528 0.192    -73.928     35.207 0 1
2458503.64678 21.409 0.865   -184.488     70.444 0 1
2458514.63020 20.160 0.113      6.289     29.148 0 1
2458523.65144 20.133 0.118     13.311     31.157 0 1
2458542.64952 20.282 0.148    -23.278     34.124 0 1
2458547.64285 20.188 0.153     -0.690     38.278 0 1
2458692.98921 20.272 0.171    -20.977     39.581 0 1
2458695.98691 20.546 0.185    -77.142     33.356 0 1
2458704.99824 20.254 0.151    -16.716     35.586 0 1
2458707.99873 20.509 0.140    -70.342     26.135 0 1
2458711.92771 20.109 0.206     19.681     55.557 0 1
2458714.95862 20.128 0.172     14.739     45.572 0 1
2458719.96584 20.751 0.368   -110.841     54.931 0 1
2458722.98843 20.240 0.093    -13.371     22.245 0 1
2458726.00074 20.312 0.096    -30.144     21.481 0 1
2458730.99945 20.133 0.111     13.311     29.223 0 2
2458732.98011 20.354 0.099    -39.403     21.377 0 1
2458735.99078 20.393 0.122    -47.483     25.430 0 1
2458741.98335 20.988 0.536   -142.692     64.286 0 1
2458750.96966 20.111 0.132     19.315     35.458 0 1
2458759.88246 20.280 0.109    -22.928     25.193 0 1
2458766.99278 20.489 0.202    -66.635     38.459 0 1
2458769.92430 20.599 0.525    -86.558     90.079 0 1
2458775.84485 20.435 0.179    -56.101     35.830 0 1
2458778.88452 20.388 0.224    -46.604     46.616 0 1
2458790.87863 20.359 0.146    -40.398     31.228 0 1
2458793.86602 20.470 0.191    -62.926     37.025 0 1
2458796.82339 20.327 0.291    -33.473     64.206 0 1
2458801.82095 20.732 0.601   -107.965     91.305 0 1
2458804.85387 20.181 0.228      0.892     57.431 0 1
2458812.79145 20.129 0.097     14.454     25.585 0 1
2458814.71730 19.958 0.127     63.440     39.201 0 1
2458819.77768 20.416 0.180    -52.401     36.546 0 1
2458833.77325 20.296 0.220    -26.534     49.824 0 1
2458846.76406 20.179 0.119      1.465     29.994 0 1
2458856.67182 20.284 0.234    -23.756     53.638 0 1
2458859.69335 20.272 0.248    -21.129     57.513 0 1
2458859.73159 20.563 0.362    -80.226     64.307 0 1
2458860.68640 20.638 0.367    -93.074     60.753 0 1
2458861.67716 20.195 0.187     -2.528     46.531 0 1
2458862.70072 20.510 0.184    -70.544     34.225 0 1
2458873.70582 20.072 0.106     29.936     29.428 0 1
2458877.64556 20.258 0.132    -17.760     30.988 0 1
2458887.62943 20.333 0.201    -34.771     44.165 0 1
2458896.64015 20.195 0.120     -2.507     29.820 0 1
2458899.62482 20.322 0.157    -32.347     34.691 0 1
2458904.67433 20.011 0.149     47.484     43.923 0 1
2458913.64887 19.858 0.229     95.790     77.715 0 1
2459064.95104 19.995 0.300     52.181     89.729 0 1
2459087.95295 20.788 0.212   -116.293     30.529 0 1
2459090.96760 20.321 0.090    -32.136     20.027 0 1
2459091.00993 20.137 0.105     12.224     27.699 0 1
2459093.98516 20.005 0.167     49.163     49.435 0 1
2459094.91714 20.800 0.646   -118.014     92.154 0 1
2459095.95676 20.882 0.500   -129.278     66.116 0 1
2459096.89186 19.925 0.267     73.860     85.264 0 1
2459108.96732 20.277 0.126    -22.161     29.023 0 1
2459111.92684 20.301 0.112    -27.688     25.372 0 1
2459112.91947 20.349 0.097    -38.253     21.020 0 1
2459114.96520 20.387 0.108    -46.228     22.479 0 1
2459115.89350 20.065 0.097     31.778     27.111 0 1
2459116.89433 20.391 0.122    -47.136     25.305 0 1
2459117.90396 20.280 0.084    -22.750     19.253 0 1
2459123.02197 20.346 0.209    -37.692     45.241 0 1
2459123.86088 20.111 0.320     19.372     86.185 0 1
2459124.84766 20.179 0.304      1.452     76.882 0 1
2459125.96936 19.589 0.162    199.459     70.626 0 1
2459129.97126 19.999 0.140     51.104     41.858 0 1
2459134.94141 20.127 0.134     14.923     35.408 0 1
2459138.84403 20.173 0.110      3.059     28.037 0 1
2459140.87341 20.142 0.098     11.071     25.535 0 1
2459142.86784 20.147 0.086      9.775     22.516 0 1
2459143.82719 20.311 0.090    -29.803     20.225 0 3
2459144.92775 20.070 0.078     30.574     21.805 0 1
2459144.92870 20.232 0.082    -11.449     19.785 0 3
2459145.87642 20.187 0.075     -0.564     18.932 0 3
2459149.86715 20.144 0.187     10.415     48.857 0 3
2459150.81332 20.280 0.201    -22.887     46.368 0 1
2459150.81427 20.708 0.548   -104.364     85.102 0 3
2459151.85208 20.101 0.224     22.081     60.926 0 3
2459152.89573 20.265 0.283    -19.426     66.174 0 3
2459152.89665 19.867 0.222     92.932     74.799 0 1
2459157.92915 20.269 0.275    -20.313     64.017 0 3
2459158.85943 20.073 0.193     29.738     53.872 0 3
2459164.82430 20.244 0.135    -14.383     32.042 0 3
2459165.85521 20.138 0.097     12.184     25.519 0 3
2459165.85612 20.244 0.108    -14.511     25.727 0 1
2459166.81405 20.256 0.082    -17.187     19.310 0 3
2459167.84878 20.118 0.103     17.418     27.580 0 1
2459167.85160 20.260 0.120    -18.137     28.197 0 3
2459168.82140 20.505 0.142    -69.581     26.650 0 3
2459169.80224 20.306 0.120    -28.713     26.989 0 3
2459169.80317 20.309 0.121    -29.552     27.196 0 1
2459170.77961 20.418 0.135    -52.706     27.311 0 3
2459176.83539    nan   nan        nan        nan 1 1
2459178.82542 19.999 0.128     51.089     38.329 0 1
2459184.80563 20.298 0.329    -26.884     74.477 0 1
2459188.77661 19.908 0.120     79.311     39.027 0 1
2459190.70234 20.254 0.106    -16.789     24.889 0 1
2459193.77568 20.099 0.082     22.360     22.404 0 1
2459195.72830 20.276 0.101    -21.992     23.403 0 1
2459197.75279 20.408 0.214    -50.726     43.734 0 1
2459200.74235 20.241 0.116    -13.655     27.809 0 1
2459204.78959 20.304 0.137    -28.246     30.812 0 1
2459211.66859 19.799 0.204    116.647     73.094 0 1
2459216.73781 20.279 0.157    -22.680     36.198 0 1
2459218.67896 20.378 0.134    -44.342     28.278 0 1
2459220.71704 20.597 0.181    -86.259     31.048 0 1
2459228.72465 20.285 0.141    -24.054     32.313 0 1
2459230.72828 20.082 0.126     27.128     34.950 0 1
2459232.67521 20.379 0.099    -44.671     20.815 0 1
2459248.68471 19.941 0.138     68.884     43.518 0 2
2459251.70505 20.036 0.132     40.059     38.125 0 1
2459251.70599 20.024 0.126     43.583     36.604 0 2
2459253.65143 20.293 0.119    -25.805     27.042 0 1
2459255.63269 20.194 0.093     -2.261     23.115 0 1
2459257.63067 20.188 0.118     -0.745     29.539 0 1
2459270.64114 20.731 0.357   -107.812     54.263 0 1
2459276.63673 20.339 0.160    -36.142     34.827 0 1
2459280.63787 20.154 0.129      8.028     33.341 0 1
2459301.63516 19.821 0.446    108.812    156.938 0 2
2459301.63756 20.466 0.808    -62.183    156.906 0 2
2459301.63998 20.098 0.549     22.718    149.598 0 2
2459302.63604 20.158 0.528      6.781    136.131 0 2
2459302.64087 19.457 0.334    260.584    163.886 0 2
2459434.96523 20.273 0.097    -21.345     22.505 0 1
2459436.97998 20.307 0.098    -29.021     22.015 0 1
2459440.97824 20.396 0.177    -48.189     36.531 0 1
2459443.96676 20.249 0.126    -15.631     29.747 0 1
2459449.90473 19.756 0.442    132.406    164.955 0 1
2459451.97613 20.409 0.235    -50.884     48.029 0 1
2459453.98094 20.209 0.182     -5.969     44.804 0 1
2459459.97683 20.186 0.074     -0.334     18.676 0 1
2459461.97713 20.383 0.102    -45.398     21.408 0 1
2459463.96794 20.255 0.103    -16.969     24.289 0 1
2459465.99953 20.263 0.104    -18.884     24.342 0 1
2459468.88541 20.191 0.095     -1.384     23.784 0 1
2459470.94703 20.262 0.090    -18.693     20.969 0 1
2459472.88370 20.101 0.093     21.999     25.133 0 1
2459474.96920 20.128 0.070     14.769     18.523 0 1
2459477.90865 20.162 0.176      5.898     45.135 0 1
2459479.90970 20.239 0.256    -13.252     61.206 0 1
2459487.90022 20.100 0.139     22.098     37.730 0 1
2459489.92703 20.193 0.096     -1.989     23.992 0 1
2459498.87832 20.346 0.104    -37.640     22.611 0 1
2459517.84683 20.202 0.081     -4.137     20.161 0 1
2459521.86689 20.194 0.092     -2.169     22.880 0 1
2459523.78150 20.139 0.086     11.934     22.588 0 1
2459525.80742 20.360 0.097    -40.592     20.856 0 1
2459527.84803 20.241 0.117    -13.677     28.000 0 1
2459532.86679 20.098 0.145     22.805     39.392 0 1
2459806.92223 20.615 0.377    -89.240     63.772 0 1
2459811.98308 20.179 0.119      1.624     29.980 0 1
2459814.98518 20.191 0.094     -1.453     23.528 0 1
2459819.98645 20.207 0.095     -5.467     23.349 0 1
2459823.96989 20.277 0.110    -22.084     25.334 0 1
2459843.92622 20.251 0.109    -15.998     25.803 0 1
2459846.94809 20.302 0.098    -27.857     22.219 0 1
2459848.96978 20.237 0.111    -12.703     26.664 0 1
2459850.99153 20.100 0.078     22.095     21.310 0 1
2459852.99222 20.189 0.092     -1.066     23.133 0 1
2459854.95206 20.366 0.101    -41.839     21.447 0 1
2459856.91801 20.114 0.087     18.427     23.248 0 1
2459858.86996 20.374 0.155    -43.520     32.648 0 1
2459860.92622 19.896 0.156     83.323     51.099 0 1
2459863.95384 20.109 0.332     19.852     89.412 0 1
2459876.88869 20.190 0.142     -1.279     35.453 0 1
