# Instrumental magnitude: -9.319 mag
# DoPHOT object type: 6
2458384.88405    nan   nan        nan        nan 1 2
2458388.93041    nan   nan        nan        nan 1 2
2458430.81887    nan   nan        nan        nan 1 2
2458443.77338    nan   nan        nan        nan 1 2
2458494.68474    nan   nan        nan        nan 1 2
2458495.69761    nan   nan        nan        nan 1 2
2458734.97952    nan   nan        nan        nan 1 2
2458734.97998    nan   nan        nan        nan 1 3
2458743.96080    nan   nan        nan        nan 1 2
2458743.96125    nan   nan        nan        nan 1 3
2458749.96878    nan   nan        nan        nan 1 2
2458749.96923    nan   nan        nan        nan 1 3
2458752.00104    nan   nan        nan        nan 1 2
2458752.00149    nan   nan        nan        nan 1 3
2458758.94882    nan   nan        nan        nan 1 2
2458758.94927    nan   nan        nan        nan 1 3
2458760.92839    nan   nan        nan        nan 1 2
2458760.94830    nan   nan        nan        nan 1 3
2458766.88795    nan   nan        nan        nan 1 2
2458766.88840    nan   nan        nan        nan 1 3
2458768.87049    nan   nan        nan        nan 1 2
2458768.87094    nan   nan        nan        nan 1 3
2458867.70934    nan   nan        nan        nan 1 2
2458867.70980    nan   nan        nan        nan 1 3
2458876.66077    nan   nan        nan        nan 1 2
2458876.66122    nan   nan        nan        nan 1 3
2458879.66299    nan   nan        nan        nan 1 2
2458879.66344    nan   nan        nan        nan 1 3
2459084.95047    nan   nan        nan        nan 1 2
2459084.95750    nan   nan        nan        nan 1 3
2459091.93760    nan   nan        nan        nan 1 2
2459091.93807    nan   nan        nan        nan 1 3
2459092.93282    nan   nan        nan        nan 1 2
2459092.93329    nan   nan        nan        nan 1 3
2459107.02369    nan   nan        nan        nan 1 2
2459107.02463    nan   nan        nan        nan 1 3
2459120.87066    nan   nan        nan        nan 1 2
2459120.87160    nan   nan        nan        nan 1 3
2459121.88262    nan   nan        nan        nan 1 2
2459121.88309    nan   nan        nan        nan 1 3
2459122.86849    nan   nan        nan        nan 1 2
2459122.87742    nan   nan        nan        nan 1 3
2459129.89511    nan   nan        nan        nan 1 2
2459129.89558    nan   nan        nan        nan 1 3
2459130.91505    nan   nan        nan        nan 1 2
2459130.91551    nan   nan        nan        nan 1 3
2459135.81213    nan   nan        nan        nan 1 2
2459135.81259    nan   nan        nan        nan 1 3
2459136.87732    nan   nan        nan        nan 1 2
2459136.87779    nan   nan        nan        nan 1 3
2459864.91921    nan   nan        nan        nan 1 2
2459864.91968    nan   nan        nan        nan 1 3
2459878.88011    nan   nan        nan        nan 1 2
2459878.88058    nan   nan        nan        nan 1 3
2459881.87056    nan   nan        nan        nan 1 2
2459881.88858    nan   nan        nan        nan 1 3
2459904.81111    nan   nan        nan        nan 1 2
2459904.81158    nan   nan        nan        nan 1 3
2459906.77641    nan   nan        nan        nan 1 2
2459906.77688    nan   nan        nan        nan 1 3
2459923.81299    nan   nan        nan        nan 1 2
2459923.81440    nan   nan        nan        nan 1 3
