# Instrumental magnitude: -8.157 mag
# DoPHOT object type: 2
2458203.88118 18.179 0.025    -18.615     41.650 0 1
2458206.87158 18.109 0.034    101.661     59.990 0 1
2458206.88473 18.184 0.036    -26.413     59.740 0 1
2458233.80095 18.226 0.030    -94.851     47.780 0 1
2458236.86180 18.285 0.078   -186.701    117.529 0 1
2458237.00728 18.094 0.064    130.075    116.323 0 1
2458244.77889 18.175 0.024    -11.750     40.868 0 1
2458247.82113 18.197 0.017    -47.868     27.370 0 1
2458262.77998 18.104 0.028    111.274     49.477 0 1
2458267.71887 18.129 0.071     66.461    123.996 0 1
2458270.79634 18.163 0.035      8.914     59.210 0 1
2458273.75812 18.176 0.017    -14.003     27.873 0 1
2458279.80017 18.167 0.017      1.899     28.836 0 1
2458282.75636 18.213 0.018    -73.613     29.763 0 1
2458295.69465 18.208 0.044    -66.044     70.801 0 1
2458298.69403 18.129 0.032     67.029     56.739 0 1
2458304.69571 18.165 0.017      5.357     28.614 0 1
2458332.67523 18.165 0.021      5.609     34.759 0 1
2458336.67189 18.213 0.020    -75.144     32.719 0 1
2458493.03121 18.169 0.020     -1.485     34.383 0 1
2458527.04521 18.182 0.028    -23.375     47.236 0 1
2458540.94443 18.162 0.023     10.970     38.411 0 1
2458544.00725 18.343 0.040   -272.772     57.533 0 1
2458568.88245 18.098 0.036    121.093     64.599 0 1
2458584.95139 18.188 0.019    -33.909     31.109 0 1
2458587.86237 18.148 0.044     33.465     76.257 0 1
2458591.75758 18.238 0.080   -113.611    126.350 0 1
2458597.96671 18.195 0.032    -44.400     51.887 0 1
2458616.77833 18.157 0.026     18.373     43.708 0 1
2458619.77781 18.139 0.063     49.053    109.281 0 1
2458633.75710 18.190 0.017    -36.726     27.727 0 1
2458636.77950 18.188 0.016    -32.720     26.841 0 1
2458639.73623 18.220 0.021    -85.672     33.795 0 1
2458642.80272 18.177 0.016    -15.831     26.162 0 1
2458645.73708 18.126 0.029     73.065     50.497 0 1
2458650.69603 17.906 0.063    498.923    136.285 0 1
2458653.77793 18.199 0.040    -51.866     65.971 0 1
2458657.69420 18.167 0.019      1.209     32.466 0 1
2458660.69337 18.176 0.017    -13.332     28.669 0 1
2458665.69483 18.208 0.017    -66.460     28.021 0 1
2458674.70798 18.184 0.035    -27.395     57.504 0 1
2458683.69362 18.185 0.023    -28.221     37.507 0 1
2458690.69733 18.174 0.019    -10.721     32.585 0 1
2458716.64908 18.170 0.023     -2.794     38.813 0 1
2458720.64982 18.177 0.024    -14.428     40.665 0 1
2458723.65121 18.196 0.028    -46.674     46.332 0 1
2458726.66392 18.174 0.028    -10.323     47.212 0 1
2458853.02172 18.190 0.022    -35.935     36.291 0 1
2458874.04746 18.181 0.017    -22.252     29.051 0 1
2458877.02352 18.202 0.018    -56.655     28.850 0 1
2458893.04639 18.238 0.038   -113.685     60.465 0 1
2458896.04116 18.186 0.024    -30.408     40.082 0 1
2458905.04830 18.186 0.020    -29.645     32.838 0 1
2458914.96417 18.181 0.045    -21.037     75.636 0 1
2458943.91244 18.163 0.029      9.024     48.602 0 1
2458954.90318 18.252 0.021   -136.277     33.068 0 1
2458963.81206 18.201 0.019    -55.346     31.007 0 1
2458963.88094 18.192 0.018    -40.709     28.911 0 1
2458969.88593 18.196 0.058    -46.218     96.099 0 1
2458973.73789 18.189 0.047    -34.894     77.795 0 1
2458978.88473 18.141 0.085     45.357    147.095 0 1
2458986.88718 18.182 0.017    -22.759     27.968 0 1
2458992.82179 18.200 0.016    -53.214     26.599 0 1
2458995.79999 18.172 0.017     -6.270     28.428 0 1
2458998.85967 18.177 0.017    -14.602     28.120 0 1
2459001.88014 18.118 0.033     86.828     58.242 0 1
2459012.79925 18.223 0.016    -91.213     26.446 0 1
2459016.70357 18.216 0.014    -78.472     23.359 0 1
2459019.75833 18.218 0.017    -82.354     26.782 0 1
2459022.70517 18.204 0.016    -59.970     26.635 0 1
2459025.73403 18.198 0.019    -49.400     30.522 0 1
2459028.70645 18.179 0.024    -18.208     39.539 0 1
2459032.69649 18.289 0.048   -192.966     73.059 0 1
2459035.70836 18.133 0.042     59.284     73.992 0 1
2459038.75789 18.163 0.026      8.560     44.617 0 1
2459041.69327 18.176 0.018    -14.173     30.255 0 1
2459217.04523 18.209 0.091    -67.546    147.472 0 1
2459229.01778 18.202 0.017    -56.348     28.578 0 1
2459232.04752 18.177 0.019    -15.378     31.304 0 1
2459249.00002 18.147 0.031     35.463     52.482 0 1
2459256.03068 18.203 0.015    -57.585     23.888 0 1
2459269.96460 18.146 0.026     36.966     45.517 0 1
2459279.01031 18.182 0.028    -23.446     45.873 0 1
2459290.92439 18.190 0.016    -36.758     26.221 0 1
2459292.94364 18.185 0.018    -28.459     30.281 0 1
2459295.83775 18.143 0.033     42.831     57.726 0 1
2459305.90617 18.158 0.037     17.412     62.604 0 1
2459307.92618 18.188 0.022    -33.274     37.186 0 1
2459309.84425 18.187 0.017    -31.235     28.949 0 1
2459313.96879 18.197 0.026    -49.004     42.534 0 1
2459317.79706 18.194 0.016    -43.888     26.818 0 1
2459320.86782 18.175 0.018    -12.581     29.514 0 1
2459322.84221 18.135 0.018     55.856     30.559 0 1
2459324.86636 18.169 0.020     -2.104     33.326 0 1
2459328.84102 18.132 0.039     62.072     67.932 0 1
2459334.74242 18.136 0.019     54.566     33.690 0 1
2459336.90599 18.133 0.024     60.635     41.246 0 1
2459339.88154 18.163 0.016      8.687     27.197 0 1
2459341.82102 18.226 0.015    -94.810     24.504 0 1
2459343.78304 18.171 0.016     -5.475     26.658 0 1
2459345.86435 18.209 0.019    -68.514     30.314 0 1
2459349.86893 18.199 0.015    -51.914     24.796 0 1
2459353.85972 18.209 0.019    -68.370     30.412 0 1
2459356.80203 18.174 0.036    -10.787     60.229 0 1
2459361.80139 18.207 0.044    -64.080     72.072 0 1
2459363.78055 18.194 0.025    -43.604     40.440 0 1
2459365.80068 18.188 0.016    -33.010     27.052 0 1
2459367.77888 18.198 0.018    -49.100     29.040 0 1
2459369.73851 18.182 0.018    -22.901     29.201 0 1
2459379.80281 18.162 0.021     10.829     36.389 0 1
2459385.77895 18.177 0.042    -15.131     70.900 0 1
2459392.71574 18.186 0.018    -30.869     30.164 0 1
2459394.69536 18.210 0.019    -70.143     30.713 0 1
2459396.73580 18.180 0.018    -19.699     30.260 0 1
2459399.73554 18.150 0.018     31.304     30.772 0 1
2459401.73542 18.207 0.022    -64.710     35.597 0 1
2459405.73043 18.190 0.021    -35.918     35.284 0 1
2459407.75290 18.203 0.026    -58.274     41.952 0 1
2459409.73180 18.136 0.023     54.609     40.765 0 1
2459411.69376 18.194 0.032    -42.726     52.782 0 1
2459419.72925 18.077 0.067    159.940    122.517 0 1
2459423.71060 18.155 0.022     21.785     37.114 0 1
2459425.74937 18.139 0.027     50.261     47.612 0 1
2459430.70913 18.152 0.022     26.614     37.124 0 1
2459435.69294 18.201 0.022    -55.095     35.502 0 1
2459438.69280 18.169 0.026     -1.894     43.244 0 1
2459443.66989 18.141 0.070     46.244    121.236 0 1
2459450.70806 18.126 0.117     72.535    205.530 0 1
2459600.96517 18.162 0.043     10.226     73.472 0 1
2459675.88336 18.199 0.018    -50.923     29.963 0 1
2459679.78181 18.158 0.028     16.283     47.002 0 1
2459683.81771 18.238 0.040   -114.444     62.933 0 1
2459695.86297 18.173 0.025     -8.748     41.477 0 1
2459700.84351 18.241 0.021   -119.062     32.580 0 1
2459702.82217 18.197 0.018    -47.994     28.878 0 1
2459712.79513 18.143 0.040     43.511     69.010 0 1
2459722.83905 18.166 0.018      2.606     30.578 0 1
2459722.84344 18.206 0.018    -62.995     29.898 0 1
2459724.84534 18.208 0.018    -66.722     29.703 0 1
2459726.79956 18.195 0.015    -45.596     25.296 0 1
2459732.77911 18.210 0.018    -69.977     29.542 0 1
2459734.80187 18.201 0.020    -54.525     33.039 0 1
2459736.77967 18.192 0.020    -39.824     33.452 0 1
2459738.73422 18.219 0.027    -83.924     43.342 0 1
2459743.86337 18.243 0.085   -122.719    133.886 0 1
2459747.77990 18.197 0.023    -47.950     38.547 0 1
2459749.77910 18.171 0.020     -5.449     34.325 0 1
