# Instrumental magnitude: -7.645 mag
# DoPHOT object type: 2
2458198.86523 18.624 0.027      5.886     28.754 0 1
2458217.85392 18.633 0.035     -3.040     37.076 0 1
2458218.83201 18.642 0.032    -12.808     33.664 0 2
2458219.82163 18.707 0.074    -78.231     72.931 0 2
2458224.80993 18.595 0.065     37.688     70.964 0 1
2458224.83023 18.688 0.070    -59.891     70.090 0 1
2458230.75822 18.648 0.032    -18.581     32.849 0 1
2458231.76522 18.600 0.031     31.554     33.621 0 2
2458233.71355 18.571 0.044     63.993     48.902 0 1
2458243.77938 18.634 0.029     -4.605     30.801 0 1
2458256.74657 18.719 0.033    -89.825     32.205 0 1
2458256.78119 18.724 0.030    -94.308     29.143 0 2
2458279.67292 18.603 0.036     28.499     38.696 0 1
2458283.71374 18.679 0.030    -50.463     30.107 0 1
2458286.78185 18.664 0.030    -35.535     30.903 0 1
2458289.71812 18.612 0.047     19.134     50.336 0 1
2458293.73722 18.716 0.065    -87.500     62.893 0 1
2458296.73637 18.641 0.065    -11.219     67.939 0 1
2458305.68006 18.613 0.041     17.788     43.851 0 1
2458312.69427 18.631 0.042     -1.138     44.405 0 1
2458450.03639 18.629 0.056      0.754     58.785 0 1
2458450.04372 18.572 0.059     62.191     65.641 0 2
2458450.04870 18.721 0.066    -92.295     63.816 0 2
2458450.05368 18.619 0.059     11.577     62.986 0 2
2458450.05866 18.639 0.072     -9.515     75.439 0 2
2458451.04489 18.653 0.049    -23.995     50.939 0 2
2458451.04966 18.731 0.055   -101.424     53.172 0 2
2458451.05444 18.742 0.062   -111.728     58.437 0 2
2458451.05921 18.652 0.073    -22.505     74.939 0 2
2458475.98921 18.608 0.063     23.182     67.728 0 1
2458477.01011 18.707 0.053    -78.665     52.142 0 1
2458488.02886 18.691 0.030    -62.902     30.086 0 1
2458503.04386 18.635 0.053     -5.177     55.674 0 1
2458524.96559 18.637 0.028     -7.281     29.799 0 1
2458539.87991 18.653 0.040    -23.738     40.783 0 1
2458543.88041 18.692 0.035    -63.929     34.313 0 1
2458547.98657 18.649 0.031    -20.082     31.942 0 1
2458561.86178 18.552 0.064     85.597     72.758 0 1
2458573.79825 18.621 0.037      9.475     39.691 0 1
2458584.80051 18.664 0.036    -35.390     36.392 0 1
2458593.82100 18.571 0.071     63.458     79.084 0 1
2458596.79916 18.642 0.036    -12.609     37.276 0 1
2458606.73667 18.691 0.031    -62.644     31.172 0 1
2458617.75833 18.664 0.047    -35.592     48.101 0 1
2458634.75745 18.682 0.031    -53.565     31.115 0 1
2458637.69436 18.704 0.029    -75.024     28.142 0 1
2458640.73684 18.702 0.029    -72.907     28.746 0 1
2458643.73822 18.725 0.038    -95.497     36.785 0 1
2458648.69356 18.710 0.085    -81.671     82.687 0 1
2458651.73475 18.710 0.080    -81.496     77.829 0 1
2458654.67465 18.653 0.045    -24.000     46.729 0 1
2458658.67714 18.694 0.033    -65.832     33.083 0 1
2458667.71593 18.615 0.029     15.475     31.265 0 1
2458672.69232 18.802 0.053   -167.217     47.206 0 1
2458676.69149 18.620 0.065     10.292     69.015 0 1
2458679.69095 18.671 0.068    -42.402     68.737 0 1
2458812.05352 18.804 0.082   -169.475     73.713 0 2
2458812.05839 18.721 0.094    -91.931     91.084 0 2
2458854.07960 18.780 0.065   -147.060     59.453 0 1
2458877.04660 18.677 0.030    -47.935     30.157 0 1
2458884.04530 18.667 0.039    -38.374     39.593 0 1
2458887.04299 18.725 0.041    -95.751     39.249 0 1
2458895.00544 18.692 0.035    -63.854     34.518 0 1
2458898.98166 18.701 0.026    -72.694     25.999 0 1
2458901.92252 18.699 0.027    -70.728     26.319 0 1
2458904.98269 18.678 0.033    -49.026     33.206 0 1
2458908.98256 18.717 0.027    -87.843     26.367 0 1
2458911.96061 18.675 0.038    -46.190     38.547 0 1
2458914.90748 18.654 0.035    -24.832     36.192 0 1
2458937.92952 18.636 0.032     -6.465     33.075 0 1
2458940.90900 18.631 0.052     -1.557     54.156 0 1
2458941.88132 18.723 0.040    -93.893     38.411 0 1
2458955.78454 18.668 0.033    -38.803     33.745 0 1
2458972.69872 18.609 0.050     22.835     53.371 0 1
2458976.75854 18.584 0.071     49.693     78.090 0 1
2458980.75655 18.645 0.021    -15.700     21.411 0 1
2458986.75925 18.657 0.026    -27.580     26.894 0 1
2458992.73664 18.651 0.024    -22.393     24.939 0 1
2458998.72896 18.625 0.033      5.490     34.777 0 1
2459009.67388 18.670 0.042    -41.539     42.726 0 1
2459017.73705 18.671 0.027    -42.310     27.506 0 1
2459020.73791 18.672 0.026    -43.822     26.686 0 1
2459033.67353 18.709 0.065    -80.662     63.642 0 1
2459037.68908 18.717 0.044    -87.721     43.008 0 1
2459039.71203 18.650 0.032    -21.081     32.677 0 1
2459174.05351 18.723 0.117    -93.835    113.217 0 2
2459178.04099 18.651 0.047    -22.155     48.800 0 2
2459178.04567 18.670 0.046    -41.004     46.431 0 2
2459178.05232 18.630 0.055      0.220     57.644 0 2
2459182.04384 18.698 0.049    -69.243     48.689 0 2
2459182.04853 18.694 0.050    -65.554     50.081 0 2
2459182.05322 18.654 0.053    -24.753     54.505 0 2
2459182.05790 18.708 0.066    -79.618     64.464 0 2
2459184.04881 18.632 0.093     -2.483     97.707 0 2
2459184.05349 18.623 0.074      7.351     78.853 0 2
2459184.05816 18.803 0.090   -168.458     80.928 0 2
2459184.06284 18.731 0.085   -101.717     81.954 0 2
2459185.04356 18.540 0.067     98.568     76.213 0 1
2459185.04825 18.648 0.068    -18.880     70.644 0 1
2459185.05293 18.812 0.081   -176.415     72.274 0 1
2459185.05761 18.664 0.074    -34.979     75.070 0 1
2459185.06229 18.697 0.089    -68.483     88.162 0 1
2459186.04728 18.826 0.069   -188.799     60.585 0 1
2459186.05198 18.721 0.063    -91.786     60.941 0 1
2459186.05667 18.687 0.066    -58.446     66.244 0 1
2459186.06138 18.588 0.076     45.275     83.489 0 1
2459201.04051 18.645 0.064    -15.909     66.811 0 1
2459205.02008 18.693 0.032    -64.450     31.511 0 1
2459217.00681 18.632 0.061     -2.257     64.089 0 1
2459218.99782 18.599 0.043     32.810     46.511 0 1
2459232.00181 18.661 0.026    -31.920     26.101 0 1
2459251.98243 18.642 0.033    -12.090     34.017 0 1
2459253.98957 18.663 0.027    -34.179     27.429 0 1
2459255.92395 18.676 0.025    -47.085     25.730 0 1
2459262.87800 18.698 0.030    -69.640     29.276 0 1
2459265.01670 18.695 0.027    -66.349     27.210 0 1
2459268.87915 18.663 0.038    -33.781     38.314 0 1
2459270.87959 18.587 0.051     46.665     56.026 0 1
2459278.92698 18.525 0.036    115.585     42.175 0 1
2459290.86335 18.709 0.028    -80.243     27.744 0 1
2459304.82768 18.755 0.095   -124.174     89.320 0 1
2459305.84395 18.584 0.048     49.699     53.143 0 3
2459307.84381 18.631 0.028     -0.852     29.422 0 3
2459307.84712 18.676 0.027    -47.549     27.165 0 1
2459308.78234 18.704 0.029    -75.706     28.753 0 3
2459309.79834 18.693 0.028    -64.882     27.602 0 1
2459310.84028 18.740 0.049   -110.467     46.354 0 3
2459317.82416 18.678 0.025    -49.316     24.805 0 1
2459321.81911 18.659 0.027    -30.355     27.197 0 1
2459323.83776 18.646 0.031    -16.214     31.821 0 1
2459325.78048 18.590 0.038     42.408     41.911 0 1
2459334.78077 18.612 0.037     19.325     39.545 0 1
2459338.79802 18.629 0.029      1.289     30.627 0 1
2459340.78014 18.644 0.025    -14.231     26.318 0 1
2459342.77972 18.698 0.030    -69.258     29.774 0 1
2459344.73723 18.678 0.027    -49.045     27.438 0 1
2459346.80108 18.643 0.026    -13.757     27.123 0 1
2459354.73923 18.744 0.050   -113.657     47.119 0 1
2459362.74075 18.681 0.038    -52.878     37.692 0 1
2459364.80001 18.709 0.034    -80.036     33.694 0 1
2459366.71569 18.678 0.027    -49.064     27.564 0 1
2459368.73069 18.715 0.027    -86.241     26.713 0 1
2459370.77464 18.632 0.029     -1.604     30.117 0 1
2459376.75697 18.651 0.031    -21.430     32.488 0 1
2459386.69544 18.554 0.073     82.315     82.880 0 1
2459390.79121 18.625 0.079      5.295     83.269 0 1
2459392.69598 18.640 0.030    -10.924     30.849 0 1
2459396.69226 18.605 0.029     26.152     30.894 0 1
2459399.71002 18.583 0.034     50.886     36.905 0 1
2459537.04439 18.752 0.085   -121.503     79.685 0 1
2459537.04675 18.857 0.104   -215.870     88.371 0 1
2459537.04911 18.481 0.068    168.599     81.582 0 1
2459537.05147 18.705 0.087    -75.861     85.802 0 1
2459537.05383 18.640 0.094    -10.995     97.557 0 1
2459538.05060 18.710 0.164    -80.825    160.141 0 1
2459541.05444 18.691 0.078    -62.783     77.429 0 1
2459541.05690 18.473 0.070    177.261     85.518 0 1
2459551.04132 18.628 0.031      2.587     33.023 0 1
2459551.04375 18.722 0.036    -93.115     35.148 0 1
2459551.04619 18.718 0.037    -88.724     35.471 0 1
2459551.04862 18.651 0.035    -21.862     36.024 0 1
2459551.05106 18.713 0.037    -84.551     35.777 0 1
2459601.00412 18.655 0.056    -25.751     58.126 0 1
2459636.96694 18.726 0.032    -96.239     31.018 0 1
2459641.86434 18.611 0.027     20.483     29.362 0 1
2459670.87674 18.665 0.024    -36.342     24.834 0 3
2459673.81806 18.669 0.032    -40.754     32.777 0 1
2459675.71808 18.685 0.031    -56.466     31.037 0 1
2459677.86687 18.725 0.037    -95.538     35.587 0 1
2459682.80212    nan   nan        nan        nan 1 1
2459687.87787 18.648 0.079    -19.163     81.317 0 1
2459690.82192    nan   nan        nan        nan 1 1
2459696.75900 18.706 0.029    -77.110     27.992 0 1
2459699.80697 18.655 0.026    -25.646     27.244 0 1
2459702.75815 18.624 0.028      6.847     30.139 0 2
2459709.72681 18.593 0.042     40.043     45.872 0 1
2459709.77774 18.668 0.038    -38.849     38.403 0 1
2459714.71691 18.723 0.084    -94.205     80.757 0 1
2459717.73685 18.614 0.043     16.899     45.719 0 1
2459719.71412 18.685 0.028    -56.330     27.584 0 1
2459719.73817 18.713 0.029    -83.693     28.321 0 1
2459724.78020 18.650 0.028    -20.793     29.147 0 1
2459726.84280 18.648 0.030    -18.404     30.944 0 1
2459730.71887 18.657 0.030    -28.417     30.568 0 1
2459730.71982 18.684 0.027    -55.791     27.417 0 3
2459732.71002 18.723 0.030    -93.986     29.137 0 1
2459734.74112 18.647 0.032    -17.926     32.647 0 1
2459736.69705 18.721 0.027    -91.845     26.494 0 1
2459738.75367 18.655 0.049    -25.948     50.026 0 1
2459742.75639 18.660 0.084    -31.161     86.306 0 1
2459747.69560 18.674 0.024    -45.461     24.589 0 1
2459751.75042 18.684 0.041    -55.078     41.043 0 1
2459753.69400 18.690 0.034    -61.865     33.820 0 1
2459756.69037 18.702 0.027    -73.034     26.981 0 1
2459761.69336 18.665 0.031    -36.438     31.874 0 1
2459765.68887 18.673 0.034    -44.761     34.730 0 1
2459902.04311 18.671 0.056    -42.575     56.436 0 1
2459902.04531 18.684 0.065    -55.184     64.716 0 1
2459902.04765 18.631 0.062     -1.145     64.862 0 1
2459902.05002 18.620 0.072     10.581     76.085 0 1
2459902.05237 18.655 0.085    -26.355     87.705 0 1
2459904.04681 18.529 0.057    111.801     66.400 0 1
2459904.04926 18.689 0.077    -60.449     76.869 0 1
2459904.05172 18.653 0.088    -23.477     91.169 0 1
2459904.05416 18.595 0.108     37.480    117.921 0 1
2459905.04617 18.612 0.056     18.688     59.861 0 1
2459905.05106 18.707 0.078    -77.938     76.758 0 1
2459907.05093 18.546 0.062     92.176     70.231 0 1
2459907.05333 18.679 0.074    -50.517     74.907 0 1
2459907.05811 18.910 0.139   -259.440    112.785 0 1
2459914.04195 18.596 0.041     36.672     44.869 0 1
2459914.04671 18.714 0.046    -85.133     44.384 0 1
2459914.04916 18.615 0.042     15.536     45.027 0 1
2459914.05161 18.779 0.056   -146.352     51.197 0 1
2459915.04058 18.668 0.047    -38.814     48.160 0 1
2459924.03891 18.688 0.054    -59.335     53.610 0 1
2460021.91844 18.673 0.037    -44.286     37.202 0 1
2460046.82411 18.707 0.031    -77.995     29.963 0 1
2460055.77467 18.671 0.034    -42.830     34.103 0 1
2460059.81868 18.630 0.034     -0.463     36.183 0 1
2460061.78628 18.634 0.031     -4.396     32.462 0 1
2460063.76065 18.717 0.036    -87.604     34.570 0 1
