# Instrumental magnitude: -9.319 mag
# DoPHOT object type: 6
2458432.88808    nan   nan        nan        nan 1 2
2458439.85214    nan   nan        nan        nan 1 2
2458441.89017    nan   nan        nan        nan 1 2
2458448.92959    nan   nan        nan        nan 1 2
2458449.91347    nan   nan        nan        nan 1 2
2458508.79570    nan   nan        nan        nan 1 2
2458540.76498    nan   nan        nan        nan 1 1
2458761.99605    nan   nan        nan        nan 1 2
2458761.99650    nan   nan        nan        nan 1 3
2458770.92630    nan   nan        nan        nan 1 2
2458770.92675    nan   nan        nan        nan 1 3
2458776.97385    nan   nan        nan        nan 1 2
2458776.97430    nan   nan        nan        nan 1 3
2458783.99998    nan   nan        nan        nan 1 2
2458803.94151    nan   nan        nan        nan 1 2
2458833.86973    nan   nan        nan        nan 1 2
2458833.87064    nan   nan        nan        nan 1 3
2458860.83412    nan   nan        nan        nan 1 2
2458860.83457    nan   nan        nan        nan 1 3
2458873.74181    nan   nan        nan        nan 1 2
2458873.74226    nan   nan        nan        nan 1 3
2458882.70632    nan   nan        nan        nan 1 2
2458900.70309    nan   nan        nan        nan 1 2
2458900.70766    nan   nan        nan        nan 1 3
2459124.92675    nan   nan        nan        nan 1 2
2459124.93012    nan   nan        nan        nan 1 3
2459129.03404    nan   nan        nan        nan 1 2
2459130.01156    nan   nan        nan        nan 1 2
2459130.01203    nan   nan        nan        nan 1 3
2459134.98894    nan   nan        nan        nan 1 2
2459134.98941    nan   nan        nan        nan 1 3
2459137.01971    nan   nan        nan        nan 1 2
2459137.02017    nan   nan        nan        nan 1 3
2459143.01546    nan   nan        nan        nan 1 2
2459143.01592    nan   nan        nan        nan 1 3
2459144.95162    nan   nan        nan        nan 1 2
2459144.95208    nan   nan        nan        nan 1 3
2459152.91159    nan   nan        nan        nan 1 2
2459152.91206    nan   nan        nan        nan 1 3
2459153.87333    nan   nan        nan        nan 1 3
2459883.92740    nan   nan        nan        nan 1 2
2459883.93595    nan   nan        nan        nan 1 3
