# Instrumental magnitude: -7.043 mag
# DoPHOT object type: 2
2458203.88112 19.298 0.065     -9.807     38.850 0 1
2458206.87152 19.328 0.093    -27.092     54.021 0 1
2458206.88467 19.323 0.107    -24.424     62.461 0 1
2458233.80090 19.101 0.065    118.916     46.705 0 1
2458236.86176 19.095 0.164    123.364    117.878 0 1
2458237.00724 19.170 0.173     71.142    115.787 0 1
2458244.77886 19.358 0.064    -44.235     36.085 0 1
2458247.82110 19.280 0.037      1.428     22.144 0 1
2458262.77997 19.259 0.076     14.184     46.968 0 1
2458267.71886 19.148 0.175     86.098    119.377 0 1
2458270.79634 19.489 0.115   -114.125     57.210 0 1
2458273.75812 19.222 0.036     37.145     23.284 0 1
2458279.80017 19.318 0.040    -21.533     23.302 0 1
2458282.75637 19.197 0.039     53.467     25.808 0 1
2458295.69468 19.316 0.116    -20.373     67.942 0 1
2458298.69406 19.515 0.114   -127.020     55.765 0 1
2458304.69575 19.204 0.037     48.647     24.032 0 1
2458332.67529 19.241 0.048     25.107     30.276 0 1
2458336.67195 19.161 0.043     77.206     29.035 0 1
2458493.03118 19.284 0.047     -1.033     28.131 0 1
2458540.94436 19.229 0.055     32.833     34.919 0 1
2458544.00718 19.408 0.095    -71.775     51.100 0 1
2458568.88238 19.323 0.135    -24.276     78.621 0 1
2458584.95134 19.327 0.047    -26.430     27.136 0 1
2458587.86232 19.225 0.111     35.590     70.827 0 1
2458591.75754 19.222 0.189     37.003    120.551 0 1
2458597.96667 19.300 0.077    -10.559     45.538 0 1
2458616.77831 19.291 0.069     -5.370     41.268 0 1
2458619.77779 19.415 0.210    -75.548    112.156 0 1
2458633.75709 19.305 0.041    -13.913     24.532 0 1
2458636.77950 19.232 0.032     31.042     20.140 0 1
2458639.73623 19.238 0.042     26.835     26.487 0 1
2458642.80273 19.254 0.033     16.981     20.458 0 1
2458645.73709 19.165 0.071     74.903     47.652 0 1
2458653.77795 19.114 0.092    109.742     65.075 0 1
2458657.69422 19.336 0.044    -31.893     25.421 0 1
2458660.69339 19.343 0.038    -35.958     21.554 0 1
2458665.69486 19.265 0.037     10.161     22.716 0 1
2458674.70802 19.272 0.081      5.771     49.674 0 1
2458683.69366 19.191 0.051     57.140     33.506 0 1
2458686.69202 19.111 0.047    112.216     33.367 0 1
2458690.69738 19.176 0.042     67.638     27.719 0 1
2458716.64914 19.392 0.059    -62.997     32.140 0 1
2458720.64989 19.260 0.057     13.191     35.435 0 1
2458723.65127 19.321 0.065    -22.918     38.197 0 1
2458726.66399 19.279 0.070      1.984     42.196 0 1
2458853.02169 19.279 0.053      1.615     32.002 0 1
2458874.04741 19.291 0.036     -5.457     21.560 0 1
2458877.02347 19.288 0.040     -3.797     23.862 0 1
2458893.04633 19.452 0.114    -95.039     58.939 0 1
2458896.04110 19.241 0.059     25.367     37.313 0 1
2458914.96410 19.318 0.111    -21.191     65.235 0 1
2458943.91238 19.230 0.071     32.186     45.237 0 1
2458954.90313 19.274 0.048      4.691     29.023 0 1
2458963.81202 19.327 0.043    -26.539     25.111 0 1
2458963.88090 19.303 0.039    -12.440     22.949 0 1
2458969.88589 19.194 0.135     55.195     88.710 0 1
2458973.73786 19.429 0.138    -83.227     73.042 0 1
