jd mag magerr filt field flux fluxerr adjflux
2458207 18.96 0.111 zg 424 94.62943540045978 9.674419332632453 2.025878784058719
2458207 18.865 0.1 zg 424 103.28238281143398 9.512659001220497 10.678826195032912
2458230 18.944 0.032 zg 424 96.03427209108177 2.830426666668276 3.43071547468071
2458243 19.002 0.03 zg 424 91.03874221565728 2.5154934085284024 -1.564814400743785
2458246 19.041 0.033 zg 424 87.8266361024981 2.669413600358008 -4.776920513902965
2458267 19.206 0.133 zg 424 75.44426796037985 9.24173624749469 -17.159288656021218
2458270 18.911 0.066 zg 424 98.99796079918802 6.017912439607709 6.394404182786957
2458273 19.021 0.033 zg 424 89.45945517576736 2.719041704479201 -3.1441014406337047
2458279 18.954 0.029 zg 424 95.1538245923677 2.5415574253539712 2.5502679759666336
2458283 18.966 0.03 zg 424 94.10793609790471 2.60029836949766 1.5043794815036478
2458286 18.995 0.036 zg 424 91.62758684876951 3.038116544423913 -0.975969767631554
2458289 19.002 0.056 zg 424 91.03874221565728 4.695587695919685 -1.564814400743785
2458293 19.121 0.096 zg 424 81.58799280317413 7.21395056624234 -11.015563813226933
2458299 18.882 0.066 zg 424 101.67782530483586 6.180816703643151 9.074268688434799
2458302 18.944 0.037 zg 424 96.03427209108177 3.2726808333351936 3.43071547468071
2458305 19.012 0.046 zg 424 90.20409401013073 3.8217278803835937 -2.3994626062703333
2458472 18.851 0.084 zg 424 104.6227783490295 8.094335753753612 12.019221732628438
2458487 18.979 0.031 zg 424 92.98785910796232 2.6549944818216655 0.3843024915612574
2458495 18.987 0.026 zg 424 92.30521727560146 2.2104224199655147 -0.29833934079960045
2458503 18.919 0.091 zg 424 98.27119764958714 8.236511729941437 5.667641033186072
2458511 19.047 0.056 zg 424 87.3426267741177 4.504949800803784 -5.26092984228336
2458547 19.027 0.032 zg 424 88.96644744214105 2.622116040408477 -3.6371091742600186
2458561 18.988 0.126 zg 424 92.22024016809094 10.702185494282197 -0.3833164483101257
2458568 18.963 0.035 zg 424 94.36832551045552 3.042075393996585 1.7647688940544555
2458573 18.946 0.032 zg 424 95.8575332568729 2.825217627244244 3.2539766404718335
2458581 18.99 0.037 zg 424 92.050520573379 3.136921515824142 -0.5530360430220611
2458584 18.925 0.042 zg 424 97.72962873058624 3.7805172091493606 5.1260721141851775
2458587 18.956 0.053 zg 424 94.97870610953082 4.636366920200965 2.3751494931297543
2458596 18.995 0.038 zg 424 91.62758684876951 3.206900796891908 -0.975969767631554
2458600 19.011 0.031 zg 424 90.2872133229911 2.5778854944201095 -2.3163432934099717
2458617 19.037 0.083 zg 424 88.15079814929707 6.738760496636074 -4.45275846710399
2458634 19.019 0.031 zg 424 89.62439745291066 2.5589607391412055 -2.979159163490408
2458637 18.976 0.031 zg 424 93.2451493537315 2.662340647109229 0.6415927373304413
2458640 19.005 0.027 zg 424 90.78754008319736 2.2576971933918326 -1.8160165332037081
2458643 19.037 0.044 zg 424 88.15079814929707 3.572354962072135 -4.45275846710399
2458651 18.865 0.103 zg 424 103.28238281143398 9.79803877125711 10.678826195032912
2458654 19.024 0.064 zg 424 89.21261075149351 5.258742467160814 -3.3909458649075503
2458658 18.954 0.029 zg 424 95.1538245923677 2.5415574253539712 2.5502679759666336
2458662 19.005 0.043 zg 424 90.78754008319736 3.5955918265129183 -1.8160165332037081
2458667 18.992 0.036 zg 424 91.88111332594312 3.04652277895699 -0.7224432904579459
2458672 18.915 0.069 zg 424 98.63390985154713 6.268317985465793 6.030353235146066
2458676 19.011 0.095 zg 424 90.2872133229911 7.899971676448724 -2.3163432934099717
2458836 19.126 0.121 zg 424 81.21313002711663 9.050806899701973 -11.39042658928443
2458857 19.063 0.039 zg 424 86.06493575740241 3.0914806744299663 -6.538620858998655
2458873 18.977 0.034 zg 424 93.1593069353359 2.917298347352274 0.555750318934841
2458877 18.987 0.029 zg 424 92.30521727560146 2.4654711607307664 -0.29833934079960045
2458894 18.996 0.053 zg 424 91.54323357461713 4.468665001859772 -1.0603230417839313
2458898 18.975 0.024 zg 424 93.33107087233728 2.0630662320366207 0.7275142559362138
2458937 18.962 0.025 zg 424 94.45528198907513 2.174913242625934 1.8517253726740677
2458940 19.118 0.39 zg 424 81.8137404967066 29.38776348608879 -10.789816119694464
2458955 19.019 0.031 zg 424 89.62439745291066 2.5589607391412055 -2.979159163490408
2458963 18.968 0.028 zg 424 93.93474243949977 2.4224786617407865 1.331185823098707
2458963 18.982 0.029 zg 424 92.7312788001471 2.476851258546125 0.12772218374603028
2458966 18.912 0.055 zg 424 98.90682228495864 5.010310240952656 6.303265668557572
2458972 19.047 0.065 zg 424 87.3426267741177 5.228959590218678 -5.26092984228336
2458976 18.807 0.111 zg 424 108.94975272870873 11.138453797421937 16.346196112307666
2458980 19.012 0.023 zg 424 90.20409401013073 1.9108639401917968 -2.3994626062703333
2458986 18.997 0.029 zg 424 91.4589579569334 2.442867585263887 -1.1445986594676612
2458992 18.984 0.028 zg 424 92.56061870398588 2.387041449252362 -0.04293791241518363
2458995 18.981 0.029 zg 424 92.81672680845624 2.4791335737439653 0.2131701920551734
2458998 18.999 0.035 zg 424 91.29063940507412 2.94286251593626 -1.3129172113269476
2459014 18.967 0.028 zg 424 94.02129938939156 2.424710874856964 1.4177427729904934
2459017 18.988 0.026 zg 424 92.22024016809094 2.20838748294712 -0.3833164483101257
2459020 18.963 0.026 zg 424 94.36832551045552 2.2598274355403203 1.7647688940544555
2459023 19.002 0.031 zg 424 91.03874221565728 2.5993431888126826 -1.564814400743785
2459026 19.243 0.168 zg 424 72.9165729699206 11.282652457624918 -19.68698364648047
2459033 18.868 0.078 zg 424 102.99739694523741 7.3994004496867785 10.393840328836347
2459039 18.869 0.045 zg 424 102.90257651003526 4.264954896648357 10.299019893634195
2459043 18.967 0.044 zg 424 94.02129938939156 3.8102599462038 1.4177427729904934
2459190 19.439 0.178 zg 424 60.873216321143104 9.979802145013016 -31.73034029525796
2459204 19.041 0.041 zg 424 87.8266361024981 3.3165441701417673 -4.776920513902965
2459217 18.976 0.089 zg 424 93.2451493537315 7.643494115894237 0.6415927373304413
2459218 18.98 0.069 zg 424 92.90225355354389 5.904063498207235 0.29869693714282164
2459227 18.989 0.039 zg 424 92.13534129135667 3.309531628968188 -0.46821532504439745
2459231 18.973 0.031 zg 424 93.5031515017985 2.669707138670463 0.899594885397434
2459251 18.986 0.031 zg 424 92.39027268597428 2.637932161342304 -0.21328393042678329
2459253 19.034 0.04 zg 424 88.39470461986383 3.2565812665169664 -4.208851996537234
2459255 18.947 0.025 zg 424 95.76928585169205 2.205169299687917 3.165729235290982
2459258 18.919 0.041 zg 424 98.27119764958714 3.710955834369219 5.667641033186072
2459264 18.958 0.027 zg 424 94.80390990993526 2.357575952934608 2.2003532935341923
2459270 19.126 0.093 zg 424 81.21313002711663 6.956405303076724 -11.39042658928443
2459272 18.771 0.111 zg 424 112.62278144603468 11.513965073398966 20.019224829633615
2459292 18.937 0.029 zg 424 96.65542814332306 2.5816652367973654 4.051871526922
2459304 19.328 0.166 zg 424 67.42582187511863 10.30884517087933 -25.177734741282435
2459306 18.918 0.04 zg 424 98.3617504622087 3.623780805361312 5.758193845807639
2459307 18.975 0.028 zg 424 93.33107087233728 2.4069106040427237 0.7275142559362138
2459307 19.063 0.029 zg 424 86.06493575740241 2.2987933220120262 -6.538620858998655
2459308 18.924 0.027 zg 424 97.81968251002174 2.432571941689054 5.216125893620671
2459309 18.921 0.03 zg 424 98.09034203907753 2.7103363121504054 5.486785422676462
2459313 19.015 0.038 zg 424 89.95519491266444 3.1483682608177794 -2.648361703736626
2459323 19.007 0.044 zg 424 90.6204571903341 3.672439123703124 -1.9830994260669712
2459325 19.037 0.049 zg 424 88.15079814929707 3.9783043895803325 -4.45275846710399
2459334 19.015 0.031 zg 424 89.95519491266444 2.5684056864566096 -2.648361703736626
2459336 19.004 0.029 zg 424 90.87119701729523 2.4271684981607686 -1.732359599105834
2459338 18.967 0.033 zg 424 94.02129938939156 2.85769495965285 1.4177427729904934
2459340 18.985 0.031 zg 424 92.47540647136277 2.640362905878111 -0.12815014503829047
2459342 18.972 0.029 zg 424 93.58931075863003 2.4997692810703422 0.98575414222897
2459344 18.953 0.024 zg 424 95.24150487565133 2.105296025865547 2.6379482592502654
2459346 18.954 0.036 zg 424 95.1538245923677 3.155036803887688 2.5502679759666336
2459348 19.034 0.027 zg 424 88.39470461986383 2.198192354898952 -4.208851996537234
2459366 18.932 0.03 zg 424 97.10156932890129 2.6830155125166715 4.498012712500227
2459368 18.948 0.028 zg 424 95.68111968795604 2.4675159025940268 3.0775630715549767
2459370 18.959 0.032 zg 424 94.7166324809598 2.7915917569184474 2.1130758645587377
2459374 18.911 0.029 zg 424 98.99796079918802 2.644234253767024 6.394404182786957
2459376 19.004 0.034 zg 424 90.87119701729523 2.845645825429867 -1.732359599105834
2459379 19.022 0.039 zg 424 89.37709790534815 3.210454623354015 -3.2264587110529135
2459390 18.972 0.092 zg 424 93.58931075863003 7.930302546843844 0.98575414222897
2459392 18.818 0.077 zg 424 107.85151471628849 7.648788533310659 15.247958099887427
2459394 18.943 0.041 zg 424 96.12276367003743 3.6298258206738927 3.5192070536363644
2459399 18.946 0.052 zg 424 95.8575332568729 4.590978644271896 3.2539766404718335
2459401 18.886 0.04 zg 424 101.30391953589407 3.732174319763488 8.700362919493003
2459641 19.029 0.027 zg 424 88.80271603810976 2.208338749800736 -3.8008405782913
2459673 18.98 0.034 zg 424 92.90225355354389 2.909248680276029 0.29869693714282164
2459675 19.003 0.033 zg 424 90.95493103777136 2.764495382112734 -1.648625578629705
2459677 19.028 0.047 zg 424 88.88454403957914 3.8476874507384244 -3.7190125768219247
2459679 18.983 0.043 zg 424 92.64590945613001 3.6691915486976505 0.042352839728948766
2459682 18.993 0.098 zg 424 91.79652665277665 8.285677103285114 -0.8070299636244158
2459694 18.999 0.048 zg 424 91.29063940507412 4.035925736141156 -1.3129172113269476
2459696 18.972 0.03 zg 424 93.58931075863003 2.5859682217969056 0.98575414222897
2459699 19.006 0.043 zg 424 90.7039601645107 3.592281688665643 -1.8995964518903605
2459701 18.965 0.033 zg 424 94.19465263853408 2.86296387966918 1.5910960221330157
2459717 18.965 0.079 zg 424 94.19465263853408 6.8537620149656115 1.5910960221330157
2459722 19.035 0.032 zg 424 88.31332756947008 2.6028665801492727 -4.290229046930989
2459724 19.017 0.035 zg 424 89.78964384497078 2.894476135917441 -2.8139127714302816
2459730 19.023 0.032 zg 424 89.29481645385658 2.6317940895781073 -3.3087401625444812
2459730 18.93 0.029 zg 424 97.28060187417904 2.5983636190704904 4.677045257777976
2459734 18.94 0.038 zg 424 96.38872795533172 3.3735373714636 3.7851713389306525
2459736 18.954 0.04 zg 424 95.1538245923677 3.505596448764098 2.5502679759666336
2459742 19.067 0.173 zg 424 85.74844417345227 13.663061779644655 -6.855112442948794
2459747 18.992 0.072 zg 424 91.88111332594312 6.09304555791398 -0.7224432904579459
2459749 19.0 0.046 zg 424 91.20659632811274 3.864201463216217 -1.3969602882883265
2459751 18.959 0.038 zg 424 94.7166324809598 3.3150152113406564 2.1130758645587377
2459753 18.958 0.041 zg 424 94.80390990993526 3.580022743345146 2.2003532935341923
