jd mag magerr filt field flux fluxerr adjflux
2458207 18.431 0.073 zg 424 154.03742460252303 10.356780907466543 1.863670808437064
2458207 18.417 0.068 zg 424 156.03651748690092 9.772616168282767 3.8627636928149514
2458243 18.502 0.022 zg 424 144.28668278781717 2.923644811162138 -7.887071006268798
2458246 18.462 0.023 zg 424 149.70153341648006 3.1712447770368604 -2.4722203776059075
2458267 18.565 0.075 zg 424 136.15269711533475 9.405095122461097 -16.021056678751222
2458270 18.466 0.046 zg 424 149.15102727813473 6.319165949083017 -3.022726515951234
2458273 18.436 0.021 zg 424 153.3296869242289 2.965659071971458 1.1559331301429268
2458279 18.439 0.02 zg 424 152.906606119427 2.8166437749672384 0.7328523253410424
2458283 18.444 0.021 zg 424 152.20406408011388 2.9438875959694384 0.030310286027912525
2458286 18.399 0.022 zg 424 158.64494881519795 3.2145827491419685 6.471195021111981
2458289 18.407 0.033 zg 424 157.48030560701028 4.7864758145272015 5.306551812924312
2458293 18.469 0.057 zg 424 148.7394765998304 7.808664875533941 -3.4342771942555714
2458299 18.494 0.046 zg 424 145.35375275884013 6.158284671363754 -6.820001035245838
2458302 18.411 0.024 zg 424 156.90119413816535 3.468272166676842 4.727440344079383
2458305 18.465 0.031 zg 424 149.288463733052 4.262492450231577 -2.8852900610339702
2458472 18.498 0.058 zg 424 144.8192349666769 7.736239789423278 -7.354518827409066
2458495 18.423 0.019 zg 424 155.1766060365357 2.715535782792641 3.002852242449734
2458503 18.344 0.058 zg 424 166.88843762822466 8.91517602527895 14.714683834138697
2458511 18.416 0.035 zg 424 156.18029863405349 5.034657984357819 4.006544839967518
2458547 18.464 0.021 zg 424 149.42602682993368 2.890155591825043 -2.7477269641522923
2458561 18.457 0.075 zg 424 150.3925242990846 10.38874753646451 -1.7812294950013552
2458568 18.482 0.024 zg 424 146.96917249856676 3.248726646958755 -5.204581295519205
2458573 18.437 0.021 zg 424 153.18853007876714 2.9629288565271303 1.0147762846811759
2458581 18.439 0.024 zg 424 152.906606119427 3.379972529960686 0.7328523253410424
2458584 18.494 0.03 zg 424 145.35375275884013 4.01627261175897 -6.820001035245838
2458587 18.425 0.035 zg 424 154.89102327685794 4.9930966573024165 2.717269482771968
2458596 18.463 0.025 zg 424 149.56371668547513 3.4438318449275993 -2.6100371086108396
2458600 18.42 0.021 zg 424 155.60596775630987 3.009686246587367 3.432213962223898
2458617 18.445 0.05 zg 424 152.06394349431613 7.002803389438026 -0.10981029976983336
2458634 18.447 0.02 zg 424 151.7840891932092 2.7959662490396977 -0.38966460087675614
2458637 18.46 0.021 zg 424 149.9775479726275 2.9008229564628008 -2.196205821458477
2458640 18.457 0.019 zg 424 150.3925242990846 2.6318160425710095 -1.7812294950013552
2458643 18.468 0.028 zg 424 148.8765338279513 3.8393699398752825 -3.297219966134662
2458651 18.578 0.085 zg 424 134.53220144322844 10.532242613408897 -17.641552350857523
2458654 18.433 0.041 zg 424 153.753938361039 5.806117033931763 1.5801845669530223
2458658 18.437 0.02 zg 424 153.18853007876714 2.8218370062163145 1.0147762846811759
2458662 18.408 0.027 zg 424 157.33532766041813 3.912602184779896 5.161573866332162
2458667 18.489 0.025 zg 424 146.02467519775257 3.362342403196425 -6.149078596333396
2458672 18.427 0.049 zg 424 154.60596609584084 6.977470499276431 2.4322123017548734
2458676 18.428 0.057 zg 424 154.46363429499075 8.109177087611116 2.2898805009047862
2458836 18.551 0.069 zg 424 137.91968256510154 8.764981820894512 -14.25407122898443
2458857 18.468 0.023 zg 424 148.8765338279513 3.1537681648975533 -3.297219966134662
2458873 18.483 0.023 zg 424 146.83387120638923 3.110496843475244 -5.339882587696735
2458877 18.447 0.019 zg 424 151.7840891932092 2.6561679365877127 -0.38966460087675614
2458894 18.4 0.032 zg 424 158.49889868640446 4.671452177552493 6.325144892318491
2458898 18.462 0.016 zg 424 149.70153341648006 2.206083323156077 -2.4722203776059075
2458937 18.471 0.018 zg 424 148.46574055620076 2.461356007380212 -3.7080132378852113
2458940 18.413 0.205 zg 424 156.61243749395786 29.57030404398603 4.438683699871888
2458955 18.413 0.02 zg 424 156.61243749395786 2.8849077116083937 4.438683699871888
2458963 18.443 0.019 zg 424 152.3443137811908 2.6659716689538278 0.17055998710483777
2458963 18.471 0.018 zg 424 148.46574055620076 2.461356007380212 -3.7080132378852113
2458966 18.398 0.036 zg 424 158.79113352309795 5.265073396078739 6.6173797290119865
2458972 18.491 0.039 zg 424 145.75593539998906 5.23560092745172 -6.417818394096912
2458976 18.505 0.073 zg 424 143.88855423815002 9.6744166892039 -8.285199555935947
2458980 18.454 0.016 zg 424 150.8086488330825 2.22239837886483 -1.3651049610034818
2458986 18.451 0.02 zg 424 151.22592475162293 2.78568448005861 -0.9478290424630416
2458992 18.444 0.019 zg 424 152.20406408011388 2.6635173487342536 0.030310286027912525
2458995 18.493 0.02 zg 424 145.48769018356094 2.679982293046429 -6.686063610525025
2458998 18.437 0.023 zg 424 153.18853007876714 3.2451125571487616 1.0147762846811759
2459014 18.458 0.019 zg 424 150.25407143495315 2.62939316636317 -1.9196823591328211
2459017 18.444 0.018 zg 424 152.20406408011388 2.523332225116661 0.030310286027912525
2459020 18.435 0.018 zg 424 153.47097383984055 2.544335831310452 1.2972200457545853
2459023 18.464 0.021 zg 424 149.42602682993368 2.890155591825043 -2.7477269641522923
2459026 18.577 0.065 zg 424 134.6561672594612 8.061489368695055 -17.51758653462477
2459033 18.384 0.052 zg 424 160.851919893342 7.7038048448583405 8.678166099256032
2459039 18.466 0.035 zg 424 149.15102727813473 4.80806104821534 -3.022726515951234
2459043 18.438 0.032 zg 424 153.04750318371137 4.510782711689889 0.8737493896254023
2459190 18.364 0.066 zg 424 163.84238035532854 9.959690996820578 11.668626561242576
2459204 18.483 0.026 zg 424 146.83387120638923 3.516213823058971 -5.339882587696735
2459217 18.433 0.054 zg 424 153.753938361039 7.647080971519882 1.5801845669530223
2459218 18.416 0.044 zg 424 156.18029863405349 6.329284323192686 4.006544839967518
2459227 18.368 0.023 zg 424 163.23987325972192 3.4580380285006727 11.06611946563595
2459231 18.429 0.02 zg 424 154.32143352622268 2.8427058589356156 2.1476797321367087
2459251 18.455 0.021 zg 424 150.66981288053728 2.914212546864591 -1.5039409135486892
2459253 18.467 0.024 zg 424 149.01371734859498 3.2939209364976296 -3.160036445490988
2459255 18.457 0.018 zg 424 150.3925242990846 2.4932994087514824 -1.7812294950013552
2459258 18.455 0.03 zg 424 150.66981288053728 4.1631607812351294 -1.5039409135486892
2459264 18.468 0.019 zg 424 148.8765338279513 2.6052867449153703 -3.297219966134662
2459270 18.524 0.054 zg 424 141.39245946172497 7.03227245943599 -10.781294332361
2459272 18.521 0.089 zg 424 141.78368150935387 11.622296096447833 -10.3900722847321
2459292 18.469 0.021 zg 424 148.7394765998304 2.876876533091452 -3.4342771942555714
2459304 18.383 0.071 zg 424 161.00013823310243 10.528349118740838 8.826384439016465
2459306 18.453 0.026 zg 424 150.9476127171718 3.614725117802222 -1.2261410769141605
2459307 18.453 0.019 zg 424 150.9476127171718 2.641529893778547 -1.2261410769141605
2459307 18.476 0.019 zg 424 147.78360244074892 2.5861608317646048 -4.390151353337046
2459308 18.429 0.019 zg 424 154.32143352622268 2.7005705659888344 2.1476797321367087
2459309 18.442 0.021 zg 424 152.4846927165222 2.9493154350142716 0.310938922436236
2459313 18.49 0.026 zg 424 145.89024341925014 3.4936168769885563 -6.283510374835828
2459323 18.445 0.029 zg 424 152.06394349431613 4.061625965874055 -0.10981029976983336
2459325 18.475 0.032 zg 424 147.91977887067316 4.359652835668322 -4.253974923412812
2459334 18.431 0.021 zg 424 154.03742460252303 2.979347932284896 1.863670808437064
2459336 18.453 0.019 zg 424 150.9476127171718 2.641529893778547 -1.2261410769141605
2459338 18.469 0.022 zg 424 148.7394765998304 3.013870653714854 -3.4342771942555714
2459340 18.45 0.021 zg 424 151.3652731380788 2.927663940807584 -0.8084806560071627
