jd mag magerr filt field flux fluxerr adjflux
2458204 18.676 0.053 zg 425 122.92104647325519 6.00036678756037 -13.9377404487891
2458207 18.354 0.063 zg 425 165.3583952352897 9.594944751928933 28.499608313245403
2458207 18.606 0.08 zg 425 131.10711138593786 9.660328968408654 -5.751675536106433
2458223 18.553 0.023 zg 425 137.66585897295838 2.916283663105262 0.807072050914087
2458229 18.535 0.026 zg 425 139.96719166844156 3.3517782380575367 3.1084047463972695
2458243 18.526 0.022 zg 425 141.13224466645445 2.8597272238459452 4.273457744410166
2458246 18.549 0.026 zg 425 138.1739741484836 3.3088362643860476 1.3151872264393205
2458249 18.587 0.025 zg 425 133.42163209749816 3.0721466115063523 -3.437154824546127
2458267 18.477 0.067 zg 425 147.64755137620935 9.111224161866984 10.788764454165062
2458270 18.536 0.049 zg 425 139.83833646994484 6.3109975121017 2.9795495479005467
2458274 18.566 0.021 zg 425 136.0273535787281 2.631002275354401 -0.8314333433161778
2458277 18.556 0.025 zg 425 137.2859991847048 3.16112695199494 0.42721226266050394
2458280 18.534 0.021 zg 425 140.09616560163317 2.7097000769995447 3.237378679588886
2458283 18.601 0.023 zg 425 131.71227431610174 2.7901642185223055 -5.146512605942547
2458286 18.59 0.025 zg 425 133.05348335462827 3.063669673432985 -3.8053035674160185
2458293 18.581 0.059 zg 425 134.1609883194027 7.290443365668277 -2.6977986026415977
2458299 18.616 0.044 zg 425 129.90511416380167 5.264469397039766 -6.953672758242618
2458302 18.572 0.027 zg 425 135.27771188722386 3.3640751823033432 -1.5810750348204294
2458305 18.548 0.034 zg 425 138.30129570647287 4.330926824962608 1.4425087844285827
2458338 18.547 0.04 zg 425 138.42873458597072 5.099903051194968 1.5699476639264276
2458472 18.554 0.032 zg 425 137.53912240439047 4.053702821783461 0.6803354823461802
2458472 18.657 0.083 zg 425 125.0910531566567 9.562688769612725 -11.76773376538759
2458488 18.588 0.025 zg 425 133.2988028066995 3.0693183625665923 -3.5599841153447755
2458492 18.527 0.029 zg 425 141.00231690849884 3.766170062697128 4.143529986454553
2458495 18.527 0.023 zg 425 141.00231690849884 2.9869624635184118 4.143529986454553
2458502 18.502 0.059 zg 425 144.28668278781717 7.8406838117530055 7.427895865772882
2458539 18.526 0.07 zg 425 141.13224466645445 9.099132075873463 4.273457744410166
2458543 18.543 0.024 zg 425 138.9396654826842 3.0712358646336773 2.080878560639917
2458547 18.565 0.026 zg 425 136.15269711533475 3.2604329757865136 -0.7060898067095422
2458560 18.655 0.086 zg 425 125.32169175284923 9.92659675850635 -11.537095169195055
2458568 18.6 0.034 zg 425 131.83364168702343 4.128391222209757 -5.025145235020858
2458581 18.517 0.027 zg 425 142.3069952834019 3.5388788324580203 5.448208361357615
2458584 18.549 0.033 zg 425 138.1739741484836 4.199676797105369 1.3151872264393205
2458587 18.485 0.056 zg 425 146.56364218653732 7.559445771889405 9.704855264493034
2458597 18.563 0.028 zg 425 136.40373079150993 3.517709408072202 -0.4550561305343592
2458600 18.53 0.026 zg 425 140.61325087103896 3.3672493434640973 3.754463948994669
2458606 18.554 0.025 zg 425 137.53912240439047 3.1669553295183293 0.6803354823461802
2458617 18.605 0.048 zg 425 131.22792112444353 5.801538335342249 -5.630865797600762
2458634 18.556 0.024 zg 425 137.2859991847048 3.0346818739151424 0.42721226266050394
2458634 18.544 0.025 zg 425 138.8117562350853 3.196258806392308 1.9529693130410237
2458635 18.548 0.02 zg 425 138.30129570647287 2.547604014683887 1.4425087844285827
2458637 18.579 0.023 zg 425 134.4083497511674 2.847277295100906 -2.4504371708768815
2458640 18.544 0.025 zg 425 138.8117562350853 3.196258806392308 1.9529693130410237
2458643 18.535 0.032 zg 425 139.96719166844156 4.125265523763122 3.1084047463972695
2458649 18.653 0.078 zg 425 125.5527555925803 9.019792186448168 -11.306031329463991
2458652 18.43 0.044 zg 425 154.17936366890623 6.248195437991431 17.320576746861946
2458658 18.52 0.022 zg 425 141.91432926222106 2.8755744075646623 5.055542340176771
2458667 18.523 0.027 zg 425 141.52274671978196 3.5193762026986537 4.663959797737675
2458679 18.569 0.063 zg 425 135.65201489917027 7.87122774500418 -1.20677202287402
2458683 18.579 0.042 zg 425 134.4083497511674 5.199375930184264 -2.4504371708768815
2458686 18.539 0.04 zg 425 139.45248219004182 5.137619306748928 2.593695267997532
2458692 18.499 0.035 zg 425 144.68591292852432 4.664122767856365 7.827126006480029
2458831 18.463 0.056 zg 425 149.56371668547513 7.7141833326378215 12.70492976343084
2458872 18.566 0.028 zg 425 136.0273535787281 3.508003033805868 -0.8314333433161778
2458882 18.568 0.024 zg 425 135.77701257682807 3.0013260012544265 -1.0817743452162176
2458884 18.628 0.047 zg 425 128.4772549594256 5.5616004666973335 -8.38153196261868
2458887 18.481 0.054 zg 425 147.1045984652453 7.316370479598089 10.245811543201
