jd mag magerr filt field flux fluxerr adjflux
2458207 18.321 0.054 zg 426 170.4614776878184 8.478044441000089 14.88170630198033
2458207 18.344 0.055 zg 426 166.88843762822466 8.454046230867968 11.308666242386607
2458223 18.417 0.016 zg 426 156.03651748690092 2.2994390984194744 0.45674610106286195
2458233 18.464 0.037 zg 426 149.42602682993368 5.092178899882217 -6.153744555904382
2458243 18.391 0.017 zg 426 159.81820512454263 2.5023661136200883 4.238433738704572
2458246 18.437 0.017 zg 426 153.18853007876714 2.3985614552838674 -2.3912413070709135
2458249 18.405 0.02 zg 426 157.77066239669725 2.906243002771451 2.1908910108591897
2458262 18.397 0.034 zg 426 158.93745293411357 4.9771513338856455 3.357681548275508
2458267 18.561 0.089 zg 426 136.65522731497254 11.201906298908 -18.924544070865522
2458273 18.435 0.017 zg 426 153.47097383984055 2.4029838406820936 -2.108797545997504
2458279 18.402 0.016 zg 426 158.2072016706694 2.331427482695591 2.627430284831348
2458282 18.439 0.016 zg 426 152.906606119427 2.253315019973791 -2.673165266411047
2458294 18.357 0.053 zg 426 164.90212375688046 8.049664845671828 9.322352371042399
2458300 18.409 0.03 zg 426 157.19048318197633 4.3433335600242 1.6107117961382755
2458303 18.424 0.016 zg 426 155.03374889884094 2.284661754402901 -0.5460224869971171
2458333 18.411 0.031 zg 426 156.90119413816535 4.479851548624254 1.321422752327294
2458336 18.434 0.023 zg 426 153.6123909454554 3.254091533709648 -1.9673804403826693
2458488 18.44 0.022 zg 426 152.76583876639123 3.095455818947574 -2.813932619446831
2458488 18.419 0.021 zg 426 155.7493521698313 3.012459547017761 0.16958078399323995
2458492 18.427 0.024 zg 426 154.60596609584084 3.4175365710741703 -0.973805289997216
2458493 18.431 0.018 zg 426 154.03742460252303 2.5537267991013395 -1.5423467833150255
2458494 18.401 0.016 zg 426 158.35298301282168 2.333575795945361 2.773211626983624
2458495 18.415 0.016 zg 426 156.32421226954025 2.303678725413634 0.7444408837021967
2458495 18.437 0.018 zg 426 153.18853007876714 2.539653305594683 -2.3912413070709135
2458502 18.312 0.078 zg 426 171.88035773576806 12.347997464426939 16.30058634993
2458502 18.377 0.086 zg 426 161.89232079794462 12.823317052160768 6.312549412106563
2458508 18.408 0.043 zg 426 157.33532766041813 6.231181257242056 1.7555562745800728
2458508 18.451 0.044 zg 426 151.22592475162293 6.128505856128942 -4.353846634215131
2458539 18.455 0.115 zg 426 150.66981288053728 15.958782994734664 -4.909958505300779
2458544 18.471 0.029 zg 426 148.46574055620076 3.9655180118903415 -7.114030829637301
2458568 18.375 0.044 zg 426 162.1908123100145 6.572863380963168 6.61104092417645
2458582 18.42 0.019 zg 426 155.60596775630987 2.7230494611980935 0.02619637047180845
2458585 18.484 0.023 zg 426 146.6986944739361 3.107633288927834 -8.881076911901971
2458588 18.44 0.038 zg 426 152.76583876639123 5.34669641454581 -2.813932619446831
2458594 18.304 0.073 zg 426 173.1514963107555 11.641924783654968 17.571724924917447
2458597 18.444 0.024 zg 426 152.20406408011388 3.364442966822215 -3.375707305724177
2458606 18.412 0.016 zg 426 156.75674932739216 2.310052827055729 1.1769779415540995
2458617 18.488 0.048 zg 426 146.1592308495363 6.461646070226262 -9.420540536301758
2458628 18.424 0.018 zg 426 155.03374889884094 2.5702444737032635 -0.5460224869971171
2458633 18.469 0.019 zg 426 148.7394765998304 2.6028882918446468 -6.840294786007661
2458634 18.415 0.018 zg 426 156.32421226954025 2.5916385660903383 0.7444408837021967
2458634 18.408 0.018 zg 426 157.33532766041813 2.6084014565199305 1.7555562745800728
2458635 18.425 0.015 zg 426 154.89102327685794 2.139898567415321 -0.6887481089801213
2458637 18.421 0.016 zg 426 155.4627153439162 2.2909832375505803 -0.11705604192187025
2458640 18.424 0.019 zg 426 155.03374889884094 2.7130358333534446 -0.5460224869971171
2458643 18.38 0.026 zg 426 161.44561321803326 3.8661195281813088 5.865841832195201
2458649 18.354 0.063 zg 426 165.3583952352897 9.594944751928933 9.778623849451634
2458652 18.449 0.043 zg 426 151.5047499282641 6.00026435368492 -4.075021457573968
2458667 18.408 0.019 zg 426 157.33532766041813 2.7533126485488157 1.7555562745800728
2458670 18.398 0.024 zg 426 158.79113352309795 3.5100489307191594 3.211362137259897
2458673 18.452 0.038 zg 426 151.08670465068758 5.2879279069496645 -4.493066735150478
2458677 18.411 0.049 zg 426 156.90119413816535 7.0810556736318855 1.321422752327294
2458680 18.464 0.07 zg 426 149.42602682993368 9.633851972750142 -6.153744555904382
2458683 18.396 0.031 zg 426 159.08390717236705 4.542172491560229 3.504135786528991
2458683 18.406 0.023 zg 426 157.6254171447371 3.3391026093088456 2.0456457588990418
2458686 18.444 0.022 zg 426 152.20406408011388 3.0840727195870303 -3.375707305724177
2458686 18.417 0.021 zg 426 156.03651748690092 3.0180138166755603 0.45674610106286195
2458692 18.471 0.028 zg 426 148.46574055620076 3.8287760114803295 -7.114030829637301
2458853 18.425 0.023 zg 426 154.89102327685794 3.2811778033701593 -0.6887481089801213
2458856 18.396 0.023 zg 426 159.08390717236705 3.369998945351137 3.504135786528991
2458874 18.43 0.017 zg 426 154.17936366890623 2.414075510133053 -1.4004077169318236
2458877 18.461 0.016 zg 426 149.8394771398583 2.208116136987263 -5.740294245979754
2458896 18.426 0.025 zg 426 154.74842904951265 3.5632142589365468 -0.831342336325406
2458900 18.44 0.018 zg 426 152.76583876639123 2.532645670048015 -2.813932619446831
2458914 18.345 0.043 zg 426 166.73479846106696 6.603442256420894 11.155027075228901
2458937 18.438 0.016 zg 426 153.04750318371137 2.2553913558449445 -2.532268202126687
2458940 18.412 0.026 zg 426 156.75674932739216 3.7538358439655592 1.1769779415540995
2458944 18.421 0.048 zg 426 155.4627153439162 6.872949712651741 -0.11705604192187025
2458963 18.427 0.019 zg 426 154.60596609584084 2.705549785433718 -0.973805289997216
2458969 18.429 0.028 zg 426 154.32143352622268 3.9797882025098614 -1.2583378596153807
2458972 18.407 0.034 zg 426 157.48030560701028 4.931520536179541 1.9005342211722223
2458980 18.439 0.014 zg 426 152.906606119427 1.9716506424770668 -2.673165266411047
