jd mag magerr filt field flux fluxerr adjflux
2458204 18.812 0.048 zg 429 108.44917408526581 4.794498270647987 -10.828291865841749
2458207 18.722 0.071 zg 429 117.82196158634049 7.7047806234791025 -1.4555043647670658
2458207 18.722 0.071 zg 429 117.82196158634049 7.7047806234791025 -1.4555043647670658
2458210 18.717 0.131 zg 429 118.36580305121258 14.281480282001942 -0.9116628998949778
2458233 18.643 0.044 zg 429 126.71448093669211 5.1351673977349765 7.437014985584554
2458236 18.76 0.113 zg 429 113.76960464989857 11.840781645761252 -5.50786130120899
2458236 18.553 0.089 zg 429 137.66585897295838 11.284749826798624 18.388393021850817
2458246 18.711 0.029 zg 429 119.02172736851284 3.179068800101214 -0.2557385825947165
2458262 18.671 0.043 zg 429 123.48842424457655 4.890692802953647 4.210958293468991
2458269 18.694 0.089 zg 429 120.89998553861838 9.910417158221296 1.6225195875108227
2458272 18.655 0.026 zg 429 125.32169175284923 3.0010641362926176 6.044225801741675
2458275 18.69 0.022 zg 429 121.34621903348186 2.458807956331634 2.0687530823743003
2458281 18.735 0.029 zg 429 116.41963917279351 3.1095670580158328 -2.857826778314049
2458284 18.662 0.024 zg 429 124.51631197434396 2.7524102763525162 5.238846023236405
2458288 18.709 0.03 zg 429 119.24117554984926 3.2947554395060283 -0.03629040125829874
2458295 18.894 0.096 zg 429 100.56022789785959 8.891461697498707 -18.717238053247968
2458298 18.769 0.062 zg 429 112.83043147020955 6.4430814045768905 -6.447034480898012
2458304 18.707 0.024 zg 429 119.46102834222035 2.6406641573235436 0.18356239111278683
2458307 18.804 0.029 zg 429 109.25120830500644 2.918098362162464 -10.026257646101115
2458334 18.692 0.031 zg 429 121.12289678798945 3.4583076293970834 1.8454308368818886
2458337 18.776 0.03 zg 429 112.10532676858001 3.0975846511507044 -7.172139182527545
2458345 18.672 0.035 zg 429 123.3747395644137 3.977131706422585 4.097273613306143
2458363 18.674 0.034 zg 429 123.14768408550395 3.856389093923493 3.8702181343963957
2458494 18.689 0.031 zg 429 121.45803451652559 3.467876500306141 2.180568565418028
2458527 18.806 0.054 zg 429 109.05014538474559 5.423700365677772 -10.227320566361968
2458541 18.769 0.033 zg 429 112.83043147020955 3.429382037919958 -6.447034480898012
2458560 18.677 0.042 zg 429 122.80788412675122 4.750630135312278 3.5304181756436606
2458568 18.696 0.048 zg 429 120.67748452898195 5.335107397179907 1.4000185778743912
2458574 18.695 0.025 zg 429 120.78868380105287 2.7812622272267578 1.5112178499453108
2458581 18.674 0.031 zg 429 123.14768408550395 3.516119467989067 3.8702181343963957
2458584 18.758 0.03 zg 429 113.97936914738847 3.1493663556917064 -5.2980968037190905
2458587 18.713 0.078 zg 429 118.80268305357613 8.534862554614056 -0.47478289753142633
2458591 18.852 0.147 zg 429 104.52646157142775 14.152047047581728 -14.751004379679813
2458606 18.723 0.024 zg 429 117.713493508454 2.6020352198094487 -1.563972442653565
2458617 18.67 0.045 zg 429 123.60221368043317 5.122883064269343 4.324747729325608
2458636 18.703 0.023 zg 429 119.90195074547545 2.5399768885484306 0.6244847943678877
2458639 18.716 0.026 zg 429 118.47487220515401 2.837104136193208 -0.8025937459535442
2458642 18.709 0.024 zg 429 119.24117554984926 2.635804351604823 -0.03629040125829874
2458645 18.606 0.049 zg 429 131.10711138593786 5.916951493150301 11.829645434830297
2458650 18.688 0.09 zg 429 121.56995303287614 10.077305817941529 2.2924870817685843
2458657 18.713 0.029 zg 429 118.80268305357613 3.173218129279585 -0.47478289753142633
2458665 18.712 0.026 zg 429 118.91215477423076 2.847575691573023 -0.36531117687680137
2458674 18.727 0.05 zg 429 117.28061884602714 5.400972093039574 -1.9968471050804197
2458677 18.599 0.112 zg 429 131.95512089291927 13.611937665189386 12.67765494181171
2458684 18.709 0.027 zg 429 119.24117554984926 2.9652798955554256 -0.03629040125829874
2458692 18.69 0.026 zg 429 121.34621903348186 2.9058639483919313 2.0687530823743003
2458705 18.7 0.1 zg 429 120.23371021032871 11.073933952226758 0.9562442592211511
2458714 18.681 0.065 zg 429 122.35627556599685 7.325129139965936 3.0788096148892947
2458720 18.692 0.041 zg 429 121.12289678798945 4.573890735654207 1.8454308368818886
2458723 18.621 0.04 zg 429 129.30825438031707 4.763892142995203 10.030788429209508
2458726 18.759 0.043 zg 429 113.87443859858644 4.50993605839094 -5.403027352521121
2458734 18.836 0.075 zg 429 106.07822617548602 7.327624268487748 -13.199239775621535
2458893 18.725 0.059 zg 429 117.49685683114772 6.384897659908131 -1.7806091199598342
2458913 18.642 0.025 zg 429 126.83124304932647 2.9203972957128386 7.553777098218916
2458915 18.7 0.049 zg 429 120.23371021032871 5.426227636591111 0.9562442592211511
2458943 18.747 0.046 zg 429 115.14000630819794 4.8782017832379445 -4.137459642909619
2458963 18.705 0.027 zg 429 119.68128649163509 2.976224538808678 0.40382054052753347
2458969 18.402 0.215 zg 429 158.2072016706694 31.328556798722005 38.92973571956185
2458972 18.667 0.045 zg 429 123.94421148789459 5.137057687228695 4.666745536787033
2458975 18.649 0.095 zg 429 126.01616214030003 11.02619158398187 6.738696189192467
2458978 19.249 0.816 zg 429 72.51473244548338 54.499446012944034 -46.76273350562418
2458986 18.712 0.024 zg 429 118.91215477423076 2.6285314076058675 -0.36531117687680137
2458992 18.697 0.025 zg 429 120.56638762807485 2.7761436686854695 1.2889216769672913
2458995 18.718 0.027 zg 429 118.25683430742619 2.9408013772662214 -1.0206316436813694
2458998 18.715 0.025 zg 429 118.58404186177495 2.7304984705790494 -0.6934240893326091
2459005 18.649 0.087 zg 429 126.01616214030003 10.097670187436027 6.738696189192467
2459011 18.618 0.028 zg 429 129.66604036301047 3.3439514260032404 10.388574411902908
2459017 18.681 0.022 zg 429 122.35627556599685 2.4792744781423166 3.0788096148892947
2459020 18.709 0.022 zg 429 119.24117554984926 2.4161539889710872 -0.03629040125829874
2459023 18.645 0.024 zg 429 126.48127908957584 2.7958455146349777 7.203813138468277
2459026 18.504 0.068 zg 429 144.02114154350392 9.020089393758369 24.743675592396357
2459033 18.735 0.073 zg 429 116.41963917279351 7.827530870177784 -2.857826778314049
2459036 18.737 0.054 zg 429 116.20538366943656 5.7795721379186045 -3.072082281671001
2459039 18.664 0.024 zg 429 124.28715557695428 2.747344816148417 5.009689625846718
2459042 18.699 0.024 zg 429 120.34450056286157 2.660193148990643 1.0670346117540106
2459227 18.741 0.032 zg 429 115.77805486685958 3.412336937373154 -3.4994110842479813
2459229 18.685 0.028 zg 429 121.90632773161678 3.1438365613364363 2.628861780509226
2459248 18.621 0.05 zg 429 129.30825438031707 5.9548651787440035 10.030788429209508
2459256 18.7 0.023 zg 429 120.23371021032871 2.547004809012154 0.9562442592211511
2459269 18.73 0.026 zg 429 116.95700781150126 2.80075601216269 -2.320458139606302
2459270 18.74 0.072 zg 429 115.88473951870878 7.6848328431727735 -3.3927264323987743
2459279 18.718 0.046 zg 429 118.25683430742619 5.0102541983054145 -1.0206316436813694
2459292 18.804 0.03 zg 429 109.25120830500644 3.018722443616342 -10.026257646101115
2459295 18.642 0.057 zg 429 126.83124304932647 6.658505834225271 7.553777098218916
