jd mag magerr filt field flux fluxerr adjflux
2458207 19.577 0.198 zg 426 53.607585745242645 9.77613340242495 13.116188904680314
2458207 19.581 0.185 zg 426 53.410451458498265 9.100676091043095 12.919054617935934
2458223 19.766 0.058 zg 426 45.04289014283324 2.4061900274075456 4.551493302270906
2458233 19.742 0.13 zg 426 46.04964101042336 5.513727280273062 5.558244169861027
2458243 20.003 0.073 zg 426 36.2098102433356 2.4345841431642716 -4.2815865972267275
2458246 19.994 0.078 zg 426 36.511211932392904 2.6229893764674364 -3.980184908169427
2458249 19.751 0.074 zg 426 45.6694991623049 3.1126740760785694 5.178102321742571
2458262 19.959 0.167 zg 426 37.70737056135042 5.799871880617944 -2.7840262792119077
2458267 19.825 0.302 zg 426 42.660530219854344 11.8661237139698 2.1691333792920133
2458273 19.857 0.066 zg 426 41.42154071920219 2.517942825786455 0.9301438786398606
2458279 19.856 0.064 zg 426 41.459708942495865 2.443891398934091 0.9683121019335346
2458282 19.942 0.075 zg 426 38.30242306475394 2.645837651233612 -2.1889737758083925
2458294 20.06 0.266 zg 426 34.357871329192015 8.41750853799798 -6.1335255113703155
2458300 19.854 0.126 zg 426 41.53615093277221 4.820282306690862 1.0447540922098781
2458303 19.881 0.074 zg 426 40.515970748601454 2.7614275201078105 0.024573908039123182
2458333 19.802 0.117 zg 426 43.57388159161689 4.695564285207653 3.082484751054558
2458336 19.831 0.106 zg 426 42.425429622855795 4.141978060890525 1.934032782293464
2458488 19.896 0.082 zg 426 39.96007078977979 3.0179759967495077 -0.531326050782539
2458488 19.891 0.092 zg 426 40.14451809605538 3.401651016749372 -0.34687874450695233
2458493 19.948 0.082 zg 426 38.091339834362664 2.8768404818125797 -2.400057006199667
2458494 19.885 0.063 zg 426 40.366979017594524 2.3422997842049376 -0.12441782296780701
2458495 19.862 0.063 zg 426 41.231226026940746 2.392447841670647 0.7398291863784152
2458495 19.962 0.081 zg 426 37.603325056503465 2.8053493253965054 -2.888071784058866
2458502 20.144 0.378 zg 426 31.79993621828431 11.071175335070695 -8.691460622278022
2458502 20.44 0.425 zg 426 24.21175379014661 9.477435969913726 -16.27964305041572
2458508 19.702 0.147 zg 426 47.77781108653273 6.468733564323672 7.286414245970398
2458539 21.239 1.89 zg 426 11.599152247601724 20.19127450286226 -28.89224459296061
2458560 19.971 0.256 zg 426 37.29290792471426 8.79309761145309 -3.198488915848074
2458568 19.845 0.139 zg 426 41.881887791483884 5.361875543528679 1.3904909509215528
2458582 19.9 0.073 zg 426 39.81312330195905 2.676854643242244 -0.6782735386032783
2458585 19.981 0.098 zg 426 36.9510044897515 3.335247018682908 -3.5403923508108335
2458588 20.142 0.27 zg 426 31.858567850709655 7.92256284905581 -8.632828989852676
