jd mag magerr filt field flux fluxerr adjflux
2458203 21.165 0.352 zg 428 12.417273557672788 4.0257295217253315 -2.942372385651428
2458206 20.52 0.269 zg 428 22.491905436037925 5.572553015897669 7.132259492713709
2458206 21.508 0.757 zg 428 9.053703108983239 6.312447925623985 -6.305942834340977
2458233 21.222 0.429 zg 428 11.782196158634049 4.655423785172584 -3.5774497846901667
2458236 20.796 0.754 zg 428 17.44320355717669 12.113601282220435 2.0835576138524754
2458244 21.795 0.495 zg 428 6.950663263751535 3.168889736272054 -8.40898267957268
2458247 21.018 0.169 zg 428 14.217598603826257 2.2130367887860074 -1.1420473394979584
2458262 20.783 0.274 zg 428 17.653314114863562 4.455049068341753 2.2936681715393465
2458267 19.92 0.367 zg 428 39.08645190689923 13.211982604031896 23.72680596357501
2458270 20.408 0.252 zg 428 24.935968974263503 5.787652796301718 9.576323030939287
2458273 20.834 0.141 zg 428 16.843263732911467 2.1873639065665826 1.4836177895872513
2458279 21.136 0.194 zg 428 12.753407861808876 2.278786609811997 -2.6062380815153396
2458282 20.791 0.15 zg 428 17.523717726580006 2.420991072663518 2.1640717832557907
2458295 20.527 0.349 zg 428 22.347361218952447 7.183355433147637 6.987715275628231
2458298 20.698 0.32 zg 428 19.090893236740516 5.626675990894024 3.731247293416301
2458304 20.881 0.152 zg 428 16.129698476953973 2.2581121986653976 0.770052533629757
2458332 20.55 0.148 zg 428 21.8789385703599 2.9823845739164754 6.519292627035684
2458336 21.033 0.229 zg 428 14.022525837892768 2.9575862007777456 -1.3371201054314472
2458493 21.149 0.236 zg 428 12.601616214030027 2.7391381198102387 -2.758029729294188
2458527 21.318 0.454 zg 428 10.785151471628849 4.509805187172778 -4.574494471695367
2458540 20.838 0.228 zg 428 16.781325021509385 3.524007109771653 1.4216790781851696
2458544 22.405 1.585 zg 428 3.9630198616454213 5.785370749525023 -11.396626081678795
2458568 20.65 0.389 zg 428 19.953829129770355 7.14910260656715 4.5941831864461395
2458584 20.534 0.14 zg 428 22.203745915193338 2.863056803765291 6.844099971869122
2458587 20.899 0.487 zg 428 15.864494881519795 7.115917267418811 0.504848938195579
2458597 21.07 0.39 zg 428 13.552713229562588 4.868178970514186 -1.8069327137616273
2458616 20.663 0.223 zg 428 19.71633773641694 4.049550246139618 4.356691793092724
2458619 20.56 0.577 zg 428 21.67835125585911 11.52067014051283 6.3187053125348935
2458633 20.505 0.124 zg 428 22.804799008511576 2.604495516187918 7.445153065187361
2458636 20.817 0.125 zg 428 17.109063922650204 1.9697537771688298 1.7494179793259885
2458642 20.942 0.128 zg 428 15.24846927165219 1.7976779794372668 -0.11117667167202505
2458645 20.477 0.233 zg 428 23.40055990597063 5.021781933951239 8.040913962646416
2458650 20.352 0.751 zg 428 26.255860055497713 18.16108813104507 10.896214112173498
2458653 20.486 0.316 zg 428 23.207387236336913 6.754434764673031 7.847741293012698
2458657 20.496 0.13 zg 428 22.99462063125932 2.7532476755987347 7.634974687935104
2458665 21.006 0.159 zg 428 14.375608899399708 2.1052275911843124 -0.9840370439245074
2458674 20.811 0.368 zg 428 17.20387383213272 5.83109004054554 1.844227888808506
2458683 20.559 0.165 zg 428 21.69832695297239 3.2975081161984603 6.338681009648175
2458690 20.634 0.157 zg 428 20.250056948960783 2.9282056977137363 4.890411005636567
2458716 21.529 0.402 zg 428 8.880271603810957 3.2879710274810887 -6.479374339513258
2458720 20.683 0.218 zg 428 19.356474016614587 3.886497767256467 3.996828073290372
2458723 20.584 0.22 zg 428 21.20441273091331 4.296596890070687 5.844766787589096
2458726 20.555 0.221 zg 428 21.77841397883757 4.432963981702449 6.418768035513354
2458853 21.831 0.536 zg 428 6.723977459650225 3.3194544886484647 -8.63566848367399
2458874 20.994 0.17 zg 428 14.535375275884016 2.2758878133300837 -0.8242706674401994
2458877 20.737 0.141 zg 428 18.417312150502156 2.391778962367111 3.05766620717794
2458893 21.165 0.535 zg 428 12.417273557672788 6.118651403758672 -2.942372385651428
2458896 20.645 0.223 zg 428 20.04593182028426 4.117245769582889 4.686285876960044
2458905 20.572 0.152 zg 428 21.440072466177707 3.001549548202639 6.080426522853491
2458914 20.991 0.527 zg 428 14.575593539998906 7.07477356094117 -0.78405240332531
2458943 20.927 0.346 zg 428 15.460596609584053 4.926948556631918 0.10095066625983762
2458954 20.986 0.228 zg 428 14.642871422962637 3.074940920091376 -0.7167745203615787
2458963 21.11 0.225 zg 428 13.062498359504978 2.706976259986981 -2.2971475838192372
2458963 21.149 0.204 zg 428 12.601616214030027 2.367729561191901 -2.758029729294188
2458969 21.887 1.518 zg 428 6.385960808866247 8.928401268536938 -8.97368513445797
2458973 20.833 0.512 zg 428 16.858784098402282 7.950087157961966 1.4991381550780662
2458978 21.238 1.43 zg 428 11.609840382937078 15.291073167536567 -3.749805560387138
2458986 21.088 0.174 zg 428 13.329880280669977 2.136245580346352 -2.0297656626542384
2458992 20.978 0.155 zg 428 14.751162556164243 2.1058800343816553 -0.6084833871599731
2458995 21.164 0.187 zg 428 12.428715557695453 2.1406395025823124 -2.9309303856287627
2458998 21.243 0.196 zg 428 11.556498011762123 2.0862098918493457 -3.8031479315620924
2459001 20.826 0.339 zg 428 16.967827834020092 5.297874023657719 1.6081818906958762
2459012 21.081 0.169 zg 428 13.416098831940296 2.088279540335494 -1.9435471113839196
2459016 20.863 0.135 zg 428 16.399335427976048 2.0390867257392062 1.0396894846518325
2459019 20.898 0.156 zg 428 15.879113352309828 2.281531804967458 0.5194674089856122
2459022 21.197 0.199 zg 428 12.056638762807486 2.209810360273634 -3.3030071805167296
2459025 21.122 0.205 zg 428 12.918921190624253 2.4392470587898964 -2.4407247526999623
2459028 21.593 0.494 zg 428 8.371942732255595 3.809157041655056 -6.98770321106862
2459032 20.773 0.468 zg 428 17.8166582192443 7.679762367751052 2.457012275920084
2459035 20.492 0.349 zg 428 23.079492187543032 7.4186922552213135 7.719846244218816
2459038 20.686 0.248 zg 428 19.303063925135582 4.40913716651833 3.9434179818113666
2459041 20.579 0.126 zg 428 21.302287853055773 2.4721366550385637 5.942641909731558
2459217 21.438 1.741 zg 428 9.656644618811821 15.484625277920669 -5.703001324512394
