jd mag magerr filt field flux fluxerr adjflux
2458207 20.168 0.264 zg 429 31.104716610169937 7.563204716853097 -3.8089031110014346
2458207 19.483 0.14 zg 429 58.4556170073922 7.53754581008747 23.541997286220827
2458210 19.846 0.336 zg 429 41.843330906113316 12.949148350069152 6.929711184941944
2458233 20.06 0.147 zg 429 34.357871329192015 4.651781034156778 -0.5557483919793569
2458236 20.434 0.487 zg 429 24.345923268712752 10.920207486775654 -10.56769645245862
2458246 20.086 0.087 zg 429 33.544880486502805 2.68794997305619 -1.368739234668567
2458262 20.034 0.143 zg 429 35.19056574812611 4.634874364443869 0.27694602695473947
2458269 19.945 0.286 zg 429 38.19673563852117 10.061621179014347 3.2831159173497966
2458272 20.058 0.077 zg 429 34.42121919469913 2.441139814972158 -0.4924005264722453
2458275 19.994 0.055 zg 429 36.511211932392904 1.8495437910988335 1.5975922112215315
2458281 20.091 0.083 zg 429 33.39075576067437 2.552583874416684 -1.5228639604970056
2458284 20.037 0.068 zg 429 35.09346483324916 2.197914740434168 0.17984511207778553
2458288 19.915 0.079 zg 429 39.266866771628116 2.857123545631119 4.353247050456744
2458295 20.505 0.425 zg 429 22.804799008511576 8.926698341773106 -12.108820712659796
2458298 20.278 0.232 zg 429 28.10776079506136 6.006063421185191 -6.805858926110012
2458304 20.134 0.077 zg 429 32.09417740535776 2.27610689353688 -2.8194423158136104
2458307 20.143 0.078 zg 429 31.829238534065652 2.2866333413006066 -3.08438118710572
2458334 20.075 0.095 zg 429 33.8864636619388 2.965005711126059 -1.0271560592325741
2458337 19.902 0.073 zg 429 39.73985232436546 2.6719282335481656 4.826232603194086
2458345 20.252 0.129 zg 429 28.7889780718401 3.420516102338777 -6.124641649331274
2458363 19.902 0.09 zg 429 39.73985232436546 3.2941580961552726 4.826232603194086
2458494 20.007 0.086 zg 429 36.07665380630827 2.857593044927224 1.1630340851368999
2458541 20.163 0.102 zg 429 31.24828945871132 2.93563529595902 -3.665330262460053
2458560 20.111 0.137 zg 429 32.78130578392469 4.136399682276558 -2.1323139372466855
2458568 20.118 0.173 zg 429 32.57063674154191 5.18976905402358 -2.3429829796294612
2458574 20.07 0.072 zg 429 34.04287647147868 2.2575346527128985 -0.8707432496926941
2458581 20.084 0.086 zg 429 33.60672938736036 2.6619529814397587 -1.3068903338110118
2458584 20.036 0.079 zg 429 35.1258019983726 2.555812678724858 0.2121822772012294
2458587 20.101 0.235 zg 429 33.084627471788394 7.1609359822373175 -1.8289922493829778
2458591 20.388 0.598 zg 429 25.399563249969507 13.989529645339053 -9.514056471201865
2458606 20.111 0.064 zg 429 32.78130578392469 1.9323326982897788 -2.1323139372466855
2458617 19.976 0.134 zg 429 37.12156257705228 4.58148983475515 2.2079428558809084
2458636 20.096 0.061 zg 429 33.23733917363692 1.8673759617728831 -1.6762805475344535
2458639 20.072 0.062 zg 429 33.98022489751794 1.9404105107791265 -0.9333948236534297
2458642 20.098 0.065 zg 429 33.17617008837367 1.9861648218912284 -1.7374496327977056
2458645 20.042 0.154 zg 429 34.93222500865132 4.954760307114115 0.01860528747995005
2458650 20.027 0.28 zg 429 35.41818066538717 9.133977979962129 0.5045609442157968
