jd mag magerr filt field flux fluxerr adjflux
2458207 19.126 0.116 zg 425 81.21313002711663 8.676806614590323 -17.44869688977161
2458207 18.986 0.107 zg 425 92.39027268597428 9.105120685923437 -6.271554230913964
2458223 18.896 0.028 zg 425 100.37515961901023 2.588570277951066 1.7133327021219884
2458229 18.953 0.034 zg 425 95.24150487565133 2.9825027033095255 -3.420322041236915
2458243 18.895 0.028 zg 425 100.46765114489203 2.5909555375687714 1.805824228003786
2458246 18.908 0.031 zg 425 99.27188053353849 2.8344162081481437 0.6100536166502479
2458249 18.91 0.031 zg 425 99.08918329375996 2.8291998264816627 0.4273563768717139
2458267 19.041 0.112 zg 425 87.8266361024981 9.059827976972633 -10.835190814390145
2458270 18.85 0.063 zg 425 104.71918387852683 6.076345760079797 6.05735696163859
2458274 18.959 0.026 zg 425 94.7166324809598 2.2681683024962385 -3.9451944359284425
2458277 18.932 0.029 zg 425 97.10156932890129 2.5935816620994494 -1.5602575879869534
2458280 18.963 0.027 zg 425 94.36832551045552 2.346743875368794 -4.293501406432725
2458283 18.886 0.027 zg 425 101.30391953589407 2.5192176658403542 2.6420926190058225
2458286 18.912 0.029 zg 425 98.90682228495864 2.641799945229582 0.24499536807039135
2458289 19.017 0.07 zg 425 89.78964384497078 5.788952271834882 -8.872183071917462
2458293 18.817 0.067 zg 425 107.95089539177246 6.661572083119393 9.289068474884218
2458299 19.004 0.061 zg 425 90.87119701729523 5.105423392682996 -7.790629899593014
2458302 18.901 0.033 zg 425 99.91397765228707 3.0367977489154336 1.2521507353988284
2458305 18.824 0.04 zg 425 107.25714902588749 3.9514993994247902 8.595322108999241
2458338 18.863 0.046 zg 425 103.47281132875717 4.383891133282384 4.8109844118689296
2458472 18.886 0.04 zg 425 101.30391953589407 3.732174319763488 2.6420926190058225
2458472 18.778 0.096 zg 425 111.89901120716411 9.894028612853369 13.237184290275863
2458472 18.984 0.129 zg 425 92.56061870398588 10.997440962626953 -6.101208212902364
2458488 18.894 0.03 zg 425 100.56022789785959 2.778581780468346 1.8984009809713456
2458492 18.996 0.039 zg 425 91.54323357461713 3.2882629258968135 -7.118593342271112
2458495 18.845 0.028 zg 425 105.20254566943497 2.7130635101188227 6.540718752546724
2458502 19.071 0.111 zg 425 85.43311644237473 8.734235704349704 -13.22871047451352
2458526 18.858 0.055 zg 425 103.95042012536662 5.265803131405025 5.288593208478375
2458539 18.827 0.096 zg 425 106.96119563394551 9.457430576468843 8.299368717057263
2458543 18.944 0.029 zg 425 96.03427209108177 2.5650741666681247 -2.6275548258064703
2458547 18.94 0.032 zg 425 96.38872795533172 2.840873575969348 -2.273098961556528
2458560 18.831 0.118 zg 425 106.56786102061618 11.582010018017273 7.906034103727933
2458568 18.905 0.043 zg 425 99.54655818270115 3.9424880400020563 0.8847312658129027
2458581 18.941 0.034 zg 425 96.29999152699126 3.015649379258842 -2.3618353898969815
2458587 18.995 0.073 zg 425 91.62758684876951 6.160625215081823 -7.034240068118734
2458597 18.931 0.036 zg 425 97.1910443777759 3.2225853593777694 -1.4707825391123492
2458600 18.97 0.034 zg 425 93.76186752194216 2.9361676268833703 -4.89995939494608
2458606 18.934 0.028 zg 425 96.92286627019777 2.499539246892944 -1.7389606466904723
2458617 18.824 0.061 zg 425 107.25714902588749 6.026036584122805 8.595322108999241
2458634 18.865 0.028 zg 425 103.28238281143398 2.663544520341739 4.620555894545731
2458634 18.946 0.031 zg 425 95.8575332568729 2.7369295763928614 -2.8042936600153467
2458635 18.865 0.025 zg 425 103.28238281143398 2.378164750305124 4.620555894545731
2458637 18.954 0.028 zg 425 95.1538245923677 2.4539175141348686 -3.5080023245205467
2458640 18.904 0.032 zg 425 99.63828618689607 2.936648095557395 0.9764592700078225
2458643 18.808 0.038 zg 425 108.84945249515629 3.809653925777839 10.18762557826804
2458649 19.034 0.113 zg 425 88.39470461986383 9.19984207791043 -10.267122297024414
2458652 18.975 0.073 zg 425 93.33107087233728 6.275159789111387 -5.3307560445509665
2458658 18.944 0.029 zg 425 96.03427209108177 2.5650741666681247 -2.6275548258064703
2458667 18.87 0.032 zg 425 102.80784336747523 3.0300647370344356 4.146016450586984
2458679 18.881 0.078 zg 425 101.77151718285111 7.311332444726556 3.1096902659628682
2458683 18.969 0.055 zg 425 93.84826517480278 4.754059560686769 -4.813561742085469
2458686 18.9 0.05 zg 425 100.00604421820891 4.605448532523026 1.3442173013206684
2458692 18.975 0.051 zg 425 93.33107087233728 4.384015743077819 -5.3307560445509665
2458831 18.955 0.087 zg 425 95.06622502843139 7.617652926399389 -3.595601888456855
2458872 18.914 0.034 zg 425 98.7247968883443 3.091582540485946 0.06296997145605587
2458882 18.891 0.03 zg 425 100.83847030497219 2.7862699022946207 2.1766433880839458
2458887 18.93 0.08 zg 425 97.28060187417904 7.167899638815146 -1.3812250427092039
2458896 18.868 0.039 zg 425 102.99739694523741 3.6997002248433892 4.335570028349167
2458911 18.959 0.036 zg 425 94.7166324809598 3.1405407265332532 -3.9451944359284425
2458915 18.972 0.063 zg 425 93.58931075863003 5.4305332657735015 -5.07251615825821
2458937 18.912 0.026 zg 425 98.90682228495864 2.3685102957230733 0.24499536807039135
2458944 18.902 0.094 zg 425 99.82199584376814 8.642308848312307 1.1601689268798907
2458956 18.904 0.067 zg 425 99.63828618689607 6.148606950073296 0.9764592700078225
2458963 18.93 0.031 zg 425 97.28060187417904 2.7775611100408693 -1.3812250427092039
2458963 18.915 0.032 zg 425 98.63390985154713 2.907046022245005 -0.027917065341114267
2458966 19.211 0.106 zg 425 75.09763303588237 7.331752470736541 -23.564193881005878
2458972 18.986 0.063 zg 425 92.39027268597428 5.360958908534361 -6.271554230913964
2458986 18.872 0.029 zg 425 102.61863863890684 2.7409425120821607 3.9568117220185997
2458992 18.899 0.028 zg 425 100.09819561963344 2.5814276663769427 1.4363687027451988
2458995 18.901 0.032 zg 425 99.91397765228707 2.944773574705875 1.2521507353988284
2458998 18.919 0.033 zg 425 98.27119764958714 2.986866891077664 -0.39062926730110803
2459012 18.968 0.028 zg 425 93.93474243949977 2.4224786617407865 -4.727084477388473
2459018 18.889 0.027 zg 425 101.02439282018368 2.5122664181145207 2.362565903295433
