# Instrumental magnitude: -9.369 mag
# DoPHOT object type: 6
2458334.99365    nan   nan        nan        nan 1 2
2458334.99411    nan   nan        nan        nan 1 2
2458345.00585    nan   nan        nan        nan 1 2
2458363.88946    nan   nan        nan        nan 1 2
2458365.93843    nan   nan        nan        nan 1 2
2458384.82201    nan   nan        nan        nan 1 2
2458385.91760    nan   nan        nan        nan 1 2
2458388.85343    nan   nan        nan        nan 1 2
2458389.87403    nan   nan        nan        nan 1 2
2458390.86821    nan   nan        nan        nan 1 2
2458422.94332    nan   nan        nan        nan 1 2
2458426.86429    nan   nan        nan        nan 1 2
2458430.78826    nan   nan        nan        nan 1 2
2458438.89145    nan   nan        nan        nan 1 2
2458443.73249    nan   nan        nan        nan 1 2
2458472.71342    nan   nan        nan        nan 1 2
2458483.63836    nan   nan        nan        nan 1 2
2458487.69012    nan   nan        nan        nan 1 2
2458492.75065    nan   nan        nan        nan 1 2
2458720.01492    nan   nan        nan        nan 1 2
2458723.96742    nan   nan        nan        nan 1 2
2458723.96788    nan   nan        nan        nan 1 3
2458725.94651    nan   nan        nan        nan 1 2
2458725.94696    nan   nan        nan        nan 1 3
2458726.97319    nan   nan        nan        nan 1 2
2458726.97365    nan   nan        nan        nan 1 3
2458733.98108    nan   nan        nan        nan 1 2
2458733.98153    nan   nan        nan        nan 1 3
2458734.93316    nan   nan        nan        nan 1 2
2458734.93361    nan   nan        nan        nan 1 3
2458737.91272    nan   nan        nan        nan 1 2
2458737.91317    nan   nan        nan        nan 1 3
2458746.93328    nan   nan        nan        nan 1 2
2458746.93373    nan   nan        nan        nan 1 3
2458749.89743    nan   nan        nan        nan 1 2
2458749.89788    nan   nan        nan        nan 1 3
2458750.91706    nan   nan        nan        nan 1 2
2458750.91751    nan   nan        nan        nan 1 3
2458751.91777    nan   nan        nan        nan 1 2
2458751.91823    nan   nan        nan        nan 1 3
2458758.89825    nan   nan        nan        nan 1 2
2458758.89870    nan   nan        nan        nan 1 3
2458760.98014    nan   nan        nan        nan 1 2
2458760.98060    nan   nan        nan        nan 1 3
2458764.83270    nan   nan        nan        nan 1 2
2458764.83315    nan   nan        nan        nan 1 3
2458765.97622    nan   nan        nan        nan 1 2
2458765.97667    nan   nan        nan        nan 1 3
2458766.81139    nan   nan        nan        nan 1 2
2458766.81184    nan   nan        nan        nan 1 3
2458768.78997    nan   nan        nan        nan 1 2
2458768.79042    nan   nan        nan        nan 1 3
2458772.80506    nan   nan        nan        nan 1 2
2458772.80551    nan   nan        nan        nan 1 3
2458775.89731    nan   nan        nan        nan 1 2
2458775.89776    nan   nan        nan        nan 1 3
2458783.74047    nan   nan        nan        nan 1 2
2458783.74093    nan   nan        nan        nan 1 3
2458785.89065    nan   nan        nan        nan 1 2
2458785.89110    nan   nan        nan        nan 1 3
2458788.87791    nan   nan        nan        nan 1 2
2458788.87836    nan   nan        nan        nan 1 3
2458789.86665    nan   nan        nan        nan 1 2
2458789.86710    nan   nan        nan        nan 1 3
2458791.77508    nan   nan        nan        nan 1 2
2458791.77553    nan   nan        nan        nan 1 3
2458795.77669    nan   nan        nan        nan 1 2
2458795.77714    nan   nan        nan        nan 1 3
2458797.77487    nan   nan        nan        nan 1 2
2458797.77532    nan   nan        nan        nan 1 3
2458802.74410    nan   nan        nan        nan 1 2
2458802.74455    nan   nan        nan        nan 1 3
2458811.74421    nan   nan        nan        nan 1 2
2458811.74466    nan   nan        nan        nan 1 3
2459881.90838    nan   nan        nan        nan 1 2
2459881.90885    nan   nan        nan        nan 1 3
2459909.85952    nan   nan        nan        nan 1 2
2459909.85999    nan   nan        nan        nan 1 3
2459923.74490    nan   nan        nan        nan 1 2
2459923.74536    nan   nan        nan        nan 1 3
