# Instrumental magnitude: -9.495 mag
# DoPHOT object type: 6
2458344.98206    nan   nan        nan        nan 1 1
2458350.96520    nan   nan        nan        nan 1 1
2458361.97815    nan   nan        nan        nan 1 1
2458364.96454    nan   nan        nan        nan 1 1
2458367.96248    nan   nan        nan        nan 1 1
2458370.96154    nan   nan        nan        nan 1 1
2458374.02071    nan   nan        nan        nan 1 1
2458376.98406    nan   nan        nan        nan 1 1
2458380.00063    nan   nan        nan        nan 1 1
2458382.96357    nan   nan        nan        nan 1 1
2458384.92478    nan   nan        nan        nan 1 1
2458385.96087    nan   nan        nan        nan 1 1
2458388.96115    nan   nan        nan        nan 1 1
2458422.94525    nan   nan        nan        nan 1 1
2458425.92063    nan   nan        nan        nan 1 1
2458428.83939    nan   nan        nan        nan 1 1
2458430.86112    nan   nan        nan        nan 1 1
2458438.91678    nan   nan        nan        nan 1 1
2458439.96269    nan   nan        nan        nan 1 1
2458440.90433    nan   nan        nan        nan 1 1
2458443.81436    nan   nan        nan        nan 1 1
2458443.82832    nan   nan        nan        nan 1 1
2458450.92529    nan   nan        nan        nan 1 1
2458462.85841    nan   nan        nan        nan 1 1
2458466.81715    nan   nan        nan        nan 1 1
2458469.68101    nan   nan        nan        nan 1 1
2458472.75422    nan   nan        nan        nan 1 1
2458487.73416    nan   nan        nan        nan 1 1
2458493.73152    nan   nan        nan        nan 1 1
2458495.75084    nan   nan        nan        nan 1 1
2458534.66945    nan   nan        nan        nan 1 1
2458542.63732    nan   nan        nan        nan 1 1
2458547.71355    nan   nan        nan        nan 1 1
2458713.98538    nan   nan        nan        nan 1 1
2458717.00294    nan   nan        nan        nan 1 1
2458720.00122    nan   nan        nan        nan 1 1
2458722.96316    nan   nan        nan        nan 1 1
2458725.97689    nan   nan        nan        nan 1 1
2458730.95416    nan   nan        nan        nan 1 2
2458732.95732    nan   nan        nan        nan 1 1
2458736.99962    nan   nan        nan        nan 1 1
2458740.00448    nan   nan        nan        nan 1 1
2458745.00095    nan   nan        nan        nan 1 1
2458746.97538    nan   nan        nan        nan 1 1
2458749.97066    nan   nan        nan        nan 1 1
2458750.94376    nan   nan        nan        nan 1 1
2458760.98392    nan   nan        nan        nan 1 1
2458763.96258    nan   nan        nan        nan 1 1
2458766.98299    nan   nan        nan        nan 1 1
2458768.92465    nan   nan        nan        nan 1 1
2458770.00549    nan   nan        nan        nan 1 1
2458775.94070    nan   nan        nan        nan 1 1
2458779.00729    nan   nan        nan        nan 1 1
2458779.97198    nan   nan        nan        nan 1 1
2458790.84424    nan   nan        nan        nan 1 1
2458804.03575    nan   nan        nan        nan 1 1
2458806.87703    nan   nan        nan        nan 1 1
2458812.91923    nan   nan        nan        nan 1 1
2458820.73667    nan   nan        nan        nan 1 1
2458836.72652    nan   nan        nan        nan 1 1
2458846.73782    nan   nan        nan        nan 1 1
2458852.63561    nan   nan        nan        nan 1 1
2458855.69320    nan   nan        nan        nan 1 1
2458860.63072    nan   nan        nan        nan 1 1
2458863.65556    nan   nan        nan        nan 1 1
2458867.70513    nan   nan        nan        nan 1 1
2458871.71180    nan   nan        nan        nan 1 1
2458876.66721    nan   nan        nan        nan 1 1
2458877.71166    nan   nan        nan        nan 1 1
2458879.66091    nan   nan        nan        nan 1 1
2458880.64875    nan   nan        nan        nan 1 1
2458885.76211    nan   nan        nan        nan 1 1
2458893.68617    nan   nan        nan        nan 1 1
2458896.69807    nan   nan        nan        nan 1 1
2458899.65109    nan   nan        nan        nan 1 1
2458904.63412    nan   nan        nan        nan 1 1
2458917.67217    nan   nan        nan        nan 1 1
2459095.00557    nan   nan        nan        nan 1 1
2459097.95148    nan   nan        nan        nan 1 1
2459099.92380    nan   nan        nan        nan 1 1
2459109.01040    nan   nan        nan        nan 1 1
2459111.88243    nan   nan        nan        nan 1 1
2459113.02203    nan   nan        nan        nan 1 1
2459113.89900    nan   nan        nan        nan 1 1
2459119.98909    nan   nan        nan        nan 1 1
2459121.92687    nan   nan        nan        nan 1 1
2459122.91377    nan   nan        nan        nan 1 1
2459125.00406    nan   nan        nan        nan 1 1
2459126.94977    nan   nan        nan        nan 1 1
2459128.92647    nan   nan        nan        nan 1 1
2459130.98724    nan   nan        nan        nan 1 1
2459134.91721    nan   nan        nan        nan 1 1
2459136.94461    nan   nan        nan        nan 1 1
2459139.90519    nan   nan        nan        nan 1 1
2459141.94380    nan   nan        nan        nan 1 1
2459143.92422    nan   nan        nan        nan 1 1
2459145.92459    nan   nan        nan        nan 1 1
2459152.87894    nan   nan        nan        nan 1 1
2459155.90318    nan   nan        nan        nan 1 1
2459156.92820    nan   nan        nan        nan 1 1
2459158.95103    nan   nan        nan        nan 1 1
2459165.88332    nan   nan        nan        nan 1 1
2459169.86646    nan   nan        nan        nan 1 1
2459171.91103    nan   nan        nan        nan 1 1
2459172.82405    nan   nan        nan        nan 1 3
2459173.85246    nan   nan        nan        nan 1 3
2459175.81753    nan   nan        nan        nan 1 1
2459175.81847    nan   nan        nan        nan 1 3
2459176.87612    nan   nan        nan        nan 1 3
2459177.90178    nan   nan        nan        nan 1 1
2459185.92080    nan   nan        nan        nan 1 1
2459185.92174    nan   nan        nan        nan 1 3
2459188.90911    nan   nan        nan        nan 1 3
2459189.80591    nan   nan        nan        nan 1 3
2459193.84516    nan   nan        nan        nan 1 1
2459193.86003    nan   nan        nan        nan 1 3
2459195.87316    nan   nan        nan        nan 1 3
2459198.82388    nan   nan        nan        nan 1 1
2459200.80252    nan   nan        nan        nan 1 3
2459200.80346    nan   nan        nan        nan 1 1
2459205.78061    nan   nan        nan        nan 1 1
2459211.73128    nan   nan        nan        nan 1 1
2459216.76294    nan   nan        nan        nan 1 1
2459218.85335    nan   nan        nan        nan 1 1
2459220.76078    nan   nan        nan        nan 1 1
2459222.78461    nan   nan        nan        nan 1 1
2459228.77633    nan   nan        nan        nan 1 1
2459230.71200    nan   nan        nan        nan 1 1
2459232.71812    nan   nan        nan        nan 1 1
2459251.65180    nan   nan        nan        nan 1 1
2459253.67439    nan   nan        nan        nan 1 1
2459255.67519    nan   nan        nan        nan 1 1
2459257.68715    nan   nan        nan        nan 1 1
2459262.66578    nan   nan        nan        nan 1 1
2459264.75239    nan   nan        nan        nan 1 1
2459268.68643    nan   nan        nan        nan 1 1
2459270.69291    nan   nan        nan        nan 1 1
2459276.69108    nan   nan        nan        nan 1 1
2459280.72389    nan   nan        nan        nan 1 1
2459290.67707    nan   nan        nan        nan 1 1
2459292.65171    nan   nan        nan        nan 1 1
2459453.95080    nan   nan        nan        nan 1 1
2459456.98765    nan   nan        nan        nan 1 1
2459460.94703    nan   nan        nan        nan 1 1
2459464.96639    nan   nan        nan        nan 1 1
2459466.94410    nan   nan        nan        nan 1 1
2459468.96552    nan   nan        nan        nan 1 1
2459474.94339    nan   nan        nan        nan 1 1
2459477.88376    nan   nan        nan        nan 1 1
2459478.97539    nan   nan        nan        nan 1 2
2459479.97763    nan   nan        nan        nan 1 1
2459484.92284    nan   nan        nan        nan 1 1
2459487.95438    nan   nan        nan        nan 1 1
2459489.98557    nan   nan        nan        nan 1 1
2459498.94602    nan   nan        nan        nan 1 1
2459503.96544    nan   nan        nan        nan 1 1
2459509.89590    nan   nan        nan        nan 1 1
2459517.94519    nan   nan        nan        nan 1 1
2459521.84250    nan   nan        nan        nan 1 1
2459523.87609    nan   nan        nan        nan 1 1
2459525.84413    nan   nan        nan        nan 1 1
2459532.90746    nan   nan        nan        nan 1 1
2459537.90647    nan   nan        nan        nan 1 1
2459540.90393    nan   nan        nan        nan 1 1
2459640.67164    nan   nan        nan        nan 1 1
2459823.94807    nan   nan        nan        nan 1 1
2459825.97404    nan   nan        nan        nan 1 1
2459839.96976    nan   nan        nan        nan 1 1
2459839.98283    nan   nan        nan        nan 1 1
2459841.90395    nan   nan        nan        nan 1 1
2459841.98636    nan   nan        nan        nan 1 1
2459843.97472    nan   nan        nan        nan 1 1
2459846.98824    nan   nan        nan        nan 1 1
2459850.96810    nan   nan        nan        nan 1 1
2459853.98380    nan   nan        nan        nan 1 1
2459856.96108    nan   nan        nan        nan 1 1
2459858.96359    nan   nan        nan        nan 1 1
2459861.96669    nan   nan        nan        nan 1 1
2459863.89828    nan   nan        nan        nan 1 1
2459873.92369    nan   nan        nan        nan 1 1
2459878.92376    nan   nan        nan        nan 1 1
2459880.90331    nan   nan        nan        nan 1 1
2459882.92391    nan   nan        nan        nan 1 1
2459905.80309    nan   nan        nan        nan 1 1
2459910.88828    nan   nan        nan        nan 1 1
2459922.80262    nan   nan        nan        nan 1 1
2459933.81494    nan   nan        nan        nan 1 1
2459935.75961    nan   nan        nan        nan 1 1
2459956.75804    nan   nan        nan        nan 1 1
2460031.67316    nan   nan        nan        nan 1 1
