# Instrumental magnitude: -6.844 mag
# DoPHOT object type: 6
2458217.78874 19.423 0.068      3.971     34.627 0 1
2458217.81008 19.505 0.077    -36.017     36.163 0 1
2458218.76589 19.432 0.093     -0.518     46.537 0 2
2458219.72141 19.507 0.092    -36.776     43.301 0 2
2458231.76536 19.383 0.078     24.958     40.976 0 2
2458233.69715 19.311 0.111     64.018     62.147 0 1
2458248.73698 19.446 0.062     -7.741     30.623 0 1
2458256.78139 19.549 0.073    -56.090     32.991 0 2
2458267.79699 19.533 0.195    -49.151     89.384 0 1
2458270.67088    nan   nan        nan        nan 1 1
2458274.69850    nan   nan        nan        nan 1 1
2458277.74939 19.650 0.093    -99.949     38.067 0 1
2458280.71071 19.401 0.064     15.375     33.023 0 1
2458283.69288 19.578 0.081    -69.247     35.623 0 1
2458286.78130 19.473 0.092    -20.768     44.329 0 1
2458292.73500 19.506 0.145    -36.442     68.293 0 1
2458295.73426 19.278 0.122     82.797     70.716 0 1
2458298.75491 19.690 0.238   -115.894     94.468 0 1
2458301.67498 19.378 0.108     27.274     56.973 0 1
2458438.03475 19.428 0.121      1.656     61.140 0 2
2458438.03571 19.141 0.094    167.106     61.679 0 2
2458438.03669 19.386 0.113     23.071     59.533 0 2
2458438.03945 19.442 0.122     -5.548     60.618 0 2
2458439.03568 19.327 0.092     55.188     50.781 0 2
2458439.03708 19.534 0.122    -49.498     55.978 0 2
2458439.03994 19.446 0.114     -7.610     56.617 0 2
2458439.04189 19.391 0.102     20.693     53.173 0 2
2458440.04001 19.381 0.112     25.568     59.041 0 2
2458440.04337 19.521 0.121    -43.703     55.868 0 2
2458440.04673 19.476 0.115    -22.161     55.383 0 2
2458440.05010 19.513 0.141    -39.941     65.914 0 2
2458443.05411 19.664 0.133   -105.733     53.829 0 2
2458444.04145 19.388 0.080     21.830     41.618 0 2
2458444.04625 19.526 0.089    -45.769     41.128 0 2
2458444.05105 19.347 0.084     43.734     45.485 0 2
2458444.05587 19.305 0.115     67.201     65.018 0 2
2458449.01401 19.513 0.157    -39.681     73.393 0 1
2458449.05908 19.856 0.210   -176.913     71.434 0 1
2458469.02375 19.415 0.067      8.008     34.029 0 1
2458474.98239 19.204 0.116    126.857     71.634 0 1
2458476.98876 19.310 0.099     64.341     55.612 0 1
2458488.04572 19.606 0.082    -81.451     34.997 0 1
2458492.04853 19.421 0.088      5.198     44.757 0 1
2458493.99536 19.532 0.063    -48.324     28.744 0 1
2458503.02582 19.273 0.082     85.519     47.498 0 1
2458524.96598 19.487 0.071    -27.500     33.997 0 1
2458547.81836 19.534 0.078    -49.615     35.647 0 1
2458560.84458 19.255 0.102     96.185     60.499 0 1
2458567.86530 19.548 0.111    -56.002     50.360 0 1
2458580.82134 19.423 0.067      3.947     34.182 0 1
2458589.76218 19.131 0.144    173.677     95.706 0 1
2458593.75797 19.559 0.185    -60.656     82.686 0 1
2458596.77935 19.560 0.096    -61.304     42.869 0 1
2458600.78132 19.418 0.061      6.807     31.115 0 1
2458606.71522 19.431 0.061      0.046     30.726 0 1
2458612.71610 19.533 0.077    -49.195     35.313 0 1
2458633.70872 19.578 0.074    -68.997     32.496 0 3
2458634.75885 19.378 0.063     27.553     33.183 0 1
2458634.75975 19.520 0.071    -42.949     32.980 0 3
2458635.73583 19.568 0.079    -64.741     34.847 0 3
2458637.69487 19.525 0.069    -45.129     31.829 0 1
2458640.71835 19.424 0.067      3.770     34.136 0 1
2458643.73922 19.519 0.091    -42.446     42.252 0 1
2458647.73614 19.672 0.215   -108.867     86.498 0 1
2458653.68730 19.577 0.109    -68.966     48.059 0 1
2458658.67837 19.518 0.079    -42.301     36.698 0 1
2458661.69587 19.323 0.067     57.352     37.049 0 1
2458676.69179 19.332 0.127     52.427     70.035 0 1
2458679.69080 19.143 0.138    165.977     90.674 0 1
2458798.03155 19.327 0.132     54.819     73.315 0 2
2458798.03658 19.477 0.142    -22.799     68.368 0 2
2458798.04162 19.567 0.157    -64.372     69.715 0 2
2458800.03424 19.435 0.199     -2.018    100.002 0 2
2458800.03921 19.283 0.177     80.081    102.124 0 2
2458800.04417 19.438 0.187     -3.684     93.568 0 2
2458800.04915 18.944 0.133    309.514    104.519 0 2
2458804.03913 19.304 0.129     67.653     72.840 0 2
2458804.04391 19.666 0.160   -106.213     64.749 0 2
2458804.04869 19.538 0.156    -51.471     71.124 0 2
2458804.05347 19.626 0.188    -89.946     78.971 0 2
2458829.06759 19.471 0.128    -19.974     62.084 0 1
2458860.89952 19.457 0.195    -13.125     95.877 0 1
2458873.04850 19.457 0.062    -12.830     30.634 0 1
2458876.00585 19.529 0.074    -47.237     33.839 0 1
2458887.98656 19.414 0.107      8.470     54.913 0 1
2458894.96796 19.248 0.062    100.389     36.954 0 1
2458898.86400 19.536 0.063    -50.402     28.640 0 1
2458901.90334 19.488 0.060    -28.018     28.567 0 1
2458904.98049 19.524 0.089    -44.955     40.946 0 1
2458908.96071 19.516 0.063    -41.030     29.505 0 1
2458911.95482 19.693 0.103   -117.368     40.699 0 1
2458914.91170 19.367 0.099     33.182     52.665 0 1
2458936.90607 19.459 0.062    -13.729     30.608 0 1
2458954.76096 19.475 0.061    -21.486     29.339 0 1
2458955.77656 19.576 0.080    -68.452     35.124 0 1
2458962.78471 19.493 0.066    -30.347     31.353 0 1
2458965.79690 19.450 0.066     -9.264     32.551 0 1
2458968.70729 19.366 0.057     33.530     30.423 0 1
2458971.71926 19.246 0.065    101.454     38.743 0 1
2458975.88868 19.655 0.308   -101.704    126.289 0 1
