# Instrumental magnitude: -9.462 mag
# DoPHOT object type: 6
2458329.96280    nan   nan        nan        nan 1 1
2458336.99878    nan   nan        nan        nan 1 1
2458342.94117    nan   nan        nan        nan 1 1
2458345.95614    nan   nan        nan        nan 1 3
2458345.95705    nan   nan        nan        nan 1 1
2458346.99868    nan   nan        nan        nan 1 3
2458347.98627    nan   nan        nan        nan 1 3
2458348.98479    nan   nan        nan        nan 1 1
2458348.99799    nan   nan        nan        nan 1 3
2458349.94143    nan   nan        nan        nan 1 3
2458350.94726    nan   nan        nan        nan 1 3
2458351.96357    nan   nan        nan        nan 1 1
2458351.97953    nan   nan        nan        nan 1 3
2458352.95416    nan   nan        nan        nan 1 3
2458360.96145    nan   nan        nan        nan 1 1
2458360.96237    nan   nan        nan        nan 1 3
2458361.96312    nan   nan        nan        nan 1 3
2458364.96454    nan   nan        nan        nan 1 1
2458364.97635    nan   nan        nan        nan 1 3
2458365.98085    nan   nan        nan        nan 1 3
2458366.96496    nan   nan        nan        nan 1 3
2458367.94762    nan   nan        nan        nan 1 1
2458367.94899    nan   nan        nan        nan 1 3
2458368.98759    nan   nan        nan        nan 1 3
2458369.98417    nan   nan        nan        nan 1 3
2458370.94389    nan   nan        nan        nan 1 3
2458370.98178    nan   nan        nan        nan 1 1
2458371.98826    nan   nan        nan        nan 1 3
2458372.95105    nan   nan        nan        nan 1 3
2458373.92507    nan   nan        nan        nan 1 3
2458373.93940    nan   nan        nan        nan 1 1
2458374.94821    nan   nan        nan        nan 1 3
2458375.96444    nan   nan        nan        nan 1 3
2458376.96597    nan   nan        nan        nan 1 3
2458376.96693    nan   nan        nan        nan 1 1
2458377.98843    nan   nan        nan        nan 1 3
2458378.98461    nan   nan        nan        nan 1 3
2458379.96577    nan   nan        nan        nan 1 3
2458379.96668    nan   nan        nan        nan 1 1
2458382.96389    nan   nan        nan        nan 1 3
2458382.96480    nan   nan        nan        nan 1 1
2458383.96392    nan   nan        nan        nan 1 3
2458384.98453    nan   nan        nan        nan 1 3
2458385.98226    nan   nan        nan        nan 1 3
2458385.98318    nan   nan        nan        nan 1 1
2458387.00235    nan   nan        nan        nan 1 3
2458388.94484    nan   nan        nan        nan 1 1
2458422.91865    nan   nan        nan        nan 1 1
2458425.87651    nan   nan        nan        nan 1 1
2458428.83806    nan   nan        nan        nan 1 1
2458434.89351    nan   nan        nan        nan 1 1
2458437.90577    nan   nan        nan        nan 1 1
2458441.77553    nan   nan        nan        nan 1 1
2458450.92170    nan   nan        nan        nan 1 1
2458462.84385    nan   nan        nan        nan 1 1
2458474.62632    nan   nan        nan        nan 1 1
2458487.70056    nan   nan        nan        nan 1 1
2458493.71071    nan   nan        nan        nan 1 1
2458494.68519    nan   nan        nan        nan 1 1
2458495.70585    nan   nan        nan        nan 1 1
2458539.62898    nan   nan        nan        nan 1 3
2458694.96262    nan   nan        nan        nan 1 1
2458698.96789    nan   nan        nan        nan 1 1
2458701.97593    nan   nan        nan        nan 1 1
2458705.99171    nan   nan        nan        nan 1 1
2458708.95826    nan   nan        nan        nan 1 1
2458715.00517    nan   nan        nan        nan 1 1
2458720.00023    nan   nan        nan        nan 1 1
2458722.96362    nan   nan        nan        nan 1 1
2458725.96427    nan   nan        nan        nan 1 1
2458730.93535    nan   nan        nan        nan 1 2
2458732.93967    nan   nan        nan        nan 1 1
2458735.94557    nan   nan        nan        nan 1 1
2458738.98301    nan   nan        nan        nan 1 1
2458742.02697    nan   nan        nan        nan 1 1
2458744.98533    nan   nan        nan        nan 1 1
2458750.94405    nan   nan        nan        nan 1 1
2458756.92713    nan   nan        nan        nan 1 1
2458763.92275    nan   nan        nan        nan 1 1
2458766.92446    nan   nan        nan        nan 1 1
2458770.00580    nan   nan        nan        nan 1 1
2458775.89068    nan   nan        nan        nan 1 1
2458781.90453    nan   nan        nan        nan 1 1
2458790.84308    nan   nan        nan        nan 1 1
2458793.85792    nan   nan        nan        nan 1 1
2458796.77887    nan   nan        nan        nan 1 1
2458801.71651    nan   nan        nan        nan 1 1
2458811.77891    nan   nan        nan        nan 1 1
2458814.77440    nan   nan        nan        nan 1 1
2458820.71618    nan   nan        nan        nan 1 1
2458846.73500    nan   nan        nan        nan 1 1
2458850.68880    nan   nan        nan        nan 1 1
2458853.61068    nan   nan        nan        nan 1 1
2458856.62692    nan   nan        nan        nan 1 1
2458859.61418    nan   nan        nan        nan 1 1
2458862.65138    nan   nan        nan        nan 1 1
2458871.67440    nan   nan        nan        nan 1 1
2458872.68903    nan   nan        nan        nan 1 3
2458873.63899    nan   nan        nan        nan 1 3
2458875.66681    nan   nan        nan        nan 1 3
2458876.65006    nan   nan        nan        nan 1 3
2458876.66168    nan   nan        nan        nan 1 1
2458877.69079    nan   nan        nan        nan 1 1
2458877.69169    nan   nan        nan        nan 1 3
2458879.66390    nan   nan        nan        nan 1 1
2458880.63095    nan   nan        nan        nan 1 1
2458880.63186    nan   nan        nan        nan 1 3
2458885.62474    nan   nan        nan        nan 1 3
2458885.62564    nan   nan        nan        nan 1 1
2458887.70326    nan   nan        nan        nan 1 3
2458891.66760    nan   nan        nan        nan 1 3
2458892.65892    nan   nan        nan        nan 1 3
2458893.66806    nan   nan        nan        nan 1 3
2458895.64302    nan   nan        nan        nan 1 3
2458896.68837    nan   nan        nan        nan 1 3
2458898.67278    nan   nan        nan        nan 1 3
2458898.67795    nan   nan        nan        nan 1 1
2458899.65023    nan   nan        nan        nan 1 3
2458900.63614    nan   nan        nan        nan 1 3
2458904.63547    nan   nan        nan        nan 1 3
2458913.62687    nan   nan        nan        nan 1 3
2458913.62778    nan   nan        nan        nan 1 1
2458914.67428    nan   nan        nan        nan 1 3
2458915.68512    nan   nan        nan        nan 1 3
2459084.94998    nan   nan        nan        nan 1 1
2459088.99508    nan   nan        nan        nan 1 1
2459091.93711    nan   nan        nan        nan 1 1
2459092.93374    nan   nan        nan        nan 1 1
2459095.00412    nan   nan        nan        nan 1 1
2459099.90549    nan   nan        nan        nan 1 1
2459109.00840    nan   nan        nan        nan 1 1
2459111.89925    nan   nan        nan        nan 1 1
2459114.85573    nan   nan        nan        nan 1 1
2459120.87017    nan   nan        nan        nan 1 1
2459120.94550    nan   nan        nan        nan 1 1
2459121.88353    nan   nan        nan        nan 1 1
2459122.86800    nan   nan        nan        nan 1 1
2459123.92296    nan   nan        nan        nan 1 1
2459128.93657    nan   nan        nan        nan 1 1
2459130.91033    nan   nan        nan        nan 1 1
2459134.90783    nan   nan        nan        nan 1 1
2459136.90919    nan   nan        nan        nan 1 1
2459139.88585    nan   nan        nan        nan 1 1
2459141.91139    nan   nan        nan        nan 1 1
2459144.88376    nan   nan        nan        nan 1 3
2459145.90831    nan   nan        nan        nan 1 3
2459145.91346    nan   nan        nan        nan 1 1
2459149.90620    nan   nan        nan        nan 1 3
2459150.90623    nan   nan        nan        nan 1 3
2459150.90809    nan   nan        nan        nan 1 1
2459151.82748    nan   nan        nan        nan 1 1
2459151.82841    nan   nan        nan        nan 1 3
2459152.86265    nan   nan        nan        nan 1 3
2459153.91551    nan   nan        nan        nan 1 1
2459155.88409    nan   nan        nan        nan 1 1
2459155.88503    nan   nan        nan        nan 1 3
2459156.93170    nan   nan        nan        nan 1 1
2459156.93217    nan   nan        nan        nan 1 3
2459157.88601    nan   nan        nan        nan 1 3
2459158.82723    nan   nan        nan        nan 1 1
2459158.82817    nan   nan        nan        nan 1 3
2459165.86872    nan   nan        nan        nan 1 3
2459165.87059    nan   nan        nan        nan 1 1
2459166.89742    nan   nan        nan        nan 1 3
2459167.86406    nan   nan        nan        nan 1 3
2459168.76137    nan   nan        nan        nan 1 3
2459169.84204    nan   nan        nan        nan 1 1
2459169.84298    nan   nan        nan        nan 1 3
2459171.84830    nan   nan        nan        nan 1 3
2459171.84924    nan   nan        nan        nan 1 1
2459174.82732    nan   nan        nan        nan 1 1
2459176.85012    nan   nan        nan        nan 1 1
2459184.73340    nan   nan        nan        nan 1 1
2459193.82646    nan   nan        nan        nan 1 1
2459198.80317    nan   nan        nan        nan 1 1
2459200.73372    nan   nan        nan        nan 1 1
2459202.74867    nan   nan        nan        nan 1 1
2459204.80783    nan   nan        nan        nan 1 1
2459210.73613    nan   nan        nan        nan 1 1
2459218.71887    nan   nan        nan        nan 1 1
2459220.71091    nan   nan        nan        nan 1 1
2459228.70224    nan   nan        nan        nan 1 1
2459230.69563    nan   nan        nan        nan 1 1
2459232.71973    nan   nan        nan        nan 1 1
2459248.70845    nan   nan        nan        nan 1 2
2459249.63144    nan   nan        nan        nan 1 1
2459251.62991    nan   nan        nan        nan 1 1
2459251.64444    nan   nan        nan        nan 1 2
2459253.70789    nan   nan        nan        nan 1 1
2459255.65220    nan   nan        nan        nan 1 1
2459255.65314    nan   nan        nan        nan 1 2
2459257.75079    nan   nan        nan        nan 1 1
2459262.66067    nan   nan        nan        nan 1 1
2459264.64610    nan   nan        nan        nan 1 1
2459268.65113    nan   nan        nan        nan 1 1
2459270.69580    nan   nan        nan        nan 1 1
2459272.65007    nan   nan        nan        nan 1 1
2459276.67003    nan   nan        nan        nan 1 1
