# Instrumental magnitude: -7.488 mag
# DoPHOT object type: 2
2458207.80748 18.787 0.094     46.641     89.256 0 1
2458207.85762 18.957 0.118   -103.082     96.433 0 1
2458230.81843 18.863 0.034    -23.192     30.644 0 1
2458243.73661 18.889 0.032    -45.994     27.401 0 1
2458246.80165 18.858 0.032    -18.919     28.923 0 1
2458267.66931 18.947 0.113    -95.229     93.039 0 1
2458270.75621 18.891 0.067    -48.214     57.912 0 1
2458273.74278 18.904 0.033    -58.850     28.067 0 1
2458279.71870 18.831 0.029      5.071     26.582 0 1
2458283.75735 18.885 0.030    -42.684     26.510 0 1
2458286.71553 18.783 0.033     50.061     31.187 0 1
2458289.69418 18.792 0.049     41.865     46.824 0 1
2458293.69274 18.837 0.075      0.454     68.105 0 1
2458299.67454 18.850 0.065    -11.682     58.807 0 1
2458302.69344 18.774 0.035     58.937     33.620 0 1
2458305.69494 18.787 0.042     47.063     40.497 0 1
2458472.98262 18.865 0.087    -24.948     77.331 0 1
2458487.99901 18.902 0.031    -57.643     26.968 0 1
2458495.00577 18.877 0.027    -35.618     23.556 0 1
2458503.00232 18.951 0.100    -98.823     81.583 0 1
2458511.99615 18.862 0.047    -22.438     42.036 0 1
2458547.86071 18.825 0.032     10.547     29.098 0 1
2458561.82181 18.880 0.119    -38.204    104.393 0 1
2458568.75904 18.808 0.037     26.354     34.847 0 1
2458573.82153 18.904 0.034    -59.144     29.268 0 1
2458581.82084 18.923 0.038    -75.727     31.549 0 1
2458584.76097 18.909 0.044    -63.079     37.176 0 1
2458587.84027 18.853 0.053    -14.491     47.572 0 1
2458600.73876 18.862 0.031    -22.113     27.667 0 1
2458617.69989 18.815 0.076     20.155     70.869 0 1
2458634.71507 18.884 0.030    -42.279     25.895 0 1
2458637.73753 18.926 0.034    -77.972     28.581 0 1
2458640.69670 18.902 0.032    -57.502     27.427 0 1
2458643.69745 18.975 0.049   -118.228     39.178 0 1
2458651.67245 18.732 0.095    100.920     95.551 0 1
2458654.75541 18.846 0.058     -8.094     52.506 0 1
2458658.69329 18.943 0.033    -91.858     27.265 0 1
2458662.69664 18.872 0.040    -30.966     35.319 0 1
2458667.69551 18.862 0.034    -22.208     30.381 0 1
2458672.67505 18.798 0.064     35.945     60.766 0 1
2458676.67233 18.892 0.089    -48.949     77.108 0 1
2458836.07430 19.008 0.120   -144.230     93.696 0 1
2458857.04442 18.787 0.033     46.175     31.929 0 1
2458873.91706 18.918 0.034    -71.054     29.161 0 1
2458877.00667 18.920 0.031    -72.877     26.179 0 1
2458894.86040 18.866 0.054    -25.790     47.465 0 1
