# Instrumental magnitude: -6.312 mag
# DoPHOT object type: 1
2458197.95543 20.024 0.127    -18.309     36.994 0 2
2458198.92457 20.067 0.088    -30.721     24.780 0 2
2458198.94446 19.872 0.073     29.116     24.320 0 2
2458198.97260 19.994 0.083     -9.482     24.958 0 2
2458198.98887 19.891 0.065     22.990     21.569 0 2
2458199.01349 19.971 0.070     -2.578     21.366 0 2
2458199.01441 19.988 0.072     -7.630     21.582 0 1
2458199.03483 20.041 0.104    -23.195     29.752 0 1
2458199.03576 19.918 0.089     14.139     28.497 0 2
2458217.91441 19.961 0.079      0.512     24.360 0 2
2458217.92170 19.906 0.077     18.007     24.882 0 2
2458217.94302 19.894 0.078     21.984     25.761 0 2
2458217.97722 20.042 0.088    -23.639     25.351 0 2
2458217.99813 19.965 0.084     -0.633     25.934 0 2
2458218.92080 19.953 0.076      2.972     23.489 0 2
2458219.93070 20.014 0.101    -15.356     29.706 0 2
2458219.98437 20.012 0.161    -14.794     47.487 0 1
2458220.00401 19.917 0.097     14.583     31.227 0 1
2458230.92887 19.805 0.068     52.584     24.246 0 2
2458230.94929 20.061 0.146    -28.829     41.268 0 2
2458231.80079 20.087 0.125    -36.140     34.299 0 2
2458242.84234 19.678 0.081    100.368     32.577 0 2
2458242.86345 19.838 0.079     40.745     27.291 0 2
2458244.86942 19.748 0.141     73.196     53.156 0 2
2458244.96879 19.916 0.109     14.761     35.107 0 2
2458246.91015 19.940 0.095      7.267     29.845 0 2
2458246.94777 20.057 0.108    -27.891     30.451 0 2
2458252.88522 19.966 0.062     -0.929     18.975 0 2
2458252.90977 19.877 0.055     27.441     18.431 0 2
2458252.99165 20.072 0.118    -31.866     32.896 0 2
2458252.99257 19.896 0.108     21.196     35.277 0 1
2458254.97379 19.978 0.070     -4.691     21.269 0 2
2458255.82952 19.904 0.078     18.668     25.540 0 2
2458255.94921 19.781 0.061     60.988     22.284 0 2
2458255.97480 20.029 0.070    -19.834     20.400 0 1
2458255.97571 19.891 0.064     23.001     21.212 0 2
2458256.93211 19.925 0.058     11.954     18.561 0 2
2458256.95032 19.966 0.064     -1.009     19.575 0 2
2458256.97561 19.926 0.060     11.492     19.125 0 2
2458257.84871 19.907 0.057     17.728     18.633 0 2
2458257.89193 19.938 0.061      7.668     19.161 0 2
2458257.91034 20.028 0.066    -19.586     19.094 0 2
2458257.93004 20.011 0.067    -14.615     19.625 0 2
2458257.95025 19.934 0.061      8.950     19.371 0 2
2458257.97803 19.937 0.067      8.239     21.146 0 2
2458258.95105 19.927 0.068     11.186     21.518 0 2
2458259.95286 19.830 0.062     43.800     21.569 0 2
2458262.83080 19.961 0.104      0.559     32.091 0 2
2458266.81951 19.922 0.142     12.982     45.398 0 2
2458266.85069 19.839 0.118     40.419     40.713 0 2
2458266.86835 19.718 0.104     84.623     40.306 0 2
2458266.87078 19.639 0.106    116.618     44.147 0 1
2458267.86855 19.596 0.146    134.451     62.907 0 2
2458267.88570 19.749 0.144     72.960     54.251 0 2
2458268.88311 19.907 0.126     17.883     40.778 0 2
2458268.90235 19.833 0.111     42.683     38.751 0 2
2458268.93095 19.545 0.092    157.158     41.763 0 2
2458269.87509 19.800 0.161     54.204     57.557 0 2
2458269.88715 19.783 0.097     60.236     35.426 0 2
2458269.88807 19.720 0.100     83.861     38.454 0 1
2458269.90884 19.768 0.092     65.706     33.835 0 2
2458272.82979 19.759 0.072     69.315     26.616 0 2
2458272.95342 19.816 0.084     48.483     29.508 0 1
2458272.95433 19.704 0.072     90.392     28.030 0 2
2458272.97092 19.604 0.085    131.413     36.579 0 2
2458274.80257 19.759 0.055     69.382     20.638 0 2
2458274.82889 19.756 0.059     70.389     21.999 0 2
2458274.84398 19.722 0.057     83.052     21.866 0 2
2458277.89151 19.817 0.053     48.098     18.605 0 2
2458277.90604 19.838 0.062     41.007     21.320 0 2
2458277.93689 19.977 0.080     -4.176     24.456 0 2
2458278.80348 19.846 0.061     38.148     20.952 0 2
2458278.82948 19.918 0.061     14.093     19.733 0 1
2458278.83039 19.821 0.055     46.940     19.437 0 2
2458278.95719 19.759 0.056     69.247     20.673 0 2
2458279.89517 19.798 0.062     55.022     22.374 0 2
2458279.91409 19.711 0.061     87.372     23.884 0 2
2458280.82957 19.814 0.054     49.108     19.091 0 2
2458280.84690 20.020 0.066    -17.269     19.360 0 2
2458280.86905 19.818 0.055     47.973     19.543 0 2
2458281.83471 19.763 0.054     67.834     19.845 0 2
2458281.84049 19.718 0.053     84.626     20.287 0 2
2458281.86652 19.857 0.060     34.305     20.317 0 2
2458281.86841 19.749 0.053     73.097     19.821 0 1
2458282.82872 19.746 0.054     73.931     20.481 0 2
2458282.85003 19.633 0.048    118.962     20.022 0 2
2458282.94910 19.791 0.058     57.362     21.081 0 2
2458283.85264 19.867 0.059     30.891     20.034 0 2
2458283.86372 19.849 0.059     36.952     20.117 0 2
2458283.89650 19.857 0.060     34.320     20.523 0 2
2458284.84926 19.720 0.061     83.931     23.379 0 2
2458284.85433 19.734 0.056     78.691     21.299 0 1
2458285.81934 19.825 0.050     45.280     17.653 0 2
2458286.81073 19.925 0.061     11.852     19.337 0 2
2458286.83235 19.872 0.053     29.197     17.779 0 2
2458287.82549 19.880 0.056     26.626     18.572 0 1
2458287.82781 19.863 0.057     32.332     19.301 0 2
2458287.95636 19.887 0.061     24.236     20.213 0 2
2458288.81236 19.934 0.057      9.208     18.212 0 2
2458288.82677 19.746 0.050     74.033     18.871 0 2
2458289.76535 19.793 0.063     56.761     22.769 0 2
2458289.83484 19.836 0.067     41.507     23.236 0 2
2458289.94886 19.802 0.066     53.352     23.604 0 2
2458290.85516 19.761 0.054     68.336     20.225 0 2
2458290.86134 19.769 0.054     65.330     19.892 0 1
2458290.86226 19.782 0.055     60.909     19.920 0 2
2458290.89389 19.861 0.061     32.957     20.574 0 2
2458291.78804 19.795 0.077     56.181     27.753 0 2
2458291.80973 19.784 0.066     59.983     23.901 0 2
2458291.82773 19.815 0.078     49.063     27.407 0 2
2458292.78007 19.736 0.072     77.771     27.342 0 2
2458292.80742 19.866 0.081     31.164     27.199 0 2
2458292.82604 19.850 0.079     36.809     27.056 0 2
2458293.78069 19.759 0.086     69.161     32.099 0 2
2458293.80735 19.718 0.081     84.837     31.390 0 2
2458293.83301 19.664 0.078    106.340     31.885 0 1
2458293.83393 19.766 0.083     66.655     30.697 0 2
2458294.78960 19.871 0.100     29.689     33.695 0 2
2458294.79992 19.814 0.097     49.104     34.369 0 2
2458294.82777 19.686 0.086     97.108     34.230 0 2
2458295.79106 19.741 0.091     76.113     34.427 0 2
2458295.80535 19.780 0.095     61.479     34.823 0 2
2458296.79127 19.960 0.123      0.891     37.974 0 2
2458296.79219 19.865 0.115     31.474     38.927 0 1
2458296.82973 19.638 0.102    116.931     42.367 0 2
2458298.80481 19.784 0.125     60.088     45.512 0 2
2458298.82643 20.067 0.163    -30.639     45.645 0 2
2458298.84294 20.088 0.174    -36.401     47.854 0 2
2458299.84139 20.136 0.177    -49.378     46.437 0 2
2458299.86919 19.784 0.130     60.079     47.436 0 2
2458299.89232 19.820 0.133     47.282     46.878 0 1
2458299.89324 19.917 0.133     14.609     42.646 0 2
2458300.84136 19.598 0.084    133.690     36.042 0 2
2458300.86370 19.791 0.090     57.319     32.546 0 2
2458300.88269 19.855 0.108     35.084     36.951 0 2
2458303.81467 19.844 0.068     38.655     23.476 0 2
2458303.83236 19.847 0.071     37.597     24.224 0 2
2458303.84381 19.872 0.071     29.415     23.873 0 2
2458304.82254 19.769 0.062     65.658     22.927 0 2
2458304.84441 19.736 0.059     77.757     22.263 0 2
2458304.86894 19.853 0.066     35.835     22.369 0 2
2458305.84803 19.888 0.077     23.938     25.432 0 2
2458305.86508 19.843 0.080     39.223     27.608 0 2
2458305.86746 19.815 0.087     48.861     30.887 0 1
2458305.89118 19.797 0.080     55.239     28.705 0 2
2458306.88702 20.458 0.172   -122.519     33.665 0 2
2458307.87410 19.763 0.057     67.875     21.261 0 2
2458307.89106 19.813 0.057     49.430     20.036 0 2
2458307.91720 19.927 0.070     11.374     22.199 0 2
2458308.82551 19.713 0.090     86.687     35.050 0 2
2458308.85327 19.848 0.096     37.452     32.904 0 2
2458310.89296 19.837 0.084     41.342     28.933 0 2
2458311.89085 19.814 0.068     49.082     24.045 0 2
2458312.75014 19.770 0.055     65.118     20.154 0 2
2458312.90991 19.692 0.068     95.041     26.784 0 2
2458312.93567 19.779 0.069     61.805     25.296 0 2
2458313.71907 19.699 0.055     92.278     21.538 0 2
2458313.89016 19.682 0.058     98.766     22.992 0 2
2458314.90533 19.865 0.080     31.693     27.015 0 1
2458314.90625 19.761 0.067     68.283     24.706 0 2
2458314.93011 19.720 0.058     84.119     22.381 0 2
2458314.95754 19.647 0.072    113.036     29.855 0 2
2458315.83113 19.952 0.069      3.333     21.550 0 2
2458315.85399 19.871 0.074     29.632     24.677 0 2
2458315.87210 19.904 0.080     18.725     26.173 0 2
2458316.74953 19.896 0.071     21.394     23.449 0 2
2458316.84456 19.689 0.052     95.957     20.564 0 2
2458317.91432 19.715 0.079     85.889     30.777 0 2
2458318.84932 19.770 0.051     65.203     18.880 0 2
2458318.87416 19.837 0.057     41.068     19.715 0 2
2458319.74196 19.862 0.098     32.615     33.111 0 2
2458319.77032 19.890 0.071     23.344     23.264 0 2
2458320.87016 19.828 0.060     44.458     20.827 0 2
2458321.77249 19.783 0.069     60.417     25.290 0 2
2458321.85677 19.742 0.061     75.517     22.970 0 2
2458322.76261 19.745 0.070     74.445     26.209 0 2
2458322.86369 19.759 0.073     69.030     27.097 0 2
2458322.88748 19.711 0.061     87.555     23.831 0 2
2458323.74063 19.722 0.087     83.126     33.393 0 2
2458323.76229 19.713 0.078     86.837     30.229 0 1
2458323.76462 19.747 0.088     73.763     32.975 0 2
2458324.69529 20.022 0.239    -17.813     69.835 0 2
2458324.74101 19.554 0.092    153.091     41.433 0 2
2458325.74847 19.731 0.118     79.652     44.914 0 2
2458325.75910 19.767 0.127     66.391     46.994 0 2
2458325.78284 19.758 0.116     69.450     43.223 0 2
2458326.78615 19.756 0.114     70.208     42.642 0 2
2458326.80297 19.687 0.103     96.864     40.812 0 2
2458326.82262 19.787 0.121     59.055     44.033 0 1
2458326.82353 19.655 0.112    109.968     45.828 0 2
2458327.81065 19.788 0.149     58.578     53.953 0 2
2458327.84714 19.655 0.137    109.924     55.927 0 2
2458327.86084 19.698 0.143     92.571     56.431 0 2
2458328.84331 19.955 0.175      2.396     54.449 0 2
2458329.80916 19.689 0.089     96.058     35.170 0 2
2458329.81107 19.911 0.107     16.566     34.529 0 1
2458329.84724 19.553 0.083    153.802     37.319 0 2
2458330.80914 19.678 0.083    100.559     33.441 0 2
2458330.85170 19.735 0.087     78.338     32.966 0 2
2458330.86614 19.684 0.096     98.023     38.105 0 2
2458331.67572 19.794 0.063     56.491     22.863 0 2
2458331.70736 19.786 0.052     59.323     18.953 0 2
2458331.72597 19.750 0.059     72.438     22.104 0 2
2458332.81095 19.823 0.075     46.075     26.258 0 1
2458332.81187 19.797 0.074     55.180     26.507 0 2
2458338.69933 19.665 0.058    105.594     23.400 0 1
2458342.83451 19.803 0.076     53.103     27.262 0 1
2458345.83099 19.729 0.063     80.425     23.936 0 1
2458349.76367 19.752 0.068     71.861     25.347 0 2
2458349.78573 19.764 0.070     67.233     25.911 0 2
2458349.80334 19.714 0.062     86.313     24.051 0 2
2458350.70423 19.756 0.074     70.485     27.456 0 2
2458350.87215 19.807 0.060     51.778     21.540 0 2
2458350.88538 19.722 0.059     83.278     22.872 0 2
2458351.67209 19.802 0.071     53.436     25.336 0 2
2458351.69600 19.720 0.063     83.931     24.150 0 1
2458351.69692 19.812 0.069     49.981     24.579 0 2
2458351.72296 19.789 0.073     58.048     26.530 0 2
2458352.74091 19.742 0.077     75.665     29.086 0 2
2458352.78798 19.870 0.079     29.841     26.611 0 2
2458352.81316 19.726 0.080     81.525     30.763 0 2
2458353.68751 19.739 0.084     76.629     31.841 0 2
2458353.70740 19.786 0.087     59.315     31.603 0 2
2458353.72406 19.800 0.082     54.386     29.317 0 2
2458353.78851 19.840 0.086     40.176     29.543 0 2
2458353.80521 19.727 0.079     81.314     30.461 0 2
2458354.69823 19.900 0.138     19.971     45.048 0 2
2458354.72548 19.779 0.117     61.735     42.647 0 2
2458354.73632 19.700 0.075     91.630     29.391 0 2
2458354.73723 19.728 0.087     80.977     33.476 0 1
2458354.86790 19.748 0.110     73.327     41.365 0 2
2458355.74653 19.775 0.089     63.227     32.737 0 2
2458355.79155 19.590 0.076    137.289     33.015 0 2
2458355.79620 19.901 0.103     19.516     33.501 0 2
2458356.70275 19.798 0.121     54.860     43.331 0 2
2458356.73659 19.844 0.124     38.785     42.657 0 2
2458356.76777 19.721 0.111     83.593     42.643 0 2
2458356.77821 19.651 0.093    111.564     38.231 0 2
2458357.68978 19.818 0.130     47.743     45.950 0 2
2458357.69804 19.898 0.125     20.699     40.792 0 2
2458357.69895 19.806 0.110     51.913     39.274 0 1
2458357.75866 19.662 0.103    106.798     42.086 0 2
2458357.77681 19.716 0.106     85.606     40.910 0 2
2458357.77772 19.666 0.100    105.509     40.467 0 1
2458357.79804 19.799 0.115     54.453     41.392 0 2
2458358.69997 19.898 0.107     20.598     35.098 0 2
2458358.71811 19.869 0.197     30.293     66.187 0 2
2458358.76632 20.030 0.114    -19.926     33.062 0 2
2458359.70021 19.795 0.072     56.163     26.080 0 2
2458359.75886 19.954 0.122      2.828     37.900 0 2
2458359.78418 19.709 0.097     88.083     37.943 0 2
2458359.79967 19.819 0.169     47.349     59.547 0 2
2458360.73142 19.809 0.069     50.917     24.444 0 1
2458360.75704 19.716 0.068     85.703     26.448 0 2
2458360.78154 19.711 0.082     87.583     31.930 0 2
2458361.73991 19.844 0.071     38.672     24.416 0 2
2458361.76843 19.664 0.063    106.070     25.519 0 2
2458361.78624 19.657 0.065    108.800     26.445 0 2
2458362.66829 19.739 0.055     76.833     20.900 0 2
2458362.68162 19.815 0.060     49.006     21.345 0 2
2458363.72365 19.757 0.064     69.991     23.937 0 2
2458363.72611 19.843 0.065     39.267     22.345 0 1
2458363.74387 19.777 0.066     62.656     24.293 0 2
2458363.76430 19.793 0.065     56.916     23.582 0 2
2458364.65208 19.962 0.072      0.233     22.352 0 2
2458364.68358 19.753 0.055     71.532     20.484 0 2
2458365.66545 19.695 0.056     93.552     22.009 0 2
2458365.68813 19.850 0.062     36.639     21.211 0 2
2458365.69698 19.816 0.065     48.630     22.860 0 2
2458367.65855 19.950 0.076      3.961     23.637 0 2
2458367.68761 19.834 0.061     42.307     21.045 0 2
2458367.70058 19.814 0.066     49.297     23.308 0 2
2458368.65644 19.674 0.055    102.172     22.125 0 2
2458368.68189 19.751 0.061     72.229     22.683 0 2
2458368.78403 19.874 0.070     28.629     23.550 0 2
2458369.65434 19.756 0.054     70.268     20.262 0 1
2458369.65525 19.775 0.050     63.355     18.507 0 2
2458369.68724 19.762 0.059     67.933     21.788 0 2
2458369.70241 19.818 0.058     47.997     20.309 0 2
2458370.66076 19.697 0.061     93.025     23.981 0 2
2458370.76826 19.815 0.069     48.975     24.271 0 2
2458371.65612 19.881 0.061     26.146     20.136 0 2
2458371.67824 19.779 0.058     61.957     21.171 0 2
2458372.65175 19.617 0.056    125.529     23.865 0 2
2458372.67840 19.792 0.056     57.036     20.251 0 2
2458373.63701 19.740 0.056     76.217     21.185 0 2
2458373.65845 19.810 0.059     50.506     21.059 0 2
