# Instrumental magnitude: -6.485 mag
# DoPHOT object type: 2
2458203.88100 19.845 0.106     -1.639     38.352 0 1
2458206.87141 19.718 0.138     46.780     55.951 0 1
2458206.88455 20.096 0.209    -82.411     59.699 0 1
2458233.80088 19.930 0.134    -31.103     44.774 0 1
2458236.86174 19.985 0.372    -49.163    117.671 0 1
2458237.00722 19.532 0.225    128.811    108.070 0 1
2458244.77887 19.887 0.090    -16.793     31.067 0 1
2458247.82112 19.721 0.051     45.612     20.782 0 1
2458262.78004 19.906 0.134    -23.152     45.534 0 1
2458267.71895 19.911 0.358    -24.765    121.436 0 1
2458270.79643 19.774 0.152     24.600     58.553 0 1
2458273.75822 19.873 0.059    -11.925     20.656 0 1
2458279.80030 19.808 0.058     11.715     21.505 0 1
2458282.75650 19.826 0.059      5.262     21.697 0 1
2458295.69484 19.835 0.198      1.894     71.909 0 1
2458298.69423 19.956 0.160    -39.674     52.067 0 1
2458304.69592 19.830 0.055      3.478     19.893 0 1
2458332.67550 19.932 0.086    -31.842     28.449 0 1
2458336.67216 19.787 0.067     19.609     25.298 0 1
2458493.03099    nan   nan        nan        nan 1 1
2458540.94418 19.968 0.110    -43.749     35.299 0 1
2458544.00700 19.833 0.177      2.611     64.329 0 1
2458568.88226 19.372 0.175    211.396     97.593 0 1
2458584.95126 19.925 0.078    -29.406     26.140 0 1
2458587.86226 20.027 0.229    -62.159     69.711 0 1
2458591.75748 19.313 0.221    245.047    129.917 0 1
2458597.96663 19.725 0.109     43.997     43.698 0 1
2458616.77834 19.617 0.082     89.673     36.478 0 1
2458619.77783 19.424 0.196    183.427    103.746 0 1
2458633.75718 19.886 0.064    -16.224     22.244 0 1
2458636.77960 19.796 0.050     16.174     18.953 0 1
2458639.73633 19.848 0.070     -2.732     25.155 0 1
2458642.80284 19.834 0.050      2.264     18.211 0 1
2458645.73721 19.971 0.145    -44.746     46.596 0 1
2458650.69618 18.556 0.154    888.342    181.784 0 1
2458653.77809 19.670 0.157     66.426     66.373 0 1
2458657.69437 19.880 0.072    -14.197     24.947 0 1
2458660.69355 19.811 0.060     10.753     22.250 0 1
2458665.69503 19.922 0.066    -28.680     22.247 0 1
2458674.70820 19.848 0.140     -2.723     50.457 0 1
2458683.69386 19.866 0.087     -9.429     30.750 0 1
2458686.69222 19.774 0.078     24.548     29.908 0 1
2458690.69758 19.725 0.064     43.876     25.923 0 1
2458716.64934 19.796 0.088     16.125     33.156 0 1
2458720.65008 19.796 0.094     16.094     35.478 0 1
2458723.65146 19.921 0.112    -28.219     37.716 0 1
2458726.66418 19.767 0.097     27.458     37.355 0 1
2458853.02151 19.731 0.083     41.488     33.252 0 1
2458874.04721 19.815 0.059      9.166     21.694 0 1
2458877.02327 19.882 0.067    -14.897     23.370 0 1
2458893.04613 19.824 0.165      5.775     60.380 0 1
2458896.04090 19.849 0.107     -3.325     38.454 0 1
2458905.04805 19.918 0.080    -27.333     26.786 0 1
2458909.02868    nan   nan   -481.620    381.316 0 1
2458914.96393 19.857 0.192     -6.053     68.395 0 1
2458943.91228 19.760 0.124     29.942     48.244 0 1
2458954.90306 19.929 0.080    -30.975     26.628 0 1
2458963.81199 19.704 0.065     52.552     26.566 0 1
2458963.88087 19.878 0.058    -13.429     20.201 0 1
2458969.88588 19.769 0.214     26.470     82.451 0 1
2458973.73786 19.613 0.168     91.510     74.712 0 1
