# Instrumental magnitude: -5.274 mag
# DoPHOT object type: 1
2458384.86215    nan   nan        nan        nan 1 2
2458388.91552    nan   nan        nan        nan 1 2
2458430.81461    nan   nan        nan        nan 1 2
2458443.76513    nan   nan        nan        nan 1 2
2458494.68601    nan   nan        nan        nan 1 2
2458495.70666    nan   nan        nan        nan 1 2
2458734.98100    nan   nan        nan        nan 1 3
2458746.96999    nan   nan        nan        nan 1 2
2458746.97044    nan   nan        nan        nan 1 3
2458749.92325    nan   nan        nan        nan 1 2
2458749.92370    nan   nan        nan        nan 1 3
2458758.94662    nan   nan        nan        nan 1 2
2458758.94707    nan   nan        nan        nan 1 3
2458760.92758    nan   nan        nan        nan 1 2
2458760.92803    nan   nan        nan        nan 1 3
2458765.96250    nan   nan        nan        nan 1 2
2458765.96295    nan   nan        nan        nan 1 3
2458766.83717    nan   nan        nan        nan 1 2
2458766.83763    nan   nan        nan        nan 1 3
2458768.86922    nan   nan        nan        nan 1 2
2458768.86967    nan   nan        nan        nan 1 3
2458831.75367    nan   nan        nan        nan 1 2
2458867.71059    nan   nan        nan        nan 1 2
2458867.71104    nan   nan        nan        nan 1 3
2458876.65930    nan   nan        nan        nan 1 2
2458876.65975    nan   nan        nan        nan 1 3
2459084.93043    nan   nan        nan        nan 1 2
2459084.94966    nan   nan        nan        nan 1 3
2459091.92600    nan   nan        nan        nan 1 2
2459091.92647    nan   nan        nan        nan 1 3
2459092.93108    nan   nan        nan        nan 1 2
2459092.93202    nan   nan        nan        nan 1 3
2459107.02194    nan   nan        nan        nan 1 2
2459107.02241    nan   nan        nan        nan 1 3
2459118.98213    nan   nan        nan        nan 1 2
2459118.98259    nan   nan        nan        nan 1 3
2459120.86608    nan   nan        nan        nan 1 2
2459120.86702    nan   nan        nan        nan 1 3
2459121.87052    nan   nan        nan        nan 1 2
2459121.87098    nan   nan        nan        nan 1 3
2459122.85895    nan   nan        nan        nan 1 2
2459122.86766    nan   nan        nan        nan 1 3
2459129.88865    nan   nan        nan        nan 1 2
2459129.88912    nan   nan        nan        nan 1 3
2459881.88958    nan   nan        nan        nan 1 2
2459881.89006    nan   nan        nan        nan 1 3
2459904.81206    nan   nan        nan        nan 1 2
2459904.81252    nan   nan        nan        nan 1 3
2459906.77545    nan   nan        nan        nan 1 2
2459906.77593    nan   nan        nan        nan 1 3
2459922.81656    nan   nan        nan        nan 1 2
2459922.81703    nan   nan        nan        nan 1 3
2459923.81106    nan   nan        nan        nan 1 2
2459923.81152    nan   nan        nan        nan 1 3
2459924.80608    nan   nan        nan        nan 1 2
2459924.80654    nan   nan        nan        nan 1 3
2459935.74883    nan   nan        nan        nan 1 2
2459935.74929    nan   nan        nan        nan 1 3
