# Instrumental magnitude: -9.124 mag
# DoPHOT object type: 6
2458335.94921    nan   nan        nan        nan 1 2
2458335.95058    nan   nan        nan        nan 1 2
2458336.95835    nan   nan        nan        nan 1 2
2458336.95880    nan   nan        nan        nan 1 2
2458353.87914    nan   nan        nan        nan 1 2
2458356.86447    nan   nan        nan        nan 1 2
2458362.89287    nan   nan        nan        nan 1 2
2458363.96036    nan   nan        nan        nan 1 2
2458424.82320    nan   nan        nan        nan 1 2
2458425.78633    nan   nan        nan        nan 1 2
2458443.64366    nan   nan        nan        nan 1 2
2458719.93825    nan   nan        nan        nan 1 2
2458719.93870    nan   nan        nan        nan 1 3
2458745.95117    nan   nan        nan        nan 1 2
2458745.95162    nan   nan        nan        nan 1 3
2458763.82785    nan   nan        nan        nan 1 2
2458763.82830    nan   nan        nan        nan 1 3
2458774.74327    nan   nan        nan        nan 1 2
2458774.74372    nan   nan        nan        nan 1 3
2458775.81469    nan   nan        nan        nan 1 2
2458775.81513    nan   nan        nan        nan 1 3
2458776.81280    nan   nan        nan        nan 1 2
2458776.81325    nan   nan        nan        nan 1 3
2458777.81507    nan   nan        nan        nan 1 2
2458777.81553    nan   nan        nan        nan 1 3
2458779.79811    nan   nan        nan        nan 1 2
2458779.79856    nan   nan        nan        nan 1 3
2458788.79451    nan   nan        nan        nan 1 2
2458788.79496    nan   nan        nan        nan 1 3
2458790.70971    nan   nan        nan        nan 1 2
2458790.71016    nan   nan        nan        nan 1 3
2458801.81406    nan   nan        nan        nan 1 2
2458801.81451    nan   nan        nan        nan 1 3
2458812.73232    nan   nan        nan        nan 1 2
2459061.88697    nan   nan        nan        nan 1 3
2459064.90960    nan   nan        nan        nan 1 3
2459065.93645    nan   nan        nan        nan 1 3
2459076.91879    nan   nan        nan        nan 1 2
2459076.91925    nan   nan        nan        nan 1 3
2459081.90709    nan   nan        nan        nan 1 2
2459086.88576    nan   nan        nan        nan 1 2
2459086.88623    nan   nan        nan        nan 1 3
2459104.93565    nan   nan        nan        nan 1 2
2459104.93658    nan   nan        nan        nan 1 3
2459112.90971    nan   nan        nan        nan 1 2
2459112.91205    nan   nan        nan        nan 1 3
2459113.85383    nan   nan        nan        nan 1 2
2459113.85430    nan   nan        nan        nan 1 3
2459881.69730    nan   nan        nan        nan 1 3
2459881.70075    nan   nan        nan        nan 1 3
2459882.79648    nan   nan        nan        nan 1 2
2459882.79696    nan   nan        nan        nan 1 3
2459883.69839    nan   nan        nan        nan 1 3
2459883.70183    nan   nan        nan        nan 1 3
2459904.73276    nan   nan        nan        nan 1 2
2459904.73323    nan   nan        nan        nan 1 3
