# Instrumental magnitude: -7.721 mag
# DoPHOT object type: 2
2458217.88680 18.531 0.025     26.660     28.767 0 1
2458218.82834 18.500 0.026     62.749     30.973 0 2
2458219.82764 18.511 0.040     49.424     46.904 0 2
2458231.81828 18.556 0.034     -2.333     38.472 0 2
2458243.80091 18.550 0.033      4.154     36.998 0 1
2458246.75842 18.559 0.033     -5.532     36.623 0 1
2458256.76015 18.575 0.029    -23.915     31.932 0 1
2458256.77927 18.551 0.023      3.377     26.574 0 2
2458256.80073 18.545 0.025      9.870     27.939 0 1
2458262.80193 18.528 0.040     29.730     46.097 0 1
2458270.80202 18.547 0.048      7.451     54.327 0 1
2458273.84156 18.574 0.031    -22.809     34.737 0 1
2458279.73861 18.576 0.025    -24.037     27.312 0 1
2458282.71868 18.628 0.024    -80.295     25.029 0 1
2458288.73757 18.567 0.029    -14.275     32.910 0 1
2458300.67704 18.580 0.044    -29.165     48.447 0 1
2458305.67966 18.623 0.036    -75.120     38.157 0 1
2458336.69416 18.527 0.030     30.627     34.457 0 1
2458462.04722 18.606 0.081    -57.661     87.187 0 2
2458462.05196 18.447 0.042    126.922     52.196 0 2
2458462.05670 18.599 0.045    -49.976     48.627 0 2
2458465.05473 18.611 0.039    -63.167     42.295 0 2
2458466.05175 18.582 0.037    -31.420     40.648 0 2
2458466.05665 18.627 0.038    -79.568     39.897 0 2
2458466.06154 18.575 0.048    -23.219     53.621 0 2
2458466.06645 18.560 0.058     -6.786     65.250 0 2
2458468.05262 18.625 0.033    -77.715     34.822 0 2
2458468.05742 18.513 0.032     47.637     37.739 0 2
2458468.06224 18.579 0.037    -27.549     40.545 0 2
2458469.05486 18.519 0.033     40.625     38.051 0 2
2458469.05969 18.580 0.036    -29.209     39.500 0 2
2458469.06452 18.536 0.037     20.685     41.948 0 2
2458469.06936 18.540 0.042     15.884     48.017 0 2
2458472.05631 18.541 0.036     14.242     41.208 0 2
2458472.06127 18.609 0.037    -60.575     39.782 0 2
2458472.06622 18.594 0.043    -44.705     46.885 0 2
2458472.07118 18.554 0.059     -0.024     66.249 0 2
2458477.03712 18.567 0.048    -15.069     53.604 0 1
2458487.01909 18.566 0.032    -13.727     35.868 0 3
2458488.04555 18.510 0.028     50.469     33.449 0 3
2458494.00646 18.538 0.027     17.832     30.827 0 3
2458504.01756 18.361 0.071    239.079     95.261 0 3
2458509.02064 18.515 0.049     44.636     56.811 0 1
2458509.02155 18.633 0.056    -85.535     58.438 0 3
2458523.04592 18.533 0.024     23.884     27.248 0 3
2458527.00404 18.674 0.052   -128.452     52.878 0 3
2458540.84000 18.557 0.032     -3.770     36.536 0 3
2458543.96328 18.546 0.039      8.895     44.132 0 1
2458560.88243 18.579 0.041    -28.260     45.258 0 1
2458561.88056 18.590 0.060    -40.207     65.283 0 3
2458573.90669 18.571 0.032    -18.563     35.756 0 3
2458573.90760 18.554 0.032      0.062     36.350 0 1
2458583.82370 18.554 0.033      0.374     37.543 0 3
2458584.86675 18.550 0.031      4.611     34.786 0 3
2458584.86766 18.554 0.030     -0.366     34.295 0 1
2458585.84092 18.571 0.028    -18.721     31.614 0 3
2458586.84027 18.541 0.033     15.102     37.297 0 3
2458597.86256 18.541 0.030     15.234     34.351 0 1
2458597.86348 18.527 0.030     30.737     34.556 0 3
2458598.82109 18.573 0.024    -21.777     26.546 0 3
2458601.81338 18.518 0.024     40.834     28.509 0 1
2458606.84384 18.532 0.023     24.902     26.202 0 1
2458617.80003 18.643 0.037    -96.211     38.887 0 1
2458628.83937 18.550 0.028      4.613     31.535 0 3
2458632.77791 18.579 0.028    -27.791     30.886 0 3
2458633.80125 18.535 0.024     21.175     27.074 0 3
2458633.80425 18.560 0.023     -6.684     26.138 0 1
2458634.79218 18.573 0.023    -20.734     25.414 0 3
2458635.77316 18.543 0.018     12.901     20.896 0 3
2458636.71527 18.513 0.023     47.374     26.626 0 1
2458639.77998 18.533 0.021     24.339     24.245 0 1
2458642.75857 18.562 0.024     -8.715     26.509 0 1
2458645.77942 18.464 0.039    105.549     47.220 0 1
2458649.73746 18.685 0.093   -139.800     93.232 0 1
2458655.69579 18.593 0.030    -43.654     32.850 0 1
2458658.73927 18.517 0.020     42.405     23.489 0 1
2458661.69555 18.601 0.026    -51.404     28.374 0 1
2458668.67708 18.503 0.027     59.309     31.935 0 1
2458677.71041 18.557 0.050     -3.452     55.764 0 1
2458678.71128 18.569 0.042    -16.624     46.811 0 3
2458679.71655 18.637 0.047    -90.564     49.436 0 3
2458680.73624 18.573 0.052    -21.445     57.805 0 1
2458681.73570 18.608 0.059    -59.083     63.103 0 3
2458682.73716 18.564 0.039    -11.560     43.844 0 3
2458684.66991 18.561 0.039     -8.335     43.171 0 3
2458685.66832 18.573 0.034    -21.286     38.093 0 3
2458686.66669 18.543 0.041     12.427     46.591 0 3
2458690.67055 18.532 0.030     24.884     34.951 0 1
2458693.70768 18.519 0.046     39.869     53.217 0 1
2458716.64305 18.654 0.046   -107.735     47.480 0 1
2458828.04980 18.627 0.054    -80.129     56.614 0 2
2458828.05940 18.533 0.062     23.559     71.279 0 2
2458828.06420 18.536 0.067     20.673     76.654 0 2
