# Instrumental magnitude: -9.474 mag
# DoPHOT object type: 6
2458217.78836    nan   nan        nan        nan 1 1
2458217.81062    nan   nan        nan        nan 1 1
2458224.77272    nan   nan        nan        nan 1 1
2458224.78385    nan   nan        nan        nan 1 1
2458233.71388    nan   nan        nan        nan 1 1
2458243.67428    nan   nan        nan        nan 1 1
2458249.73675    nan   nan        nan        nan 1 1
2458267.79698    nan   nan        nan        nan 1 1
2458278.73591    nan   nan        nan        nan 1 1
2458281.69291    nan   nan        nan        nan 1 1
2458287.75550    nan   nan        nan        nan 1 1
2458296.73630    nan   nan        nan        nan 1 1
2458439.03772    nan   nan        nan        nan 1 2
2458439.03817    nan   nan        nan        nan 1 2
2458439.03863    nan   nan        nan        nan 1 2
2458439.04058    nan   nan        nan        nan 1 2
2458440.03771    nan   nan        nan        nan 1 2
2458440.04107    nan   nan        nan        nan 1 2
2458440.04779    nan   nan        nan        nan 1 2
2458442.03729    nan   nan        nan        nan 1 2
2458442.04065    nan   nan        nan        nan 1 2
2458443.03809    nan   nan        nan        nan 1 2
2458443.04788    nan   nan        nan        nan 1 2
2458443.05277    nan   nan        nan        nan 1 2
2458444.04011    nan   nan        nan        nan 1 2
2458444.04491    nan   nan        nan        nan 1 2
2458444.04971    nan   nan        nan        nan 1 2
2458444.05453    nan   nan        nan        nan 1 2
2458450.03723    nan   nan        nan        nan 1 1
2458475.98926    nan   nan        nan        nan 1 1
2458476.99333    nan   nan        nan        nan 1 1
2458488.04427    nan   nan        nan        nan 1 1
2458503.02487    nan   nan        nan        nan 1 1
2458512.04550    nan   nan        nan        nan 1 1
2458524.96513    nan   nan        nan        nan 1 1
2458543.86251    nan   nan        nan        nan 1 1
2458547.81858    nan   nan        nan        nan 1 1
2458560.84401    nan   nan        nan        nan 1 1
2458573.79880    nan   nan        nan        nan 1 1
2458580.78370    nan   nan        nan        nan 1 1
2458583.77886    nan   nan        nan        nan 1 1
2458587.77986    nan   nan        nan        nan 1 1
2458593.75770    nan   nan        nan        nan 1 1
2458606.71505    nan   nan        nan        nan 1 1
2458634.75749    nan   nan        nan        nan 1 1
2458637.68900    nan   nan        nan        nan 1 1
2458640.71566    nan   nan        nan        nan 1 1
2458643.74016    nan   nan        nan        nan 1 1
2458648.69263    nan   nan        nan        nan 1 1
2458651.73470    nan   nan        nan        nan 1 1
2458654.67460    nan   nan        nan        nan 1 1
2458658.67708    nan   nan        nan        nan 1 1
2458676.69276    nan   nan        nan        nan 1 1
2458679.69086    nan   nan        nan        nan 1 1
2458804.03683    nan   nan        nan        nan 1 2
2458804.04161    nan   nan        nan        nan 1 2
2458804.04639    nan   nan        nan        nan 1 2
2458804.05118    nan   nan        nan        nan 1 2
2458806.03783    nan   nan        nan        nan 1 2
2458806.04274    nan   nan        nan        nan 1 2
2458812.04654    nan   nan        nan        nan 1 2
2458812.05141    nan   nan        nan        nan 1 2
2458812.05627    nan   nan        nan        nan 1 2
2458873.04758    nan   nan        nan        nan 1 1
2458885.02307    nan   nan        nan        nan 1 1
2458887.98570    nan   nan        nan        nan 1 1
2458894.99803    nan   nan        nan        nan 1 1
2458901.90257    nan   nan        nan        nan 1 1
2458908.96090    nan   nan        nan        nan 1 1
2458911.95504    nan   nan        nan        nan 1 1
2458955.77575    nan   nan        nan        nan 1 1
2458972.69804    nan   nan        nan        nan 1 1
2458976.75922    nan   nan        nan        nan 1 1
2458992.73721    nan   nan        nan        nan 1 1
2458995.75190    nan   nan        nan        nan 1 1
2458998.73519    nan   nan        nan        nan 1 1
2459005.75792    nan   nan        nan        nan 1 1
2459009.67388    nan   nan        nan        nan 1 1
2459017.73702    nan   nan        nan        nan 1 1
2459020.73786    nan   nan        nan        nan 1 1
2459033.67346    nan   nan        nan        nan 1 1
2459168.03370    nan   nan        nan        nan 1 2
2459172.04920    nan   nan        nan        nan 1 2
2459172.05387    nan   nan        nan        nan 1 2
2459174.05242    nan   nan        nan        nan 1 2
2459174.05713    nan   nan        nan        nan 1 2
2459178.03809    nan   nan        nan        nan 1 2
2459178.04277    nan   nan        nan        nan 1 2
2459178.05409    nan   nan        nan        nan 1 2
2459185.00317    nan   nan        nan        nan 1 1
2459186.03458    nan   nan        nan        nan 1 1
2459195.01347    nan   nan        nan        nan 1 1
2459217.01555    nan   nan        nan        nan 1 1
2459218.99929    nan   nan        nan        nan 1 1
2459222.02694    nan   nan        nan        nan 1 1
2459223.98372    nan   nan        nan        nan 1 1
2459228.00560    nan   nan        nan        nan 1 1
2459251.96564    nan   nan        nan        nan 1 1
2459253.98910    nan   nan        nan        nan 1 1
2459255.92107    nan   nan        nan        nan 1 1
2459262.88030    nan   nan        nan        nan 1 1
2459265.01617    nan   nan        nan        nan 1 1
2459268.92196    nan   nan        nan        nan 1 1
