jd mag magerr filt field
2458207 20.039 0.245 zg 429
2458207 19.72 0.192 zg 429
2458210 19.775 0.349 zg 429
2458233 19.803 0.131 zg 429
2458236 20.001 0.372 zg 429
2458236 19.863 0.293 zg 429
2458246 19.925 0.083 zg 429
2458262 19.901 0.15 zg 429
2458269 20.606 0.578 zg 429
2458272 19.942 0.082 zg 429
2458275 20.118 0.075 zg 429
2458284 19.756 0.06 zg 429
2458288 19.754 0.08 zg 429
2458295 19.286 0.162 zg 429
2458298 19.538 0.128 zg 429
2458304 19.566 0.054 zg 429
2458307 19.527 0.054 zg 429
2458334 19.462 0.06 zg 429
2458337 19.352 0.055 zg 429
2458345 19.294 0.062 zg 429
2458363 19.61 0.081 zg 429
2458494 19.401 0.056 zg 429
2458527 19.324 0.087 zg 429
2458541 19.195 0.051 zg 429
2458568 19.289 0.093 zg 429
2458574 19.246 0.043 zg 429
2458581 19.259 0.052 zg 429
2458584 19.258 0.048 zg 429
2458587 19.218 0.119 zg 429
2458591 19.2 0.228 zg 429
2458606 19.197 0.035 zg 429
2458617 19.273 0.073 zg 429
2458636 19.196 0.034 zg 429
2458639 19.285 0.039 zg 429
2458642 19.225 0.036 zg 429
2458645 19.118 0.073 zg 429
2458650 19.126 0.138 zg 429
2458657 19.176 0.041 zg 429
2458665 19.152 0.039 zg 429
2458674 19.185 0.072 zg 429
2458677 18.859 0.126 zg 429
2458684 19.229 0.041 zg 429
2458692 19.122 0.039 zg 429
2458705 19.089 0.132 zg 429
2458714 19.328 0.115 zg 429
2458720 19.113 0.059 zg 429
2458723 19.182 0.063 zg 429
2458726 19.122 0.057 zg 429
2458893 18.865 0.065 zg 429
2458913 19.022 0.033 zg 429
2458915 18.862 0.055 zg 429
2458943 18.797 0.048 zg 429
2458954 18.893 0.039 zg 429
2458963 18.851 0.03 zg 429
2458969 18.87 0.219 zg 429
2458972 18.894 0.056 zg 429
2458975 18.84 0.114 zg 429
2458986 18.948 0.029 zg 429
2458992 18.952 0.029 zg 429
2458995 18.866 0.03 zg 429
2458998 18.949 0.03 zg 429
2459011 18.89 0.035 zg 429
2459017 18.956 0.028 zg 429
2459020 18.972 0.029 zg 429
2459023 18.965 0.03 zg 429
2459026 19.097 0.155 zg 429
2459033 18.759 0.077 zg 429
2459036 18.824 0.059 zg 429
2459039 18.922 0.028 zg 429
2459042 18.893 0.031 zg 429
2459227 18.567 0.031 zg 429
2459229 18.584 0.029 zg 429
2459248 18.553 0.048 zg 429
2459269 18.617 0.023 zg 429
2459270 18.571 0.064 zg 429
2459279 18.492 0.039 zg 429
2459292 18.575 0.027 zg 429
2459302 18.504 0.084 zg 429
2459306 18.466 0.045 zg 429
2459308 18.511 0.027 zg 429
2459312 18.562 0.024 zg 429
2459314 18.57 0.023 zg 429
2459324 18.553 0.026 zg 429
2459334 18.464 0.052 zg 429
2459336 18.495 0.034 zg 429
2459339 18.502 0.023 zg 429
2459343 18.629 0.026 zg 429
2459345 18.56 0.025 zg 429
2459358 18.518 0.097 zg 429
2459361 18.445 0.064 zg 429
2459363 18.497 0.04 zg 429
2459365 18.627 0.024 zg 429
2459367 18.579 0.034 zg 429
2459369 18.619 0.024 zg 429
2459377 18.542 0.024 zg 429
2459379 18.593 0.027 zg 429
2459383 18.432 0.04 zg 429
2459385 18.463 0.061 zg 429
2459390 18.404 0.053 zg 429
2459392 18.413 0.029 zg 429
2459394 18.571 0.028 zg 429
2459399 18.509 0.025 zg 429
2459409 18.515 0.028 zg 429
2459411 18.457 0.034 zg 429
2459419 18.381 0.075 zg 429
2459428 18.441 0.033 zg 429
2459435 18.505 0.026 zg 429
2459438 18.501 0.035 zg 429
2459440 18.447 0.056 zg 429
2459443 18.327 0.086 zg 429
2459453 18.452 0.029 zg 429
2459455 18.511 0.036 zg 429
2459641 18.646 0.024 zg 429
2459682 18.539 0.047 zg 429
2459684 18.652 0.067 zg 429
2459696 18.657 0.028 zg 429
2459710 18.683 0.052 zg 429
2459712 18.558 0.062 zg 429
2459723 18.702 0.027 zg 429
2459725 18.646 0.026 zg 429
2459734 18.654 0.028 zg 429
2459736 18.644 0.028 zg 429
2459738 18.637 0.037 zg 429
2459748 18.686 0.028 zg 429
2459750 18.716 0.028 zg 429
2459755 18.673 0.027 zg 429
2459760 18.637 0.027 zg 429
2459764 18.649 0.031 zg 429
2459766 18.617 0.028 zg 429
2459771 18.55 0.056 zg 429
2459784 18.645 0.034 zg 429
2459791 18.518 0.04 zg 429
2459794 18.606 0.037 zg 429
2459798 18.571 0.078 zg 429
2459806 18.594 0.033 zg 429
2459810 18.682 0.05 zg 429
2459815 18.74 0.04 zg 429
2459970 18.888 0.04 zg 429
2459988 18.841 0.064 zg 429
2459993 18.889 0.039 zg 429
2460016 18.771 0.079 zg 429
2460022 18.802 0.041 zg 429
2460043 18.632 0.075 zg 429
2460045 18.739 0.035 zg 429
2460055 18.826 0.032 zg 429
2460057 18.721 0.033 zg 429
2460061 18.786 0.033 zg 429
2460063 18.768 0.031 zg 429
2460067 18.766 0.087 zg 429
2458198 19.194 0.045 zr 429
2458198 19.326 0.047 zr 429
2458219 19.453 0.064 zr 429
2458219 19.308 0.059 zr 429
2458224 19.304 0.081 zr 429
2458243 19.383 0.071 zr 429
2458257 19.412 0.059 zr 429
2458257 19.283 0.047 zr 429
2458262 19.269 0.083 zr 429
2458272 19.219 0.058 zr 429
2458278 19.26 0.051 zr 429
2458281 19.223 0.042 zr 429
2458284 19.205 0.05 zr 429
2458288 19.178 0.047 zr 429
2458291 18.99 0.066 zr 429
2458295 19.049 0.089 zr 429
2458304 19.069 0.055 zr 429
2458331 18.944 0.053 zr 429
2458337 19.045 0.045 zr 429
2458473 18.792 0.062 zr 429
2458473 18.812 0.064 zr 429
2458473 18.985 0.086 zr 429
2458473 18.843 0.097 zr 429
2458477 18.936 0.095 zr 429
2458477 18.906 0.094 zr 429
2458477 18.73 0.09 zr 429
2458494 18.866 0.049 zr 429
2458542 18.762 0.041 zr 429
