jd mag magerr filt field
2458207 17.833 0.039 zg 424
2458207 17.834 0.042 zg 424
2458230 17.866 0.015 zg 424
2458243 17.873 0.014 zg 424
2458246 17.839 0.014 zg 424
2458267 17.8 0.037 zg 424
2458270 17.828 0.026 zg 424
2458273 17.844 0.014 zg 424
2458279 17.868 0.013 zg 424
2458283 17.832 0.013 zg 424
2458286 17.838 0.015 zg 424
2458289 17.866 0.02 zg 424
2458293 17.879 0.031 zg 424
2458299 17.836 0.026 zg 424
2458302 17.872 0.017 zg 424
2458305 17.838 0.019 zg 424
2458472 17.848 0.035 zg 424
2458487 17.872 0.015 zg 424
2458495 17.863 0.013 zg 424
2458503 17.832 0.035 zg 424
2458511 17.86 0.022 zg 424
2458547 17.84 0.015 zg 424
2458561 17.838 0.043 zg 424
2458568 17.842 0.016 zg 424
2458573 17.841 0.015 zg 424
2458581 17.852 0.016 zg 424
2458584 17.856 0.018 zg 424
2458587 17.827 0.021 zg 424
2458596 17.865 0.017 zg 424
2458600 17.864 0.015 zg 424
2458617 17.871 0.031 zg 424
2458634 17.861 0.013 zg 424
2458637 17.852 0.015 zg 424
2458640 17.857 0.014 zg 424
2458643 17.866 0.019 zg 424
2458651 17.751 0.039 zg 424
2458654 17.827 0.025 zg 424
2458658 17.883 0.014 zg 424
2458662 17.838 0.017 zg 424
2458667 17.826 0.015 zg 424
2458672 17.838 0.028 zg 424
2458676 17.854 0.034 zg 424
2458836 17.859 0.04 zg 424
2458857 17.847 0.016 zg 424
2458873 17.911 0.016 zg 424
2458877 17.866 0.013 zg 424
2458894 17.842 0.02 zg 424
2458898 17.863 0.012 zg 424
2458937 17.864 0.012 zg 424
2458940 18.128 0.158 zg 424
2458955 17.851 0.014 zg 424
2458963 17.863 0.014 zg 424
2458963 17.869 0.013 zg 424
2458966 17.85 0.022 zg 424
2458972 17.818 0.023 zg 424
2458976 17.895 0.042 zg 424
2458980 17.846 0.012 zg 424
2458986 17.855 0.014 zg 424
2458992 17.853 0.013 zg 424
2458995 17.845 0.013 zg 424
2459014 17.866 0.013 zg 424
2459017 17.901 0.013 zg 424
2459020 17.849 0.013 zg 424
2459023 17.863 0.015 zg 424
2459026 17.901 0.052 zg 424
2459033 17.867 0.038 zg 424
2459039 17.856 0.021 zg 424
2459043 17.885 0.02 zg 424
2459190 17.845 0.044 zg 424
2459204 17.854 0.017 zg 424
2459217 17.86 0.031 zg 424
2459218 17.877 0.027 zg 424
2459227 17.851 0.016 zg 424
2459231 17.839 0.014 zg 424
2459251 17.844 0.015 zg 424
2459253 17.851 0.016 zg 424
2459255 17.873 0.013 zg 424
2459258 17.902 0.019 zg 424
2459264 17.868 0.013 zg 424
2459270 17.828 0.029 zg 424
2459272 17.795 0.045 zg 424
2459292 17.862 0.014 zg 424
2459304 17.831 0.044 zg 424
2459306 17.833 0.017 zg 424
2459307 17.855 0.013 zg 424
2459307 17.822 0.012 zg 424
2459308 17.858 0.013 zg 424
2459309 17.852 0.015 zg 424
2459313 17.87 0.016 zg 424
2459323 17.858 0.019 zg 424
2459325 17.845 0.019 zg 424
2459334 17.868 0.014 zg 424
2459336 17.84 0.013 zg 424
2459338 17.869 0.015 zg 424
2459340 17.819 0.014 zg 424
2459342 17.832 0.014 zg 424
2459344 17.83 0.013 zg 424
2459346 17.872 0.016 zg 424
2459348 17.858 0.013 zg 424
2459366 17.842 0.015 zg 424
2459368 17.873 0.014 zg 424
2459370 17.852 0.015 zg 424
2459374 17.862 0.015 zg 424
2459376 17.858 0.015 zg 424
2459379 17.851 0.015 zg 424
2459390 17.869 0.037 zg 424
2459392 17.813 0.032 zg 424
2459394 17.874 0.018 zg 424
2459399 17.817 0.021 zg 424
2459401 17.84 0.018 zg 424
2459641 17.867 0.012 zg 424
