jd mag magerr filt field
2458207 19.099 0.12 zg 424
2458207 19.28 0.147 zg 424
2458230 19.107 0.037 zg 424
2458243 19.102 0.034 zg 424
2458246 19.039 0.032 zg 424
2458267 19.08 0.123 zg 424
2458270 19.054 0.078 zg 424
2458273 19.044 0.032 zg 424
2458279 19.012 0.03 zg 424
2458283 19.068 0.032 zg 424
2458286 19.028 0.037 zg 424
2458289 18.906 0.054 zg 424
2458293 19.089 0.095 zg 424
2458299 19.004 0.07 zg 424
2458302 19.057 0.04 zg 424
2458305 19.026 0.048 zg 424
2458472 18.987 0.097 zg 424
2458487 19.055 0.034 zg 424
2458495 19.034 0.028 zg 424
2458503 18.988 0.1 zg 424
2458511 18.984 0.051 zg 424
2458547 19.018 0.032 zg 424
2458561 19.053 0.133 zg 424
2458568 19.089 0.043 zg 424
2458573 18.984 0.034 zg 424
2458581 19.051 0.04 zg 424
2458584 19.07 0.049 zg 424
2458587 19.045 0.058 zg 424
2458600 19.075 0.034 zg 424
2458617 19.045 0.09 zg 424
2458634 19.085 0.031 zg 424
2458637 19.068 0.034 zg 424
2458640 19.041 0.029 zg 424
2458643 19.056 0.047 zg 424
2458651 18.759 0.098 zg 424
2458654 19.091 0.071 zg 424
2458658 19.02 0.029 zg 424
2458662 19.078 0.044 zg 424
2458667 19.12 0.04 zg 424
2458672 19.038 0.081 zg 424
2458676 19.238 0.117 zg 424
2458857 19.325 0.049 zg 424
2458873 19.104 0.038 zg 424
2458877 19.141 0.034 zg 424
2458894 19.066 0.062 zg 424
2458898 19.054 0.024 zg 424
2458937 19.069 0.026 zg 424
2458940 19.197 0.311 zg 424
2458955 19.022 0.032 zg 424
2458963 18.99 0.031 zg 424
2458963 19.028 0.03 zg 424
2458966 18.992 0.047 zg 424
2458972 19.002 0.063 zg 424
2458976 18.885 0.122 zg 424
2458980 19.062 0.024 zg 424
2458986 19.06 0.033 zg 424
2458992 19.125 0.03 zg 424
2458995 19.01 0.028 zg 424
2458998 19.049 0.038 zg 424
2459014 19.022 0.029 zg 424
2459017 19.13 0.029 zg 424
2459020 19.061 0.029 zg 424
2459023 19.062 0.034 zg 424
2459026 18.988 0.086 zg 424
2459033 18.893 0.08 zg 424
2459039 19.084 0.057 zg 424
2459043 19.064 0.047 zg 424
2459190 18.973 0.157 zg 424
2459204 19.208 0.055 zg 424
2459217 19.009 0.099 zg 424
2459218 19.069 0.08 zg 424
2459227 19.042 0.041 zg 424
2459231 18.992 0.032 zg 424
2459251 19.088 0.036 zg 424
2459253 19.07 0.044 zg 424
2459255 19.01 0.026 zg 424
2459258 19.027 0.046 zg 424
2459264 19.072 0.029 zg 424
2459270 18.943 0.083 zg 424
2459272 19.13 0.162 zg 424
2459292 19.033 0.033 zg 424
2459304 19.494 0.213 zg 424
2459306 18.97 0.049 zg 424
2459307 18.993 0.028 zg 424
2459307 19.092 0.03 zg 424
2459308 19.07 0.032 zg 424
2459309 19.052 0.034 zg 424
2459313 19.077 0.04 zg 424
2459323 18.999 0.048 zg 424
2459325 19.061 0.051 zg 424
2459334 19.076 0.034 zg 424
2459336 19.034 0.03 zg 424
2459338 19.084 0.037 zg 424
2459340 19.128 0.032 zg 424
