jd mag magerr filt field
2458207 18.977 0.113 zg 425
2458207 19.079 0.109 zg 425
2458223 19.025 0.033 zg 425
2458229 19.016 0.035 zg 425
2458243 19.028 0.031 zg 425
2458246 18.953 0.033 zg 425
2458249 19.008 0.035 zg 425
2458267 19.031 0.13 zg 425
2458270 19.225 0.089 zg 425
2458274 19.036 0.029 zg 425
2458277 18.984 0.034 zg 425
2458280 18.974 0.03 zg 425
2458283 19.017 0.031 zg 425
2458286 18.977 0.033 zg 425
2458289 19.086 0.08 zg 425
2458293 19.09 0.103 zg 425
2458299 19.059 0.066 zg 425
2458302 19.047 0.037 zg 425
2458305 18.988 0.047 zg 425
2458338 18.982 0.052 zg 425
2458472 19.041 0.051 zg 425
2458472 19.076 0.134 zg 425
2458472 18.798 0.118 zg 425
2458488 19.017 0.035 zg 425
2458492 18.915 0.038 zg 425
2458495 18.915 0.031 zg 425
2458502 19.028 0.117 zg 425
2458508 18.903 0.085 zg 425
2458539 19.1 0.128 zg 425
2458543 18.994 0.03 zg 425
2458547 18.899 0.032 zg 425
2458568 18.992 0.053 zg 425
2458581 18.973 0.034 zg 425
2458584 19.058 0.05 zg 425
2458587 18.808 0.065 zg 425
2458597 18.994 0.037 zg 425
2458600 18.968 0.035 zg 425
2458606 18.968 0.032 zg 425
2458617 18.954 0.07 zg 425
2458634 19.092 0.034 zg 425
2458634 18.937 0.032 zg 425
2458635 18.969 0.027 zg 425
2458637 19.046 0.031 zg 425
2458640 18.999 0.034 zg 425
2458643 18.892 0.041 zg 425
2458649 18.872 0.107 zg 425
2458652 18.853 0.066 zg 425
2458658 19.031 0.031 zg 425
2458667 18.998 0.037 zg 425
2458679 18.973 0.092 zg 425
2458683 19.055 0.063 zg 425
2458686 18.967 0.054 zg 425
2458692 18.916 0.05 zg 425
2458831 19.026 0.106 zg 425
2458872 19.187 0.046 zg 425
2458882 19.001 0.031 zg 425
2458887 18.928 0.083 zg 425
2458896 18.952 0.044 zg 425
2458911 19.002 0.04 zg 425
2458915 18.94 0.065 zg 425
2458937 19.082 0.031 zg 425
2458944 18.953 0.101 zg 425
2458956 18.957 0.079 zg 425
2458963 18.98 0.032 zg 425
2458963 18.979 0.034 zg 425
2458966 18.956 0.086 zg 425
2458972 19.024 0.064 zg 425
2458986 19.052 0.034 zg 425
2458992 19.048 0.034 zg 425
2458995 18.962 0.033 zg 425
2458998 18.988 0.037 zg 425
2459012 19.024 0.032 zg 425
2459018 19.053 0.031 zg 425
2459024 18.986 0.029 zg 425
2459027 18.948 0.054 zg 425
2459033 19.051 0.088 zg 425
2459039 18.935 0.049 zg 425
2459043 18.974 0.046 zg 425
2459217 19.01 0.169 zg 425
2459218 18.9 0.074 zg 425
2459225 18.999 0.041 zg 425
2459227 19.049 0.04 zg 425
2459227 19.033 0.051 zg 425
2459231 18.999 0.04 zg 425
2459250 18.94 0.048 zg 425
2459252 19.009 0.032 zg 425
2459255 18.95 0.044 zg 425
2459256 18.977 0.031 zg 425
2459265 19.064 0.039 zg 425
2459269 18.992 0.049 zg 425
2459290 18.98 0.031 zg 425
2459300 19.071 0.152 zg 425
2459305 19.014 0.086 zg 425
2459306 19.08 0.061 zg 425
2459308 19.064 0.036 zg 425
2459309 19.033 0.034 zg 425
2459324 19.058 0.043 zg 425
2459328 18.803 0.092 zg 425
2459334 19.059 0.039 zg 425
2459336 19.052 0.033 zg 425
2459338 19.016 0.038 zg 425
2459340 19.054 0.032 zg 425
2459346 18.959 0.032 zg 425
2459348 19.067 0.031 zg 425
2459356 19.128 0.117 zg 425
2459362 18.999 0.059 zg 425
2459366 19.11 0.037 zg 425
2459370 19.0 0.034 zg 425
2459374 19.068 0.034 zg 425
2459376 19.037 0.039 zg 425
2459378 19.076 0.037 zg 425
2459387 18.83 0.161 zg 425
2459391 18.994 0.092 zg 425
2459399 19.144 0.051 zg 425
2459401 18.925 0.038 zg 425
2459405 18.989 0.053 zg 425
2459407 18.914 0.063 zg 425
2459409 18.887 0.057 zg 425
2459419 18.652 0.098 zg 425
2459600 18.918 0.08 zg 425
2459673 19.073 0.04 zg 425
2459675 18.98 0.034 zg 425
2459677 19.058 0.051 zg 425
2459679 18.99 0.048 zg 425
2459682 19.067 0.099 zg 425
2459687 19.026 0.138 zg 425
2459694 18.942 0.044 zg 425
2459696 18.934 0.037 zg 425
2459699 19.074 0.041 zg 425
2459701 19.012 0.035 zg 425
2459711 19.018 0.09 zg 425
2459715 19.024 0.125 zg 425
2459724 19.003 0.042 zg 425
2459730 19.006 0.034 zg 425
2459732 18.965 0.034 zg 425
2459734 19.059 0.041 zg 425
2459736 19.088 0.044 zg 425
2459738 19.182 0.079 zg 425
