jd mag magerr filt field
2458202 19.041 0.055 zg 417
2458207 19.019 0.12 zg 417
2458207 18.888 0.118 zg 417
2458210 21.547 2.786 zg 417
2458210 19.153 0.151 zg 417
2458234 19.135 0.123 zg 417
2458244 19.049 0.041 zg 417
2458255 19.021 0.04 zg 417
2458259 20.152 1.565 zg 417
2458426 18.965 0.05 zg 417
2458426 19.068 0.052 zg 417
2458426 18.939 0.046 zg 417
2458429 18.981 0.037 zg 417
2458429 18.994 0.037 zg 417
2458431 18.939 0.029 zg 417
2458432 18.92 0.038 zg 417
2458432 18.928 0.039 zg 417
2458438 18.905 0.033 zg 417
2458440 19.004 0.036 zg 417
2458440 18.961 0.032 zg 417
2458440 19.171 0.042 zg 417
2458441 19.028 0.039 zg 417
2458442 19.198 0.103 zg 417
2458450 19.124 0.074 zg 417
2458450 19.219 0.091 zg 417
2458461 19.128 0.048 zg 417
2458465 19.08 0.036 zg 417
2458487 19.152 0.033 zg 417
2458491 19.192 0.071 zg 417
2458494 19.168 0.035 zg 417
2458513 19.25 0.115 zg 417
2458538 19.118 0.114 zg 417
2458541 19.375 0.078 zg 417
2458556 19.345 0.067 zg 417
2458567 19.384 0.06 zg 417
2458573 19.399 0.058 zg 417
2458584 19.341 0.067 zg 417
2458592 19.373 0.157 zg 417
2458598 19.303 0.041 zg 417
2458601 19.431 0.049 zg 417
2458849 18.134 0.018 zg 417
2458855 18.08 0.022 zg 417
2458864 18.022 0.02 zg 417
2458867 18.171 0.018 zg 417
2458873 18.118 0.017 zg 417
2458876 18.077 0.016 zg 417
2458891 18.023 0.035 zg 417
2458894 18.157 0.016 zg 417
2458894 18.133 0.016 zg 417
2458903 18.073 0.016 zg 417
2458904 18.387 0.023 zg 417
2458904 18.155 0.018 zg 417
2458912 18.048 0.028 zg 417
2458912 17.973 0.025 zg 417
2458939 17.987 0.047 zg 417
2458940 17.993 0.02 zg 417
2458940 18.04 0.021 zg 417
2458954 17.967 0.017 zg 417
2458955 17.969 0.016 zg 417
2458955 17.954 0.015 zg 417
2458956 17.958 0.015 zg 417
2458987 18.772 0.042 zg 417
2459145 17.604 0.013 zg 417
2459151 17.591 0.013 zg 417
2459153 17.585 0.018 zg 417
2459154 17.628 0.036 zg 417
2459158 17.581 0.026 zg 417
2459166 17.626 0.012 zg 417
2459169 17.623 0.012 zg 417
2459170 17.629 0.013 zg 417
2459182 17.616 0.017 zg 417
2459186 17.556 0.019 zg 417
2459199 17.726 0.014 zg 417
2459216 17.645 0.039 zg 417
2459218 17.753 0.022 zg 417
2459222 17.791 0.013 zg 417
2459226 17.758 0.015 zg 417
2459228 17.82 0.013 zg 417
2459230 17.804 0.014 zg 417
2459232 17.795 0.013 zg 417
2459248 17.759 0.014 zg 417
2459251 17.754 0.014 zg 417
2459252 17.738 0.013 zg 417
2459252 17.788 0.012 zg 417
2459252 17.773 0.012 zg 417
2459253 17.669 0.019 zg 417
2459254 17.749 0.013 zg 417
2459256 17.791 0.014 zg 417
2459256 17.752 0.012 zg 417
2459256 17.734 0.012 zg 417
2459258 17.72 0.017 zg 417
2459258 17.696 0.016 zg 417
2459260 17.738 0.025 zg 417
2459262 17.724 0.013 zg 417
2459264 17.744 0.015 zg 417
2459264 17.718 0.012 zg 417
2459265 17.7 0.02 zg 417
2459265 17.716 0.013 zg 417
2459268 17.823 0.023 zg 417
2459269 17.667 0.023 zg 417
2459269 17.684 0.025 zg 417
2459270 17.808 0.041 zg 417
2459270 17.702 0.038 zg 417
2459270 17.662 0.036 zg 417
2459271 17.743 0.051 zg 417
2459275 17.723 0.028 zg 417
2459276 17.696 0.017 zg 417
2459278 17.727 0.016 zg 417
2459293 17.785 0.014 zg 417
2459302 17.803 0.037 zg 417
2459306 17.733 0.028 zg 417
2459308 17.824 0.014 zg 417
2459312 17.8 0.014 zg 417
2459314 17.841 0.014 zg 417
2459321 17.83 0.014 zg 417
2459323 17.824 0.018 zg 417
2459325 17.816 0.02 zg 417
2459329 17.848 0.042 zg 417
2459335 17.849 0.02 zg 417
2459340 17.783 0.015 zg 417
2459342 17.783 0.017 zg 417
2459344 17.795 0.015 zg 417
2459348 17.828 0.016 zg 417
2459353 17.834 0.033 zg 417
2459523 17.982 0.015 zg 417
2459525 17.966 0.016 zg 417
2459526 17.988 0.018 zg 417
2459529 18.041 0.016 zg 417
2459533 17.96 0.017 zg 417
2459537 18.034 0.041 zg 417
2459537 18.006 0.065 zg 417
2459537 18.007 0.06 zg 417
2459540 18.016 0.039 zg 417
2459540 17.997 0.035 zg 417
2459550 18.073 0.016 zg 417
2459600 18.019 0.032 zg 417
2459636 18.052 0.018 zg 417
2459639 18.117 0.02 zg 417
2459640 18.116 0.019 zg 417
2459640 18.099 0.018 zg 417
2459641 18.099 0.017 zg 417
2459671 18.104 0.016 zg 417
2459674 18.033 0.025 zg 417
2459683 18.049 0.046 zg 417
2459699 18.167 0.02 zg 417
2459701 18.203 0.017 zg 417
2459703 18.165 0.022 zg 417
2459710 18.084 0.036 zg 417
2459714 18.081 0.053 zg 417
2459902 17.885 0.017 zg 417
2459904 17.953 0.018 zg 417
2459910 17.884 0.016 zg 417
2459914 17.978 0.014 zg 417
2459923 17.922 0.032 zg 417
2459935 17.943 0.016 zg 417
2459937 17.969 0.016 zg 417
2459957 17.977 0.022 zg 417
2459968 18.003 0.018 zg 417
2459977 17.969 0.03 zg 417
2459994 18.018 0.02 zg 417
2460013 18.034 0.04 zg 417
2460017 18.018 0.015 zg 417
2460031 18.029 0.019 zg 417
2460046 18.104 0.016 zg 417
2460051 18.165 0.015 zg 417
2460053 18.125 0.023 zg 417
2460055 18.09 0.024 zg 417
2460057 18.133 0.019 zg 417
2460059 18.065 0.022 zg 417
2460061 18.086 0.022 zg 417
2460063 17.995 0.026 zg 417
2460065 18.049 0.038 zg 417
2458217 19.045 0.074 zr 417
2458217 18.976 0.042 zr 417
2458223 18.989 0.036 zr 417
2458244 19.084 0.045 zr 417
2458247 19.045 0.042 zr 417
2458424 18.863 0.07 zr 417
2458425 18.946 0.064 zr 417
2458427 18.997 0.052 zr 417
2458427 18.997 0.049 zr 417
2458430 18.913 0.055 zr 417
2458433 18.97 0.045 zr 417
2458433 18.944 0.044 zr 417
2458439 18.94 0.043 zr 417
2458440 18.927 0.077 zr 417
2458441 19.051 0.043 zr 417
2458443 18.997 0.063 zr 417
2458443 18.876 0.052 zr 417
2458447 19.047 0.1 zr 417
2458448 19.066 0.079 zr 417
2458448 19.041 0.075 zr 417
2458449 19.041 0.067 zr 417
2458449 19.47 0.257 zr 417
2458450 19.037 0.074 zr 417
2458472 19.098 0.043 zr 417
2458474 18.969 0.073 zr 417
2458477 19.136 0.08 zr 417
2458481 19.063 0.057 zr 417
2458487 19.198 0.05 zr 417
2458503 18.986 0.115 zr 417
2458513 19.193 0.043 zr 417
2458546 19.224 0.047 zr 417
2458567 19.206 0.044 zr 417
2458573 19.213 0.049 zr 417
2458580 19.35 0.064 zr 417
2458587 18.675 0.179 zr 417
2458592 19.332 0.13 zr 417
2458598 19.354 0.05 zr 417
2458601 19.335 0.052 zr 417
2458805 17.817 0.049 zr 417
2458813 18.197 0.025 zr 417
2458839 18.149 0.055 zr 417
2458849 18.219 0.022 zr 417
2458852 18.512 0.024 zr 417
2458859 18.142 0.054 zr 417
