jd mag magerr filt field
2458363 19.758 0.117 zg 1391
2458384 20.654 0.524 zg 1391
2458390 20.303 0.196 zg 1391
2458443 20.118 0.333 zg 1391
2458746 20.15 0.198 zg 1391
2458766 20.2 0.253 zg 1391
2458766 20.908 0.492 zg 1391
2459075 19.322 0.047 zg 1391
2459075 19.347 0.048 zg 1391
2459082 19.375 0.05 zg 1391
2459082 19.308 0.048 zg 1391
2459084 19.361 0.043 zg 1391
2459084 19.352 0.041 zg 1391
2459085 19.421 0.043 zg 1391
2459085 19.376 0.04 zg 1391
2459089 19.426 0.055 zg 1391
2459089 19.365 0.05 zg 1391
2459090 19.225 0.066 zg 1391
2459090 19.253 0.069 zg 1391
2459091 19.289 0.09 zg 1391
2459091 19.286 0.086 zg 1391
2459092 19.53 0.131 zg 1391
2459092 19.142 0.093 zg 1391
2459120 19.349 0.098 zg 1391
2459120 19.315 0.096 zg 1391
2459121 19.027 0.1 zg 1391
2459121 19.301 0.119 zg 1391
2459122 19.193 0.171 zg 1391
2459122 19.357 0.194 zg 1391
2459128 19.243 0.099 zg 1391
2459128 19.228 0.089 zg 1391
2459129 19.252 0.064 zg 1391
2459129 19.202 0.06 zg 1391
2459131 19.398 0.127 zg 1391
2459135 19.314 0.038 zg 1391
2459135 19.268 0.038 zg 1391
2459137 19.347 0.062 zg 1391
2459137 19.284 0.059 zg 1391
2459140 19.341 0.041 zg 1391
2459140 19.307 0.041 zg 1391
2459141 19.309 0.04 zg 1391
2459141 19.313 0.04 zg 1391
2459145 19.356 0.048 zg 1391
2459145 19.323 0.045 zg 1391
2459153 19.33 0.182 zg 1391
2459153 19.181 0.145 zg 1391
2459158 19.296 0.081 zg 1391
2458353 19.839 0.102 zr 1391
2458356 19.93 0.205 zr 1391
2458362 19.894 0.097 zr 1391
2458424 19.545 0.199 zr 1391
2458443 21.166 0.758 zr 1391
2458719 20.077 0.107 zr 1391
2458719 20.084 0.111 zr 1391
2458748 20.044 0.112 zr 1391
2458748 20.189 0.125 zr 1391
2458773 20.034 0.277 zr 1391
2458775 20.127 0.135 zr 1391
2458775 20.11 0.138 zr 1391
2458776 19.8 0.141 zr 1391
2458776 19.849 0.134 zr 1391
2459061 19.339 0.053 zr 1391
2459086 19.17 0.039 zr 1391
2459086 19.172 0.038 zr 1391
2459113 19.236 0.046 zr 1391
2459115 19.194 0.043 zr 1391
2459115 19.172 0.041 zr 1391
2459116 19.124 0.041 zr 1391
2459116 19.212 0.044 zr 1391
2459118 19.275 0.054 zr 1391
2459118 19.236 0.053 zr 1391
2459128 19.507 0.219 zr 1391
2459128 19.067 0.143 zr 1391
2459130 19.162 0.045 zr 1391
2459130 19.191 0.048 zr 1391
2459137 19.184 0.049 zr 1391
2459137 19.156 0.043 zr 1391
2459138 19.172 0.048 zr 1391
2459138 19.252 0.051 zr 1391
