jd mag magerr filt field
2458203 19.781 0.133 zg 423
2458206 19.932 0.217 zg 423
2458206 19.645 0.168 zg 423
2458210 19.133 0.268 zg 423
2458229 19.721 0.068 zg 423
2458243 19.624 0.056 zg 423
2458267 19.935 0.224 zg 423
2458270 19.564 0.115 zg 423
2458275 19.71 0.053 zg 423
2458278 19.619 0.068 zg 423
2458284 19.657 0.062 zg 423
2458293 19.413 0.115 zg 423
2458472 19.843 0.186 zg 423
2458488 19.604 0.051 zg 423
2458492 19.653 0.065 zg 423
2458495 19.72 0.05 zg 423
2458502 19.621 0.17 zg 423
2458508 19.694 0.186 zg 423
2458511 19.72 0.099 zg 423
2458539 19.747 0.179 zg 423
2458560 19.317 0.12 zg 423
2458573 19.803 0.065 zg 423
2458580 19.653 0.057 zg 423
2458600 19.634 0.059 zg 423
2458606 19.81 0.134 zg 423
2458609 19.67 0.054 zg 423
2458617 19.552 0.144 zg 423
2458634 19.645 0.054 zg 423
2458637 19.707 0.054 zg 423
2458640 19.704 0.059 zg 423
2458643 19.679 0.135 zg 423
2458651 20.165 0.35 zg 423
2458654 19.784 0.174 zg 423
2458658 19.625 0.057 zg 423
2458662 19.59 0.081 zg 423
2458668 19.644 0.069 zg 423
2458676 19.785 0.218 zg 423
2458831 19.738 0.139 zg 423
2458854 19.729 0.053 zg 423
2458857 19.571 0.053 zg 423
2458872 19.783 0.07 zg 423
2458881 19.685 0.054 zg 423
2458887 20.093 0.24 zg 423
2458894 19.81 0.078 zg 423
2458898 19.742 0.046 zg 423
2458955 19.804 0.066 zg 423
2458963 19.73 0.058 zg 423
2458963 19.644 0.052 zg 423
2458966 19.889 0.178 zg 423
2458969 19.722 0.088 zg 423
2458972 19.895 0.157 zg 423
2458980 19.722 0.048 zg 423
2458986 19.787 0.056 zg 423
2458992 19.616 0.048 zg 423
2458995 19.796 0.063 zg 423
2458998 19.72 0.068 zg 423
2459014 19.633 0.055 zg 423
2459017 19.604 0.056 zg 423
2459020 19.601 0.053 zg 423
2459023 19.674 0.065 zg 423
2459026 19.528 0.104 zg 423
2459033 20.137 0.317 zg 423
2459185 19.739 0.192 zg 423
2459186 19.691 0.171 zg 423
2459190 20.279 0.429 zg 423
2459200 19.643 0.071 zg 423
2459204 19.644 0.065 zg 423
2459217 19.481 0.225 zg 423
2459218 19.726 0.143 zg 423
2459222 19.859 0.102 zg 423
2459253 19.679 0.069 zg 423
2459255 19.634 0.044 zg 423
2459264 19.589 0.049 zg 423
2459268 19.64 0.079 zg 423
2459270 19.607 0.151 zg 423
2459291 19.632 0.061 zg 423
2459293 19.658 0.071 zg 423
2459298 19.624 0.255 zg 423
2459304 19.767 0.2 zg 423
2459306 19.699 0.081 zg 423
2459307 19.678 0.051 zg 423
2459307 19.659 0.05 zg 423
2459308 19.724 0.092 zg 423
2459309 19.742 0.06 zg 423
2459309 19.637 0.056 zg 423
2459311 19.691 0.059 zg 423
2459313 19.536 0.072 zg 423
2459317 19.674 0.046 zg 423
2459323 19.613 0.074 zg 423
2459325 19.566 0.087 zg 423
2459334 19.73 0.059 zg 423
2459336 19.609 0.048 zg 423
2459339 19.725 0.055 zg 423
2459341 19.574 0.047 zg 423
2459343 19.821 0.063 zg 423
2459345 19.709 0.054 zg 423
2459348 19.737 0.051 zg 423
2459354 19.553 0.093 zg 423
2459362 19.589 0.053 zg 423
2459366 19.595 0.058 zg 423
2459370 19.51 0.06 zg 423
2459372 19.778 0.123 zg 423
2459376 19.704 0.07 zg 423
2459390 19.723 0.168 zg 423
2459392 19.333 0.114 zg 423
2459394 19.744 0.101 zg 423
2459396 19.576 0.119 zg 423
2459636 19.719 0.064 zg 423
2459641 19.679 0.046 zg 423
2459672 19.698 0.047 zg 423
2459678 19.82 0.084 zg 423
2459683 19.874 0.271 zg 423
2459697 19.691 0.049 zg 423
2459699 19.605 0.055 zg 423
2459702 19.604 0.051 zg 423
2459715 19.766 0.134 zg 423
2459722 19.632 0.058 zg 423
2459722 19.704 0.067 zg 423
2459724 19.571 0.058 zg 423
2459726 19.729 0.055 zg 423
2459730 19.676 0.055 zg 423
2459730 19.746 0.063 zg 423
2459734 19.613 0.087 zg 423
2459736 19.85 0.104 zg 423
2459741 19.463 0.161 zg 423
2459743 19.608 0.199 zg 423
2459747 19.833 0.175 zg 423
2459749 19.595 0.092 zg 423
2459751 19.679 0.077 zg 423
2459753 19.715 0.095 zg 423
2459756 19.638 0.1 zg 423
2459758 19.693 0.086 zg 423
2459924 19.763 0.172 zg 423
2459932 19.623 0.08 zg 423
2459937 19.552 0.066 zg 423
2459951 19.721 0.224 zg 423
2460043 19.763 0.171 zg 423
2460051 19.726 0.054 zg 423
2460057 19.638 0.06 zg 423
2460059 19.59 0.059 zg 423
2460061 19.498 0.075 zg 423
2460063 19.598 0.09 zg 423
2460065 19.789 0.222 zg 423
2458217 18.22 0.021 zr 423
2458217 18.252 0.022 zr 423
2458224 18.265 0.03 zr 423
2458224 18.271 0.029 zr 423
2458233 18.214 0.031 zr 423
2458243 18.262 0.024 zr 423
2458249 18.238 0.028 zr 423
2458267 18.222 0.052 zr 423
2458270 18.248 0.029 zr 423
2458278 18.22 0.027 zr 423
2458281 18.247 0.022 zr 423
2458287 18.296 0.029 zr 423
2458293 18.219 0.046 zr 423
2458438 18.213 0.04 zr 423
2458438 18.203 0.041 zr 423
2458439 18.254 0.038 zr 423
2458439 18.259 0.034 zr 423
2458439 18.245 0.033 zr 423
2458439 18.269 0.036 zr 423
2458440 18.24 0.048 zr 423
2458440 18.247 0.044 zr 423
2458440 18.332 0.048 zr 423
2458440 18.248 0.034 zr 423
2458442 18.299 0.062 zr 423
2458442 18.289 0.051 zr 423
2458443 18.255 0.033 zr 423
2458443 18.167 0.033 zr 423
2458444 18.261 0.032 zr 423
2458444 18.227 0.026 zr 423
2458444 18.255 0.029 zr 423
2458444 18.242 0.038 zr 423
2458450 18.224 0.036 zr 423
2458475 18.206 0.036 zr 423
2458476 18.207 0.034 zr 423
2458488 18.257 0.02 zr 423
2458503 18.2 0.029 zr 423
2458512 18.217 0.028 zr 423
2458524 18.266 0.022 zr 423
2458543 18.258 0.021 zr 423
2458547 18.245 0.021 zr 423
2458560 18.235 0.034 zr 423
2458573 18.31 0.029 zr 423
2458580 18.234 0.021 zr 423
2458583 18.278 0.025 zr 423
2458587 18.291 0.039 zr 423
2458593 18.273 0.061 zr 423
2458600 18.252 0.023 zr 423
2458606 18.21 0.02 zr 423
2458634 18.231 0.022 zr 423
2458637 18.287 0.02 zr 423
2458640 18.245 0.022 zr 423
2458643 18.25 0.029 zr 423
2458648 18.217 0.054 zr 423
2458654 18.238 0.032 zr 423
2458658 18.233 0.025 zr 423
2458676 18.322 0.047 zr 423
2458679 18.212 0.053 zr 423
2458804 18.285 0.049 zr 423
2458804 18.232 0.048 zr 423
2458804 18.251 0.046 zr 423
2458804 18.219 0.047 zr 423
2458806 18.295 0.05 zr 423
2458812 18.188 0.03 zr 423
2458812 18.24 0.033 zr 423
2458812 18.313 0.043 zr 423
2458873 18.263 0.024 zr 423
2458887 18.273 0.042 zr 423
2458894 18.226 0.024 zr 423
2458901 18.21 0.018 zr 423
2458908 18.278 0.019 zr 423
2458914 18.228 0.031 zr 423
2458955 18.223 0.022 zr 423
2458972 18.277 0.042 zr 423
2458976 18.291 0.052 zr 423
2458992 18.261 0.018 zr 423
2458995 18.253 0.02 zr 423
2458998 18.243 0.023 zr 423
2459005 18.292 0.046 zr 423
2459009 18.213 0.028 zr 423
2459017 18.226 0.021 zr 423
2459020 18.222 0.021 zr 423
2459172 18.285 0.034 zr 423
2459172 18.316 0.057 zr 423
2459178 18.242 0.025 zr 423
2459178 18.278 0.037 zr 423
2459185 18.163 0.047 zr 423
2459186 18.23 0.034 zr 423
2459195 18.221 0.024 zr 423
2459217 18.263 0.039 zr 423
2459218 18.24 0.03 zr 423
2459222 18.305 0.059 zr 423
2459223 18.264 0.026 zr 423
2459228 18.255 0.024 zr 423
2459251 18.24 0.02 zr 423
2459253 18.256 0.02 zr 423
2459255 18.24 0.016 zr 423
2459262 18.259 0.022 zr 423
2459265 18.23 0.02 zr 423
2459268 18.286 0.025 zr 423
2459270 18.307 0.041 zr 423
2459272 18.124 0.062 zr 423
2459276 18.294 0.036 zr 423
2459291 18.276 0.019 zr 423
2459298 18.386 0.088 zr 423
2459304 18.245 0.055 zr 423
2459305 18.254 0.029 zr 423
2459307 18.248 0.021 zr 423
2459307 18.278 0.018 zr 423
2459308 18.233 0.019 zr 423
2459309 18.248 0.02 zr 423
2459309 18.266 0.02 zr 423
2459311 18.233 0.038 zr 423
2459313 18.226 0.038 zr 423
2459321 18.228 0.02 zr 423
2459323 18.196 0.022 zr 423
2459325 18.212 0.022 zr 423
2459334 18.226 0.025 zr 423
2459336 18.228 0.019 zr 423
2459339 18.271 0.019 zr 423
2459341 18.279 0.02 zr 423
2459345 18.287 0.02 zr 423
2459348 18.227 0.017 zr 423
2459354 18.245 0.032 zr 423
2459362 18.241 0.028 zr 423
2459364 18.246 0.034 zr 423
2459368 18.263 0.02 zr 423
2459370 18.323 0.026 zr 423
2459376 18.274 0.024 zr 423
2459378 18.314 0.028 zr 423
2459386 18.221 0.055 zr 423
2459392 18.271 0.025 zr 423
2459396 18.273 0.022 zr 423
2459532 18.215 0.03 zr 423
2459537 18.239 0.044 zr 423
2459537 18.287 0.046 zr 423
2459537 18.237 0.044 zr 423
2459537 18.278 0.049 zr 423
2459537 18.253 0.051 zr 423
2459551 18.305 0.033 zr 423
2459670 18.247 0.017 zr 423
2459678 18.209 0.021 zr 423
2459687 18.248 0.063 zr 423
2459702 18.257 0.021 zr 423
2459709 18.198 0.035 zr 423
2459709 18.201 0.033 zr 423
2459719 18.237 0.019 zr 423
2459724 18.266 0.023 zr 423
2459726 18.262 0.019 zr 423
2459730 18.237 0.022 zr 423
2459730 18.248 0.023 zr 423
2459732 18.256 0.021 zr 423
2459734 18.293 0.04 zr 423
2459736 18.233 0.021 zr 423
2459743 18.283 0.047 zr 423
2459749 18.297 0.031 zr 423
2459751 18.285 0.032 zr 423
2459756 18.226 0.024 zr 423
2459896 18.305 0.056 zr 423
2459896 18.179 0.057 zr 423
2459896 18.297 0.063 zr 423
2459896 18.292 0.064 zr 423
2459896 18.329 0.078 zr 423
2459897 18.19 0.047 zr 423
2459897 18.279 0.051 zr 423
2459897 18.374 0.062 zr 423
2459898 18.271 0.066 zr 423
2459898 18.323 0.087 zr 423
2459899 18.182 0.042 zr 423
2459899 18.223 0.043 zr 423
2459899 18.265 0.048 zr 423
2459899 18.286 0.054 zr 423
2459902 18.212 0.034 zr 423
2459902 18.252 0.038 zr 423
2459902 18.273 0.04 zr 423
2459902 18.243 0.042 zr 423
2459907 18.288 0.036 zr 423
2459910 18.24 0.039 zr 423
2459910 18.288 0.038 zr 423
2459910 18.278 0.034 zr 423
2459910 18.258 0.034 zr 423
2459936 18.239 0.024 zr 423
2459987 18.191 0.033 zr 423
2460016 18.197 0.032 zr 423
2460020 18.268 0.019 zr 423
2460036 18.26 0.041 zr 423
2460043 18.265 0.036 zr 423
2460045 18.243 0.019 zr 423
2460049 18.276 0.023 zr 423
2460051 18.251 0.019 zr 423
2460055 18.246 0.022 zr 423
2460057 18.263 0.021 zr 423
2460059 18.203 0.023 zr 423
2460061 18.272 0.025 zr 423
2460063 18.266 0.024 zr 423
