jd mag magerr filt field
2458204 17.848 0.025 zg 425
2458207 17.821 0.038 zg 425
2458207 17.877 0.04 zg 425
2458223 17.84 0.012 zg 425
2458229 17.851 0.013 zg 425
2458243 17.818 0.011 zg 425
2458246 17.835 0.014 zg 425
2458249 17.844 0.014 zg 425
2458267 17.872 0.04 zg 425
2458270 17.81 0.026 zg 425
2458274 17.844 0.011 zg 425
2458277 17.848 0.013 zg 425
2458280 17.838 0.011 zg 425
2458283 17.866 0.012 zg 425
2458286 17.846 0.013 zg 425
2458289 17.863 0.026 zg 425
2458293 17.758 0.028 zg 425
2458299 17.821 0.021 zg 425
2458302 17.834 0.014 zg 425
2458305 17.849 0.018 zg 425
2458338 17.851 0.021 zg 425
2458472 17.817 0.016 zg 425
2458472 17.816 0.038 zg 425
2458488 17.83 0.013 zg 425
2458492 17.884 0.016 zg 425
2458495 17.837 0.012 zg 425
2458502 17.86 0.034 zg 425
2458526 17.868 0.023 zg 425
2458539 17.803 0.035 zg 425
2458543 17.835 0.012 zg 425
2458547 17.836 0.014 zg 425
2458560 17.873 0.041 zg 425
2458568 17.826 0.016 zg 425
2458581 17.837 0.014 zg 425
2458584 17.865 0.017 zg 425
2458587 17.824 0.032 zg 425
2458597 17.816 0.015 zg 425
2458600 17.856 0.014 zg 425
2458606 17.845 0.012 zg 425
2458617 17.804 0.025 zg 425
2458634 17.822 0.012 zg 425
2458634 17.848 0.013 zg 425
2458635 17.847 0.011 zg 425
2458637 17.84 0.012 zg 425
2458640 17.857 0.014 zg 425
2458643 17.837 0.017 zg 425
2458649 17.777 0.038 zg 425
2458652 17.846 0.028 zg 425
2458658 17.846 0.012 zg 425
2458667 17.83 0.013 zg 425
2458679 17.816 0.033 zg 425
2458683 17.884 0.024 zg 425
2458686 17.81 0.02 zg 425
2458692 17.838 0.019 zg 425
2458831 17.888 0.033 zg 425
2458872 17.831 0.015 zg 425
2458882 17.866 0.012 zg 425
2458884 17.865 0.023 zg 425
2458887 17.847 0.029 zg 425
2458896 17.807 0.015 zg 425
2458911 17.859 0.015 zg 425
2458915 17.864 0.024 zg 425
2458937 17.865 0.011 zg 425
2458944 17.708 0.033 zg 425
