jd mag magerr filt field
2458207 17.566 0.034 zg 424
2458207 17.546 0.031 zg 424
2458243 17.53 0.012 zg 424
2458246 17.497 0.012 zg 424
2458267 17.537 0.03 zg 424
2458270 17.532 0.022 zg 424
2458273 17.53 0.012 zg 424
2458279 17.524 0.011 zg 424
2458283 17.517 0.011 zg 424
2458286 17.522 0.013 zg 424
2458289 17.511 0.016 zg 424
2458293 17.452 0.024 zg 424
2458299 17.541 0.02 zg 424
2458302 17.51 0.013 zg 424
2458305 17.496 0.015 zg 424
2458472 17.505 0.025 zg 424
2458487 17.501 0.011 zg 424
2458495 17.523 0.011 zg 424
2458503 17.512 0.028 zg 424
2458511 17.498 0.017 zg 424
2458547 17.49 0.011 zg 424
2458561 17.534 0.034 zg 424
2458568 17.511 0.012 zg 424
2458573 17.541 0.012 zg 424
2458581 17.502 0.013 zg 424
2458584 17.505 0.015 zg 424
2458587 17.528 0.017 zg 424
2458596 17.515 0.013 zg 424
2458600 17.52 0.012 zg 424
2458617 17.491 0.021 zg 424
2458634 17.503 0.011 zg 424
2458637 17.503 0.011 zg 424
2458640 17.525 0.011 zg 424
2458643 17.493 0.014 zg 424
2458651 17.536 0.034 zg 424
2458654 17.49 0.019 zg 424
2458658 17.503 0.011 zg 424
2458662 17.484 0.014 zg 424
2458667 17.492 0.013 zg 424
2458672 17.527 0.023 zg 424
2458676 17.507 0.025 zg 424
2458836 17.525 0.028 zg 424
2458857 17.513 0.012 zg 424
2458873 17.536 0.013 zg 424
2458877 17.518 0.011 zg 424
2458894 17.498 0.016 zg 424
2458898 17.534 0.01 zg 424
2458937 17.526 0.01 zg 424
2458940 17.454 0.088 zg 424
2458955 17.495 0.011 zg 424
2458963 17.498 0.01 zg 424
2458963 17.517 0.01 zg 424
2458966 17.5 0.019 zg 424
2458972 17.484 0.017 zg 424
2458976 17.482 0.029 zg 424
2458980 17.504 0.009 zg 424
2458986 17.521 0.011 zg 424
2458992 17.51 0.011 zg 424
2458995 17.532 0.011 zg 424
2458998 17.508 0.012 zg 424
2459014 17.511 0.011 zg 424
2459017 17.505 0.01 zg 424
2459020 17.508 0.01 zg 424
2459023 17.524 0.011 zg 424
2459026 17.655 0.03 zg 424
2459033 17.501 0.024 zg 424
2459039 17.469 0.016 zg 424
2459043 17.514 0.016 zg 424
2459190 17.53 0.032 zg 424
2459204 17.538 0.013 zg 424
2459217 17.541 0.025 zg 424
2459218 17.502 0.02 zg 424
2459227 17.525 0.013 zg 424
2459231 17.524 0.011 zg 424
2459251 17.507 0.011 zg 424
2459253 17.528 0.013 zg 424
2459255 17.531 0.01 zg 424
2459258 17.524 0.015 zg 424
2459264 17.517 0.01 zg 424
2459270 17.599 0.024 zg 424
2459272 17.611 0.039 zg 424
2459292 17.493 0.011 zg 424
2459304 17.455 0.031 zg 424
2459306 17.515 0.013 zg 424
2459307 17.516 0.01 zg 424
2459307 17.498 0.01 zg 424
2459308 17.485 0.01 zg 424
2459309 17.516 0.012 zg 424
2459313 17.512 0.013 zg 424
2459323 17.511 0.014 zg 424
2459325 17.514 0.015 zg 424
2459334 17.495 0.011 zg 424
2459336 17.51 0.011 zg 424
2459338 17.529 0.012 zg 424
2459340 17.491 0.011 zg 424
2459342 17.525 0.011 zg 424
2459344 17.521 0.01 zg 424
2459346 17.483 0.013 zg 424
2459348 17.501 0.01 zg 424
2459366 17.484 0.011 zg 424
2459368 17.505 0.011 zg 424
2459370 17.504 0.011 zg 424
2459374 17.526 0.011 zg 424
2459376 17.518 0.012 zg 424
2459379 17.495 0.012 zg 424
2459390 17.481 0.026 zg 424
2459392 17.536 0.028 zg 424
2459394 17.521 0.014 zg 424
2459399 17.477 0.018 zg 424
2459401 17.463 0.015 zg 424
2459641 17.521 0.01 zg 424
2459673 17.522 0.012 zg 424
2459675 17.515 0.011 zg 424
2459677 17.547 0.014 zg 424
2459679 17.499 0.013 zg 424
2459682 17.446 0.025 zg 424
2459694 17.52 0.016 zg 424
2459696 17.552 0.011 zg 424
2459699 17.46 0.014 zg 424
2459701 17.532 0.012 zg 424
2459717 17.498 0.021 zg 424
2459722 17.52 0.012 zg 424
2459724 17.514 0.011 zg 424
2459730 17.524 0.011 zg 424
2459730 17.493 0.011 zg 424
2459734 17.528 0.014 zg 424
2459736 17.509 0.014 zg 424
2459742 17.511 0.045 zg 424
2459747 17.485 0.02 zg 424
2459749 17.509 0.014 zg 424
2459751 17.515 0.013 zg 424
2459756 17.492 0.014 zg 424
2459758 17.509 0.013 zg 424
2459761 17.519 0.016 zg 424
2459763 17.512 0.014 zg 424
2459765 17.501 0.015 zg 424
2459769 17.485 0.024 zg 424
2459771 17.52 0.031 zg 424
2459924 17.492 0.025 zg 424
2459937 17.505 0.013 zg 424
2459951 17.638 0.048 zg 424
2459996 17.58 0.019 zg 424
2460016 17.505 0.021 zg 424
2460032 17.528 0.013 zg 424
2460042 17.439 0.031 zg 424
2460044 17.5 0.016 zg 424
2460046 17.508 0.01 zg 424
2460050 17.514 0.012 zg 424
2460057 17.52 0.011 zg 424
2460059 17.505 0.012 zg 424
2460061 17.508 0.013 zg 424
2460063 17.513 0.016 zg 424
2460065 17.544 0.024 zg 424
2458198 16.635 0.007 zr 424
2458217 16.634 0.009 zr 424
2458218 16.633 0.007 zr 424
2458219 16.636 0.012 zr 424
2458224 16.609 0.014 zr 424
2458224 16.623 0.014 zr 424
