jd mag magerr filt field
2458336 19.955 0.111 zr 1488
2458336 19.839 0.09 zr 1488
2458443 19.478 0.102 zr 1488
2459096 18.322 0.04 zr 1488
2459096 18.384 0.046 zr 1488
2459098 18.325 0.032 zr 1488
2459098 18.332 0.034 zr 1488
2459099 18.388 0.033 zr 1488
2459099 18.378 0.034 zr 1488
2459113 18.366 0.025 zr 1488
2459130 18.353 0.026 zr 1488
2459130 18.346 0.026 zr 1488
2459141 18.316 0.022 zr 1488
2459141 18.315 0.022 zr 1488
2459145 18.334 0.025 zr 1488
2459145 18.349 0.027 zr 1488
2459153 18.314 0.042 zr 1488
2459153 18.361 0.042 zr 1488
2459155 18.358 0.035 zr 1488
2459165 18.394 0.023 zr 1488
2459165 18.384 0.022 zr 1488
2459178 18.458 0.045 zr 1488
2459179 18.445 0.04 zr 1488
2459179 18.481 0.041 zr 1488
2459181 18.486 0.052 zr 1488
2459181 18.374 0.052 zr 1488
2459182 18.495 0.062 zr 1488
2459182 18.313 0.042 zr 1488
2459183 18.25 0.056 zr 1488
2459183 18.286 0.059 zr 1488
2459401 18.567 0.029 zr 1488
2459401 18.515 0.026 zr 1488
2459402 18.566 0.031 zr 1488
2459402 18.453 0.03 zr 1488
2459412 18.598 0.029 zr 1488
2459412 18.584 0.028 zr 1488
2459880 18.858 0.039 zr 1488
2459880 18.815 0.036 zr 1488
2458267 19.461 0.201 zg 443
2458270 19.501 0.165 zg 443
2458279 19.408 0.049 zg 443
2458282 19.375 0.052 zg 443
2458291 19.483 0.041 zg 443
2458294 19.36 0.093 zg 443
2458300 19.452 0.145 zg 443
2458303 19.327 0.079 zg 443
2458320 19.557 0.076 zg 443
2458323 19.443 0.068 zg 443
2458326 19.673 0.257 zg 443
2458331 19.652 0.15 zg 443
2458334 19.37 0.063 zg 443
2458338 19.447 0.045 zg 443
2458342 19.449 0.061 zg 443
2458348 19.439 0.046 zg 443
2458351 19.421 0.043 zg 443
2458362 19.456 0.066 zg 443
2458365 19.547 0.045 zg 443
2458368 19.445 0.047 zg 443
2458371 19.365 0.038 zg 443
2458374 19.398 0.044 zg 443
2458377 19.345 0.046 zg 443
2458380 19.357 0.052 zg 443
2458387 19.32 0.13 zg 443
2458388 19.424 0.122 zg 443
2458388 19.33 0.116 zg 443
2458389 19.589 0.097 zg 443
2458400 19.249 0.036 zg 443
2458425 19.11 0.081 zg 443
2458426 19.125 0.067 zg 443
2458426 19.323 0.074 zg 443
2458429 19.269 0.041 zg 443
2458429 19.317 0.04 zg 443
2458430 19.228 0.038 zg 443
2458432 19.172 0.05 zg 443
2458632 19.169 0.053 zg 443
2458634 19.296 0.056 zg 443
2458635 19.03 0.085 zg 443
2458641 19.124 0.034 zg 443
2458644 19.174 0.041 zg 443
2458647 19.234 0.042 zg 443
2458653 18.99 0.125 zg 443
2458658 19.138 0.066 zg 443
2458661 19.174 0.04 zg 443
2458665 19.101 0.051 zg 443
2458668 19.118 0.031 zg 443
2458678 19.266 0.069 zg 443
2458680 18.955 0.099 zg 443
2458680 19.099 0.101 zg 443
2458686 19.203 0.083 zg 443
2458690 19.108 0.045 zg 443
2458690 19.102 0.041 zg 443
2458693 19.178 0.036 zg 443
2458693 19.183 0.037 zg 443
2458694 19.088 0.031 zg 443
2458695 19.091 0.034 zg 443
2458696 19.131 0.033 zg 443
2458696 19.118 0.034 zg 443
2458697 19.156 0.035 zg 443
2458699 19.137 0.075 zg 443
2458699 19.146 0.045 zg 443
2458700 19.11 0.031 zg 443
2458701 19.103 0.034 zg 443
2458704 19.146 0.04 zg 443
2458705 19.073 0.034 zg 443
2458705 19.122 0.034 zg 443
2458706 19.13 0.037 zg 443
2458708 19.181 0.091 zg 443
2458714 19.347 0.138 zg 443
2458717 19.048 0.054 zg 443
2458720 19.083 0.047 zg 443
2458733 19.051 0.038 zg 443
2458736 19.134 0.101 zg 443
2458741 19.02 0.124 zg 443
2458747 19.046 0.041 zg 443
2458754 19.046 0.034 zg 443
2458764 18.985 0.085 zg 443
2458785 18.999 0.041 zg 443
2458788 18.959 0.043 zg 443
2458791 19.021 0.067 zg 443
2458795 18.905 0.075 zg 443
2458811 18.965 0.043 zg 443
2458814 18.988 0.05 zg 443
2458829 18.809 0.119 zg 443
2458837 18.748 0.044 zg 443
2458851 18.233 0.14 zg 443
2458998 18.655 0.025 zg 443
2459002 18.658 0.06 zg 443
2459014 18.606 0.03 zg 443
2459018 18.61 0.025 zg 443
2459023 18.536 0.025 zg 443
2459026 18.635 0.024 zg 443
2459030 18.562 0.028 zg 443
2459033 18.574 0.042 zg 443
2459036 18.467 0.066 zg 443
2459043 18.528 0.026 zg 443
2459049 18.516 0.02 zg 443
2459052 18.571 0.019 zg 443
2459055 18.569 0.02 zg 443
2459060 18.466 0.021 zg 443
2459062 18.365 0.042 zg 443
2459063 18.649 0.068 zg 443
2459069 18.453 0.032 zg 443
2459073 18.441 0.023 zg 443
2459073 18.413 0.022 zg 443
2459079 18.41 0.02 zg 443
2459082 18.456 0.031 zg 443
2459084 18.452 0.022 zg 443
2459085 18.443 0.02 zg 443
2459088 18.447 0.026 zg 443
2459089 18.456 0.036 zg 443
2459090 18.416 0.045 zg 443
2459091 18.417 0.049 zg 443
2459095 18.36 0.078 zg 443
2459097 18.406 0.046 zg 443
2459107 18.347 0.029 zg 443
2459108 18.304 0.031 zg 443
2459111 18.373 0.024 zg 443
2459114 18.375 0.021 zg 443
2459114 18.347 0.02 zg 443
2459123 18.252 0.065 zg 443
2459124 18.288 0.057 zg 443
2459125 18.333 0.039 zg 443
2459125 18.333 0.042 zg 443
2459128 18.357 0.04 zg 443
2459128 18.344 0.042 zg 443
2459129 18.401 0.031 zg 443
2459130 18.351 0.021 zg 443
2459130 18.365 0.022 zg 443
2459134 18.349 0.02 zg 443
2459134 18.319 0.022 zg 443
2459136 18.359 0.019 zg 443
2459136 18.321 0.019 zg 443
2459138 18.336 0.021 zg 443
2459138 18.351 0.023 zg 443
2459139 18.361 0.021 zg 443
2459140 18.386 0.02 zg 443
2459140 18.352 0.019 zg 443
2459143 18.328 0.019 zg 443
2459144 18.333 0.036 zg 443
2459145 18.356 0.023 zg 443
2459150 18.277 0.041 zg 443
2459152 18.352 0.053 zg 443
2459154 18.374 0.067 zg 443
2459155 18.255 0.036 zg 443
2459156 18.377 0.024 zg 443
2459158 18.412 0.023 zg 443
2459158 18.388 0.023 zg 443
2459165 18.405 0.021 zg 443
2459167 18.382 0.025 zg 443
2459167 18.396 0.027 zg 443
2459168 18.398 0.021 zg 443
2459169 18.401 0.025 zg 443
2459170 18.414 0.021 zg 443
2459171 18.382 0.022 zg 443
2459172 18.407 0.022 zg 443
2459177 18.413 0.052 zg 443
2459179 18.402 0.033 zg 443
2459179 18.304 0.033 zg 443
2459185 18.358 0.043 zg 443
2459185 18.457 0.049 zg 443
2459187 18.47 0.027 zg 443
2459193 18.292 0.19 zg 443
2459194 18.489 0.026 zg 443
2459197 18.469 0.051 zg 443
2459200 18.487 0.032 zg 443
2459205 18.443 0.033 zg 443
2459205 18.451 0.04 zg 443
2459357 18.602 0.067 zg 443
2459362 18.631 0.075 zg 443
2459365 18.607 0.055 zg 443
2459370 18.564 0.026 zg 443
2459375 18.524 0.027 zg 443
2459379 18.571 0.025 zg 443
2459391 18.496 0.062 zg 443
2459395 18.528 0.054 zg 443
2459397 18.561 0.029 zg 443
2459400 18.509 0.022 zg 443
2459402 18.544 0.024 zg 443
2459404 18.528 0.026 zg 443
2459408 18.532 0.028 zg 443
2459410 18.542 0.025 zg 443
2459415 18.525 0.023 zg 443
2459423 18.513 0.053 zg 443
2459423 18.431 0.056 zg 443
2459424 18.472 0.037 zg 443
