jd mag magerr filt field
2458388 19.209 0.101 zg 1448
2458430 19.201 0.032 zg 1448
2458443 19.192 0.113 zg 1448
2458494 19.262 0.043 zg 1448
2458495 19.513 0.121 zg 1448
2458734 19.165 0.038 zg 1448
2458746 19.034 0.078 zg 1448
2458746 18.974 0.075 zg 1448
2458749 19.121 0.045 zg 1448
2458749 19.115 0.043 zg 1448
2458758 19.211 0.042 zg 1448
2458758 19.124 0.037 zg 1448
2458760 19.189 0.041 zg 1448
2458760 19.177 0.041 zg 1448
2458765 19.144 0.034 zg 1448
2458765 19.204 0.035 zg 1448
2458766 19.272 0.097 zg 1448
2458766 19.179 0.084 zg 1448
2458768 19.162 0.095 zg 1448
2458768 19.021 0.083 zg 1448
2458831 19.215 0.134 zg 1448
2458867 19.124 0.04 zg 1448
2458867 19.156 0.04 zg 1448
2458876 19.093 0.035 zg 1448
2458876 19.102 0.035 zg 1448
2459084 19.266 0.044 zg 1448
2459084 19.321 0.042 zg 1448
2459091 19.163 0.057 zg 1448
2459091 19.145 0.054 zg 1448
2459092 19.13 0.078 zg 1448
2459092 19.208 0.082 zg 1448
2459107 19.267 0.078 zg 1448
2459107 19.25 0.078 zg 1448
2459118 19.224 0.031 zg 1448
2459118 19.194 0.032 zg 1448
2459120 19.138 0.074 zg 1448
2459120 19.194 0.073 zg 1448
2459121 19.237 0.088 zg 1448
2459121 19.138 0.08 zg 1448
2459122 19.321 0.125 zg 1448
2459122 19.378 0.119 zg 1448
2459129 19.302 0.077 zg 1448
2459129 19.152 0.068 zg 1448
2459881 18.688 0.024 zg 1448
2459881 18.707 0.023 zg 1448
2459904 18.751 0.029 zg 1448
2459904 18.715 0.028 zg 1448
2459906 18.731 0.028 zg 1448
2459906 18.829 0.029 zg 1448
2459922 18.873 0.073 zg 1448
2459922 18.97 0.081 zg 1448
2459923 18.804 0.06 zg 1448
2459923 18.786 0.061 zg 1448
2459924 18.769 0.055 zg 1448
2459924 18.788 0.053 zg 1448
2459935 18.803 0.032 zg 1448
2459935 18.777 0.029 zg 1448
2458356 19.083 0.098 zr 1448
2458386 19.2 0.1 zr 1448
2458423 19.129 0.045 zr 1448
2458424 19.046 0.073 zr 1448
2458425 19.169 0.064 zr 1448
2458429 19.078 0.041 zr 1448
2458432 19.046 0.048 zr 1448
2458439 19.148 0.082 zr 1448
2458441 19.052 0.077 zr 1448
2458443 19.305 0.176 zr 1448
