jd mag magerr filt field
2458336 18.298 0.026 zg 1486
2458336 18.299 0.026 zg 1486
2459060 18.061 0.025 zg 1486
2459088 17.787 0.022 zg 1486
2459089 17.684 0.028 zg 1486
2459090 17.77 0.029 zg 1486
2459122 17.582 0.04 zg 1486
2459396 17.265 0.014 zg 1486
2459396 17.271 0.013 zg 1486
2459399 17.222 0.011 zg 1486
2459409 17.13 0.011 zg 1486
2459409 17.13 0.011 zg 1486
2459423 17.074 0.018 zg 1486
2459423 17.058 0.018 zg 1486
2459425 17.069 0.012 zg 1486
2459425 17.049 0.012 zg 1486
2459426 17.056 0.011 zg 1486
2459426 17.061 0.01 zg 1486
2459452 17.063 0.013 zg 1486
2459452 17.059 0.012 zg 1486
2459477 17.096 0.021 zg 1486
2459477 17.12 0.022 zg 1486
2459521 17.31 0.012 zg 1486
2459521 17.303 0.013 zg 1486
2459523 17.269 0.013 zg 1486
2459523 17.271 0.012 zg 1486
2459525 17.253 0.013 zg 1486
2459525 17.288 0.013 zg 1486
2459532 17.236 0.023 zg 1486
2459532 17.229 0.022 zg 1486
2459747 16.89 0.014 zg 1486
2459747 16.904 0.014 zg 1486
2459759 16.891 0.008 zg 1486
2459759 16.908 0.008 zg 1486
2459763 16.935 0.008 zg 1486
2459763 16.936 0.008 zg 1486
2459764 16.93 0.008 zg 1486
2459764 16.931 0.008 zg 1486
2459765 16.928 0.008 zg 1486
2459765 16.95 0.008 zg 1486
2459771 16.945 0.011 zg 1486
2459771 16.969 0.012 zg 1486
2459780 17.011 0.01 zg 1486
2459780 17.025 0.01 zg 1486
2459862 17.164 0.02 zg 1486
2459862 17.174 0.019 zg 1486
2460123 17.597 0.013 zg 1486
2460123 17.576 0.013 zg 1486
2460125 17.619 0.018 zg 1486
2460125 17.568 0.017 zg 1486
2458235 17.992 0.032 zg 441
2458247 17.935 0.023 zg 441
2458254 17.888 0.017 zg 441
2458278 17.786 0.016 zg 441
2458281 17.79 0.015 zg 441
2458284 17.555 0.125 zg 441
2458290 17.687 0.015 zg 441
2458293 17.661 0.013 zg 441
2458302 17.56 0.025 zg 441
2458302 17.555 0.025 zg 441
2458302 17.696 0.026 zg 441
2458305 17.78 0.018 zg 441
2458311 17.903 0.019 zg 441
2458317 18.039 0.024 zg 441
2458320 18.166 0.032 zg 441
2458323 18.321 0.042 zg 441
2458329 18.316 0.074 zg 441
2458332 18.457 0.043 zg 441
2458338 18.698 0.037 zg 441
2458341 18.689 0.055 zg 441
2458344 18.818 0.04 zg 441
2458348 18.703 0.034 zg 441
2458360 18.608 0.062 zg 441
2458363 18.735 0.042 zg 441
2458366 18.764 0.035 zg 441
2458369 18.638 0.029 zg 441
2458372 18.657 0.032 zg 441
2458375 18.682 0.033 zg 441
2458378 18.737 0.036 zg 441
2458381 18.889 0.073 zg 441
2458384 18.673 0.1 zg 441
2458387 18.841 0.076 zg 441
2458426 18.288 0.036 zg 441
2458429 18.199 0.023 zg 441
2458469 18.282 0.057 zg 441
2458607 18.029 0.02 zg 441
2458634 18.353 0.024 zg 441
2458637 18.389 0.024 zg 441
2458640 18.398 0.026 zg 441
2458646 18.24 0.023 zg 441
2458649 18.309 0.053 zg 441
