jd mag magerr filt field
2458228 19.543 0.067 zg 439
2458236 19.729 0.251 zg 439
2458246 19.456 0.084 zg 439
2458259 19.331 0.051 zg 439
2458262 19.43 0.051 zg 439
2458266 19.276 0.129 zg 439
2458273 19.497 0.099 zg 439
2458279 19.271 0.044 zg 439
2458283 19.351 0.04 zg 439
2458286 19.316 0.035 zg 439
2458289 19.322 0.046 zg 439
2458304 19.317 0.055 zg 439
2458307 19.258 0.05 zg 439
2458310 19.3 0.051 zg 439
2458313 19.339 0.045 zg 439
2458317 19.261 0.048 zg 439
2458323 19.15 0.079 zg 439
2458332 19.652 0.426 zg 439
2458338 19.198 0.044 zg 439
2458338 19.313 0.051 zg 439
2458341 19.173 0.07 zg 439
2458341 19.144 0.068 zg 439
2458344 19.243 0.048 zg 439
2458344 19.218 0.045 zg 439
2458348 19.153 0.047 zg 439
2458365 19.157 0.041 zg 439
2458368 19.059 0.034 zg 439
2458371 19.162 0.035 zg 439
2458374 19.138 0.042 zg 439
2458377 19.173 0.042 zg 439
2458380 19.343 0.073 zg 439
2458383 19.224 0.12 zg 439
2458386 19.246 0.103 zg 439
2458387 19.368 0.122 zg 439
2458389 19.127 0.05 zg 439
2458389 19.168 0.054 zg 439
2458390 19.131 0.034 zg 439
2458400 19.139 0.039 zg 439
2458423 19.15 0.069 zg 439
2458423 19.247 0.069 zg 439
2458425 19.546 0.245 zg 439
2458426 19.16 0.08 zg 439
2458426 19.172 0.076 zg 439
2458428 19.083 0.053 zg 439
2458429 19.241 0.048 zg 439
2458593 19.069 0.109 zg 439
2458607 19.136 0.036 zg 439
2458617 19.048 0.032 zg 439
2458634 19.058 0.031 zg 439
2458637 19.081 0.033 zg 439
2458640 19.061 0.033 zg 439
2458644 18.98 0.034 zg 439
2458653 18.805 0.103 zg 439
2458665 18.975 0.085 zg 439
2458668 18.977 0.036 zg 439
2458674 18.99 0.037 zg 439
2458677 18.942 0.055 zg 439
2458680 18.821 0.124 zg 439
2458688 18.913 0.036 zg 439
2458690 18.867 0.031 zg 439
2458691 18.993 0.034 zg 439
2458693 18.889 0.03 zg 439
2458694 18.984 0.032 zg 439
2458695 19.052 0.037 zg 439
2458695 18.979 0.034 zg 439
2458698 19.029 0.128 zg 439
2458700 19.047 0.034 zg 439
2458701 18.972 0.034 zg 439
2458702 18.989 0.035 zg 439
2458704 19.009 0.046 zg 439
2458704 18.974 0.04 zg 439
2458707 18.937 0.082 zg 439
2458710 18.862 0.113 zg 439
2458711 18.83 0.08 zg 439
2458712 19.042 0.076 zg 439
2458714 19.024 0.054 zg 439
2458714 18.923 0.047 zg 439
2458716 18.936 0.044 zg 439
2458721 18.86 0.087 zg 439
2458725 19.039 0.037 zg 439
2458734 18.972 0.069 zg 439
2458740 18.981 0.117 zg 439
2458743 18.913 0.063 zg 439
2458747 18.936 0.061 zg 439
2458754 18.845 0.035 zg 439
2458757 18.929 0.033 zg 439
2458757 18.961 0.037 zg 439
2458765 18.751 0.093 zg 439
2458768 18.76 0.117 zg 439
2458777 18.924 0.04 zg 439
2458785 18.948 0.053 zg 439
2458789 18.96 0.048 zg 439
2458792 19.033 0.073 zg 439
2458812 18.907 0.049 zg 439
