jd mag magerr filt field
2458207 18.322 0.067 zg 424
2458207 18.349 0.065 zg 424
2458243 18.268 0.018 zg 424
2458246 18.274 0.019 zg 424
2458267 18.139 0.049 zg 424
2458270 18.214 0.037 zg 424
2458273 18.235 0.018 zg 424
2458279 18.261 0.017 zg 424
2458283 18.268 0.018 zg 424
2458286 18.275 0.02 zg 424
2458289 18.287 0.029 zg 424
2458293 18.25 0.045 zg 424
2458299 18.316 0.041 zg 424
2458302 18.238 0.02 zg 424
2458305 18.256 0.027 zg 424
2458472 18.345 0.052 zg 424
2458487 18.294 0.018 zg 424
2458495 18.265 0.015 zg 424
2458503 18.312 0.056 zg 424
2458511 18.258 0.029 zg 424
2458547 18.286 0.018 zg 424
2458561 18.44 0.077 zg 424
2458568 18.223 0.02 zg 424
2458573 18.242 0.019 zg 424
2458581 18.278 0.021 zg 424
2458584 18.291 0.024 zg 424
2458587 18.316 0.031 zg 424
2458596 18.286 0.021 zg 424
2458600 18.288 0.018 zg 424
2458617 18.236 0.043 zg 424
2458634 18.27 0.017 zg 424
2458637 18.29 0.018 zg 424
2458640 18.253 0.016 zg 424
2458643 18.279 0.025 zg 424
2458651 18.203 0.059 zg 424
2458654 18.257 0.037 zg 424
2458658 18.272 0.017 zg 424
2458662 18.324 0.025 zg 424
2458667 18.266 0.019 zg 424
2458672 18.222 0.039 zg 424
2458676 18.307 0.049 zg 424
2458836 18.168 0.049 zg 424
2458857 18.261 0.02 zg 424
2458873 18.265 0.019 zg 424
2458877 18.277 0.016 zg 424
2458894 18.3 0.03 zg 424
2458898 18.287 0.014 zg 424
2458937 18.281 0.015 zg 424
2458940 18.009 0.144 zg 424
2458955 18.267 0.017 zg 424
2458963 18.264 0.017 zg 424
2458963 18.283 0.016 zg 424
2458966 18.311 0.034 zg 424
2458972 18.312 0.034 zg 424
2458976 18.247 0.063 zg 424
2458980 18.233 0.014 zg 424
2458986 18.29 0.017 zg 424
2458992 18.268 0.015 zg 424
2458995 18.285 0.016 zg 424
2458998 18.276 0.02 zg 424
2459014 18.242 0.016 zg 424
2459017 18.272 0.015 zg 424
2459020 18.286 0.016 zg 424
2459023 18.247 0.017 zg 424
2459026 18.306 0.048 zg 424
2459033 18.296 0.05 zg 424
2459039 18.254 0.027 zg 424
2459043 18.334 0.027 zg 424
2459190 18.149 0.054 zg 424
2459204 18.249 0.021 zg 424
2459217 18.25 0.046 zg 424
2459218 18.295 0.038 zg 424
2459227 18.277 0.02 zg 424
2459231 18.246 0.016 zg 424
2459251 18.297 0.019 zg 424
2459253 18.29 0.021 zg 424
2459255 18.256 0.015 zg 424
2459258 18.29 0.025 zg 424
2459264 18.276 0.015 zg 424
2459270 18.222 0.042 zg 424
2459272 18.138 0.06 zg 424
2459292 18.257 0.017 zg 424
2459304 18.216 0.058 zg 424
2459306 18.256 0.02 zg 424
2459307 18.251 0.015 zg 424
2459307 18.275 0.015 zg 424
2459308 18.263 0.017 zg 424
2459309 18.247 0.018 zg 424
2459313 18.237 0.02 zg 424
2459323 18.256 0.024 zg 424
2459325 18.234 0.025 zg 424
2459334 18.245 0.018 zg 424
2459336 18.239 0.016 zg 424
2459338 18.258 0.019 zg 424
2459340 18.251 0.018 zg 424
2459342 18.285 0.017 zg 424
2459344 18.254 0.015 zg 424
2459346 18.26 0.021 zg 424
2459348 18.255 0.015 zg 424
2459366 18.251 0.019 zg 424
2459368 18.288 0.017 zg 424
2459370 18.26 0.019 zg 424
2459374 18.279 0.018 zg 424
2459376 18.272 0.02 zg 424
2459379 18.24 0.019 zg 424
2459390 18.251 0.055 zg 424
2459392 18.223 0.051 zg 424
2459394 18.249 0.023 zg 424
2459399 18.218 0.031 zg 424
2459401 18.259 0.026 zg 424
2459641 18.293 0.015 zg 424
2459673 18.3 0.02 zg 424
2459675 18.272 0.017 zg 424
2459677 18.279 0.024 zg 424
2459679 18.251 0.022 zg 424
2459682 18.24 0.047 zg 424
2459694 18.251 0.027 zg 424
2459696 18.266 0.017 zg 424
2459699 18.217 0.023 zg 424
2459701 18.258 0.019 zg 424
2459717 18.332 0.043 zg 424
2459722 18.246 0.018 zg 424
2459724 18.263 0.019 zg 424
2459730 18.264 0.017 zg 424
2459730 18.234 0.016 zg 424
2459734 18.269 0.023 zg 424
2459736 18.234 0.024 zg 424
2459742 18.308 0.093 zg 424
2459747 18.266 0.038 zg 424
2459749 18.295 0.027 zg 424
2459751 18.273 0.02 zg 424
2459756 18.254 0.025 zg 424
2459758 18.271 0.021 zg 424
2459761 18.316 0.029 zg 424
2459763 18.259 0.023 zg 424
2459765 18.284 0.028 zg 424
2459769 18.356 0.055 zg 424
2459771 18.39 0.067 zg 424
2459924 18.245 0.049 zg 424
2459937 18.258 0.022 zg 424
2459951 18.176 0.076 zg 424
2459996 18.246 0.029 zg 424
2460016 18.304 0.04 zg 424
2460032 18.285 0.023 zg 424
2460042 18.239 0.06 zg 424
2460044 18.266 0.03 zg 424
2460046 18.258 0.016 zg 424
2460050 18.266 0.017 zg 424
2460057 18.283 0.018 zg 424
2460059 18.259 0.019 zg 424
2460061 18.276 0.022 zg 424
2460063 18.311 0.031 zg 424
2460065 18.258 0.045 zg 424
2458198 17.575 0.011 zr 424
2458217 17.588 0.016 zr 424
2458218 17.581 0.013 zr 424
2458219 17.572 0.025 zr 424
2458224 17.595 0.029 zr 424
2458224 17.639 0.03 zr 424
2458230 17.571 0.013 zr 424
2458231 17.579 0.013 zr 424
2458233 17.559 0.018 zr 424
2458243 17.551 0.012 zr 424
2458256 17.594 0.014 zr 424
2458256 17.561 0.012 zr 424
2458279 17.574 0.015 zr 424
2458283 17.574 0.011 zr 424
2458286 17.578 0.012 zr 424
2458289 17.587 0.02 zr 424
2458293 17.589 0.024 zr 424
2458296 17.582 0.024 zr 424
2458305 17.562 0.017 zr 424
2458312 17.551 0.017 zr 424
2458450 17.569 0.022 zr 424
2458450 17.618 0.023 zr 424
2458450 17.572 0.022 zr 424
2458450 17.583 0.022 zr 424
2458450 17.572 0.026 zr 424
2458451 17.555 0.018 zr 424
2458451 17.554 0.019 zr 424
2458451 17.543 0.02 zr 424
2458451 17.63 0.028 zr 424
2458475 17.578 0.024 zr 424
2458477 17.568 0.02 zr 424
2458488 17.587 0.012 zr 424
2458503 17.535 0.02 zr 424
2458524 17.577 0.011 zr 424
2458539 17.576 0.016 zr 424
2458543 17.555 0.013 zr 424
2458547 17.576 0.012 zr 424
2458561 17.581 0.025 zr 424
2458573 17.56 0.015 zr 424
2458584 17.57 0.014 zr 424
2458593 17.558 0.03 zr 424
2458596 17.57 0.014 zr 424
2458606 17.559 0.012 zr 424
2458617 17.594 0.019 zr 424
2458637 17.565 0.011 zr 424
2458640 17.572 0.011 zr 424
2458643 17.574 0.015 zr 424
2458648 17.523 0.032 zr 424
2458654 17.55 0.018 zr 424
2458658 17.57 0.014 zr 424
2458667 17.576 0.013 zr 424
2458672 17.577 0.019 zr 424
2458679 17.567 0.026 zr 424
2458812 17.554 0.025 zr 424
2458812 17.609 0.031 zr 424
2458854 17.552 0.021 zr 424
2458877 17.576 0.012 zr 424
2458884 17.552 0.015 zr 424
2458887 17.587 0.016 zr 424
2458895 17.572 0.013 zr 424
2458898 17.584 0.01 zr 424
2458901 17.583 0.01 zr 424
2458904 17.583 0.013 zr 424
2458908 17.56 0.011 zr 424
2458914 17.558 0.014 zr 424
2458940 17.556 0.025 zr 424
2458941 17.573 0.015 zr 424
2458955 17.585 0.013 zr 424
2458972 17.566 0.019 zr 424
2458976 17.611 0.031 zr 424
2458980 17.56 0.009 zr 424
2458986 17.561 0.01 zr 424
2458992 17.572 0.01 zr 424
2459009 17.569 0.016 zr 424
2459017 17.58 0.011 zr 424
2459020 17.567 0.011 zr 424
2459033 17.531 0.022 zr 424
2459039 17.579 0.012 zr 424
2459174 17.652 0.044 zr 424
2459174 17.572 0.043 zr 424
2459178 17.558 0.017 zr 424
2459178 17.575 0.016 zr 424
2459178 17.535 0.021 zr 424
2459182 17.556 0.017 zr 424
2459182 17.594 0.018 zr 424
2459182 17.554 0.018 zr 424
2459182 17.583 0.022 zr 424
2459184 17.614 0.036 zr 424
2459184 17.549 0.028 zr 424
2459184 17.62 0.03 zr 424
2459184 17.586 0.029 zr 424
2459185 17.542 0.026 zr 424
2459185 17.575 0.025 zr 424
2459185 17.537 0.025 zr 424
2459185 17.592 0.028 zr 424
2459185 17.56 0.034 zr 424
2459186 17.592 0.02 zr 424
2459186 17.532 0.022 zr 424
2459186 17.601 0.023 zr 424
2459186 17.567 0.03 zr 424
2459201 17.561 0.023 zr 424
2459205 17.575 0.011 zr 424
2459217 17.585 0.023 zr 424
2459218 17.571 0.015 zr 424
2459232 17.57 0.011 zr 424
2459251 17.565 0.012 zr 424
2459253 17.567 0.011 zr 424
2459255 17.575 0.01 zr 424
2459262 17.59 0.011 zr 424
2459265 17.598 0.012 zr 424
2459268 17.56 0.015 zr 424
2459270 17.623 0.022 zr 424
2459278 17.598 0.016 zr 424
2459290 17.551 0.011 zr 424
2459304 17.507 0.028 zr 424
2459305 17.592 0.022 zr 424
2459307 17.579 0.011 zr 424
2459307 17.571 0.01 zr 424
2459308 17.568 0.011 zr 424
2459309 17.549 0.011 zr 424
2459310 17.569 0.017 zr 424
2459317 17.563 0.009 zr 424
2459321 17.583 0.011 zr 424
2459323 17.565 0.012 zr 424
2459325 17.553 0.015 zr 424
2459334 17.564 0.014 zr 424
2459338 17.558 0.012 zr 424
2459340 17.569 0.01 zr 424
2459342 17.563 0.012 zr 424
2459344 17.57 0.011 zr 424
2459346 17.558 0.011 zr 424
