jd mag magerr filt field
2458207 19.435 0.17 zg 426
2458207 19.678 0.199 zg 426
2458223 19.591 0.049 zg 426
2458229 19.63 0.062 zg 426
2458233 19.35 0.086 zg 426
2458243 19.7 0.056 zg 426
2458246 19.545 0.054 zg 426
2458249 19.485 0.055 zg 426
2458262 19.714 0.128 zg 426
2458267 19.322 0.198 zg 426
2458273 19.517 0.046 zg 426
2458279 19.569 0.049 zg 426
2458282 19.643 0.056 zg 426
2458294 19.61 0.181 zg 426
2458300 19.701 0.104 zg 426
2458303 19.634 0.056 zg 426
2458333 19.536 0.092 zg 426
2458336 19.562 0.075 zg 426
2458488 19.626 0.063 zg 426
2458488 19.514 0.061 zg 426
2458492 19.599 0.072 zg 426
2458493 19.471 0.05 zg 426
2458494 19.566 0.049 zg 426
2458495 19.58 0.05 zg 426
2458495 19.572 0.057 zg 426
2458502 19.66 0.307 zg 426
2458502 19.332 0.238 zg 426
2458508 19.516 0.136 zg 426
2458508 19.822 0.16 zg 426
2458539 19.245 0.259 zg 426
2458544 19.578 0.089 zg 426
2458560 19.791 0.221 zg 426
2458568 19.522 0.107 zg 426
2458582 19.552 0.058 zg 426
2458585 19.65 0.074 zg 426
2458588 19.492 0.117 zg 426
2458594 19.479 0.227 zg 426
2458597 19.553 0.067 zg 426
2458606 19.523 0.047 zg 426
2458617 19.375 0.106 zg 426
2458628 19.634 0.054 zg 426
2458633 19.606 0.057 zg 426
2458634 19.538 0.05 zg 426
2458634 19.44 0.048 zg 426
2458635 19.643 0.045 zg 426
2458637 19.566 0.049 zg 426
2458640 19.426 0.048 zg 426
2458643 19.451 0.069 zg 426
2458649 19.818 0.257 zg 426
2458652 19.691 0.145 zg 426
2458667 19.439 0.053 zg 426
2458670 19.636 0.083 zg 426
2458673 19.36 0.089 zg 426
2458677 19.804 0.194 zg 426
2458680 19.805 0.258 zg 426
2458683 19.569 0.098 zg 426
2458683 19.487 0.069 zg 426
2458686 19.566 0.066 zg 426
2458686 19.475 0.067 zg 426
2458692 19.489 0.077 zg 426
2458853 19.523 0.066 zg 426
2458856 19.605 0.069 zg 426
2458874 19.616 0.05 zg 426
2458877 19.61 0.051 zg 426
2458896 19.6 0.072 zg 426
2458900 19.602 0.054 zg 426
2458914 19.645 0.153 zg 426
2458937 19.527 0.045 zg 426
2458940 19.56 0.074 zg 426
2458944 19.542 0.145 zg 426
2458954 19.646 0.067 zg 426
2458963 19.603 0.056 zg 426
2458969 19.553 0.087 zg 426
2458972 19.692 0.113 zg 426
2458980 19.591 0.04 zg 426
2458986 19.496 0.046 zg 426
2458992 19.59 0.049 zg 426
2458995 19.631 0.056 zg 426
2458998 19.552 0.057 zg 426
2459012 19.686 0.05 zg 426
2459018 19.537 0.05 zg 426
2459024 19.68 0.051 zg 426
2459027 19.612 0.098 zg 426
2459032 19.761 0.196 zg 426
2459036 19.791 0.127 zg 426
