jd mag magerr filt field
2458207 18.037 0.048 zg 426
2458207 18.105 0.052 zg 426
2458223 18.049 0.019 zg 426
2458233 17.984 0.029 zg 426
2458243 18.072 0.02 zg 426
2458246 18.171 0.026 zg 426
2458249 18.293 0.034 zg 426
2458262 18.148 0.037 zg 426
2458267 18.28 0.075 zg 426
2458273 18.015 0.019 zg 426
2458279 18.062 0.019 zg 426
2458282 18.061 0.022 zg 426
2458294 18.082 0.047 zg 426
2458300 17.938 0.025 zg 426
2458303 18.073 0.02 zg 426
2458333 18.177 0.035 zg 426
2458336 18.125 0.029 zg 426
2458488 18.062 0.022 zg 426
2458488 18.127 0.027 zg 426
2458493 18.0 0.02 zg 426
2458494 17.963 0.018 zg 426
2458495 17.976 0.02 zg 426
2458495 18.028 0.021 zg 426
2458502 17.819 0.05 zg 426
2458502 18.114 0.059 zg 426
2458508 17.913 0.035 zg 426
2458508 18.072 0.039 zg 426
2458539 18.229 0.125 zg 426
2458544 18.134 0.044 zg 426
2458560 18.063 0.049 zg 426
2458568 17.933 0.027 zg 426
2458582 18.018 0.02 zg 426
2458585 18.117 0.024 zg 426
2458588 17.991 0.04 zg 426
2458594 18.061 0.062 zg 426
2458597 17.996 0.024 zg 426
2458606 18.043 0.021 zg 426
2458617 17.915 0.032 zg 426
2458628 18.109 0.021 zg 426
2458633 18.071 0.022 zg 426
2458634 18.008 0.02 zg 426
2458634 17.97 0.02 zg 426
2458635 18.067 0.018 zg 426
2458637 18.009 0.02 zg 426
2458640 18.127 0.024 zg 426
2458643 18.015 0.024 zg 426
2458649 17.935 0.045 zg 426
2458652 18.06 0.036 zg 426
2458667 18.02 0.021 zg 426
2458670 17.934 0.025 zg 426
2458673 17.947 0.029 zg 426
2458677 17.989 0.037 zg 426
2458680 17.854 0.042 zg 426
2458683 17.965 0.029 zg 426
2458683 17.977 0.023 zg 426
2458686 17.998 0.022 zg 426
2458686 17.957 0.022 zg 426
2458853 17.999 0.023 zg 426
2458856 17.973 0.022 zg 426
2458874 18.095 0.02 zg 426
2458877 18.072 0.019 zg 426
2458896 18.053 0.025 zg 426
2458900 18.029 0.02 zg 426
2458914 18.142 0.054 zg 426
2458937 17.994 0.018 zg 426
2458940 18.138 0.029 zg 426
2458944 18.001 0.04 zg 426
2458954 18.041 0.026 zg 426
2458963 17.923 0.018 zg 426
2458969 18.103 0.031 zg 426
2458972 17.988 0.025 zg 426
2458980 17.995 0.016 zg 426
2458986 18.062 0.018 zg 426
2458992 17.975 0.019 zg 426
2458995 17.829 0.018 zg 426
2458998 17.953 0.017 zg 426
2459012 18.014 0.017 zg 426
2459018 18.066 0.019 zg 426
2459024 17.973 0.017 zg 426
2459027 17.908 0.027 zg 426
2459032 17.871 0.035 zg 426
2459036 17.953 0.025 zg 426
2459040 17.952 0.017 zg 426
2459045 17.97 0.023 zg 426
2459218 17.986 0.048 zg 426
2459227 18.041 0.023 zg 426
2459227 18.054 0.021 zg 426
2459229 17.951 0.018 zg 426
2459230 17.998 0.022 zg 426
2459250 17.871 0.023 zg 426
2459253 18.055 0.019 zg 426
2459255 18.091 0.027 zg 426
2459257 17.919 0.019 zg 426
2459264 17.98 0.018 zg 426
2459268 17.891 0.019 zg 426
2459270 18.027 0.038 zg 426
2459272 17.771 0.047 zg 426
2459290 17.929 0.017 zg 426
2459292 17.988 0.02 zg 426
2459301 17.961 0.064 zg 426
2459305 18.045 0.035 zg 426
2459305 18.009 0.036 zg 426
2459307 18.001 0.021 zg 426
2459311 18.007 0.018 zg 426
2459313 18.026 0.027 zg 426
2459321 17.963 0.02 zg 426
2459325 17.962 0.029 zg 426
2459329 17.98 0.051 zg 426
2459335 18.002 0.021 zg 426
2459340 17.966 0.022 zg 426
2459344 17.931 0.018 zg 426
2459346 17.916 0.019 zg 426
2459348 18.021 0.019 zg 426
2459356 17.88 0.034 zg 426
2459361 18.051 0.043 zg 426
2459363 18.005 0.021 zg 426
2459365 18.007 0.021 zg 426
2459366 17.971 0.017 zg 426
2459368 17.942 0.018 zg 426
2459370 17.889 0.017 zg 426
2459374 17.951 0.019 zg 426
2459376 17.921 0.018 zg 426
2459378 17.932 0.017 zg 426
2459387 17.897 0.07 zg 426
2459391 17.894 0.028 zg 426
2459393 17.909 0.039 zg 426
2459395 17.949 0.023 zg 426
2459397 17.861 0.021 zg 426
2459400 17.851 0.024 zg 426
2459408 18.017 0.025 zg 426
2459419 17.924 0.049 zg 426
2459423 18.06 0.026 zg 426
2459600 17.903 0.033 zg 426
2459641 18.033 0.022 zg 426
2459670 17.95 0.018 zg 426
2459673 17.928 0.019 zg 426
2459677 17.894 0.022 zg 426
2459679 17.948 0.024 zg 426
2459682 17.921 0.034 zg 426
2459684 17.955 0.057 zg 426
2459687 17.953 0.057 zg 426
2459694 17.871 0.023 zg 426
2459697 18.021 0.017 zg 426
2459699 17.917 0.018 zg 426
2459699 18.019 0.025 zg 426
2459701 17.806 0.021 zg 426
2459710 17.84 0.03 zg 426
2459711 17.928 0.037 zg 426
2459715 18.03 0.058 zg 426
2459722 17.982 0.019 zg 426
2459722 17.983 0.024 zg 426
2459724 17.909 0.021 zg 426
2459730 17.909 0.018 zg 426
2459730 17.956 0.02 zg 426
2459732 17.979 0.018 zg 426
2459734 17.929 0.02 zg 426
2459738 17.886 0.028 zg 426
2459747 17.91 0.026 zg 426
2459749 17.856 0.022 zg 426
2459759 17.966 0.019 zg 426
2459759 17.938 0.02 zg 426
2459761 17.963 0.02 zg 426
2459763 17.907 0.02 zg 426
2459770 17.934 0.041 zg 426
2459937 17.983 0.027 zg 426
2459951 17.711 0.058 zg 426
2459957 17.867 0.033 zg 426
2459978 17.926 0.022 zg 426
2459985 17.715 0.03 zg 426
2459995 18.179 0.027 zg 426
2460016 17.962 0.034 zg 426
2460043 17.963 0.049 zg 426
2460045 17.943 0.022 zg 426
2460049 18.034 0.024 zg 426
2460051 17.941 0.022 zg 426
2460055 17.904 0.019 zg 426
2460057 17.878 0.019 zg 426
2460061 17.908 0.02 zg 426
2460063 17.964 0.025 zg 426
2460065 17.868 0.029 zg 426
2458198 17.344 0.014 zr 426
2458217 17.375 0.018 zr 426
2458217 17.322 0.014 zr 426
2458218 17.37 0.016 zr 426
2458219 17.414 0.023 zr 426
2458243 17.274 0.016 zr 426
2458256 17.338 0.017 zr 426
2458256 17.292 0.013 zr 426
2458262 17.554 0.029 zr 426
2458270 17.342 0.02 zr 426
2458279 17.343 0.014 zr 426
2458282 17.37 0.015 zr 426
2458288 17.265 0.015 zr 426
2458294 17.276 0.019 zr 426
2458300 17.221 0.015 zr 426
2458303 17.325 0.018 zr 426
2458306 17.255 0.017 zr 426
2458325 17.428 0.032 zr 426
2458336 17.438 0.021 zr 426
2458458 17.252 0.018 zr 426
2458462 17.199 0.016 zr 426
2458462 17.229 0.016 zr 426
2458462 17.321 0.018 zr 426
2458462 17.111 0.023 zr 426
2458465 17.186 0.016 zr 426
2458477 17.371 0.018 zr 426
2458487 17.248 0.014 zr 426
2458488 17.274 0.014 zr 426
2458492 17.329 0.015 zr 426
2458494 17.288 0.013 zr 426
2458509 17.105 0.02 zr 426
2458527 17.19 0.019 zr 426
2458539 17.189 0.019 zr 426
2458557 17.185 0.014 zr 426
2458560 17.248 0.015 zr 426
2458573 17.204 0.016 zr 426
2458582 17.362 0.017 zr 426
2458585 17.339 0.015 zr 426
2458591 17.156 0.032 zr 426
2458594 17.422 0.035 zr 426
2458597 17.313 0.015 zr 426
2458606 17.314 0.015 zr 426
2458617 17.276 0.016 zr 426
2458628 17.28 0.016 zr 426
2458633 17.224 0.014 zr 426
2458634 17.236 0.013 zr 426
2458635 17.248 0.012 zr 426
2458637 17.169 0.012 zr 426
2458640 17.168 0.013 zr 426
2458643 17.315 0.016 zr 426
2458649 17.35 0.03 zr 426
2458652 17.207 0.022 zr 426
2458655 17.265 0.017 zr 426
2458658 17.272 0.014 zr 426
2458661 17.289 0.013 zr 426
2458667 17.314 0.015 zr 426
2458670 17.197 0.015 zr 426
2458673 17.229 0.016 zr 426
2458680 17.249 0.02 zr 426
2458680 17.278 0.027 zr 426
2458681 17.156 0.024 zr 426
2458686 17.279 0.018 zr 426
2458828 17.345 0.017 zr 426
2458828 17.436 0.021 zr 426
2458828 17.182 0.017 zr 426
2458828 17.175 0.021 zr 426
2458856 17.288 0.023 zr 426
2458874 17.246 0.013 zr 426
2458881 17.164 0.014 zr 426
2458887 17.304 0.016 zr 426
2458895 17.217 0.015 zr 426
2458900 17.315 0.015 zr 426
2458905 17.208 0.014 zr 426
2458911 17.239 0.014 zr 426
2458972 17.35 0.015 zr 426
2458986 17.292 0.013 zr 426
2458992 17.224 0.013 zr 426
2458995 17.215 0.012 zr 426
2458998 17.267 0.013 zr 426
2459001 17.194 0.02 zr 426
2459009 17.164 0.017 zr 426
2459012 17.293 0.015 zr 426
2459015 17.285 0.013 zr 426
2459018 17.284 0.014 zr 426
2459021 17.25 0.013 zr 426
2459024 17.224 0.014 zr 426
2459027 17.176 0.014 zr 426
2459036 17.187 0.022 zr 426
2459043 17.259 0.015 zr 426
2459045 17.206 0.013 zr 426
2459186 17.189 0.025 zr 426
2459186 17.107 0.024 zr 426
2459189 17.259 0.022 zr 426
2459189 17.126 0.019 zr 426
2459189 17.282 0.021 zr 426
2459189 17.257 0.023 zr 426
2459190 17.253 0.017 zr 426
2459190 17.231 0.015 zr 426
2459190 17.286 0.018 zr 426
2459190 17.245 0.02 zr 426
2459193 17.119 0.017 zr 426
2459194 17.232 0.017 zr 426
2459194 17.311 0.019 zr 426
2459194 17.206 0.019 zr 426
2459194 17.117 0.021 zr 426
2459195 17.096 0.015 zr 426
2459195 17.232 0.017 zr 426
2459195 17.162 0.015 zr 426
2459195 17.16 0.021 zr 426
2459196 17.295 0.023 zr 426
2459205 17.314 0.014 zr 426
2459217 17.248 0.018 zr 426
2459219 17.147 0.019 zr 426
2459227 17.202 0.014 zr 426
2459227 17.231 0.016 zr 426
2459228 17.187 0.013 zr 426
2459231 17.155 0.012 zr 426
2459231 17.3 0.014 zr 426
2459233 17.193 0.012 zr 426
2459253 17.224 0.011 zr 426
2459260 17.261 0.018 zr 426
2459265 17.258 0.012 zr 426
2459272 17.176 0.022 zr 426
2459292 17.214 0.012 zr 426
2459295 17.242 0.015 zr 426
2459297 17.248 0.016 zr 426
2459305 17.165 0.016 zr 426
2459307 17.275 0.014 zr 426
2459309 17.191 0.014 zr 426
2459311 17.257 0.012 zr 426
2459316 17.268 0.012 zr 426
2459316 17.264 0.012 zr 426
2459316 17.203 0.011 zr 426
2459316 17.233 0.012 zr 426
2459316 17.184 0.011 zr 426
2459316 17.199 0.011 zr 426
2459316 17.203 0.011 zr 426
2459316 17.24 0.011 zr 426
2459316 17.199 0.012 zr 426
2459316 17.249 0.012 zr 426
2459316 17.308 0.012 zr 426
2459316 17.268 0.011 zr 426
2459316 17.312 0.012 zr 426
2459316 17.262 0.011 zr 426
2459316 17.297 0.011 zr 426
2459316 17.314 0.012 zr 426
2459316 17.217 0.011 zr 426
2459316 17.256 0.011 zr 426
2459316 17.266 0.011 zr 426
2459316 17.197 0.01 zr 426
2459316 17.154 0.011 zr 426
2459316 17.213 0.011 zr 426
2459316 17.195 0.011 zr 426
2459316 17.161 0.011 zr 426
2459316 17.28 0.012 zr 426
2459316 17.303 0.012 zr 426
2459316 17.279 0.012 zr 426
2459316 17.248 0.011 zr 426
2459316 17.309 0.012 zr 426
2459316 17.247 0.012 zr 426
2459316 17.271 0.012 zr 426
2459316 17.23 0.012 zr 426
