jd mag magerr filt field
2458363 20.155 0.153 zg 1443
2458384 20.361 0.331 zg 1443
2458389 20.176 0.22 zg 1443
2458430 20.306 0.075 zg 1443
2458726 19.71 0.051 zg 1443
2458726 19.792 0.053 zg 1443
2458737 19.99 0.157 zg 1443
2458737 19.791 0.12 zg 1443
2458746 19.628 0.103 zg 1443
2458746 19.907 0.12 zg 1443
2458749 19.67 0.067 zg 1443
2458749 19.836 0.083 zg 1443
2458764 19.548 0.069 zg 1443
2458764 19.691 0.073 zg 1443
2458767 19.705 0.245 zg 1443
2458786 19.547 0.057 zg 1443
2459075 19.629 0.055 zg 1443
2459075 19.518 0.051 zg 1443
2459080 19.437 0.05 zg 1443
2459080 19.603 0.055 zg 1443
2459082 19.55 0.054 zg 1443
2459082 19.578 0.057 zg 1443
2459085 19.503 0.043 zg 1443
2459085 19.543 0.042 zg 1443
2459089 19.579 0.057 zg 1443
2459089 19.478 0.052 zg 1443
2459090 19.427 0.069 zg 1443
2459090 19.46 0.074 zg 1443
2459091 19.449 0.096 zg 1443
2459091 19.673 0.118 zg 1443
2459092 19.387 0.113 zg 1443
2459092 19.299 0.099 zg 1443
2459120 19.286 0.078 zg 1443
2459120 19.324 0.086 zg 1443
2459121 19.379 0.108 zg 1443
2459121 19.386 0.117 zg 1443
2459122 19.282 0.15 zg 1443
2459122 19.26 0.149 zg 1443
2459128 19.457 0.119 zg 1443
2459128 19.447 0.132 zg 1443
2459129 19.434 0.07 zg 1443
2459129 19.385 0.065 zg 1443
2459130 19.526 0.072 zg 1443
2459130 19.393 0.059 zg 1443
2459131 19.371 0.074 zg 1443
2459131 19.352 0.079 zg 1443
2459135 19.476 0.04 zg 1443
2459135 19.462 0.04 zg 1443
2458335 20.109 0.111 zr 1443
2458353 20.179 0.134 zr 1443
2458354 20.3 0.174 zr 1443
2458356 20.105 0.23 zr 1443
2458357 20.257 0.254 zr 1443
2458362 20.526 0.188 zr 1443
2458363 20.363 0.153 zr 1443
2458425 20.737 0.172 zr 1443
2458439 20.513 0.276 zr 1443
2458719 19.862 0.087 zr 1443
2458719 19.853 0.089 zr 1443
2458745 20.053 0.193 zr 1443
2458745 19.765 0.146 zr 1443
2458748 20.111 0.128 zr 1443
2458759 19.587 0.062 zr 1443
2458761 19.63 0.086 zr 1443
2458761 19.63 0.075 zr 1443
2458763 19.689 0.073 zr 1443
2458763 19.733 0.081 zr 1443
2458773 19.898 0.376 zr 1443
2458774 19.854 0.179 zr 1443
2458774 19.408 0.111 zr 1443
2458775 19.42 0.063 zr 1443
2458775 19.53 0.074 zr 1443
2458776 19.69 0.112 zr 1443
2458776 19.576 0.102 zr 1443
2458777 19.429 0.086 zr 1443
2458777 19.694 0.102 zr 1443
2458790 19.636 0.081 zr 1443
2458790 19.48 0.068 zr 1443
2458812 19.428 0.06 zr 1443
2458812 19.451 0.054 zr 1443
2459061 19.512 0.074 zr 1443
2459064 19.49 0.134 zr 1443
2459086 19.45 0.048 zr 1443
2459086 19.51 0.047 zr 1443
2459088 19.64 0.061 zr 1443
2459112 19.392 0.045 zr 1443
2459112 19.462 0.045 zr 1443
2459113 19.387 0.056 zr 1443
2459113 19.378 0.053 zr 1443
2459881 18.576 0.031 zr 1443
2459881 18.593 0.031 zr 1443
2459882 18.543 0.037 zr 1443
2459882 18.548 0.036 zr 1443
2459883 18.653 0.035 zr 1443
2459883 18.595 0.031 zr 1443
2458307 20.501 0.189 zg 398
