jd mag magerr filt field
2458206 18.059 0.042 zg 423
2458206 18.127 0.044 zg 423
2458210 17.609 0.058 zg 423
2458267 18.205 0.051 zg 423
2458270 18.096 0.034 zg 423
2458275 18.109 0.017 zg 423
2458278 18.133 0.021 zg 423
2458284 18.149 0.02 zg 423
2458293 18.058 0.038 zg 423
2458472 18.098 0.039 zg 423
2458488 18.16 0.018 zg 423
2458492 18.13 0.021 zg 423
2458495 18.138 0.016 zg 423
2458511 18.105 0.027 zg 423
2458539 18.131 0.042 zg 423
2458560 18.118 0.041 zg 423
2458573 18.171 0.018 zg 423
2458580 18.143 0.018 zg 423
2458600 18.122 0.019 zg 423
2458606 18.127 0.033 zg 423
2458609 18.146 0.017 zg 423
2458617 18.117 0.04 zg 423
2458634 18.14 0.019 zg 423
2458637 18.145 0.017 zg 423
2458640 18.127 0.017 zg 423
2458643 18.127 0.035 zg 423
2458651 18.118 0.055 zg 423
2458654 18.133 0.043 zg 423
2458658 18.104 0.018 zg 423
2458662 18.133 0.024 zg 423
2458668 18.11 0.02 zg 423
2458676 18.109 0.051 zg 423
2458831 18.136 0.034 zg 423
2458854 18.184 0.018 zg 423
2458857 18.155 0.019 zg 423
2458872 18.17 0.021 zg 423
2458881 18.139 0.016 zg 423
2458887 18.15 0.039 zg 423
2458894 18.159 0.02 zg 423
2458898 18.151 0.015 zg 423
2458955 18.193 0.019 zg 423
2458963 18.143 0.017 zg 423
2458963 18.166 0.018 zg 423
2458966 18.141 0.037 zg 423
2458969 18.145 0.023 zg 423
2458972 18.191 0.034 zg 423
2458980 18.157 0.016 zg 423
2458986 18.129 0.016 zg 423
2458992 18.152 0.017 zg 423
2458995 18.12 0.017 zg 423
2458998 18.148 0.019 zg 423
2459014 18.155 0.018 zg 423
2459017 18.149 0.018 zg 423
2459020 18.122 0.017 zg 423
2459023 18.158 0.018 zg 423
2459026 18.117 0.03 zg 423
2459033 18.118 0.052 zg 423
2459185 18.007 0.042 zg 423
2459186 18.035 0.038 zg 423
2459200 18.096 0.021 zg 423
2459204 18.161 0.02 zg 423
2459217 18.066 0.066 zg 423
2459218 18.222 0.038 zg 423
2459222 18.124 0.023 zg 423
2459253 18.139 0.02 zg 423
2459255 18.121 0.016 zg 423
2459264 18.135 0.017 zg 423
2459268 18.179 0.025 zg 423
2459270 18.137 0.039 zg 423
2459291 18.106 0.02 zg 423
2459293 18.104 0.021 zg 423
2459298 18.153 0.067 zg 423
2459304 18.147 0.047 zg 423
2459306 18.115 0.023 zg 423
2459307 18.145 0.017 zg 423
2459307 18.177 0.017 zg 423
2459308 18.14 0.025 zg 423
2459309 18.158 0.019 zg 423
2459309 18.135 0.018 zg 423
2459311 18.139 0.018 zg 423
2459313 18.134 0.024 zg 423
2459317 18.125 0.016 zg 423
2459323 18.148 0.023 zg 423
2459325 18.12 0.025 zg 423
2459334 18.17 0.018 zg 423
2459336 18.132 0.017 zg 423
2459339 18.146 0.017 zg 423
2459341 18.171 0.017 zg 423
2459343 18.136 0.016 zg 423
2459345 18.143 0.017 zg 423
2459348 18.136 0.017 zg 423
2459354 18.073 0.025 zg 423
2459362 18.096 0.016 zg 423
2459366 18.13 0.018 zg 423
2459370 18.114 0.02 zg 423
2459372 18.206 0.032 zg 423
2459374 18.106 0.018 zg 423
2459376 18.137 0.02 zg 423
2459390 18.117 0.041 zg 423
2459394 18.121 0.027 zg 423
2459396 18.074 0.034 zg 423
2459636 18.154 0.019 zg 423
2459641 18.14 0.015 zg 423
2459672 18.121 0.015 zg 423
2459678 18.135 0.021 zg 423
2459683 18.158 0.058 zg 423
2459697 18.122 0.016 zg 423
2459699 18.121 0.018 zg 423
2459702 18.154 0.017 zg 423
2459715 18.117 0.031 zg 423
2459722 18.168 0.019 zg 423
2459722 18.153 0.02 zg 423
2459724 18.187 0.02 zg 423
2459726 18.138 0.015 zg 423
2459730 18.138 0.017 zg 423
2459730 18.142 0.017 zg 423
2459734 18.201 0.026 zg 423
2459736 18.175 0.026 zg 423
2459741 18.129 0.047 zg 423
2459743 18.083 0.051 zg 423
2459747 18.135 0.042 zg 423
2459749 18.121 0.027 zg 423
2459751 18.096 0.022 zg 423
2459753 18.133 0.025 zg 423
2459756 18.115 0.028 zg 423
2459758 18.084 0.024 zg 423
2459924 18.085 0.04 zg 423
2459932 18.092 0.022 zg 423
2459937 18.159 0.021 zg 423
2460043 18.137 0.042 zg 423
2460051 18.158 0.017 zg 423
2460057 18.128 0.018 zg 423
2460063 18.106 0.025 zg 423
2460065 18.208 0.053 zg 423
