jd mag magerr filt field
2459763 18.5 0.021 zg 1484
2459763 18.561 0.023 zg 1484
2459764 18.532 0.022 zg 1484
2459764 18.539 0.022 zg 1484
2459771 18.483 0.038 zg 1484
2459771 18.521 0.04 zg 1484
2459780 18.482 0.031 zg 1484
2459780 18.553 0.033 zg 1484
2459781 18.582 0.031 zg 1484
2459781 18.58 0.04 zg 1484
2459783 18.569 0.025 zg 1484
2459783 18.552 0.023 zg 1484
2459784 18.59 0.027 zg 1484
2459784 18.531 0.025 zg 1484
2459786 18.571 0.024 zg 1484
2459786 18.557 0.023 zg 1484
2459790 18.512 0.03 zg 1484
2459790 18.636 0.032 zg 1484
2459798 18.588 0.038 zg 1484
2459798 18.566 0.038 zg 1484
2459806 18.594 0.051 zg 1484
2459806 18.574 0.047 zg 1484
2459807 18.487 0.055 zg 1484
2459807 18.6 0.058 zg 1484
2459808 18.543 0.034 zg 1484
2459809 18.472 0.037 zg 1484
2459809 18.566 0.043 zg 1484
2459812 18.592 0.041 zg 1484
2459812 18.492 0.036 zg 1484
2459815 18.573 0.025 zg 1484
2459815 18.62 0.027 zg 1484
2459815 18.607 0.026 zg 1484
2459815 18.666 0.028 zg 1484
2459815 18.539 0.024 zg 1484
2459815 18.571 0.026 zg 1484
2459815 18.557 0.025 zg 1484
2459815 18.589 0.026 zg 1484
2459815 18.611 0.026 zg 1484
2459815 18.576 0.026 zg 1484
2459815 18.568 0.026 zg 1484
2459815 18.553 0.024 zg 1484
2459815 18.595 0.027 zg 1484
2459815 18.565 0.026 zg 1484
2459815 18.617 0.027 zg 1484
2459818 18.641 0.027 zg 1484
2459818 18.575 0.025 zg 1484
2459818 18.611 0.026 zg 1484
2459818 18.603 0.026 zg 1484
2459818 18.547 0.024 zg 1484
2459818 18.593 0.027 zg 1484
2459818 18.634 0.028 zg 1484
2459818 18.637 0.028 zg 1484
2459818 18.605 0.026 zg 1484
2459818 18.651 0.027 zg 1484
2459818 18.579 0.026 zg 1484
2459818 18.58 0.025 zg 1484
2459818 18.583 0.027 zg 1484
2459818 18.65 0.028 zg 1484
2459818 18.605 0.027 zg 1484
2459881 18.635 0.04 zg 1484
2459881 18.714 0.043 zg 1484
2459881 18.614 0.042 zg 1484
2459881 18.742 0.049 zg 1484
2459881 18.614 0.045 zg 1484
