jd mag magerr filt field
2458207 18.309 0.066 zg 424
2458207 18.292 0.061 zg 424
2458230 18.264 0.02 zg 424
2458243 18.275 0.019 zg 424
2458246 18.295 0.021 zg 424
2458267 18.329 0.06 zg 424
2458270 18.302 0.041 zg 424
2458273 18.241 0.019 zg 424
2458279 18.316 0.019 zg 424
2458283 18.275 0.019 zg 424
2458286 18.301 0.022 zg 424
2458289 18.272 0.03 zg 424
2458293 18.271 0.046 zg 424
2458299 18.33 0.042 zg 424
2458302 18.281 0.024 zg 424
2458305 18.281 0.028 zg 424
2458472 18.215 0.048 zg 424
2458487 18.278 0.02 zg 424
2458495 18.272 0.018 zg 424
2458503 18.241 0.051 zg 424
2458511 18.281 0.031 zg 424
2458547 18.305 0.02 zg 424
2458561 18.277 0.063 zg 424
2458568 18.263 0.021 zg 424
2458573 18.241 0.02 zg 424
2458581 18.265 0.022 zg 424
2458584 18.294 0.025 zg 424
2458587 18.235 0.031 zg 424
2458600 18.284 0.019 zg 424
2458617 18.217 0.043 zg 424
2458634 18.233 0.019 zg 424
2458637 18.319 0.02 zg 424
2458640 18.26 0.019 zg 424
2458643 18.296 0.026 zg 424
2458651 18.247 0.064 zg 424
2458654 18.29 0.038 zg 424
2458658 18.296 0.02 zg 424
2458662 18.273 0.025 zg 424
2458667 18.267 0.022 zg 424
2458672 18.27 0.043 zg 424
2458676 18.296 0.051 zg 424
2458836 18.354 0.061 zg 424
2458857 18.339 0.022 zg 424
2458873 18.275 0.02 zg 424
2458877 18.287 0.018 zg 424
2458894 18.217 0.029 zg 424
2458898 18.335 0.016 zg 424
2458937 18.293 0.017 zg 424
2458940 18.569 0.261 zg 424
2458955 18.305 0.019 zg 424
2458963 18.284 0.018 zg 424
2458963 18.284 0.018 zg 424
2458966 18.313 0.037 zg 424
2458972 18.254 0.034 zg 424
2458976 18.286 0.069 zg 424
2458980 18.288 0.016 zg 424
2458986 18.297 0.018 zg 424
2458992 18.309 0.017 zg 424
2458995 18.266 0.017 zg 424
2458998 18.309 0.021 zg 424
2459014 18.294 0.018 zg 424
2459017 18.272 0.017 zg 424
2459020 18.285 0.018 zg 424
2459023 18.309 0.02 zg 424
2459026 18.427 0.069 zg 424
2459033 18.174 0.043 zg 424
2459039 18.228 0.028 zg 424
2459043 18.276 0.028 zg 424
2459190 18.312 0.062 zg 424
2459204 18.269 0.024 zg 424
2459217 18.279 0.047 zg 424
2459218 18.212 0.037 zg 424
2459227 18.327 0.023 zg 424
2459231 18.273 0.019 zg 424
2459251 18.282 0.02 zg 424
2459253 18.335 0.024 zg 424
2459255 18.308 0.017 zg 424
2459258 18.309 0.027 zg 424
2459264 18.318 0.018 zg 424
2459270 18.276 0.044 zg 424
2459272 18.265 0.071 zg 424
2459292 18.278 0.019 zg 424
2459304 18.447 0.075 zg 424
2459306 18.276 0.025 zg 424
2459307 18.291 0.018 zg 424
2459307 18.275 0.018 zg 424
2459308 18.301 0.019 zg 424
2459309 18.335 0.021 zg 424
2459313 18.341 0.024 zg 424
2459323 18.349 0.027 zg 424
2459325 18.221 0.026 zg 424
2459334 18.29 0.02 zg 424
2459336 18.319 0.019 zg 424
2459338 18.312 0.021 zg 424
2459340 18.264 0.019 zg 424
2459342 18.302 0.019 zg 424
2459344 18.284 0.016 zg 424
2459346 18.298 0.023 zg 424
2459348 18.259 0.018 zg 424
2459366 18.258 0.02 zg 424
2459368 18.297 0.019 zg 424
2459370 18.302 0.02 zg 424
2459374 18.305 0.02 zg 424
2459376 18.299 0.021 zg 424
2459379 18.263 0.022 zg 424
2459390 18.207 0.05 zg 424
2459392 18.245 0.049 zg 424
2459394 18.282 0.026 zg 424
2459399 18.251 0.033 zg 424
2459401 18.272 0.026 zg 424
2459641 18.317 0.017 zg 424
2459673 18.324 0.022 zg 424
2459675 18.334 0.019 zg 424
2459677 18.209 0.024 zg 424
2459679 18.274 0.024 zg 424
2459682 18.318 0.053 zg 424
2459694 18.3 0.029 zg 424
2459696 18.353 0.02 zg 424
2459699 18.281 0.026 zg 424
2459701 18.305 0.02 zg 424
2459717 18.255 0.042 zg 424
2459722 18.261 0.019 zg 424
2459724 18.323 0.022 zg 424
2459730 18.289 0.019 zg 424
2459730 18.259 0.019 zg 424
2459734 18.311 0.026 zg 424
2459736 18.265 0.025 zg 424
2459742 18.24 0.082 zg 424
2459747 18.331 0.042 zg 424
2459749 18.275 0.027 zg 424
2459751 18.288 0.023 zg 424
2459753 18.321 0.028 zg 424
2459756 18.226 0.025 zg 424
2459758 18.234 0.023 zg 424
2459761 18.317 0.03 zg 424
2459763 18.265 0.025 zg 424
2459765 18.29 0.031 zg 424
2459769 18.298 0.049 zg 424
2459771 18.24 0.059 zg 424
2459924 18.314 0.054 zg 424
2459937 18.243 0.023 zg 424
2459951 18.389 0.095 zg 424
2460032 18.254 0.025 zg 424
2460042 18.282 0.062 zg 424
2460044 18.279 0.032 zg 424
2460046 18.31 0.018 zg 424
2460050 18.33 0.021 zg 424
2460057 18.259 0.021 zg 424
2460059 18.306 0.021 zg 424
2460061 18.277 0.023 zg 424
2460063 18.29 0.032 zg 424
2460065 18.273 0.047 zg 424
2458198 17.328 0.011 zr 424
2458217 17.333 0.014 zr 424
2458218 17.333 0.012 zr 424
2458219 17.351 0.022 zr 424
2458224 17.364 0.024 zr 424
2458230 17.327 0.011 zr 424
2458231 17.358 0.012 zr 424
2458233 17.334 0.015 zr 424
2458243 17.328 0.011 zr 424
2458256 17.33 0.012 zr 424
2458256 17.359 0.011 zr 424
2458279 17.314 0.013 zr 424
2458283 17.32 0.011 zr 424
2458286 17.342 0.012 zr 424
2458289 17.341 0.017 zr 424
2458293 17.359 0.021 zr 424
2458296 17.375 0.02 zr 424
2458305 17.335 0.015 zr 424
2458312 17.374 0.015 zr 424
2458450 17.354 0.017 zr 424
2458450 17.325 0.019 zr 424
2458450 17.368 0.02 zr 424
2458450 17.334 0.019 zr 424
2458450 17.306 0.021 zr 424
2458451 17.332 0.015 zr 424
2458451 17.352 0.017 zr 424
2458451 17.3 0.017 zr 424
2458451 17.346 0.021 zr 424
2458475 17.318 0.02 zr 424
2458477 17.316 0.016 zr 424
2458488 17.323 0.011 zr 424
2458503 17.348 0.017 zr 424
2458524 17.343 0.011 zr 424
2458539 17.335 0.014 zr 424
2458543 17.333 0.012 zr 424
2458561 17.33 0.019 zr 424
2458568 17.34 0.016 zr 424
2458573 17.331 0.013 zr 424
2458584 17.328 0.012 zr 424
2458593 17.355 0.024 zr 424
2458596 17.331 0.013 zr 424
2458606 17.322 0.011 zr 424
2458617 17.297 0.017 zr 424
2458634 17.313 0.011 zr 424
2458637 17.353 0.011 zr 424
2458640 17.348 0.011 zr 424
2458643 17.325 0.013 zr 424
2458648 17.284 0.025 zr 424
2458651 17.306 0.024 zr 424
2458654 17.369 0.016 zr 424
