jd mag magerr filt field
2459428 17.841 0.016 zr 1437
2459429 17.824 0.016 zr 1437
2459429 17.819 0.016 zr 1437
2459442 17.819 0.016 zr 1437
2459446 17.864 0.036 zr 1437
2459446 17.829 0.033 zr 1437
2459453 17.825 0.017 zr 1437
2459453 17.829 0.018 zr 1437
2459454 17.869 0.018 zr 1437
2459454 17.87 0.018 zr 1437
2459463 17.871 0.017 zr 1437
2459463 17.832 0.016 zr 1437
2459464 17.853 0.016 zr 1437
2459464 17.896 0.016 zr 1437
2459466 17.853 0.018 zr 1437
2459466 17.822 0.018 zr 1437
2459468 17.854 0.016 zr 1437
2459468 17.817 0.015 zr 1437
2458267 18.691 0.105 zg 443
2458270 18.757 0.082 zg 443
2458279 18.724 0.031 zg 443
2458282 18.791 0.036 zg 443
2458291 18.7 0.024 zg 443
2458294 18.706 0.062 zg 443
2458300 18.681 0.074 zg 443
2458303 18.724 0.054 zg 443
2458313 18.643 0.027 zg 443
2458320 18.778 0.043 zg 443
2458323 18.747 0.042 zg 443
2458326 18.722 0.125 zg 443
2458331 18.868 0.083 zg 443
2458334 18.674 0.041 zg 443
2458338 18.742 0.031 zg 443
2458348 18.728 0.029 zg 443
2458351 18.801 0.028 zg 443
2458362 18.648 0.041 zg 443
2458365 18.812 0.029 zg 443
2458368 18.789 0.029 zg 443
2458371 18.804 0.027 zg 443
2458374 18.84 0.031 zg 443
2458377 18.808 0.033 zg 443
2458380 18.749 0.032 zg 443
2458385 18.634 0.116 zg 443
2458387 18.636 0.074 zg 443
2458388 18.82 0.071 zg 443
2458388 18.95 0.085 zg 443
2458389 18.837 0.054 zg 443
2458400 18.864 0.032 zg 443
2458425 18.767 0.067 zg 443
2458426 18.85 0.055 zg 443
2458426 18.855 0.051 zg 443
2458429 18.741 0.03 zg 443
2458429 18.809 0.031 zg 443
2458430 18.783 0.028 zg 443
2458432 18.802 0.039 zg 443
2458472 18.67 0.103 zg 443
2458632 18.686 0.038 zg 443
2458634 18.617 0.033 zg 443
2458635 18.55 0.06 zg 443
2458641 18.685 0.025 zg 443
2458644 18.66 0.028 zg 443
2458647 18.606 0.027 zg 443
2458653 18.65 0.101 zg 443
2458658 18.694 0.049 zg 443
2458661 18.682 0.029 zg 443
2458665 18.662 0.038 zg 443
2458668 18.68 0.024 zg 443
2458678 18.644 0.038 zg 443
2458680 18.487 0.065 zg 443
2458680 18.673 0.075 zg 443
2458686 18.724 0.057 zg 443
2458690 18.623 0.032 zg 443
2458690 18.682 0.032 zg 443
2458693 18.619 0.025 zg 443
2458693 18.703 0.028 zg 443
2458694 18.666 0.023 zg 443
2458695 18.652 0.025 zg 443
2458696 18.681 0.026 zg 443
2458696 18.631 0.025 zg 443
2458697 18.627 0.024 zg 443
2458699 18.704 0.028 zg 443
2458700 18.629 0.024 zg 443
2458701 18.657 0.027 zg 443
2458704 18.739 0.032 zg 443
2458705 18.642 0.026 zg 443
2458705 18.656 0.026 zg 443
2458706 18.749 0.028 zg 443
2458708 18.672 0.055 zg 443
2458714 18.719 0.082 zg 443
2458717 18.703 0.04 zg 443
2458720 18.761 0.038 zg 443
2458733 18.728 0.032 zg 443
2458736 18.644 0.068 zg 443
2458741 18.829 0.113 zg 443
2458747 18.719 0.035 zg 443
2458754 18.772 0.03 zg 443
2458764 18.697 0.061 zg 443
2458785 18.859 0.038 zg 443
2458788 18.886 0.044 zg 443
2458791 18.796 0.053 zg 443
2458795 18.676 0.063 zg 443
2458811 18.865 0.043 zg 443
2458829 18.825 0.114 zg 443
2458837 18.882 0.051 zg 443
2458998 18.803 0.03 zg 443
2459002 18.575 0.063 zg 443
2459014 18.657 0.034 zg 443
2459018 18.728 0.032 zg 443
2459023 18.703 0.032 zg 443
2459026 18.749 0.029 zg 443
2459030 18.696 0.035 zg 443
2459033 18.6 0.042 zg 443
2459036 18.548 0.074 zg 443
2459043 18.623 0.031 zg 443
2459049 18.702 0.025 zg 443
2459060 18.666 0.025 zg 443
2459062 18.519 0.049 zg 443
2459063 18.549 0.054 zg 443
2459069 18.604 0.036 zg 443
2459073 18.598 0.028 zg 443
2459073 18.542 0.026 zg 443
2459079 18.627 0.025 zg 443
2459082 18.651 0.037 zg 443
2459084 18.67 0.028 zg 443
2459088 18.644 0.033 zg 443
2459089 18.531 0.043 zg 443
2459090 18.532 0.051 zg 443
2459091 18.507 0.051 zg 443
2459095 18.356 0.084 zg 443
2459097 18.469 0.048 zg 443
2459108 18.636 0.044 zg 443
2459111 18.411 0.026 zg 443
2459114 18.499 0.023 zg 443
2459114 18.548 0.025 zg 443
2459123 18.414 0.08 zg 443
2459124 18.444 0.069 zg 443
2459125 18.399 0.048 zg 443
2459125 18.412 0.049 zg 443
2459128 18.422 0.043 zg 443
2459128 18.364 0.041 zg 443
2459129 18.405 0.033 zg 443
2459130 18.505 0.024 zg 443
2459130 18.413 0.023 zg 443
2459134 18.483 0.023 zg 443
2459134 18.449 0.025 zg 443
2459136 18.462 0.022 zg 443
2459136 18.439 0.021 zg 443
2459138 18.469 0.025 zg 443
2459138 18.502 0.026 zg 443
2459139 18.48 0.023 zg 443
2459140 18.494 0.023 zg 443
2459140 18.473 0.022 zg 443
2459143 18.447 0.021 zg 443
2459144 18.404 0.037 zg 443
2459145 18.409 0.026 zg 443
2459150 18.475 0.051 zg 443
2459152 18.449 0.062 zg 443
2459154 18.352 0.069 zg 443
2459155 18.368 0.038 zg 443
2459156 18.402 0.026 zg 443
2459158 18.448 0.024 zg 443
2459158 18.417 0.024 zg 443
2459165 18.354 0.022 zg 443
2459167 18.4 0.026 zg 443
2459167 18.379 0.027 zg 443
2459168 18.418 0.024 zg 443
2459169 18.42 0.027 zg 443
2459170 18.375 0.022 zg 443
2459171 18.399 0.023 zg 443
2459172 18.428 0.024 zg 443
2459177 18.423 0.057 zg 443
2459179 18.391 0.036 zg 443
2459179 18.4 0.037 zg 443
2459183 18.184 0.064 zg 443
2459185 18.366 0.044 zg 443
2459185 18.4 0.047 zg 443
2459187 18.41 0.027 zg 443
2459193 18.141 0.238 zg 443
2459194 18.399 0.024 zg 443
2459197 18.378 0.048 zg 443
2459200 18.358 0.03 zg 443
2459205 18.295 0.03 zg 443
2459205 18.412 0.039 zg 443
2459362 18.289 0.058 zg 443
2459364 18.24 0.068 zg 443
2459365 18.203 0.043 zg 443
2459370 18.281 0.022 zg 443
2459375 18.244 0.023 zg 443
2459379 18.258 0.02 zg 443
2459391 18.207 0.048 zg 443
2459395 18.191 0.043 zg 443
2459397 18.2 0.024 zg 443
2459400 18.27 0.02 zg 443
2459402 18.254 0.022 zg 443
2459404 18.224 0.023 zg 443
2459408 18.258 0.025 zg 443
2459410 18.326 0.024 zg 443
2459415 18.27 0.02 zg 443
2459423 18.209 0.045 zg 443
2459423 18.261 0.053 zg 443
2459424 18.237 0.03 zg 443
2459425 18.157 0.027 zg 443
2459426 18.157 0.021 zg 443
2459426 18.213 0.022 zg 443
2459427 18.231 0.02 zg 443
2459428 18.198 0.02 zg 443
2459429 18.222 0.019 zg 443
2459430 18.202 0.018 zg 443
2459435 18.223 0.019 zg 443
2459438 18.298 0.022 zg 443
2459440 18.204 0.022 zg 443
2459446 18.221 0.05 zg 443
2459446 18.189 0.044 zg 443
2459452 18.151 0.028 zg 443
2459453 18.184 0.025 zg 443
2459453 18.145 0.026 zg 443
2459454 18.189 0.022 zg 443
2459455 18.195 0.022 zg 443
2459455 18.207 0.023 zg 443
2459456 18.271 0.023 zg 443
2459460 18.199 0.019 zg 443
2459461 18.219 0.019 zg 443
2459461 18.287 0.02 zg 443
2459462 18.252 0.019 zg 443
2459463 18.228 0.02 zg 443
2459463 18.217 0.019 zg 443
2459464 18.243 0.019 zg 443
2459467 18.243 0.02 zg 443
2459470 18.205 0.02 zg 443
2459473 18.177 0.023 zg 443
2459474 18.172 0.041 zg 443
2459478 18.132 0.068 zg 443
2459478 18.146 0.071 zg 443
2459479 18.192 0.049 zg 443
2459480 18.223 0.043 zg 443
2459480 18.167 0.043 zg 443
2459484 18.28 0.031 zg 443
2459485 18.246 0.029 zg 443
2459487 18.267 0.023 zg 443
2459487 18.214 0.022 zg 443
2459488 18.258 0.02 zg 443
2459489 18.236 0.023 zg 443
2459489 18.258 0.025 zg 443
2459491 18.251 0.022 zg 443
2459491 18.28 0.023 zg 443
2459502 18.2 0.036 zg 443
2459505 18.185 0.043 zg 443
2459510 18.227 0.034 zg 443
2459517 18.255 0.019 zg 443
2459517 18.26 0.019 zg 443
2459524 18.255 0.018 zg 443
2459527 18.271 0.021 zg 443
2459532 18.272 0.041 zg 443
2459532 18.237 0.041 zg 443
2459537 18.339 0.104 zg 443
2459537 18.417 0.136 zg 443
2459538 18.237 0.04 zg 443
2459550 18.276 0.026 zg 443
2459701 18.335 0.072 zg 443
2459737 18.415 0.022 zg 443
2459743 18.237 0.048 zg 443
2459750 18.339 0.033 zg 443
2459753 18.3 0.023 zg 443
2459759 18.422 0.021 zg 443
2459763 18.405 0.021 zg 443
2459763 18.461 0.022 zg 443
2459764 18.389 0.02 zg 443
2459765 18.389 0.02 zg 443
2459765 18.437 0.021 zg 443
2459766 18.408 0.019 zg 443
2459768 18.44 0.021 zg 443
2459768 18.462 0.02 zg 443
2459769 18.43 0.021 zg 443
2459769 18.421 0.019 zg 443
2459769 18.418 0.021 zg 443
2459769 18.407 0.022 zg 443
2459770 18.441 0.022 zg 443
2459770 18.417 0.021 zg 443
2459771 18.327 0.03 zg 443
2459771 18.308 0.029 zg 443
2459771 18.444 0.021 zg 443
2459771 18.434 0.02 zg 443
2459780 18.414 0.03 zg 443
2459780 18.357 0.03 zg 443
2459781 18.375 0.028 zg 443
2459781 18.312 0.032 zg 443
2459781 18.392 0.038 zg 443
2459782 18.425 0.027 zg 443
2459783 18.411 0.022 zg 443
2459783 18.4 0.021 zg 443
2459784 18.451 0.021 zg 443
2459785 18.407 0.022 zg 443
2459785 18.449 0.022 zg 443
2459786 18.472 0.023 zg 443
2459787 18.433 0.022 zg 443
2459789 18.459 0.028 zg 443
2459789 18.401 0.027 zg 443
2459790 18.453 0.024 zg 443
2459795 18.384 0.024 zg 443
2459798 18.434 0.024 zg 443
2459806 18.321 0.043 zg 443
2459808 18.391 0.033 zg 443
2459812 18.479 0.023 zg 443
2459814 18.518 0.023 zg 443
2459816 18.536 0.026 zg 443
2459818 18.456 0.022 zg 443
2459820 18.496 0.022 zg 443
2459822 18.43 0.025 zg 443
2459826 18.545 0.025 zg 443
2459829 18.526 0.054 zg 443
2459839 18.44 0.025 zg 443
2459839 18.468 0.023 zg 443
2459839 18.471 0.024 zg 443
2459840 18.475 0.028 zg 443
2459841 18.446 0.023 zg 443
2459841 18.476 0.023 zg 443
2459845 18.466 0.021 zg 443
2459847 18.522 0.024 zg 443
2459849 18.452 0.024 zg 443
2459851 18.486 0.024 zg 443
2459853 18.48 0.021 zg 443
2459855 18.486 0.029 zg 443
2459857 18.328 0.042 zg 443
2459860 18.388 0.066 zg 443
2459874 18.517 0.023 zg 443
2459877 18.371 0.025 zg 443
2459879 18.49 0.026 zg 443
2459883 18.408 0.029 zg 443
2459888 18.484 0.093 zg 443
2459898 18.489 0.026 zg 443
2459903 18.459 0.031 zg 443
2459905 18.552 0.035 zg 443
2459910 18.489 0.026 zg 443
2459922 18.595 0.07 zg 443
2459924 18.576 0.061 zg 443
2459932 18.548 0.029 zg 443
2458256 18.188 0.037 zr 443
2458267 18.246 0.075 zr 443
2458282 18.124 0.039 zr 443
2458291 18.155 0.02 zr 443
2458300 18.157 0.052 zr 443
2458303 18.118 0.031 zr 443
2458313 18.185 0.02 zr 443
2458317 18.136 0.021 zr 443
2458320 18.128 0.018 zr 443
2458323 18.129 0.019 zr 443
2458326 18.065 0.062 zr 443
2458331 18.132 0.037 zr 443
2458334 18.116 0.022 zr 443
2458338 18.146 0.019 zr 443
2458342 18.181 0.022 zr 443
2458345 18.203 0.02 zr 443
2458351 18.161 0.022 zr 443
2458354 18.203 0.035 zr 443
2458354 18.115 0.036 zr 443
2458359 18.134 0.038 zr 443
2458359 18.136 0.032 zr 443
2458362 18.155 0.022 zr 443
2458365 18.157 0.023 zr 443
2458368 18.185 0.02 zr 443
2458374 18.179 0.022 zr 443
2458377 18.193 0.021 zr 443
2458380 18.23 0.023 zr 443
2458385 18.334 0.055 zr 443
2458388 18.147 0.029 zr 443
2458388 18.234 0.03 zr 443
2458389 18.158 0.026 zr 443
2458390 18.229 0.026 zr 443
2458400 18.184 0.02 zr 443
2458423 18.235 0.035 zr 443
2458423 18.152 0.041 zr 443
2458425 18.251 0.041 zr 443
2458428 18.182 0.025 zr 443
2458429 18.217 0.024 zr 443
2458430 18.198 0.02 zr 443
2458432 18.14 0.032 zr 443
2458432 18.215 0.03 zr 443
2458433 18.234 0.03 zr 443
2458456 18.202 0.028 zr 443
2458474 18.24 0.053 zr 443
2458488 18.225 0.035 zr 443
2458491 18.241 0.037 zr 443
2458493 18.055 0.046 zr 443
2458632 18.109 0.026 zr 443
2458633 18.153 0.022 zr 443
2458635 18.096 0.021 zr 443
2458650 18.122 0.029 zr 443
2458653 18.064 0.035 zr 443
2458658 18.096 0.026 zr 443
2458661 18.126 0.02 zr 443
2458665 18.124 0.019 zr 443
2458668 18.107 0.02 zr 443
2458674 18.122 0.019 zr 443
2458677 18.154 0.037 zr 443
2458677 18.108 0.035 zr 443
2458679 18.073 0.026 zr 443
2458682 18.136 0.04 zr 443
2458688 18.167 0.022 zr 443
2458690 18.121 0.02 zr 443
2458690 18.141 0.021 zr 443
2458691 18.117 0.02 zr 443
2458692 18.1 0.02 zr 443
2458693 18.117 0.02 zr 443
2458693 18.125 0.018 zr 443
2458694 18.156 0.022 zr 443
2458695 18.18 0.023 zr 443
2458696 18.132 0.018 zr 443
2458696 18.114 0.017 zr 443
2458697 18.154 0.019 zr 443
2458698 18.124 0.019 zr 443
2458699 18.149 0.021 zr 443
2458701 18.159 0.021 zr 443
2458703 18.12 0.02 zr 443
2458705 18.131 0.02 zr 443
2458705 18.159 0.021 zr 443
2458709 18.189 0.028 zr 443
2458713 18.073 0.041 zr 443
2458713 18.144 0.051 zr 443
2458714 18.193 0.032 zr 443
2458717 18.165 0.024 zr 443
2458736 18.094 0.037 zr 443
2458744 18.167 0.03 zr 443
2458747 18.155 0.024 zr 443
2458750 18.122 0.025 zr 443
2458757 18.158 0.024 zr 443
2458760 18.163 0.024 zr 443
2458764 18.104 0.038 zr 443
2458771 18.124 0.044 zr 443
2458774 18.166 0.028 zr 443
2458777 18.165 0.027 zr 443
2458785 18.196 0.027 zr 443
2458788 18.21 0.032 zr 443
2458800 18.128 0.047 zr 443
2458833 18.163 0.04 zr 443
2458837 18.254 0.031 zr 443
2458854 18.274 0.05 zr 443
2458854 18.277 0.046 zr 443
2458854 18.235 0.044 zr 443
2458864 18.162 0.045 zr 443
2458864 18.181 0.039 zr 443
2458864 18.184 0.035 zr 443
2458864 18.217 0.034 zr 443
2459014 18.156 0.024 zr 443
2459018 18.137 0.017 zr 443
2459026 18.095 0.017 zr 443
2459030 18.137 0.021 zr 443
2459033 18.084 0.026 zr 443
2459036 18.038 0.035 zr 443
2459040 18.059 0.027 zr 443
2459043 18.075 0.02 zr 443
2459046 18.14 0.017 zr 443
2459049 18.099 0.017 zr 443
2459052 18.134 0.015 zr 443
2459055 18.118 0.017 zr 443
2459060 18.106 0.017 zr 443
2459061 18.054 0.022 zr 443
2459063 18.077 0.039 zr 443
2459069 18.078 0.021 zr 443
2459073 18.032 0.02 zr 443
2459076 18.066 0.019 zr 443
2459079 18.051 0.019 zr 443
2459082 18.016 0.021 zr 443
2459086 18.036 0.017 zr 443
2459088 18.03 0.022 zr 443
2459096 18.011 0.041 zr 443
2459097 18.082 0.039 zr 443
2459098 18.059 0.027 zr 443
2459098 18.004 0.026 zr 443
2459098 17.973 0.027 zr 443
2459107 18.042 0.027 zr 443
2459107 18.019 0.026 zr 443
2459110 17.972 0.024 zr 443
2459111 18.021 0.019 zr 443
2459114 17.967 0.018 zr 443
2459114 18.008 0.018 zr 443
2459123 17.925 0.063 zr 443
2459124 17.913 0.034 zr 443
2459125 17.926 0.027 zr 443
2459125 17.908 0.028 zr 443
2459126 17.933 0.028 zr 443
2459128 17.995 0.024 zr 443
2459128 17.98 0.023 zr 443
2459129 17.958 0.019 zr 443
2459130 17.98 0.016 zr 443
2459130 17.978 0.016 zr 443
2459131 18.042 0.025 zr 443
2459134 17.964 0.019 zr 443
2459134 17.948 0.017 zr 443
2459135 17.934 0.018 zr 443
2459136 17.977 0.018 zr 443
2459138 17.999 0.02 zr 443
2459140 17.99 0.017 zr 443
2459141 17.962 0.022 zr 443
2459142 17.949 0.017 zr 443
2459142 17.961 0.017 zr 443
2459143 17.993 0.016 zr 443
2459144 17.957 0.021 zr 443
2459144 17.939 0.022 zr 443
2459145 17.93 0.019 zr 443
2459146 17.911 0.027 zr 443
2459150 17.905 0.035 zr 443
2459152 17.991 0.031 zr 443
2459154 17.872 0.024 zr 443
2459154 17.915 0.023 zr 443
2459155 17.889 0.021 zr 443
2459157 17.951 0.026 zr 443
2459157 17.923 0.023 zr 443
2459158 17.97 0.018 zr 443
2459158 17.915 0.019 zr 443
2459164 17.929 0.02 zr 443
2459164 17.944 0.02 zr 443
2459165 17.934 0.017 zr 443
2459167 17.945 0.018 zr 443
2459167 17.922 0.019 zr 443
2459168 17.943 0.019 zr 443
2459170 17.959 0.017 zr 443
2459171 17.945 0.017 zr 443
2459172 17.957 0.019 zr 443
2459173 17.922 0.018 zr 443
2459177 17.915 0.032 zr 443
2459179 17.888 0.024 zr 443
2459179 17.914 0.022 zr 443
2459181 17.97 0.032 zr 443
2459183 17.846 0.027 zr 443
2459185 17.867 0.029 zr 443
2459185 17.887 0.031 zr 443
2459189 17.866 0.025 zr 443
2459189 17.972 0.027 zr 443
2459195 17.923 0.02 zr 443
2459198 17.933 0.03 zr 443
2459200 17.867 0.02 zr 443
2459205 17.903 0.024 zr 443
2459205 17.897 0.024 zr 443
2459211 17.891 0.044 zr 443
2459211 17.876 0.04 zr 443
2459218 17.928 0.037 zr 443
2459218 17.885 0.049 zr 443
2459218 17.888 0.045 zr 443
2459219 17.902 0.023 zr 443
2459219 17.935 0.025 zr 443
2459219 17.855 0.02 zr 443
2459219 17.86 0.021 zr 443
2459220 17.87 0.03 zr 443
2459220 17.861 0.027 zr 443
2459220 17.892 0.026 zr 443
2459220 17.904 0.023 zr 443
2459223 17.983 0.054 zr 443
2459223 17.876 0.034 zr 443
2459223 17.8 0.029 zr 443
2459223 17.812 0.028 zr 443
2459224 17.821 0.045 zr 443
2459224 17.862 0.039 zr 443
2459224 17.91 0.034 zr 443
2459224 17.859 0.031 zr 443
2459224 17.856 0.028 zr 443
2459225 17.8 0.029 zr 443
2459225 17.908 0.029 zr 443
2459225 17.887 0.03 zr 443
2459225 17.821 0.025 zr 443
2459225 17.878 0.027 zr 443
2459226 17.945 0.044 zr 443
2459226 17.918 0.036 zr 443
2459226 17.914 0.038 zr 443
2459226 17.871 0.04 zr 443
2459227 17.901 0.037 zr 443
2459227 17.91 0.036 zr 443
2459227 17.876 0.036 zr 443
2459227 17.93 0.036 zr 443
2459228 17.853 0.083 zr 443
2459364 17.818 0.031 zr 443
2459365 17.802 0.027 zr 443
2459368 17.846 0.02 zr 443
2459370 17.836 0.016 zr 443
2459373 17.831 0.017 zr 443
2459375 17.832 0.017 zr 443
2459377 17.817 0.016 zr 443
2459379 17.771 0.017 zr 443
2459382 17.856 0.016 zr 443
2459385 17.827 0.024 zr 443
2459387 17.806 0.018 zr 443
2459391 17.733 0.028 zr 443
2459397 17.789 0.017 zr 443
2459402 17.821 0.017 zr 443
2459408 17.813 0.018 zr 443
2459410 17.814 0.017 zr 443
2459412 17.809 0.016 zr 443
2459415 17.844 0.016 zr 443
2459423 17.704 0.026 zr 443
2459423 17.807 0.027 zr 443
2459424 17.808 0.019 zr 443
2459426 17.776 0.017 zr 443
2459426 17.805 0.016 zr 443
2459426 17.794 0.018 zr 443
2459426 17.813 0.018 zr 443
2459426 17.846 0.018 zr 443
2459426 17.803 0.018 zr 443
2459426 17.84 0.018 zr 443
2459427 17.798 0.016 zr 443
2459428 17.795 0.016 zr 443
2459428 17.771 0.015 zr 443
2459429 17.83 0.016 zr 443
2459430 17.812 0.015 zr 443
2459430 17.785 0.014 zr 443
2459443 17.801 0.022 zr 443
2459446 17.779 0.033 zr 443
2459446 17.786 0.034 zr 443
2459451 17.77 0.033 zr 443
2459453 17.787 0.018 zr 443
2459453 17.805 0.018 zr 443
2459454 17.763 0.016 zr 443
2459455 17.81 0.016 zr 443
2459455 17.808 0.016 zr 443
2459459 17.869 0.017 zr 443
2459459 17.864 0.016 zr 443
2459460 17.821 0.014 zr 443
2459461 17.81 0.014 zr 443
2459461 17.807 0.015 zr 443
2459462 17.823 0.016 zr 443
2459463 17.78 0.015 zr 443
2459463 17.834 0.016 zr 443
2459464 17.792 0.015 zr 443
2459465 17.777 0.016 zr 443
2459470 17.797 0.015 zr 443
2459473 17.783 0.019 zr 443
2459474 17.814 0.026 zr 443
2459478 17.74 0.033 zr 443
2459478 17.776 0.032 zr 443
2459479 17.792 0.03 zr 443
2459480 17.811 0.027 zr 443
2459480 17.782 0.024 zr 443
2459484 17.804 0.015 zr 443
2459485 17.84 0.017 zr 443
2459485 17.817 0.016 zr 443
2459486 17.831 0.016 zr 443
2459487 17.788 0.017 zr 443
2459487 17.839 0.017 zr 443
2459488 17.812 0.015 zr 443
2459489 17.799 0.017 zr 443
2459489 17.791 0.017 zr 443
2459491 17.857 0.016 zr 443
2459498 17.803 0.015 zr 443
2459498 17.818 0.016 zr 443
2459498 17.824 0.015 zr 443
2459498 17.823 0.016 zr 443
2459498 17.825 0.017 zr 443
2459498 17.828 0.017 zr 443
2459498 17.795 0.017 zr 443
2459498 17.789 0.016 zr 443
2459498 17.809 0.016 zr 443
2459498 17.786 0.016 zr 443
2459498 17.802 0.018 zr 443
2459498 17.821 0.016 zr 443
2459498 17.801 0.016 zr 443
2459498 17.804 0.016 zr 443
2459498 17.807 0.016 zr 443
2459498 17.805 0.016 zr 443
2459498 17.819 0.016 zr 443
2459498 17.806 0.016 zr 443
2459498 17.796 0.017 zr 443
2459498 17.795 0.016 zr 443
2459498 17.799 0.017 zr 443
2459498 17.8 0.017 zr 443
2459498 17.781 0.016 zr 443
2459498 17.834 0.016 zr 443
2459498 17.834 0.016 zr 443
2459498 17.83 0.016 zr 443
2459498 17.787 0.016 zr 443
2459498 17.821 0.016 zr 443
2459498 17.806 0.016 zr 443
2459498 17.821 0.016 zr 443
2459498 17.833 0.017 zr 443
2459498 17.818 0.017 zr 443
2459498 17.818 0.016 zr 443
2459498 17.821 0.017 zr 443
2459498 17.785 0.016 zr 443
2459498 17.799 0.016 zr 443
2459498 17.816 0.017 zr 443
2459498 17.79 0.016 zr 443
2459498 17.824 0.017 zr 443
2459498 17.81 0.017 zr 443
2459498 17.77 0.016 zr 443
2459498 17.783 0.016 zr 443
2459498 17.807 0.016 zr 443
2459498 17.781 0.015 zr 443
2459498 17.787 0.016 zr 443
2459498 17.789 0.016 zr 443
2459498 17.823 0.016 zr 443
2459498 17.784 0.016 zr 443
2459498 17.793 0.016 zr 443
2459498 17.794 0.016 zr 443
2459498 17.817 0.017 zr 443
2459498 17.778 0.016 zr 443
2459498 17.808 0.016 zr 443
2459498 17.805 0.017 zr 443
2459498 17.827 0.017 zr 443
2459498 17.827 0.016 zr 443
2459498 17.797 0.017 zr 443
2459498 17.787 0.016 zr 443
2459498 17.774 0.016 zr 443
2459498 17.823 0.017 zr 443
2459498 17.816 0.016 zr 443
2459498 17.789 0.015 zr 443
2459498 17.78 0.016 zr 443
2459498 17.819 0.017 zr 443
2459498 17.803 0.016 zr 443
2459498 17.799 0.016 zr 443
2459498 17.797 0.016 zr 443
2459498 17.802 0.016 zr 443
2459498 17.802 0.017 zr 443
2459498 17.783 0.016 zr 443
2459498 17.798 0.016 zr 443
2459498 17.772 0.016 zr 443
2459498 17.807 0.016 zr 443
2459498 17.792 0.016 zr 443
2459498 17.797 0.016 zr 443
2459498 17.781 0.016 zr 443
2459498 17.822 0.017 zr 443
2459498 17.817 0.017 zr 443
2459498 17.803 0.017 zr 443
2459498 17.79 0.016 zr 443
2459498 17.798 0.017 zr 443
2459498 17.811 0.017 zr 443
2459498 17.812 0.017 zr 443
2459498 17.822 0.017 zr 443
2459498 17.814 0.016 zr 443
2459498 17.768 0.016 zr 443
2459498 17.797 0.017 zr 443
2459498 17.802 0.017 zr 443
2459498 17.807 0.017 zr 443
2459498 17.778 0.017 zr 443
2459498 17.748 0.016 zr 443
2459498 17.783 0.016 zr 443
2459498 17.798 0.016 zr 443
2459498 17.777 0.016 zr 443
2459498 17.791 0.017 zr 443
2459498 17.779 0.017 zr 443
2459498 17.82 0.018 zr 443
2459498 17.793 0.017 zr 443
2459498 17.81 0.017 zr 443
2459498 17.82 0.018 zr 443
2459498 17.83 0.018 zr 443
2459498 17.824 0.017 zr 443
2459498 17.831 0.017 zr 443
2459498 17.773 0.017 zr 443
2459498 17.802 0.017 zr 443
2459498 17.809 0.018 zr 443
2459498 17.815 0.017 zr 443
2459498 17.819 0.017 zr 443
2459498 17.824 0.017 zr 443
