jd mag magerr filt field
2458390 19.256 0.09 zg 1394
2458430 19.201 0.034 zg 1394
2458746 19.321 0.089 zg 1394
2458746 19.128 0.076 zg 1394
2458749 19.164 0.048 zg 1394
2458749 19.234 0.048 zg 1394
2458766 19.395 0.136 zg 1394
2458766 19.179 0.11 zg 1394
2458767 18.954 0.107 zg 1394
2458768 19.182 0.135 zg 1394
2458768 19.404 0.165 zg 1394
2459084 18.974 0.033 zg 1394
2459084 18.98 0.033 zg 1394
2459091 18.999 0.054 zg 1394
2459091 18.961 0.048 zg 1394
2459092 18.794 0.067 zg 1394
2459092 18.865 0.069 zg 1394
2459120 18.982 0.067 zg 1394
2459120 18.846 0.059 zg 1394
2459121 18.805 0.069 zg 1394
2459121 18.887 0.068 zg 1394
2459122 19.115 0.134 zg 1394
2459122 18.875 0.102 zg 1394
2459128 18.769 0.09 zg 1394
2459128 18.805 0.088 zg 1394
2459129 18.965 0.053 zg 1394
2459129 18.838 0.05 zg 1394
2459130 18.909 0.048 zg 1394
2459130 18.891 0.045 zg 1394
2459131 18.998 0.063 zg 1394
2459131 18.885 0.058 zg 1394
2459135 18.885 0.03 zg 1394
2459135 18.914 0.031 zg 1394
2459136 18.928 0.031 zg 1394
2459136 18.86 0.03 zg 1394
2459140 18.867 0.03 zg 1394
2459140 18.882 0.03 zg 1394
2459141 18.863 0.028 zg 1394
2459141 18.902 0.03 zg 1394
2459143 18.824 0.025 zg 1394
2459143 18.904 0.026 zg 1394
2459144 18.949 0.027 zg 1394
2459144 18.914 0.027 zg 1394
2459145 18.918 0.038 zg 1394
2459145 18.855 0.034 zg 1394
2459151 18.835 0.086 zg 1394
2459151 18.786 0.084 zg 1394
2458356 19.129 0.093 zr 1394
2458362 19.045 0.065 zr 1394
2458424 19.286 0.137 zr 1394
2458429 19.109 0.044 zr 1394
2458432 19.14 0.059 zr 1394
2458745 18.939 0.084 zr 1394
2458745 18.871 0.077 zr 1394
2458748 19.033 0.047 zr 1394
2458748 19.034 0.051 zr 1394
2458761 19.015 0.05 zr 1394
2458761 18.958 0.048 zr 1394
2458773 19.028 0.082 zr 1394
2458773 18.939 0.076 zr 1394
2458774 18.992 0.106 zr 1394
2458775 18.927 0.048 zr 1394
2458775 18.901 0.049 zr 1394
2458776 18.919 0.063 zr 1394
2458776 18.97 0.066 zr 1394
2459061 18.892 0.038 zr 1394
2459096 18.798 0.084 zr 1394
2459096 18.739 0.076 zr 1394
2459102 18.689 0.137 zr 1394
2459102 18.913 0.192 zr 1394
2459115 18.811 0.034 zr 1394
2459115 18.851 0.033 zr 1394
2459116 18.75 0.03 zr 1394
2459116 18.813 0.032 zr 1394
2459118 18.814 0.042 zr 1394
2459118 18.867 0.043 zr 1394
2459128 18.8 0.084 zr 1394
2459128 18.866 0.1 zr 1394
2459130 18.793 0.037 zr 1394
2459130 18.752 0.038 zr 1394
2459135 18.79 0.034 zr 1394
2459135 18.786 0.032 zr 1394
