jd mag magerr filt field
2458204 19.036 0.079 zg 422
2458210 18.79 0.133 zg 422
2458229 19.009 0.041 zg 422
2458237 19.415 0.225 zg 422
2458237 19.104 0.172 zg 422
2458242 19.026 0.031 zg 422
2458267 19.081 0.096 zg 422
2458270 19.007 0.086 zg 422
2458274 18.972 0.031 zg 422
2458277 18.97 0.037 zg 422
2458280 18.997 0.035 zg 422
2458293 18.955 0.08 zg 422
2458443 19.082 0.098 zg 422
2458463 18.816 0.318 zg 422
2458470 19.089 0.112 zg 422
2458487 18.973 0.031 zg 422
2458495 18.984 0.029 zg 422
2458502 18.992 0.087 zg 422
2458514 19.093 0.2 zg 422
2458539 19.288 0.154 zg 422
2458559 19.17 0.08 zg 422
2458567 18.926 0.059 zg 422
2458575 19.119 0.19 zg 422
2458580 18.991 0.033 zg 422
2458586 19.044 0.048 zg 422
2458600 18.948 0.035 zg 422
2458607 19.043 0.034 zg 422
2458612 19.028 0.031 zg 422
2458634 19.033 0.041 zg 422
2458637 18.99 0.035 zg 422
2458640 18.968 0.036 zg 422
2458643 18.941 0.054 zg 422
2458650 19.139 0.15 zg 422
2458653 19.124 0.135 zg 422
2458662 19.066 0.053 zg 422
2458676 19.282 0.141 zg 422
2458806 18.937 0.082 zg 422
2458838 18.543 0.178 zg 422
2458854 18.923 0.029 zg 422
2458857 18.956 0.037 zg 422
2458873 19.002 0.039 zg 422
2458877 19.071 0.034 zg 422
2458880 18.947 0.034 zg 422
2458886 19.115 0.076 zg 422
2458898 19.012 0.028 zg 422
2458908 19.003 0.036 zg 422
2458914 18.987 0.055 zg 422
2458962 19.002 0.033 zg 422
2458965 18.959 0.03 zg 422
2458968 18.999 0.035 zg 422
2458971 19.028 0.06 zg 422
2458978 18.936 0.038 zg 422
2458981 18.979 0.034 zg 422
2458986 19.035 0.029 zg 422
2458992 18.976 0.03 zg 422
2458995 19.066 0.048 zg 422
2458998 19.006 0.037 zg 422
2459005 19.151 0.108 zg 422
2459011 18.938 0.037 zg 422
2459014 18.897 0.034 zg 422
2459021 18.983 0.035 zg 422
2459024 18.991 0.036 zg 422
2459178 18.939 0.043 zg 422
2459185 19.025 0.093 zg 422
2459186 18.911 0.075 zg 422
2459190 18.837 0.078 zg 422
2459204 19.007 0.034 zg 422
2459217 18.997 0.12 zg 422
2459221 18.848 0.073 zg 422
2459227 19.032 0.036 zg 422
2459251 19.011 0.033 zg 422
2459253 19.051 0.039 zg 422
2459255 19.01 0.026 zg 422
2459268 19.087 0.05 zg 422
2459270 18.977 0.081 zg 422
2459276 19.104 0.076 zg 422
2459290 19.012 0.031 zg 422
2459303 19.055 0.132 zg 422
2459304 19.022 0.101 zg 422
2459305 19.08 0.072 zg 422
2459306 18.843 0.041 zg 422
2459307 19.008 0.031 zg 422
2459307 18.996 0.032 zg 422
2459308 18.931 0.045 zg 422
2459309 18.975 0.035 zg 422
2459309 19.016 0.034 zg 422
2459310 18.972 0.035 zg 422
2459311 18.981 0.042 zg 422
2459313 18.938 0.034 zg 422
2459317 18.996 0.026 zg 422
2459321 19.012 0.03 zg 422
2459323 19.003 0.044 zg 422
2459325 18.939 0.052 zg 422
2459334 18.985 0.032 zg 422
2459336 19.02 0.029 zg 422
2459338 18.933 0.04 zg 422
2459340 19.04 0.031 zg 422
2459342 18.942 0.029 zg 422
2459348 19.064 0.032 zg 422
2459353 19.025 0.06 zg 422
2459358 19.044 0.13 zg 422
2459361 18.913 0.087 zg 422
2459363 18.928 0.031 zg 422
2459366 18.918 0.036 zg 422
2459370 19.021 0.04 zg 422
2459372 18.998 0.06 zg 422
2459374 19.081 0.041 zg 422
2459376 19.045 0.044 zg 422
2459390 19.044 0.114 zg 422
2459550 18.954 0.037 zg 422
2459600 19.141 0.092 zg 422
2459636 19.011 0.038 zg 422
2459670 18.959 0.029 zg 422
2459678 18.935 0.035 zg 422
2459697 19.062 0.031 zg 422
2459699 18.983 0.034 zg 422
2459701 18.997 0.04 zg 422
2459701 19.029 0.043 zg 422
2459715 18.902 0.1 zg 422
2459722 18.945 0.038 zg 422
2459730 18.979 0.036 zg 422
2459732 18.987 0.036 zg 422
2459734 18.966 0.044 zg 422
2459736 19.055 0.058 zg 422
2459741 18.988 0.1 zg 422
2459743 18.714 0.085 zg 422
2459747 18.988 0.059 zg 422
2459749 18.945 0.059 zg 422
2459924 18.982 0.087 zg 422
2459932 19.026 0.044 zg 422
2459937 19.025 0.042 zg 422
2459972 18.943 0.047 zg 422
2460020 19.042 0.04 zg 422
2460036 18.955 0.086 zg 422
2460043 18.94 0.092 zg 422
2460045 18.988 0.042 zg 422
2460050 19.023 0.038 zg 422
2460052 19.04 0.032 zg 422
2460054 19.047 0.045 zg 422
2460056 19.023 0.039 zg 422
2460058 19.024 0.039 zg 422
2460060 19.062 0.047 zg 422
2460062 19.036 0.046 zg 422
2458217 18.141 0.02 zr 422
2458217 18.153 0.021 zr 422
2458224 18.149 0.025 zr 422
2458224 18.121 0.024 zr 422
2458233 18.123 0.029 zr 422
2458242 18.172 0.024 zr 422
2458257 18.117 0.019 zr 422
2458274 18.164 0.019 zr 422
2458277 18.233 0.021 zr 422
2458280 18.165 0.025 zr 422
2458283 18.203 0.021 zr 422
2458293 18.201 0.049 zr 422
2458443 18.154 0.026 zr 422
2458443 18.161 0.032 zr 422
2458444 18.176 0.022 zr 422
2458444 18.204 0.023 zr 422
2458444 18.175 0.029 zr 422
2458444 18.126 0.04 zr 422
2458449 18.217 0.039 zr 422
2458450 18.094 0.034 zr 422
2458474 18.16 0.042 zr 422
2458476 18.099 0.03 zr 422
2458488 18.138 0.017 zr 422
2458503 18.144 0.027 zr 422
2458524 18.209 0.023 zr 422
2458539 18.143 0.04 zr 422
2458543 18.171 0.018 zr 422
2458559 18.167 0.027 zr 422
2458567 18.198 0.029 zr 422
2458580 18.184 0.019 zr 422
2458583 18.149 0.023 zr 422
2458586 18.164 0.022 zr 422
2458589 18.087 0.055 zr 422
2458596 18.158 0.023 zr 422
2458600 18.172 0.019 zr 422
2458607 18.2 0.023 zr 422
2458612 18.137 0.018 zr 422
2458634 18.156 0.018 zr 422
2458637 18.192 0.019 zr 422
2458640 18.178 0.022 zr 422
2458643 18.149 0.025 zr 422
2458647 18.209 0.045 zr 422
2458653 18.219 0.027 zr 422
2458662 18.151 0.032 zr 422
2458669 18.194 0.039 zr 422
2458676 18.228 0.054 zr 422
2458796 18.067 0.037 zr 422
2458796 18.208 0.046 zr 422
2458796 18.113 0.046 zr 422
2458798 18.144 0.033 zr 422
2458798 18.16 0.033 zr 422
2458800 18.264 0.059 zr 422
2458800 18.22 0.052 zr 422
2458800 18.183 0.052 zr 422
2458800 18.105 0.055 zr 422
2458804 18.143 0.035 zr 422
2458804 18.098 0.03 zr 422
2458804 18.176 0.037 zr 422
2458874 18.151 0.019 zr 422
2458876 18.188 0.021 zr 422
2458887 18.198 0.028 zr 422
2458894 18.168 0.021 zr 422
2458901 18.19 0.019 zr 422
2458908 18.145 0.016 zr 422
2458914 18.164 0.027 zr 422
2458954 18.218 0.019 zr 422
2458962 18.168 0.017 zr 422
2458965 18.178 0.017 zr 422
2458968 18.215 0.018 zr 422
2458971 18.15 0.027 zr 422
2458975 18.185 0.052 zr 422
2458978 18.12 0.022 zr 422
2458986 18.155 0.017 zr 422
2458992 18.178 0.016 zr 422
2458995 18.141 0.018 zr 422
2458998 18.179 0.021 zr 422
2459005 18.237 0.044 zr 422
2459011 18.167 0.026 zr 422
2459014 18.158 0.022 zr 422
2459018 18.182 0.021 zr 422
2459021 18.15 0.022 zr 422
2459024 18.146 0.025 zr 422
