jd mag magerr filt field
2458207 18.041 0.051 zg 424
2458207 18.116 0.057 zg 424
2458230 18.036 0.018 zg 424
2458243 18.042 0.016 zg 424
2458246 18.02 0.017 zg 424
2458267 18.033 0.049 zg 424
2458270 18.053 0.033 zg 424
2458273 18.049 0.017 zg 424
2458279 18.07 0.017 zg 424
2458283 18.069 0.016 zg 424
2458286 18.057 0.018 zg 424
2458289 18.018 0.026 zg 424
2458293 18.089 0.039 zg 424
2458299 18.04 0.032 zg 424
2458302 18.071 0.02 zg 424
2458305 18.05 0.024 zg 424
2458472 18.078 0.044 zg 424
2458487 18.043 0.017 zg 424
2458495 18.056 0.014 zg 424
2458503 18.049 0.046 zg 424
2458511 18.077 0.025 zg 424
2458547 18.073 0.017 zg 424
2458561 18.074 0.057 zg 424
2458568 18.063 0.019 zg 424
2458573 18.035 0.018 zg 424
2458581 18.038 0.019 zg 424
2458584 18.059 0.022 zg 424
2458587 18.072 0.027 zg 424
2458600 18.061 0.017 zg 424
2458617 18.067 0.04 zg 424
2458634 18.059 0.016 zg 424
2458637 18.044 0.017 zg 424
2458640 18.074 0.017 zg 424
2458643 18.083 0.022 zg 424
2458651 18.113 0.056 zg 424
2458654 18.047 0.031 zg 424
2458658 18.079 0.017 zg 424
2458662 18.059 0.021 zg 424
2458667 18.04 0.018 zg 424
2458672 18.043 0.034 zg 424
2458676 18.105 0.043 zg 424
2458836 18.192 0.056 zg 424
2458857 18.092 0.019 zg 424
2458873 18.077 0.019 zg 424
2458877 18.02 0.015 zg 424
2458894 18.102 0.028 zg 424
2458898 18.075 0.014 zg 424
2458937 18.075 0.015 zg 424
2458940 18.264 0.162 zg 424
2458955 18.048 0.016 zg 424
2458963 18.046 0.017 zg 424
2458963 18.041 0.015 zg 424
2458966 18.071 0.026 zg 424
2458972 18.065 0.028 zg 424
2458976 18.096 0.06 zg 424
2458980 18.04 0.014 zg 424
2458986 18.038 0.016 zg 424
2458992 18.058 0.016 zg 424
2458995 18.046 0.016 zg 424
2458998 18.052 0.018 zg 424
2459014 18.058 0.015 zg 424
2459017 18.054 0.014 zg 424
2459020 18.069 0.016 zg 424
2459023 18.037 0.017 zg 424
2459026 18.173 0.054 zg 424
2459033 18.077 0.04 zg 424
2459039 18.054 0.024 zg 424
2459043 18.097 0.025 zg 424
2459190 18.057 0.064 zg 424
2459204 18.045 0.02 zg 424
2459217 18.005 0.04 zg 424
2459218 18.025 0.032 zg 424
2459227 18.062 0.02 zg 424
2459231 18.072 0.017 zg 424
2459251 18.079 0.018 zg 424
2459253 18.037 0.021 zg 424
2459255 18.088 0.015 zg 424
2459258 18.071 0.022 zg 424
2459264 18.075 0.015 zg 424
2459270 18.016 0.038 zg 424
2459272 18.026 0.057 zg 424
2459292 18.039 0.017 zg 424
2459304 17.956 0.051 zg 424
2459306 18.069 0.023 zg 424
2459307 18.059 0.016 zg 424
2459307 18.058 0.015 zg 424
2459308 18.053 0.016 zg 424
2459309 18.017 0.017 zg 424
2459313 18.082 0.019 zg 424
2459323 18.048 0.023 zg 424
2459325 18.075 0.024 zg 424
2459334 18.044 0.016 zg 424
2459336 18.042 0.016 zg 424
2459338 18.051 0.018 zg 424
2459340 18.087 0.017 zg 424
2459342 18.035 0.016 zg 424
2459344 18.089 0.016 zg 424
2459346 18.044 0.018 zg 424
2459348 18.043 0.015 zg 424
2459366 18.022 0.017 zg 424
2459368 18.056 0.016 zg 424
2459370 18.03 0.017 zg 424
2459374 18.036 0.017 zg 424
2459379 18.063 0.018 zg 424
2459390 18.121 0.046 zg 424
2459392 18.087 0.042 zg 424
2459394 18.04 0.021 zg 424
2459399 18.044 0.026 zg 424
2459401 18.081 0.022 zg 424
2459641 18.076 0.015 zg 424
2459673 18.062 0.019 zg 424
2459675 18.053 0.017 zg 424
2459677 18.051 0.023 zg 424
2459679 18.036 0.02 zg 424
2459682 17.991 0.042 zg 424
2459694 18.059 0.023 zg 424
2459696 18.065 0.016 zg 424
2459699 18.019 0.02 zg 424
2459701 18.091 0.019 zg 424
2459717 18.083 0.036 zg 424
2459722 18.056 0.017 zg 424
2459724 18.043 0.018 zg 424
2459730 18.03 0.017 zg 424
2459730 18.011 0.016 zg 424
2459734 18.04 0.019 zg 424
2459736 18.061 0.021 zg 424
2459742 18.232 0.083 zg 424
2459747 17.983 0.03 zg 424
2459749 18.041 0.022 zg 424
2459751 18.05 0.021 zg 424
2459753 18.027 0.021 zg 424
2459756 18.063 0.022 zg 424
2459758 18.002 0.019 zg 424
2459761 18.036 0.023 zg 424
2459763 18.077 0.022 zg 424
2459765 18.051 0.024 zg 424
2459769 18.094 0.041 zg 424
2459771 18.056 0.048 zg 424
2459924 18.036 0.044 zg 424
2459937 18.045 0.021 zg 424
2459951 18.12 0.073 zg 424
2460032 18.034 0.022 zg 424
2460044 18.06 0.026 zg 424
2460046 18.056 0.015 zg 424
2460050 18.068 0.019 zg 424
2460053 18.016 0.02 zg 424
2460059 18.072 0.018 zg 424
2460061 18.069 0.02 zg 424
2460063 18.028 0.029 zg 424
2460065 18.078 0.038 zg 424
2458198 17.152 0.009 zr 424
2458217 17.18 0.012 zr 424
2458218 17.146 0.011 zr 424
2458224 17.119 0.019 zr 424
2458224 17.128 0.018 zr 424
2458230 17.163 0.01 zr 424
2458231 17.179 0.01 zr 424
2458233 17.137 0.014 zr 424
2458243 17.165 0.01 zr 424
2458256 17.161 0.01 zr 424
2458256 17.148 0.01 zr 424
2458279 17.193 0.012 zr 424
2458283 17.169 0.01 zr 424
2458286 17.163 0.01 zr 424
2458289 17.145 0.014 zr 424
2458293 17.142 0.017 zr 424
2458296 17.11 0.017 zr 424
2458305 17.134 0.013 zr 424
2458312 17.148 0.012 zr 424
2458450 17.113 0.015 zr 424
2458450 17.12 0.017 zr 424
2458450 17.133 0.017 zr 424
2458450 17.158 0.017 zr 424
2458450 17.128 0.019 zr 424
2458451 17.181 0.015 zr 424
2458451 17.164 0.015 zr 424
2458451 17.14 0.015 zr 424
2458451 17.128 0.018 zr 424
2458475 17.158 0.019 zr 424
2458477 17.158 0.015 zr 424
2458488 17.156 0.01 zr 424
2458503 17.14 0.015 zr 424
2458524 17.151 0.01 zr 424
2458539 17.153 0.013 zr 424
2458561 17.142 0.016 zr 424
2458573 17.145 0.011 zr 424
2458584 17.151 0.011 zr 424
2458593 17.179 0.022 zr 424
2458596 17.154 0.012 zr 424
2458606 17.164 0.01 zr 424
2458617 17.158 0.014 zr 424
2458634 17.158 0.01 zr 424
2458637 17.155 0.009 zr 424
2458640 17.152 0.01 zr 424
2458643 17.167 0.011 zr 424
2458648 17.098 0.022 zr 424
2458651 17.148 0.019 zr 424
2458654 17.177 0.013 zr 424
2458658 17.142 0.01 zr 424
2458667 17.145 0.01 zr 424
2458672 17.139 0.013 zr 424
2458676 17.135 0.017 zr 424
2458679 17.151 0.019 zr 424
2458812 17.182 0.021 zr 424
2458812 17.175 0.024 zr 424
2458854 17.227 0.016 zr 424
2458877 17.159 0.009 zr 424
2458884 17.132 0.011 zr 424
2458887 17.142 0.011 zr 424
2458895 17.151 0.011 zr 424
2458898 17.168 0.009 zr 424
2458901 17.149 0.009 zr 424
2458904 17.143 0.01 zr 424
2458908 17.136 0.009 zr 424
2458914 17.148 0.01 zr 424
2458937 17.135 0.01 zr 424
2458940 17.198 0.016 zr 424
2458941 17.166 0.012 zr 424
2458955 17.149 0.011 zr 424
2458972 17.177 0.015 zr 424
2458976 17.157 0.021 zr 424
2458980 17.167 0.008 zr 424
2458986 17.171 0.008 zr 424
2458992 17.175 0.009 zr 424
2458998 17.13 0.011 zr 424
2459009 17.161 0.013 zr 424
2459017 17.142 0.009 zr 424
2459020 17.168 0.009 zr 424
2459033 17.139 0.016 zr 424
2459037 17.134 0.012 zr 424
2459039 17.142 0.01 zr 424
2459174 17.167 0.03 zr 424
2459178 17.168 0.014 zr 424
2459178 17.14 0.013 zr 424
2459178 17.154 0.016 zr 424
2459182 17.158 0.014 zr 424
2459182 17.146 0.014 zr 424
2459182 17.167 0.015 zr 424
2459182 17.146 0.017 zr 424
2459184 17.098 0.024 zr 424
2459184 17.186 0.023 zr 424
2459184 17.17 0.021 zr 424
2459184 17.145 0.021 zr 424
2459185 17.183 0.02 zr 424
2459185 17.175 0.02 zr 424
2459185 17.161 0.018 zr 424
2459185 17.133 0.02 zr 424
2459185 17.203 0.024 zr 424
2459186 17.165 0.016 zr 424
2459186 17.138 0.016 zr 424
2459186 17.164 0.017 zr 424
2459186 17.177 0.023 zr 424
2459201 17.143 0.018 zr 424
2459205 17.14 0.01 zr 424
2459217 17.208 0.018 zr 424
2459218 17.145 0.012 zr 424
2459232 17.168 0.009 zr 424
2459251 17.167 0.01 zr 424
2459253 17.146 0.009 zr 424
2459255 17.166 0.009 zr 424
2459262 17.161 0.01 zr 424
2459265 17.158 0.009 zr 424
2459268 17.167 0.011 zr 424
2459270 17.161 0.015 zr 424
2459278 17.152 0.012 zr 424
2459290 17.154 0.009 zr 424
2459304 17.175 0.023 zr 424
2459305 17.164 0.014 zr 424
2459307 17.139 0.009 zr 424
2459307 17.167 0.009 zr 424
2459308 17.148 0.01 zr 424
2459309 17.144 0.009 zr 424
2459310 17.146 0.014 zr 424
2459317 17.162 0.009 zr 424
2459321 17.165 0.009 zr 424
2459323 17.165 0.01 zr 424
2459325 17.165 0.013 zr 424
2459334 17.166 0.012 zr 424
2459338 17.157 0.009 zr 424
2459340 17.154 0.008 zr 424
2459342 17.171 0.01 zr 424
2459344 17.164 0.009 zr 424
2459346 17.154 0.01 zr 424
2459354 17.137 0.014 zr 424
2459362 17.159 0.01 zr 424
2459364 17.168 0.01 zr 424
2459366 17.168 0.009 zr 424
2459368 17.17 0.009 zr 424
2459370 17.16 0.01 zr 424
2459376 17.192 0.01 zr 424
2459386 17.19 0.023 zr 424
2459390 17.178 0.021 zr 424
2459392 17.157 0.009 zr 424
2459396 17.164 0.009 zr 424
2459399 17.143 0.011 zr 424
2459537 17.18 0.022 zr 424
2459537 17.164 0.022 zr 424
2459537 17.156 0.021 zr 424
2459537 17.145 0.027 zr 424
2459538 17.216 0.047 zr 424
2459541 17.153 0.019 zr 424
2459541 17.18 0.022 zr 424
2459551 17.153 0.01 zr 424
2459551 17.181 0.011 zr 424
2459551 17.115 0.01 zr 424
2459551 17.128 0.01 zr 424
2459551 17.149 0.011 zr 424
2459601 17.165 0.016 zr 424
2459636 17.167 0.01 zr 424
2459641 17.147 0.009 zr 424
2459670 17.146 0.009 zr 424
2459673 17.157 0.01 zr 424
2459675 17.167 0.011 zr 424
2459677 17.157 0.011 zr 424
2459682 17.18 0.014 zr 424
2459687 17.196 0.023 zr 424
2459690 17.144 0.011 zr 424
2459696 17.152 0.009 zr 424
2459699 17.152 0.009 zr 424
2459702 17.161 0.01 zr 424
2459709 17.158 0.013 zr 424
2459709 17.157 0.011 zr 424
2459714 17.172 0.024 zr 424
2459717 17.157 0.012 zr 424
2459719 17.142 0.009 zr 424
2459719 17.143 0.009 zr 424
2459724 17.173 0.01 zr 424
2459726 17.148 0.01 zr 424
2459730 17.148 0.009 zr 424
2459730 17.154 0.009 zr 424
2459732 17.167 0.009 zr 424
2459734 17.159 0.01 zr 424
2459736 17.16 0.009 zr 424
2459738 17.159 0.013 zr 424
2459742 17.169 0.023 zr 424
2459747 17.167 0.009 zr 424
2459751 17.124 0.012 zr 424
2459753 17.135 0.01 zr 424
2459756 17.18 0.009 zr 424
2459761 17.16 0.01 zr 424
2459765 17.141 0.01 zr 424
2459902 17.154 0.016 zr 424
2459902 17.143 0.017 zr 424
2459902 17.187 0.02 zr 424
2459902 17.193 0.022 zr 424
2459904 17.163 0.017 zr 424
2459904 17.128 0.02 zr 424
2459904 17.163 0.023 zr 424
2459904 17.14 0.028 zr 424
2459905 17.156 0.016 zr 424
2459905 17.174 0.019 zr 424
2459907 17.152 0.021 zr 424
2459907 17.138 0.028 zr 424
2459914 17.145 0.012 zr 424
2459914 17.15 0.014 zr 424
2459914 17.162 0.012 zr 424
2459914 17.17 0.012 zr 424
2459914 17.138 0.014 zr 424
2459915 17.171 0.013 zr 424
2459924 17.133 0.014 zr 424
2459972 17.214 0.014 zr 424
