jd mag magerr filt field
2458207 19.769 0.237 zg 425
2458207 19.402 0.17 zg 425
2458223 20.033 0.069 zg 425
2458229 20.06 0.082 zg 425
2458243 20.12 0.069 zg 425
2458246 20.251 0.104 zg 425
2458249 19.977 0.081 zg 425
2458267 19.967 0.261 zg 425
2458270 20.306 0.244 zg 425
2458274 20.028 0.059 zg 425
2458277 19.987 0.075 zg 425
2458280 20.004 0.064 zg 425
2458283 20.007 0.07 zg 425
2458286 20.115 0.077 zg 425
2458293 20.279 0.275 zg 425
2458299 19.996 0.144 zg 425
2458302 19.941 0.081 zg 425
2458305 19.905 0.1 zg 425
2458338 20.064 0.155 zg 425
2458469 20.126 0.095 zg 425
2458472 19.799 0.084 zg 425
2458472 20.649 0.481 zg 425
2458472 19.698 0.234 zg 425
2458488 20.125 0.085 zg 425
2458495 20.18 0.079 zg 425
2458502 20.118 0.277 zg 425
2458526 20.153 0.168 zg 425
2458539 19.999 0.249 zg 425
2458543 20.01 0.075 zg 425
2458547 19.967 0.079 zg 425
2458560 19.833 0.245 zg 425
2458568 19.96 0.095 zg 425
2458581 20.046 0.088 zg 425
2458584 20.044 0.111 zg 425
2458587 20.064 0.283 zg 425
2458597 20.101 0.097 zg 425
2458600 19.956 0.074 zg 425
2458606 19.961 0.069 zg 425
2458617 19.737 0.141 zg 425
2458634 19.949 0.064 zg 425
2458634 20.053 0.076 zg 425
2458635 20.11 0.057 zg 425
2458637 20.171 0.078 zg 425
2458640 19.939 0.072 zg 425
2458643 19.925 0.098 zg 425
2458649 19.844 0.26 zg 425
2458652 19.841 0.176 zg 425
2458658 19.922 0.062 zg 425
2458667 20.12 0.091 zg 425
2458679 19.882 0.2 zg 425
2458683 19.937 0.144 zg 425
2458686 20.078 0.147 zg 425
2458692 20.012 0.127 zg 425
2458831 20.306 0.305 zg 425
2458872 19.887 0.078 zg 425
2458882 19.869 0.063 zg 425
2458884 20.116 0.17 zg 425
2458887 19.847 0.176 zg 425
2458896 20.161 0.119 zg 425
2458911 19.868 0.08 zg 425
2458915 19.968 0.165 zg 425
2458937 20.056 0.06 zg 425
2458944 20.324 0.377 zg 425
2458956 20.021 0.182 zg 425
2458963 19.998 0.066 zg 425
2458963 20.048 0.089 zg 425
2458966 19.86 0.201 zg 425
2458972 20.216 0.174 zg 425
2458977 19.912 0.54 zg 425
2458986 19.991 0.062 zg 425
2458992 19.951 0.062 zg 425
2458995 19.918 0.083 zg 425
2458998 20.052 0.084 zg 425
2459012 19.976 0.063 zg 425
2459018 19.92 0.06 zg 425
2459024 20.107 0.071 zg 425
2459027 19.857 0.117 zg 425
2459033 19.829 0.185 zg 425
2459039 19.896 0.117 zg 425
2459043 20.014 0.119 zg 425
2459217 20.698 0.738 zg 425
2459218 19.983 0.168 zg 425
2459225 19.957 0.083 zg 425
2459227 20.178 0.117 zg 425
2459231 19.915 0.072 zg 425
2459250 19.823 0.095 zg 425
2459252 20.107 0.066 zg 425
2459255 20.282 0.112 zg 425
2459256 19.981 0.064 zg 425
2459265 20.018 0.076 zg 425
2459269 20.083 0.132 zg 425
2459290 19.869 0.056 zg 425
2459292 19.971 0.074 zg 425
2459300 20.011 0.352 zg 425
2459305 20.098 0.216 zg 425
2459306 19.918 0.112 zg 425
2459307 20.081 0.111 zg 425
2459308 20.088 0.076 zg 425
