jd mag magerr filt field
2458210 20.78 0.898 zg 422
2458229 19.638 0.068 zg 422
2458237 19.493 0.258 zg 422
2458237 19.494 0.255 zg 422
2458242 19.618 0.052 zg 422
2458249 19.591 0.061 zg 422
2458267 20.405 0.353 zg 422
2458270 19.607 0.144 zg 422
2458274 19.714 0.057 zg 422
2458277 19.619 0.066 zg 422
2458280 19.82 0.07 zg 422
2458293 19.734 0.166 zg 422
2458443 19.557 0.152 zg 422
2458463 19.77 0.86 zg 422
2458487 19.717 0.057 zg 422
2458495 19.665 0.05 zg 422
2458502 19.857 0.19 zg 422
2458514 20.872 1.022 zg 422
2458539 20.03 0.304 zg 422
2458559 19.588 0.115 zg 422
2458575 19.107 0.171 zg 422
2458580 19.728 0.058 zg 422
2458586 19.683 0.085 zg 422
2458600 19.682 0.064 zg 422
2458607 19.678 0.055 zg 422
2458612 19.698 0.054 zg 422
2458634 19.795 0.075 zg 422
2458637 19.73 0.059 zg 422
2458640 19.687 0.065 zg 422
2458643 19.705 0.103 zg 422
2458650 19.885 0.286 zg 422
2458653 19.873 0.286 zg 422
2458662 19.702 0.092 zg 422
2458676 19.821 0.242 zg 422
2458806 19.865 0.223 zg 422
2458854 19.665 0.055 zg 422
2458857 19.787 0.072 zg 422
2458873 19.729 0.07 zg 422
2458877 19.773 0.061 zg 422
2458880 19.845 0.07 zg 422
2458886 19.786 0.144 zg 422
2458898 19.805 0.048 zg 422
2458908 19.943 0.076 zg 422
2458914 19.61 0.105 zg 422
2458962 19.656 0.058 zg 422
2458965 19.673 0.056 zg 422
2458968 19.686 0.059 zg 422
2458971 19.598 0.1 zg 422
2458978 19.807 0.089 zg 422
2458981 19.673 0.057 zg 422
2458986 19.68 0.05 zg 422
2458992 19.804 0.056 zg 422
2458995 19.673 0.079 zg 422
2458998 19.635 0.068 zg 422
2459005 19.565 0.153 zg 422
2459011 19.708 0.071 zg 422
2459014 19.623 0.06 zg 422
2459021 19.651 0.059 zg 422
2459024 19.527 0.058 zg 422
2459178 19.792 0.092 zg 422
2459185 19.489 0.157 zg 422
2459186 19.779 0.165 zg 422
2459190 19.516 0.166 zg 422
2459204 19.714 0.063 zg 422
2459217 19.595 0.226 zg 422
2459221 19.324 0.117 zg 422
2459227 19.755 0.065 zg 422
2459251 19.708 0.059 zg 422
2459253 19.639 0.07 zg 422
2459255 19.7 0.046 zg 422
2459268 19.592 0.082 zg 422
2459270 19.821 0.189 zg 422
2459272 19.66 0.317 zg 422
2459276 19.761 0.139 zg 422
2459290 19.742 0.057 zg 422
2459303 19.446 0.205 zg 422
2459304 19.751 0.21 zg 422
2459305 19.741 0.137 zg 422
2459306 19.63 0.085 zg 422
