jd mag magerr filt field
2458596 17.152 0.01 zr 424
2458606 17.171 0.01 zr 424
2458617 17.144 0.012 zr 424
2458634 17.145 0.009 zr 424
2458637 17.173 0.009 zr 424
2458640 17.172 0.008 zr 424
2458643 17.174 0.011 zr 424
2458648 17.134 0.021 zr 424
2458651 17.18 0.022 zr 424
2458654 17.159 0.013 zr 424
2458658 17.146 0.01 zr 424
2458667 17.17 0.009 zr 424
2458672 17.155 0.013 zr 424
2458679 17.186 0.019 zr 424
2458812 17.176 0.019 zr 424
2458812 17.21 0.022 zr 424
2458854 17.173 0.015 zr 424
2458877 17.157 0.009 zr 424
2458884 17.162 0.011 zr 424
2458887 17.151 0.011 zr 424
2458895 17.179 0.01 zr 424
2458898 17.18 0.008 zr 424
2458901 17.171 0.008 zr 424
2458904 17.163 0.01 zr 424
2458908 17.178 0.008 zr 424
2458914 17.165 0.01 zr 424
2458940 17.16 0.016 zr 424
2458941 17.161 0.011 zr 424
2458955 17.15 0.01 zr 424
2458972 17.17 0.014 zr 424
2458976 17.163 0.018 zr 424
2458980 17.172 0.007 zr 424
2458986 17.153 0.008 zr 424
2458992 17.167 0.008 zr 424
2458998 17.16 0.01 zr 424
2459009 17.171 0.012 zr 424
2459017 17.152 0.009 zr 424
2459020 17.147 0.009 zr 424
2459033 17.179 0.015 zr 424
2459039 17.159 0.009 zr 424
2459174 17.207 0.031 zr 424
2459174 17.107 0.028 zr 424
2459184 17.14 0.024 zr 424
2459184 17.15 0.02 zr 424
2459184 17.143 0.018 zr 424
2459184 17.198 0.022 zr 424
2459185 17.146 0.018 zr 424
2459185 17.185 0.018 zr 424
2459185 17.196 0.018 zr 424
2459185 17.163 0.019 zr 424
2459185 17.173 0.023 zr 424
2459186 17.183 0.015 zr 424
2459186 17.202 0.015 zr 424
2459186 17.15 0.016 zr 424
2459186 17.19 0.021 zr 424
2459201 17.172 0.017 zr 424
2459205 17.147 0.009 zr 424
2459217 17.127 0.016 zr 424
2459218 17.167 0.012 zr 424
2459232 17.162 0.008 zr 424
2459251 17.177 0.01 zr 424
2459253 17.16 0.008 zr 424
2459255 17.165 0.008 zr 424
2459262 17.159 0.009 zr 424
2459265 17.155 0.009 zr 424
2459268 17.182 0.01 zr 424
2459270 17.165 0.014 zr 424
2459278 17.17 0.012 zr 424
2459290 17.166 0.008 zr 424
2459304 17.209 0.022 zr 424
2459305 17.105 0.015 zr 424
2459307 17.181 0.008 zr 424
2459307 17.182 0.008 zr 424
2459308 17.186 0.008 zr 424
2459309 17.168 0.008 zr 424
2459310 17.155 0.013 zr 424
2459311 17.162 0.015 zr 424
2459317 17.166 0.008 zr 424
2459321 17.15 0.009 zr 424
2459323 17.175 0.009 zr 424
2459325 17.168 0.012 zr 424
2459334 17.161 0.011 zr 424
2459338 17.152 0.009 zr 424
2459340 17.172 0.008 zr 424
2459342 17.156 0.009 zr 424
2459344 17.171 0.009 zr 424
2459346 17.176 0.009 zr 424
2459362 17.169 0.01 zr 424
2459364 17.168 0.01 zr 424
2459366 17.167 0.008 zr 424
2459368 17.182 0.008 zr 424
2459370 17.165 0.009 zr 424
2459376 17.176 0.01 zr 424
2459386 17.164 0.02 zr 424
2459390 17.142 0.022 zr 424
2459392 17.179 0.009 zr 424
2459396 17.157 0.009 zr 424
2459399 17.155 0.011 zr 424
2459541 17.194 0.021 zr 424
2459551 17.15 0.009 zr 424
2459551 17.17 0.009 zr 424
2459551 17.173 0.01 zr 424
2459551 17.163 0.01 zr 424
2459551 17.156 0.01 zr 424
2459601 17.126 0.015 zr 424
2459636 17.165 0.009 zr 424
2459641 17.134 0.009 zr 424
2459670 17.165 0.008 zr 424
2459673 17.144 0.009 zr 424
2459675 17.171 0.009 zr 424
2459677 17.146 0.01 zr 424
2459682 17.116 0.013 zr 424
2459687 17.155 0.021 zr 424
2459690 17.156 0.01 zr 424
2459696 17.159 0.009 zr 424
2459699 17.16 0.009 zr 424
2459702 17.145 0.009 zr 424
2459709 17.169 0.012 zr 424
2459709 17.165 0.01 zr 424
2459714 17.167 0.021 zr 424
2459717 17.111 0.011 zr 424
2459719 17.144 0.008 zr 424
2459719 17.162 0.009 zr 424
2459724 17.155 0.009 zr 424
2459726 17.148 0.009 zr 424
2459730 17.152 0.009 zr 424
2459730 17.163 0.009 zr 424
2459732 17.158 0.008 zr 424
2459734 17.176 0.01 zr 424
2459736 17.154 0.008 zr 424
2459738 17.175 0.013 zr 424
2459742 17.175 0.024 zr 424
2459747 17.153 0.007 zr 424
2459751 17.19 0.012 zr 424
2459753 17.174 0.01 zr 424
2459756 17.165 0.008 zr 424
2459761 17.162 0.009 zr 424
2459765 17.178 0.01 zr 424
2459904 17.161 0.019 zr 424
2459904 17.172 0.022 zr 424
2459905 17.162 0.016 zr 424
2459905 17.186 0.019 zr 424
2459914 17.164 0.012 zr 424
2459914 17.154 0.012 zr 424
2459914 17.155 0.011 zr 424
2459914 17.179 0.011 zr 424
2459914 17.183 0.013 zr 424
2459915 17.165 0.013 zr 424
2459924 17.146 0.013 zr 424
2459937 17.172 0.01 zr 424
2459972 17.184 0.011 zr 424
2459996 17.173 0.009 zr 424
2460016 17.213 0.017 zr 424
2460021 17.183 0.01 zr 424
2460046 17.155 0.009 zr 424
2460055 17.179 0.01 zr 424
2460057 17.162 0.008 zr 424
2460061 17.168 0.009 zr 424
2460063 17.166 0.009 zr 424
