jd mag magerr filt field
2458207 18.324 0.068 zg 424
2458207 18.343 0.066 zg 424
2458243 18.497 0.021 zg 424
2458246 18.441 0.022 zg 424
2458267 18.592 0.078 zg 424
2458270 18.429 0.045 zg 424
2458273 18.459 0.021 zg 424
2458279 18.44 0.019 zg 424
2458283 18.436 0.02 zg 424
2458286 18.448 0.023 zg 424
2458289 18.447 0.035 zg 424
2458293 18.487 0.057 zg 424
2458299 18.469 0.045 zg 424
2458302 18.485 0.025 zg 424
2458305 18.477 0.031 zg 424
2458472 18.45 0.055 zg 424
2458487 18.447 0.021 zg 424
2458495 18.464 0.018 zg 424
2458503 18.462 0.064 zg 424
2458511 18.424 0.036 zg 424
2458547 18.403 0.02 zg 424
2458561 18.439 0.076 zg 424
2458568 18.47 0.023 zg 424
2458573 18.431 0.022 zg 424
2458581 18.401 0.024 zg 424
2458584 18.431 0.029 zg 424
2458587 18.378 0.032 zg 424
2458596 18.421 0.025 zg 424
2458600 18.457 0.022 zg 424
2458617 18.442 0.048 zg 424
2458634 18.451 0.02 zg 424
2458637 18.427 0.02 zg 424
2458640 18.416 0.018 zg 424
2458643 18.44 0.029 zg 424
2458651 18.482 0.076 zg 424
2458654 18.447 0.041 zg 424
2458658 18.447 0.02 zg 424
2458662 18.429 0.028 zg 424
2458667 18.417 0.023 zg 424
2458672 18.443 0.05 zg 424
2458676 18.482 0.059 zg 424
2458836 18.377 0.059 zg 424
2458857 18.47 0.023 zg 424
2458873 18.448 0.022 zg 424
2458877 18.449 0.019 zg 424
2458894 18.4 0.033 zg 424
2458898 18.448 0.016 zg 424
2458937 18.435 0.016 zg 424
2458940 18.214 0.171 zg 424
2458955 18.444 0.02 zg 424
2458963 18.469 0.019 zg 424
2458963 18.453 0.018 zg 424
2458966 18.442 0.039 zg 424
2458972 18.469 0.038 zg 424
2458976 18.526 0.077 zg 424
2458980 18.43 0.016 zg 424
2458986 18.455 0.02 zg 424
2458992 18.465 0.019 zg 424
2458995 18.458 0.019 zg 424
2458998 18.441 0.023 zg 424
2459014 18.463 0.019 zg 424
2459017 18.439 0.019 zg 424
2459020 18.422 0.018 zg 424
2459023 18.425 0.021 zg 424
2459026 18.571 0.063 zg 424
2459033 18.461 0.058 zg 424
2459039 18.355 0.031 zg 424
2459043 18.485 0.034 zg 424
2459190 18.247 0.061 zg 424
2459204 18.421 0.023 zg 424
2459217 18.377 0.052 zg 424
2459218 18.502 0.046 zg 424
2459227 18.439 0.024 zg 424
2459231 18.456 0.019 zg 424
2459251 18.458 0.021 zg 424
2459253 18.443 0.024 zg 424
2459255 18.439 0.017 zg 424
2459258 18.445 0.029 zg 424
2459264 18.464 0.019 zg 424
2459270 18.474 0.051 zg 424
2459272 18.362 0.076 zg 424
2459292 18.387 0.019 zg 424
2459304 18.46 0.074 zg 424
2459306 18.442 0.026 zg 424
2459307 18.483 0.019 zg 424
2459307 18.466 0.019 zg 424
2459308 18.445 0.019 zg 424
2459309 18.472 0.022 zg 424
2459313 18.432 0.024 zg 424
2459323 18.398 0.028 zg 424
2459325 18.484 0.031 zg 424
2459334 18.406 0.02 zg 424
2459336 18.447 0.019 zg 424
2459338 18.376 0.021 zg 424
