jd mag magerr filt field
2458207 19.097 0.133 zg 424
2458207 19.166 0.14 zg 424
2458230 19.147 0.036 zg 424
2458243 19.188 0.035 zg 424
2458246 19.159 0.036 zg 424
2458267 19.064 0.125 zg 424
2458270 19.194 0.09 zg 424
2458273 19.205 0.036 zg 424
2458279 19.237 0.034 zg 424
2458283 19.137 0.033 zg 424
2458286 19.202 0.041 zg 424
2458289 19.145 0.065 zg 424
2458293 19.381 0.122 zg 424
2458299 19.271 0.091 zg 424
2458302 19.221 0.047 zg 424
2458305 19.126 0.054 zg 424
2458472 19.278 0.129 zg 424
2458487 19.197 0.036 zg 424
2458495 19.195 0.03 zg 424
2458503 19.329 0.139 zg 424
2458511 19.115 0.062 zg 424
2458547 19.129 0.034 zg 424
2458561 19.154 0.145 zg 424
2458568 19.152 0.042 zg 424
2458573 19.15 0.039 zg 424
2458581 19.18 0.042 zg 424
2458584 19.237 0.055 zg 424
2458587 19.241 0.072 zg 424
2458600 19.145 0.035 zg 424
2458617 19.24 0.109 zg 424
2458634 19.171 0.034 zg 424
2458637 19.22 0.035 zg 424
2458640 19.176 0.032 zg 424
2458643 19.155 0.052 zg 424
2458651 18.993 0.123 zg 424
2458654 19.155 0.078 zg 424
2458658 19.152 0.034 zg 424
2458662 19.132 0.044 zg 424
2458667 19.235 0.045 zg 424
2458672 19.117 0.087 zg 424
2458676 19.279 0.117 zg 424
2458836 20.077 0.308 zg 424
2458857 19.252 0.045 zg 424
2458873 19.177 0.04 zg 424
2458877 19.178 0.033 zg 424
2458894 19.203 0.068 zg 424
2458898 19.213 0.027 zg 424
2458937 19.204 0.029 zg 424
2458940 18.894 0.284 zg 424
2458955 19.223 0.036 zg 424
2458963 19.15 0.034 zg 424
2458963 19.145 0.031 zg 424
2458966 19.168 0.061 zg 424
2458972 19.052 0.069 zg 424
2458976 19.102 0.15 zg 424
2458980 19.174 0.026 zg 424
2458986 19.153 0.035 zg 424
2458992 19.135 0.028 zg 424
2458995 19.151 0.029 zg 424
2458998 19.17 0.042 zg 424
2459014 19.157 0.033 zg 424
2459017 19.222 0.032 zg 424
2459020 19.118 0.031 zg 424
2459023 19.162 0.037 zg 424
2459026 19.115 0.122 zg 424
2459033 19.303 0.115 zg 424
2459039 19.211 0.063 zg 424
2459043 19.089 0.052 zg 424
2459190 19.577 0.26 zg 424
2459204 19.169 0.049 zg 424
2459217 19.154 0.108 zg 424
2459218 19.227 0.088 zg 424
2459227 19.151 0.044 zg 424
2459231 19.136 0.035 zg 424
2459251 19.218 0.038 zg 424
2459253 19.237 0.049 zg 424
2459255 19.163 0.028 zg 424
2459258 19.168 0.052 zg 424
2459264 19.194 0.029 zg 424
2459270 19.185 0.1 zg 424
2459272 18.842 0.122 zg 424
2459292 19.134 0.034 zg 424
2459304 19.15 0.153 zg 424
2459306 19.155 0.049 zg 424
2459307 19.172 0.034 zg 424
2459307 19.185 0.03 zg 424
2459308 19.209 0.033 zg 424
2459309 19.147 0.037 zg 424
2459313 19.148 0.044 zg 424
2459323 19.095 0.05 zg 424
2459325 19.124 0.055 zg 424
2459334 19.135 0.035 zg 424
2459336 19.189 0.032 zg 424
2459338 19.182 0.039 zg 424
2459340 19.122 0.033 zg 424
2459342 19.209 0.035 zg 424
2459344 19.228 0.029 zg 424
2459346 19.108 0.041 zg 424
2459348 19.193 0.029 zg 424
2459366 19.14 0.038 zg 424
2459368 19.199 0.033 zg 424
2459370 19.108 0.033 zg 424
2459374 19.196 0.037 zg 424
