jd mag magerr filt field
2458207 17.298 0.026 zg 424
2458207 17.297 0.026 zg 424
2458230 17.336 0.01 zg 424
2458243 17.329 0.01 zg 424
2458246 17.33 0.011 zg 424
2458267 17.382 0.026 zg 424
2458270 17.303 0.017 zg 424
2458273 17.35 0.011 zg 424
2458279 17.336 0.01 zg 424
2458283 17.327 0.01 zg 424
2458286 17.305 0.011 zg 424
2458289 17.333 0.014 zg 424
2458293 17.315 0.019 zg 424
2458299 17.34 0.018 zg 424
2458302 17.31 0.012 zg 424
2458305 17.33 0.014 zg 424
2458472 17.319 0.022 zg 424
2458487 17.321 0.01 zg 424
2458495 17.336 0.01 zg 424
2458503 17.372 0.025 zg 424
2458511 17.313 0.014 zg 424
2458547 17.328 0.01 zg 424
2458561 17.326 0.028 zg 424
2458568 17.33 0.011 zg 424
2458573 17.333 0.011 zg 424
2458581 17.328 0.012 zg 424
2458584 17.37 0.013 zg 424
2458587 17.318 0.014 zg 424
2458600 17.335 0.011 zg 424
2458617 17.302 0.019 zg 424
2458634 17.324 0.01 zg 424
2458637 17.326 0.011 zg 424
2458640 17.332 0.01 zg 424
2458643 17.366 0.013 zg 424
2458651 17.361 0.027 zg 424
2458654 17.361 0.018 zg 424
2458658 17.348 0.01 zg 424
2458662 17.311 0.013 zg 424
2458667 17.327 0.011 zg 424
2458672 17.359 0.019 zg 424
2458676 17.325 0.021 zg 424
2458836 17.353 0.025 zg 424
2458857 17.348 0.011 zg 424
2458873 17.346 0.011 zg 424
2458877 17.331 0.01 zg 424
2458894 17.32 0.014 zg 424
2458898 17.352 0.009 zg 424
2458937 17.334 0.009 zg 424
2458940 17.398 0.093 zg 424
2458955 17.354 0.01 zg 424
2458963 17.319 0.01 zg 424
2458963 17.331 0.009 zg 424
2458966 17.327 0.016 zg 424
2458972 17.335 0.016 zg 424
2458976 17.289 0.026 zg 424
2458980 17.335 0.009 zg 424
2458986 17.339 0.01 zg 424
2458992 17.35 0.01 zg 424
2458995 17.333 0.01 zg 424
2458998 17.337 0.011 zg 424
2459014 17.349 0.01 zg 424
2459017 17.316 0.009 zg 424
2459020 17.342 0.009 zg 424
2459023 17.327 0.01 zg 424
2459026 17.293 0.027 zg 424
2459033 17.348 0.022 zg 424
2459039 17.325 0.014 zg 424
2459043 17.331 0.013 zg 424
2459190 17.359 0.027 zg 424
2459204 17.336 0.012 zg 424
2459217 17.357 0.021 zg 424
2459218 17.335 0.018 zg 424
2459227 17.338 0.011 zg 424
2459231 17.341 0.01 zg 424
2459251 17.325 0.011 zg 424
2459253 17.34 0.012 zg 424
2459255 17.344 0.01 zg 424
2459258 17.34 0.014 zg 424
2459264 17.329 0.009 zg 424
2459270 17.311 0.019 zg 424
2459272 17.378 0.031 zg 424
2459292 17.345 0.01 zg 424
2459304 17.334 0.028 zg 424
2459306 17.332 0.012 zg 424
2459307 17.327 0.01 zg 424
2459307 17.346 0.009 zg 424
2459308 17.343 0.01 zg 424
2459309 17.343 0.011 zg 424
2459313 17.338 0.011 zg 424
2459323 17.333 0.013 zg 424
2459325 17.346 0.013 zg 424
2459334 17.326 0.01 zg 424
2459336 17.342 0.01 zg 424
2459338 17.352 0.011 zg 424
2459340 17.329 0.011 zg 424
2459342 17.329 0.01 zg 424
2459344 17.326 0.01 zg 424
2459346 17.327 0.011 zg 424
2459348 17.333 0.009 zg 424
2459366 17.338 0.011 zg 424
2459368 17.335 0.01 zg 424
2459370 17.33 0.011 zg 424
2459374 17.348 0.01 zg 424
2459376 17.334 0.011 zg 424
2459379 17.332 0.011 zg 424
2459390 17.365 0.024 zg 424
2459392 17.314 0.022 zg 424
2459394 17.327 0.013 zg 424
2459399 17.3 0.016 zg 424
2459401 17.307 0.013 zg 424
2459641 17.338 0.009 zg 424
2459673 17.344 0.011 zg 424
2459675 17.335 0.01 zg 424
2459677 17.341 0.013 zg 424
2459679 17.353 0.012 zg 424
2459682 17.287 0.021 zg 424
2459694 17.34 0.014 zg 424
2459696 17.326 0.01 zg 424
2459699 17.333 0.012 zg 424
2459701 17.336 0.011 zg 424
2459717 17.34 0.018 zg 424
2459722 17.344 0.011 zg 424
2459724 17.333 0.011 zg 424
2459730 17.332 0.01 zg 424
2459730 17.335 0.01 zg 424
2459734 17.32 0.012 zg 424
2459736 17.353 0.012 zg 424
2459742 17.214 0.035 zg 424
2459747 17.308 0.018 zg 424
2459749 17.315 0.013 zg 424
2459751 17.335 0.012 zg 424
2459753 17.369 0.013 zg 424
2459756 17.311 0.012 zg 424
2459758 17.318 0.012 zg 424
2459761 17.328 0.014 zg 424
2459763 17.334 0.012 zg 424
2459765 17.308 0.014 zg 424
2459769 17.341 0.021 zg 424
2459771 17.361 0.028 zg 424
2459924 17.349 0.023 zg 424
2459937 17.335 0.012 zg 424
2459951 17.361 0.039 zg 424
2460032 17.347 0.012 zg 424
2460042 17.295 0.027 zg 424
2460044 17.338 0.014 zg 424
2460046 17.348 0.01 zg 424
2460050 17.339 0.01 zg 424
2460057 17.333 0.011 zg 424
2460059 17.334 0.011 zg 424
2460061 17.333 0.012 zg 424
2460063 17.321 0.015 zg 424
2460065 17.348 0.02 zg 424
2458198 16.381 0.006 zr 424
2458217 16.39 0.007 zr 424
2458218 16.377 0.006 zr 424
2458219 16.396 0.011 zr 424
2458224 16.39 0.011 zr 424
2458230 16.379 0.006 zr 424
2458231 16.381 0.006 zr 424
2458233 16.376 0.007 zr 424
2458243 16.39 0.006 zr 424
2458256 16.383 0.007 zr 424
2458256 16.373 0.006 zr 424
2458279 16.371 0.006 zr 424
2458283 16.362 0.006 zr 424
2458286 16.386 0.006 zr 424
2458289 16.393 0.008 zr 424
2458293 16.391 0.009 zr 424
2458296 16.397 0.009 zr 424
2458305 16.387 0.007 zr 424
2458312 16.428 0.008 zr 424
2458450 16.367 0.008 zr 424
2458450 16.377 0.009 zr 424
2458450 16.4 0.009 zr 424
2458450 16.376 0.009 zr 424
2458450 16.376 0.01 zr 424
2458451 16.372 0.007 zr 424
2458451 16.372 0.008 zr 424
2458451 16.369 0.008 zr 424
2458451 16.392 0.01 zr 424
2458475 16.378 0.009 zr 424
2458477 16.373 0.008 zr 424
2458488 16.382 0.006 zr 424
2458503 16.385 0.008 zr 424
2458524 16.382 0.006 zr 424
2458539 16.374 0.007 zr 424
2458543 16.367 0.007 zr 424
2458561 16.39 0.01 zr 424
2458568 16.365 0.009 zr 424
2458573 16.398 0.007 zr 424
2458584 16.382 0.007 zr 424
2458593 16.38 0.01 zr 424
2458596 16.388 0.007 zr 424
2458606 16.381 0.006 zr 424
2458617 16.374 0.008 zr 424
2458634 16.369 0.006 zr 424
2458637 16.394 0.006 zr 424
2458640 16.382 0.006 zr 424
2458643 16.392 0.007 zr 424
2458648 16.366 0.011 zr 424
2458651 16.381 0.012 zr 424
2458654 16.386 0.007 zr 424
2458658 16.373 0.006 zr 424
2458667 16.386 0.006 zr 424
2458672 16.374 0.007 zr 424
2458679 16.367 0.01 zr 424
2458812 16.403 0.01 zr 424
2458812 16.427 0.012 zr 424
2458854 16.391 0.008 zr 424
2458877 16.382 0.006 zr 424
2458884 16.37 0.007 zr 424
2458887 16.377 0.006 zr 424
2458895 16.382 0.006 zr 424
2458898 16.389 0.005 zr 424
2458901 16.391 0.005 zr 424
2458904 16.374 0.006 zr 424
2458908 16.384 0.005 zr 424
2458914 16.385 0.006 zr 424
2458941 16.379 0.007 zr 424
2458955 16.391 0.006 zr 424
2458972 16.368 0.007 zr 424
2458976 16.369 0.01 zr 424
2458980 16.39 0.005 zr 424
2458986 16.38 0.005 zr 424
2458992 16.378 0.005 zr 424
2458998 16.388 0.006 zr 424
2459009 16.367 0.007 zr 424
2459017 16.375 0.006 zr 424
2459020 16.379 0.006 zr 424
2459033 16.368 0.009 zr 424
2459039 16.375 0.006 zr 424
2459174 16.368 0.015 zr 424
2459174 16.41 0.015 zr 424
2459184 16.36 0.012 zr 424
2459184 16.373 0.011 zr 424
2459184 16.373 0.01 zr 424
2459184 16.382 0.011 zr 424
2459185 16.406 0.01 zr 424
2459185 16.387 0.009 zr 424
2459185 16.382 0.009 zr 424
2459185 16.396 0.01 zr 424
2459185 16.379 0.012 zr 424
2459186 16.378 0.008 zr 424
2459186 16.389 0.008 zr 424
2459186 16.372 0.009 zr 424
2459186 16.388 0.011 zr 424
2459201 16.379 0.01 zr 424
2459205 16.387 0.006 zr 424
2459217 16.392 0.009 zr 424
2459218 16.372 0.007 zr 424
2459232 16.381 0.005 zr 424
2459251 16.373 0.006 zr 424
2459253 16.376 0.006 zr 424
2459255 16.379 0.005 zr 424
2459262 16.382 0.005 zr 424
2459265 16.398 0.006 zr 424
2459268 16.386 0.007 zr 424
2459270 16.348 0.008 zr 424
2459278 16.375 0.007 zr 424
2459290 16.382 0.005 zr 424
2459304 16.359 0.011 zr 424
2459305 16.396 0.009 zr 424
2459307 16.389 0.006 zr 424
2459307 16.386 0.006 zr 424
2459308 16.404 0.006 zr 424
2459309 16.396 0.006 zr 424
2459310 16.384 0.008 zr 424
2459311 16.367 0.009 zr 424
2459317 16.387 0.006 zr 424
2459321 16.376 0.006 zr 424
2459323 16.379 0.006 zr 424
2459325 16.39 0.007 zr 424
2459334 16.391 0.006 zr 424
2459338 16.38 0.006 zr 424
2459340 16.39 0.006 zr 424
2459342 16.39 0.006 zr 424
2459344 16.387 0.006 zr 424
2459346 16.391 0.006 zr 424
2459362 16.384 0.006 zr 424
2459364 16.368 0.006 zr 424
2459366 16.385 0.006 zr 424
2459368 16.381 0.006 zr 424
2459370 16.38 0.006 zr 424
2459376 16.391 0.006 zr 424
2459386 16.394 0.011 zr 424
2459390 16.366 0.012 zr 424
2459392 16.386 0.006 zr 424
2459396 16.387 0.006 zr 424
2459399 16.381 0.007 zr 424
2459541 16.386 0.011 zr 424
2459551 16.386 0.006 zr 424
2459551 16.382 0.006 zr 424
2459551 16.382 0.006 zr 424
2459551 16.383 0.006 zr 424
2459551 16.378 0.006 zr 424
2459601 16.383 0.009 zr 424
2459636 16.407 0.006 zr 424
2459641 16.372 0.005 zr 424
2459670 16.386 0.006 zr 424
2459673 16.391 0.006 zr 424
2459675 16.375 0.006 zr 424
2459677 16.386 0.006 zr 424
2459682 16.392 0.008 zr 424
2459687 16.407 0.011 zr 424
2459690 16.386 0.006 zr 424
2459696 16.386 0.006 zr 424
2459699 16.39 0.006 zr 424
2459702 16.379 0.006 zr 424
2459709 16.387 0.007 zr 424
2459709 16.377 0.006 zr 424
2459714 16.405 0.012 zr 424
2459717 16.341 0.007 zr 424
2459719 16.396 0.006 zr 424
2459719 16.372 0.006 zr 424
2459724 16.383 0.006 zr 424
2459726 16.381 0.006 zr 424
2459730 16.393 0.006 zr 424
2459730 16.404 0.006 zr 424
2459732 16.399 0.006 zr 424
2459734 16.392 0.006 zr 424
2459736 16.39 0.006 zr 424
2459738 16.398 0.008 zr 424
2459742 16.414 0.013 zr 424
2459747 16.393 0.005 zr 424
2459751 16.394 0.007 zr 424
2459753 16.389 0.006 zr 424
2459756 16.396 0.006 zr 424
2459761 16.384 0.006 zr 424
2459765 16.374 0.006 zr 424
2459904 16.416 0.011 zr 424
2459904 16.39 0.011 zr 424
2459905 16.418 0.009 zr 424
2459905 16.381 0.01 zr 424
2459914 16.39 0.007 zr 424
2459914 16.389 0.007 zr 424
2459914 16.386 0.007 zr 424
2459914 16.383 0.007 zr 424
2459914 16.386 0.008 zr 424
2459915 16.388 0.008 zr 424
2459924 16.388 0.008 zr 424
2459937 16.387 0.006 zr 424
2459972 16.378 0.007 zr 424
2459996 16.391 0.006 zr 424
2460016 16.409 0.01 zr 424
2460021 16.414 0.006 zr 424
2460046 16.391 0.006 zr 424
2460055 16.394 0.006 zr 424
2460057 16.39 0.005 zr 424
2460061 16.368 0.006 zr 424
2460063 16.398 0.006 zr 424
