jd mag magerr filt field
2458206 18.838 0.061 zg 430
2458206 18.798 0.059 zg 430
2458230 18.935 0.042 zg 430
2458233 18.819 0.057 zg 430
2458236 18.869 0.112 zg 430
2458236 18.864 0.107 zg 430
2458244 18.979 0.063 zg 430
2458247 18.917 0.03 zg 430
2458269 19.024 0.127 zg 430
2458272 18.948 0.062 zg 430
2458275 18.942 0.028 zg 430
2458278 18.886 0.029 zg 430
2458281 18.906 0.034 zg 430
2458284 18.849 0.03 zg 430
2458287 18.945 0.034 zg 430
2458290 18.922 0.053 zg 430
2458296 18.81 0.087 zg 430
2458300 18.955 0.04 zg 430
2458303 18.937 0.03 zg 430
2458306 18.937 0.034 zg 430
2458316 18.841 0.057 zg 430
2458331 18.857 0.066 zg 430
2458334 18.888 0.039 zg 430
2458337 18.984 0.033 zg 430
2458345 18.889 0.04 zg 430
2458494 18.925 0.044 zg 430
2458568 18.772 0.074 zg 430
2458573 18.943 0.038 zg 430
2458577 18.91 0.051 zg 430
2458581 18.964 0.039 zg 430
2458584 18.941 0.036 zg 430
2458587 18.845 0.094 zg 430
2458591 18.739 0.195 zg 430
2458598 18.809 0.08 zg 430
2458606 18.973 0.03 zg 430
2458617 18.835 0.046 zg 430
2458636 18.937 0.029 zg 430
2458639 18.913 0.032 zg 430
2458642 19.032 0.033 zg 430
2458646 19.034 0.066 zg 430
2458651 18.748 0.147 zg 430
2458654 18.977 0.07 zg 430
2458657 18.95 0.036 zg 430
2458665 18.971 0.032 zg 430
2458672 18.862 0.04 zg 430
2458675 18.97 0.075 zg 430
2458682 18.994 0.061 zg 430
2458685 18.998 0.033 zg 430
2458692 18.977 0.04 zg 430
2458705 18.783 0.08 zg 430
2458708 18.826 0.069 zg 430
2458715 18.838 0.039 zg 430
2458718 18.947 0.04 zg 430
2458723 18.896 0.046 zg 430
2458728 18.851 0.047 zg 430
2458729 18.924 0.069 zg 430
2458734 18.836 0.087 zg 430
2458761 18.992 0.117 zg 430
2458893 18.934 0.068 zg 430
2458901 19.0 0.103 zg 430
2458913 19.047 0.035 zg 430
2458915 18.917 0.063 zg 430
2458944 18.844 0.056 zg 430
2458954 18.977 0.042 zg 430
2458963 18.987 0.036 zg 430
2458963 18.948 0.034 zg 430
2458972 18.939 0.057 zg 430
2458975 18.893 0.108 zg 430
2458986 18.908 0.03 zg 430
2458995 18.907 0.03 zg 430
2459009 18.971 0.057 zg 430
2459016 19.057 0.046 zg 430
2459019 19.087 0.032 zg 430
2459022 18.941 0.03 zg 430
2459025 19.023 0.039 zg 430
2459028 18.957 0.053 zg 430
2459033 18.956 0.115 zg 430
2459036 18.855 0.066 zg 430
2459039 18.932 0.028 zg 430
2459042 18.972 0.031 zg 430
2459051 18.889 0.054 zg 430
2459064 18.612 0.089 zg 430
2459233 18.871 0.038 zg 430
2459254 19.007 0.038 zg 430
2459275 18.954 0.095 zg 430
2459291 19.036 0.037 zg 430
2459301 19.022 0.091 zg 430
2459302 19.011 0.134 zg 430
2459307 18.929 0.048 zg 430
2459309 18.978 0.041 zg 430
2459311 18.994 0.035 zg 430
2459313 18.889 0.04 zg 430
2459316 18.993 0.028 zg 430
2459319 19.037 0.037 zg 430
2459324 18.926 0.042 zg 430
2459334 18.808 0.065 zg 430
2459339 18.959 0.032 zg 430
2459341 18.967 0.031 zg 430
2459343 19.05 0.037 zg 430
2459345 18.944 0.034 zg 430
2459349 18.998 0.031 zg 430
2459352 19.059 0.035 zg 430
2459358 18.929 0.121 zg 430
2459361 18.777 0.084 zg 430
2459363 18.819 0.059 zg 430
2459368 18.946 0.032 zg 430
2459370 18.958 0.032 zg 430
2459376 18.896 0.031 zg 430
2459378 18.986 0.036 zg 430
2459386 18.946 0.106 zg 430
2459390 18.909 0.088 zg 430
2459392 18.888 0.045 zg 430
2459396 18.958 0.039 zg 430
2459399 18.954 0.035 zg 430
2459405 19.019 0.04 zg 430
2459407 19.006 0.043 zg 430
2459409 18.954 0.041 zg 430
2459412 18.884 0.051 zg 430
2459419 18.807 0.137 zg 430
2459423 18.968 0.043 zg 430
2459427 18.969 0.048 zg 430
2459434 18.902 0.04 zg 430
2459438 18.951 0.048 zg 430
2459440 18.946 0.065 zg 430
2459443 19.024 0.146 zg 430
2459447 18.824 0.111 zg 430
2459450 18.739 0.114 zg 430
2459454 18.853 0.037 zg 430
2459457 18.966 0.052 zg 430
2459460 18.886 0.04 zg 430
2459462 18.879 0.043 zg 430
2459675 19.006 0.037 zg 430
2459677 18.947 0.051 zg 430
2459694 18.99 0.047 zg 430
2459713 18.859 0.084 zg 430
2459717 18.822 0.111 zg 430
2459732 18.983 0.034 zg 430
2459735 18.963 0.031 zg 430
2459741 18.907 0.086 zg 430
2459743 19.16 0.175 zg 430
2459747 18.891 0.049 zg 430
2459750 18.925 0.034 zg 430
2459752 18.882 0.033 zg 430
2459755 18.943 0.038 zg 430
2459762 18.941 0.034 zg 430
2459764 18.951 0.037 zg 430
2459766 18.92 0.039 zg 430
2459769 18.972 0.066 zg 430
2459771 18.937 0.075 zg 430
2459771 18.825 0.084 zg 430
2459781 18.962 0.041 zg 430
2459783 18.886 0.036 zg 430
2459790 18.866 0.036 zg 430
2459792 18.841 0.081 zg 430
2459794 18.924 0.041 zg 430
2459798 18.988 0.089 zg 430
2459806 19.039 0.041 zg 430
2459808 18.977 0.06 zg 430
2459810 18.964 0.049 zg 430
2459812 18.922 0.059 zg 430
2459815 18.964 0.044 zg 430
2459823 18.928 0.053 zg 430
2459826 18.888 0.08 zg 430
2459828 18.876 0.112 zg 430
2459830 18.82 0.104 zg 430
2460016 19.533 0.276 zg 430
2460022 18.956 0.069 zg 430
2460043 18.931 0.106 zg 430
2460045 18.84 0.049 zg 430
2460049 19.005 0.041 zg 430
2460051 18.951 0.032 zg 430
2460055 18.956 0.034 zg 430
2460057 18.949 0.035 zg 430
2460059 19.01 0.037 zg 430
2460061 18.918 0.036 zg 430
2460067 18.953 0.105 zg 430
2458198 18.085 0.017 zr 430
2458198 18.111 0.018 zr 430
2458219 18.098 0.037 zr 430
2458219 18.053 0.024 zr 430
2458230 18.095 0.019 zr 430
2458244 18.029 0.035 zr 430
2458247 18.061 0.018 zr 430
2458257 18.099 0.019 zr 430
2458257 18.121 0.02 zr 430
2458261 18.081 0.028 zr 430
2458272 18.057 0.022 zr 430
2458278 18.09 0.021 zr 430
2458281 18.074 0.019 zr 430
2458284 18.102 0.02 zr 430
2458290 18.076 0.022 zr 430
2458296 18.111 0.044 zr 430
2458300 18.099 0.028 zr 430
2458303 18.129 0.023 zr 430
2458316 18.09 0.02 zr 430
2458331 18.114 0.027 zr 430
2458337 18.091 0.019 zr 430
2458362 18.06 0.027 zr 430
2458487 18.115 0.034 zr 430
2458487 18.098 0.038 zr 430
2458487 18.049 0.045 zr 430
2458488 18.108 0.025 zr 430
2458488 18.092 0.026 zr 430
2458488 18.131 0.029 zr 430
2458488 18.121 0.038 zr 430
2458568 18.092 0.049 zr 430
2458573 18.098 0.019 zr 430
2458584 18.086 0.021 zr 430
2458591 18.109 0.037 zr 430
2458597 18.089 0.025 zr 430
2458606 18.107 0.018 zr 430
2458617 18.11 0.026 zr 430
2458628 18.132 0.021 zr 430
2458633 18.119 0.017 zr 430
2458636 18.132 0.018 zr 430
2458639 18.127 0.019 zr 430
2458642 18.102 0.017 zr 430
2458646 18.076 0.031 zr 430
2458651 18.112 0.057 zr 430
2458654 18.117 0.019 zr 430
2458660 18.086 0.016 zr 430
2458665 18.136 0.019 zr 430
2458668 18.144 0.021 zr 430
2458675 18.075 0.029 zr 430
2458678 18.094 0.036 zr 430
2458682 18.059 0.025 zr 430
2458685 18.182 0.024 zr 430
2458692 18.108 0.023 zr 430
2458698 18.148 0.026 zr 430
2458708 18.07 0.036 zr 430
2458712 18.056 0.029 zr 430
2458715 18.146 0.023 zr 430
2458718 18.077 0.027 zr 430
2458726 18.144 0.03 zr 430
2458737 18.121 0.045 zr 430
2458761 18.137 0.035 zr 430
2458764 18.136 0.042 zr 430
2458764 18.093 0.035 zr 430
2458764 18.093 0.032 zr 430
2458764 18.112 0.037 zr 430
2458766 18.077 0.057 zr 430
2458766 18.2 0.055 zr 430
2458766 18.12 0.053 zr 430
2458768 18.02 0.059 zr 430
2458768 18.166 0.056 zr 430
2458768 17.983 0.056 zr 430
2458770 18.072 0.064 zr 430
2458770 18.152 0.066 zr 430
2458770 18.069 0.058 zr 430
2458770 18.048 0.067 zr 430
2458850 18.119 0.044 zr 430
2458852 18.093 0.057 zr 430
2458854 18.135 0.026 zr 430
2458854 18.085 0.026 zr 430
2458854 18.1 0.03 zr 430
2458854 18.11 0.041 zr 430
2458856 18.165 0.028 zr 430
2458856 18.112 0.028 zr 430
2458856 18.09 0.03 zr 430
2458856 17.986 0.039 zr 430
2458893 18.117 0.027 zr 430
2458912 18.138 0.022 zr 430
2458916 18.139 0.027 zr 430
2458944 18.082 0.035 zr 430
2458966 18.111 0.019 zr 430
2458972 18.095 0.021 zr 430
2458975 18.139 0.037 zr 430
2458978 18.152 0.045 zr 430
2458986 18.095 0.017 zr 430
2458992 18.102 0.017 zr 430
2458995 18.098 0.017 zr 430
2458998 18.085 0.016 zr 430
2459001 18.113 0.024 zr 430
2459012 18.12 0.017 zr 430
2459019 18.124 0.017 zr 430
2459022 18.148 0.016 zr 430
2459028 18.144 0.026 zr 430
2459036 18.108 0.029 zr 430
2459042 18.101 0.018 zr 430
2459045 18.152 0.018 zr 430
2459048 18.109 0.016 zr 430
2459051 18.124 0.02 zr 430
2459064 18.019 0.047 zr 430
2459126 18.081 0.029 zr 430
2459126 18.131 0.027 zr 430
2459126 18.113 0.03 zr 430
2459126 18.116 0.034 zr 430
2459130 18.044 0.031 zr 430
2459130 18.059 0.025 zr 430
2459130 18.095 0.026 zr 430
2459130 18.116 0.026 zr 430
2459130 18.138 0.026 zr 430
2459218 18.224 0.067 zr 430
2459218 18.009 0.054 zr 430
2459219 18.149 0.04 zr 430
2459219 18.064 0.048 zr 430
2459219 18.082 0.054 zr 430
2459220 18.161 0.044 zr 430
2459220 18.078 0.048 zr 430
2459222 18.179 0.072 zr 430
2459222 18.206 0.07 zr 430
2459231 18.153 0.028 zr 430
2459233 18.102 0.023 zr 430
2459254 18.112 0.019 zr 430
2459256 18.084 0.02 zr 430
2459266 18.111 0.021 zr 430
2459267 18.053 0.034 zr 430
2459270 18.107 0.024 zr 430
2459271 18.201 0.048 zr 430
2459273 18.081 0.047 zr 430
2459275 18.044 0.045 zr 430
2459280 18.145 0.028 zr 430
2459291 18.12 0.019 zr 430
2459291 18.125 0.02 zr 430
2459291 18.064 0.023 zr 430
2459291 18.183 0.028 zr 430
2459291 18.124 0.021 zr 430
2459291 18.123 0.023 zr 430
2459291 18.109 0.021 zr 430
2459291 18.117 0.021 zr 430
2459291 18.111 0.023 zr 430
2459291 18.071 0.02 zr 430
2459291 18.1 0.02 zr 430
2459291 18.133 0.022 zr 430
2459291 18.102 0.023 zr 430
2459291 18.137 0.024 zr 430
2459291 18.079 0.022 zr 430
2459291 18.107 0.023 zr 430
2459291 18.141 0.025 zr 430
2459291 18.131 0.029 zr 430
2459291 18.141 0.025 zr 430
2459291 18.147 0.023 zr 430
2459291 18.143 0.023 zr 430
2459291 18.081 0.023 zr 430
2459291 18.133 0.024 zr 430
2459291 18.089 0.026 zr 430
2459291 18.148 0.025 zr 430
2459291 18.122 0.027 zr 430
2459291 18.105 0.023 zr 430
2459291 18.082 0.027 zr 430
2459291 18.106 0.029 zr 430
2459291 18.155 0.024 zr 430
2459291 18.127 0.023 zr 430
2459291 18.126 0.022 zr 430
2459291 18.146 0.023 zr 430
2459291 18.122 0.022 zr 430
2459291 18.131 0.022 zr 430
2459291 18.112 0.022 zr 430
2459291 18.136 0.021 zr 430
2459291 18.159 0.02 zr 430
2459291 18.102 0.019 zr 430
2459291 18.111 0.023 zr 430
2459291 18.114 0.024 zr 430
2459291 18.147 0.024 zr 430
2459291 18.156 0.022 zr 430
2459291 18.084 0.021 zr 430
2459291 18.09 0.022 zr 430
2459291 18.114 0.022 zr 430
2459291 18.161 0.026 zr 430
2459291 18.092 0.024 zr 430
2459291 18.11 0.026 zr 430
2459291 18.086 0.031 zr 430
2459291 18.104 0.025 zr 430
2459291 18.101 0.026 zr 430
2459291 18.108 0.025 zr 430
2459291 18.11 0.023 zr 430
2459291 18.102 0.023 zr 430
2459291 18.203 0.026 zr 430
2459291 18.087 0.027 zr 430
2459291 18.187 0.031 zr 430
2459291 18.12 0.032 zr 430
2459291 18.112 0.025 zr 430
2459291 18.132 0.024 zr 430
2459291 18.116 0.022 zr 430
2459291 18.09 0.025 zr 430
2459291 18.145 0.025 zr 430
2459291 18.101 0.028 zr 430
2459291 18.083 0.027 zr 430
2459291 18.089 0.029 zr 430
2459291 18.176 0.035 zr 430
2459291 18.103 0.031 zr 430
2459291 18.118 0.024 zr 430
2459291 18.118 0.019 zr 430
2459291 18.112 0.021 zr 430
2459291 18.106 0.021 zr 430
2459291 18.162 0.024 zr 430
2459291 18.117 0.02 zr 430
2459291 18.137 0.031 zr 430
2459291 18.135 0.021 zr 430
2459291 18.114 0.018 zr 430
2459291 18.122 0.018 zr 430
2459291 18.137 0.018 zr 430
2459291 18.091 0.019 zr 430
2459291 18.147 0.03 zr 430
2459291 18.131 0.02 zr 430
2459291 18.135 0.019 zr 430
2459291 18.111 0.019 zr 430
2459291 18.142 0.018 zr 430
2459291 18.105 0.021 zr 430
2459291 18.105 0.02 zr 430
2459291 18.141 0.021 zr 430
2459291 18.077 0.019 zr 430
2459291 18.166 0.021 zr 430
2459291 18.09 0.02 zr 430
2459291 18.143 0.018 zr 430
2459291 18.079 0.017 zr 430
2459291 18.108 0.018 zr 430
2459291 18.091 0.018 zr 430
2459291 18.15 0.018 zr 430
2459291 18.109 0.019 zr 430
2459291 18.131 0.02 zr 430
2459291 18.111 0.023 zr 430
2459291 18.087 0.029 zr 430
2459291 18.129 0.026 zr 430
2459291 18.1 0.021 zr 430
2459291 18.135 0.02 zr 430
2459291 18.089 0.018 zr 430
2459291 18.081 0.019 zr 430
2459300 18.074 0.037 zr 430
2459302 18.098 0.04 zr 430
2459307 18.135 0.023 zr 430
2459309 18.134 0.023 zr 430
2459316 18.146 0.018 zr 430
2459322 18.1 0.029 zr 430
2459324 18.087 0.025 zr 430
2459328 18.052 0.034 zr 430
2459334 18.06 0.029 zr 430
2459336 18.082 0.021 zr 430
2459339 18.051 0.017 zr 430
2459341 18.097 0.02 zr 430
2459343 18.077 0.019 zr 430
2459345 18.081 0.018 zr 430
2459349 18.094 0.019 zr 430
2459352 18.119 0.019 zr 430
2459358 18.108 0.045 zr 430
2459361 18.114 0.042 zr 430
2459363 18.068 0.026 zr 430
2459365 18.155 0.025 zr 430
2459368 18.111 0.018 zr 430
2459370 18.068 0.017 zr 430
2459376 18.103 0.017 zr 430
2459378 18.081 0.019 zr 430
2459382 18.074 0.022 zr 430
2459384 18.037 0.025 zr 430
2459386 18.067 0.036 zr 430
2459390 18.11 0.035 zr 430
2459392 18.088 0.03 zr 430
2459394 18.09 0.026 zr 430
2459401 18.091 0.019 zr 430
2459405 18.13 0.021 zr 430
2459407 18.124 0.019 zr 430
2459409 18.078 0.02 zr 430
2459412 18.075 0.025 zr 430
2459434 18.132 0.019 zr 430
2459438 18.117 0.02 zr 430
2459440 18.093 0.03 zr 430
2459449 18.109 0.029 zr 430
2459450 18.022 0.033 zr 430
2459452 18.179 0.035 zr 430
2459465 18.111 0.028 zr 430
2459467 18.11 0.023 zr 430
2459470 18.074 0.028 zr 430
2459491 18.09 0.026 zr 430
2459491 18.111 0.025 zr 430
2459491 18.122 0.028 zr 430
2459491 18.09 0.026 zr 430
2459491 18.056 0.027 zr 430
2459504 18.252 0.076 zr 430
2459504 18.209 0.063 zr 430
2459504 18.085 0.051 zr 430
2459504 18.05 0.051 zr 430
2459505 18.048 0.054 zr 430
2459505 18.13 0.051 zr 430
2459505 18.181 0.052 zr 430
2459505 18.109 0.041 zr 430
2459637 18.126 0.03 zr 430
2459641 18.12 0.019 zr 430
2459675 18.106 0.019 zr 430
2459677 18.115 0.024 zr 430
2459679 18.117 0.021 zr 430
2459683 18.127 0.03 zr 430
2459694 18.056 0.024 zr 430
2459696 18.149 0.02 zr 430
2459700 18.106 0.02 zr 430
2459709 18.138 0.026 zr 430
2459709 18.127 0.024 zr 430
2459713 18.101 0.046 zr 430
2459719 18.159 0.025 zr 430
2459719 18.139 0.027 zr 430
2459725 18.108 0.019 zr 430
2459730 18.142 0.019 zr 430
2459732 18.125 0.017 zr 430
2459735 18.11 0.019 zr 430
2459737 18.095 0.019 zr 430
2459741 18.126 0.034 zr 430
2459747 18.099 0.023 zr 430
2459750 18.133 0.024 zr 430
2459752 18.12 0.019 zr 430
2459760 18.116 0.019 zr 430
2459762 18.128 0.017 zr 430
2459766 18.174 0.02 zr 430
2459773 18.138 0.04 zr 430
2459775 18.1 0.028 zr 430
2459775 18.123 0.035 zr 430
2459777 18.157 0.019 zr 430
2459779 18.12 0.019 zr 430
2459783 18.13 0.018 zr 430
2459786 18.08 0.019 zr 430
2459798 18.131 0.032 zr 430
2459806 18.141 0.024 zr 430
2459808 18.102 0.02 zr 430
2459810 18.121 0.023 zr 430
2459817 18.067 0.023 zr 430
2459828 18.12 0.037 zr 430
2459856 18.069 0.036 zr 430
2459856 18.13 0.031 zr 430
2459856 18.034 0.033 zr 430
2459856 18.121 0.035 zr 430
2459856 18.028 0.03 zr 430
2459857 18.104 0.054 zr 430
2459857 18.086 0.044 zr 430
2459857 18.128 0.058 zr 430
2459857 18.096 0.058 zr 430
2459857 18.069 0.053 zr 430
2459859 18.133 0.046 zr 430
2459859 18.169 0.047 zr 430
2459859 18.037 0.05 zr 430
2459859 18.06 0.057 zr 430
2459859 18.219 0.059 zr 430
2459860 18.07 0.044 zr 430
2459860 18.13 0.049 zr 430
2459860 18.022 0.046 zr 430
2459860 18.089 0.047 zr 430
2459860 17.94 0.045 zr 430
2459862 18.034 0.044 zr 430
2459862 18.07 0.05 zr 430
2459862 18.009 0.048 zr 430
2459862 18.096 0.053 zr 430
2459862 18.008 0.047 zr 430
2459937 18.132 0.042 zr 430
2459952 18.078 0.047 zr 430
2459952 18.047 0.042 zr 430
2459952 18.056 0.044 zr 430
2459952 18.125 0.054 zr 430
2460016 18.063 0.034 zr 430
2460021 18.113 0.021 zr 430
2460032 18.107 0.02 zr 430
2460043 18.033 0.032 zr 430
2460045 18.085 0.023 zr 430
2460051 18.111 0.019 zr 430
2460055 18.091 0.018 zr 430
2460057 18.134 0.033 zr 430
2460061 18.114 0.02 zr 430
2460063 18.109 0.019 zr 430
2460067 18.159 0.046 zr 430
