jd mag magerr filt field
2458207 19.97 0.264 zg 425
2458207 20.021 0.285 zg 425
2458223 20.224 0.092 zg 425
2458229 20.509 0.135 zg 425
2458243 20.279 0.092 zg 425
2458246 20.345 0.111 zg 425
2458249 20.46 0.119 zg 425
2458267 19.984 0.314 zg 425
2458270 20.047 0.196 zg 425
2458274 20.238 0.078 zg 425
2458277 20.159 0.094 zg 425
2458280 20.194 0.084 zg 425
2458283 20.282 0.094 zg 425
2458286 20.123 0.083 zg 425
2458289 20.685 0.33 zg 425
2458293 19.939 0.219 zg 425
2458299 20.368 0.212 zg 425
2458302 20.093 0.092 zg 425
2458305 20.269 0.147 zg 425
2458338 20.413 0.184 zg 425
2458472 20.316 0.155 zg 425
2458472 20.131 0.394 zg 425
2458472 21.667 1.67 zg 425
2458488 20.248 0.102 zg 425
2458492 20.079 0.103 zg 425
2458495 20.033 0.083 zg 425
2458502 20.467 0.436 zg 425
2458539 20.146 0.378 zg 425
2458543 20.278 0.091 zg 425
2458547 20.202 0.101 zg 425
2458581 20.448 0.133 zg 425
2458587 20.172 0.238 zg 425
2458597 20.313 0.126 zg 425
2458600 20.236 0.106 zg 425
2458606 20.218 0.089 zg 425
2458617 20.867 0.414 zg 425
2458634 20.124 0.086 zg 425
2458634 20.333 0.105 zg 425
2458635 20.251 0.078 zg 425
2458637 20.295 0.088 zg 425
2458640 20.323 0.113 zg 425
2458643 20.578 0.183 zg 425
2458649 20.126 0.348 zg 425
2458652 20.067 0.215 zg 425
2458658 20.243 0.087 zg 425
2458667 20.297 0.103 zg 425
2458679 20.337 0.312 zg 425
2458683 20.132 0.171 zg 425
2458686 20.066 0.154 zg 425
2458692 20.503 0.209 zg 425
2458831 20.384 0.381 zg 425
2458872 20.282 0.125 zg 425
2458882 20.56 0.128 zg 425
2458887 20.202 0.272 zg 425
2458896 20.193 0.137 zg 425
2458915 20.396 0.242 zg 425
2458937 20.326 0.087 zg 425
2458944 20.205 0.325 zg 425
2458956 20.596 0.371 zg 425
2458963 20.379 0.119 zg 425
2458963 20.287 0.1 zg 425
2458966 19.99 0.214 zg 425
2458972 20.207 0.19 zg 425
2458986 20.316 0.102 zg 425
2458992 20.305 0.101 zg 425
2458995 20.362 0.107 zg 425
2458998 20.251 0.118 zg 425
2459012 20.421 0.106 zg 425
2459018 20.258 0.09 zg 425
2459024 20.272 0.084 zg 425
2459027 20.332 0.187 zg 425
2459033 20.123 0.244 zg 425
2459039 20.173 0.155 zg 425
2459043 20.526 0.176 zg 425
2459217 20.057 0.481 zg 425
2459218 20.559 0.356 zg 425
2459225 20.397 0.144 zg 425
2459227 20.346 0.127 zg 425
2459231 20.555 0.166 zg 425
2459250 20.111 0.141 zg 425
2459252 20.351 0.11 zg 425
2459255 20.398 0.166 zg 425
2459256 20.224 0.089 zg 425
2459265 20.26 0.117 zg 425
2459269 20.434 0.196 zg 425
2459290 20.378 0.099 zg 425
2459292 20.486 0.116 zg 425
2459305 20.522 0.336 zg 425
2459306 20.18 0.163 zg 425
2459308 20.225 0.099 zg 425
2459309 20.289 0.102 zg 425
2459316 20.475 0.09 zg 425
2459319 20.09 0.105 zg 425
2459324 20.285 0.127 zg 425
2459328 20.957 0.698 zg 425
2459334 20.318 0.118 zg 425
2459336 20.466 0.108 zg 425
2459338 20.52 0.148 zg 425
2459340 20.328 0.097 zg 425
2459342 20.518 0.11 zg 425
2459344 20.596 0.109 zg 425
2459346 20.412 0.105 zg 425
2459348 20.302 0.091 zg 425
2459356 20.609 0.462 zg 425
2459362 20.086 0.166 zg 425
2459366 20.171 0.092 zg 425
2459368 20.259 0.101 zg 425
2459370 20.481 0.136 zg 425
2459374 20.168 0.087 zg 425
2459376 20.336 0.119 zg 425
2459378 20.346 0.106 zg 425
2459387 20.239 0.583 zg 425
2459391 20.734 0.439 zg 425
2459399 20.163 0.13 zg 425
2459401 20.181 0.116 zg 425
2459405 20.437 0.198 zg 425
2459407 20.647 0.292 zg 425
2459409 20.366 0.211 zg 425
2459419 21.142 1.004 zg 425
2459600 20.317 0.298 zg 425
2459673 20.697 0.154 zg 425
2459675 20.318 0.11 zg 425
2459677 20.281 0.154 zg 425
2459679 20.463 0.196 zg 425
2459682 20.514 0.397 zg 425
2459687 19.866 0.33 zg 425
2459694 20.222 0.134 zg 425
2459696 20.183 0.116 zg 425
2459699 20.387 0.125 zg 425
2459701 20.577 0.139 zg 425
2459711 20.541 0.38 zg 425
2459715 19.82 0.275 zg 425
2459722 20.394 0.126 zg 425
2459724 20.313 0.137 zg 425
2459726 20.386 0.111 zg 425
2459732 20.283 0.103 zg 425
2459734 20.297 0.11 zg 425
2459736 20.08 0.112 zg 425
2459738 20.435 0.258 zg 425
2459742 19.771 0.327 zg 425
2459753 20.219 0.124 zg 425
2459756 20.34 0.142 zg 425
2459758 20.205 0.117 zg 425
2459760 20.417 0.134 zg 425
2459762 20.296 0.113 zg 425
2459764 20.148 0.116 zg 425
2459770 19.903 0.183 zg 425
2459770 20.201 0.327 zg 425
2459935 20.179 0.162 zg 425
2459938 20.556 0.182 zg 425
2460036 20.073 0.161 zg 425
2460045 20.31 0.151 zg 425
2460051 20.571 0.123 zg 425
2460055 20.697 0.174 zg 425
2460057 20.274 0.109 zg 425
2460059 20.257 0.11 zg 425
2460061 20.319 0.132 zg 425
2460063 20.403 0.236 zg 425
2460065 19.84 0.17 zg 425
2458218 19.813 0.084 zr 425
2458219 19.791 0.213 zr 425
2458219 19.791 0.088 zr 425
2458231 19.723 0.099 zr 425
2458243 19.825 0.096 zr 425
2458246 19.77 0.097 zr 425
2458256 19.739 0.075 zr 425
2458256 19.86 0.077 zr 425
2458270 19.822 0.147 zr 425
2458274 19.939 0.084 zr 425
2458277 19.792 0.075 zr 425
2458283 19.717 0.077 zr 425
2458286 19.836 0.084 zr 425
2458293 19.488 0.172 zr 425
2458296 20.069 0.222 zr 425
2458305 20.152 0.155 zr 425
2458450 19.469 0.148 zr 425
2458450 19.867 0.234 zr 425
2458450 20.334 0.428 zr 425
