jd mag magerr filt field
2458207 18.703 0.097 zg 424
2458207 18.469 0.072 zg 424
2458230 18.779 0.031 zg 424
2458246 18.747 0.028 zg 424
2458267 18.594 0.079 zg 424
2458270 18.696 0.057 zg 424
2458273 18.704 0.026 zg 424
2458279 18.716 0.024 zg 424
2458283 18.653 0.024 zg 424
2458286 18.717 0.027 zg 424
2458289 18.689 0.044 zg 424
2458293 18.752 0.077 zg 424
2458299 18.623 0.052 zg 424
2458302 18.724 0.029 zg 424
2458305 18.605 0.037 zg 424
2458472 18.81 0.079 zg 424
2458487 18.755 0.026 zg 424
2458495 18.712 0.021 zg 424
2458503 18.885 0.091 zg 424
2458511 18.831 0.047 zg 424
2458547 18.685 0.025 zg 424
2458561 18.671 0.095 zg 424
2458573 18.699 0.026 zg 424
2458581 18.681 0.029 zg 424
2458584 18.73 0.035 zg 424
2458587 18.69 0.044 zg 424
2458596 18.697 0.03 zg 424
2458600 18.682 0.025 zg 424
2458617 18.704 0.062 zg 424
2458634 18.701 0.023 zg 424
2458637 18.722 0.024 zg 424
2458640 18.729 0.022 zg 424
2458643 18.67 0.033 zg 424
2458651 18.633 0.085 zg 424
2458654 18.656 0.053 zg 424
2458658 18.687 0.022 zg 424
2458667 18.732 0.029 zg 424
2458672 18.751 0.067 zg 424
2458676 18.833 0.086 zg 424
2458836 18.864 0.095 zg 424
2458857 18.723 0.027 zg 424
2458873 18.707 0.024 zg 424
2458877 18.722 0.022 zg 424
2458894 18.712 0.041 zg 424
2458898 18.744 0.019 zg 424
2458937 18.729 0.021 zg 424
2458940 18.77 0.299 zg 424
2458955 18.676 0.023 zg 424
2458963 18.675 0.023 zg 424
2458963 18.725 0.022 zg 424
2458966 18.613 0.045 zg 424
2458972 18.692 0.047 zg 424
2458976 18.724 0.096 zg 424
2458980 18.711 0.017 zg 424
2458986 18.712 0.023 zg 424
2458992 18.701 0.021 zg 424
2458995 18.661 0.022 zg 424
2458998 18.733 0.028 zg 424
2459014 18.747 0.022 zg 424
2459017 18.67 0.021 zg 424
2459020 18.677 0.02 zg 424
2459023 18.716 0.024 zg 424
2459026 18.642 0.052 zg 424
2459033 18.76 0.079 zg 424
2459039 18.687 0.04 zg 424
2459043 18.665 0.04 zg 424
2459190 18.621 0.08 zg 424
2459204 18.746 0.031 zg 424
2459217 18.691 0.066 zg 424
2459218 18.778 0.059 zg 424
2459227 18.722 0.03 zg 424
2459231 18.711 0.023 zg 424
2459251 18.715 0.025 zg 424
2459253 18.72 0.028 zg 424
2459255 18.731 0.021 zg 424
2459258 18.763 0.035 zg 424
2459264 18.698 0.02 zg 424
2459270 18.7 0.065 zg 424
2459272 18.642 0.096 zg 424
2459292 18.725 0.025 zg 424
2459300 18.59 0.103 zg 424
2459304 18.722 0.093 zg 424
2459306 18.741 0.031 zg 424
2459307 18.698 0.021 zg 424
2459307 18.668 0.019 zg 424
2459308 18.682 0.023 zg 424
2459309 18.693 0.025 zg 424
2459313 18.722 0.029 zg 424
2459323 18.719 0.035 zg 424
2459325 18.716 0.038 zg 424
2459334 18.718 0.026 zg 424
2459336 18.715 0.023 zg 424
2459338 18.672 0.025 zg 424
2459340 18.676 0.026 zg 424
2459342 18.702 0.023 zg 424
2459344 18.728 0.02 zg 424
2459346 18.656 0.031 zg 424
2459348 18.714 0.021 zg 424
2459366 18.67 0.026 zg 424
2459368 18.684 0.022 zg 424
2459370 18.774 0.025 zg 424
2459374 18.726 0.026 zg 424
2459376 18.706 0.027 zg 424
2459379 18.695 0.029 zg 424
2459390 18.585 0.077 zg 424
2459394 18.728 0.031 zg 424
2459401 18.707 0.039 zg 424
2459641 18.668 0.019 zg 424
2459673 18.726 0.027 zg 424
2459675 18.701 0.023 zg 424
2459677 18.706 0.034 zg 424
2459679 18.677 0.033 zg 424
2459682 18.733 0.076 zg 424
2459694 18.695 0.039 zg 424
2459696 18.708 0.024 zg 424
2459699 18.694 0.033 zg 424
2459701 18.727 0.026 zg 424
2459717 18.753 0.061 zg 424
2459722 18.679 0.024 zg 424
2459724 18.69 0.024 zg 424
2459730 18.714 0.023 zg 424
2459730 18.658 0.022 zg 424
