jd mag magerr filt field
2458203 19.922 0.16 zg 423
2458206 20.328 0.313 zg 423
2458206 20.686 0.423 zg 423
2458210 19.464 0.326 zg 423
2458229 20.231 0.117 zg 423
2458243 20.194 0.093 zg 423
2458267 20.16 0.275 zg 423
2458270 20.269 0.234 zg 423
2458275 20.11 0.087 zg 423
2458278 19.777 0.083 zg 423
2458284 20.113 0.097 zg 423
2458293 20.495 0.32 zg 423
2458472 20.704 0.427 zg 423
2458488 20.093 0.082 zg 423
2458492 20.043 0.102 zg 423
2458495 20.249 0.092 zg 423
2458502 19.947 0.228 zg 423
2458508 19.963 0.209 zg 423
2458511 20.097 0.131 zg 423
2458539 19.931 0.213 zg 423
2458547 20.119 0.11 zg 423
2458560 19.646 0.172 zg 423
2458573 20.001 0.083 zg 423
2458580 19.931 0.077 zg 423
2458600 20.04 0.093 zg 423
2458606 19.959 0.168 zg 423
2458609 20.057 0.082 zg 423
2458617 19.838 0.199 zg 423
2458634 20.032 0.083 zg 423
2458637 19.993 0.073 zg 423
2458640 20.079 0.088 zg 423
2458643 20.226 0.227 zg 423
2458651 20.399 0.402 zg 423
2458654 19.794 0.167 zg 423
2458658 20.159 0.092 zg 423
2458662 20.374 0.158 zg 423
2458668 19.905 0.085 zg 423
2458676 19.856 0.243 zg 423
2458831 19.995 0.186 zg 423
2458854 20.087 0.081 zg 423
2458857 20.172 0.099 zg 423
2458872 20.048 0.09 zg 423
2458881 20.273 0.094 zg 423
2458887 19.976 0.21 zg 423
2458894 19.985 0.103 zg 423
2458898 20.236 0.077 zg 423
2458955 20.109 0.098 zg 423
2458963 20.09 0.087 zg 423
2458963 20.384 0.109 zg 423
2458966 19.889 0.204 zg 423
2458969 20.254 0.183 zg 423
2458972 20.075 0.186 zg 423
2458980 20.177 0.079 zg 423
2458986 19.941 0.061 zg 423
2458992 20.229 0.093 zg 423
2458995 20.076 0.085 zg 423
2458998 20.166 0.114 zg 423
2459014 20.167 0.09 zg 423
2459017 20.0 0.078 zg 423
2459020 19.918 0.069 zg 423
2459023 20.2 0.104 zg 423
2459026 20.098 0.218 zg 423
2459033 19.818 0.224 zg 423
2459185 20.387 0.406 zg 423
2459186 20.747 0.488 zg 423
2459190 19.861 0.272 zg 423
2459200 20.03 0.108 zg 423
2459204 20.01 0.102 zg 423
2459217 19.998 0.367 zg 423
2459218 19.844 0.159 zg 423
2459222 19.894 0.112 zg 423
2459253 20.004 0.098 zg 423
2459255 20.089 0.073 zg 423
2459264 20.04 0.082 zg 423
2459268 19.995 0.116 zg 423
2459270 19.973 0.223 zg 423
2459291 20.157 0.101 zg 423
2459293 19.941 0.1 zg 423
2459298 19.964 0.341 zg 423
2459304 20.023 0.284 zg 423
2459305 19.476 0.155 zg 423
2459306 20.105 0.121 zg 423
2459307 20.021 0.074 zg 423
2459307 20.283 0.096 zg 423
2459308 20.128 0.123 zg 423
2459309 20.009 0.088 zg 423
2459309 19.923 0.084 zg 423
2459311 20.037 0.093 zg 423
