jd mag magerr filt field
2458207 19.243 0.142 zg 424
2458207 19.428 0.179 zg 424
2458230 19.302 0.044 zg 424
2458243 19.333 0.042 zg 424
2458246 19.285 0.044 zg 424
2458267 19.138 0.129 zg 424
2458270 19.13 0.08 zg 424
2458273 19.255 0.04 zg 424
2458279 19.259 0.038 zg 424
2458283 19.349 0.044 zg 424
2458286 19.267 0.044 zg 424
2458289 19.183 0.066 zg 424
2458293 19.279 0.103 zg 424
2458299 19.37 0.098 zg 424
2458302 19.264 0.049 zg 424
2458305 19.247 0.059 zg 424
2458472 19.181 0.111 zg 424
2458487 19.294 0.041 zg 424
2458495 19.293 0.036 zg 424
2458503 19.473 0.152 zg 424
2458511 19.263 0.068 zg 424
2458547 19.291 0.044 zg 424
2458561 19.359 0.175 zg 424
2458568 19.274 0.047 zg 424
2458573 19.297 0.044 zg 424
2458581 19.219 0.044 zg 424
2458584 19.14 0.052 zg 424
2458587 19.145 0.064 zg 424
2458596 19.282 0.049 zg 424
2458600 19.333 0.043 zg 424
2458617 19.286 0.111 zg 424
2458634 19.328 0.042 zg 424
2458637 19.243 0.04 zg 424
2458640 19.269 0.04 zg 424
2458643 19.329 0.061 zg 424
2458651 19.127 0.137 zg 424
2458654 19.198 0.079 zg 424
2458658 19.369 0.043 zg 424
2458662 19.23 0.054 zg 424
2458667 19.343 0.051 zg 424
2458672 19.062 0.083 zg 424
2458676 19.103 0.094 zg 424
2458836 19.199 0.129 zg 424
2458857 19.419 0.054 zg 424
2458873 19.264 0.047 zg 424
2458877 19.31 0.039 zg 424
2458894 19.341 0.077 zg 424
2458898 19.276 0.033 zg 424
2458937 19.296 0.034 zg 424
2458940 19.237 0.438 zg 424
2458955 19.325 0.041 zg 424
2458963 19.279 0.039 zg 424
2458963 19.242 0.035 zg 424
2458966 19.336 0.079 zg 424
2458972 19.172 0.072 zg 424
2458976 19.601 0.223 zg 424
2458980 19.351 0.034 zg 424
2458986 19.289 0.041 zg 424
2458992 19.33 0.037 zg 424
